NLC,total_activity,log_total_activity,direction_balance,post_2300_share,midnight_share_common_window,night_tube_extension_share,post_0100_share,common_window_persistence,weekend_common_ratio,volume_band,cluster,Station,mode_label,tot_entry,tot_exit,easting,northing,lon,lat,coord_source,catchment_area_m2,station_in_lnwc_extent,lnwc_1_share,lnwc_2_share,lnwc_3_share,lnwc_4_share,lnwc_5_share,lnwc_6_share,lnwc_7_share,covered_area_m2,lnwc_coverage_ratio,analysis_eligible,dominant_lnwc,lnwc_entropy_normalized,exclusion_reason,imd_score,imd_covered_area_m2,total_catchment_area_m2,imd_coverage_ratio
889,5378.167243843046,8.590288853785257,-0.0451169034908516,0.2694192377871193,0.1250596890498639,0.025815725490445,0.0148180506099422,0.2391379244820339,0.87460165415707,low,3,Star Lane,DLR,2567.760495672459,2810.406748170589,539139.5,182116.5,0.00408,51.520835000000005,naptan_rse_tmu,1082893.2566736238,True,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.4285714285714285,0.0,0.0,0.0,1082893.2566736334,1.0000000000000089,True,4.0,0.656265789089031,,32.85185714285714,1082893.2580529987,1082893.2566736238,1.0000000012737866
890,5553.006194970217,8.622274783273076,-0.3527581981528381,0.1224021858618504,0.0345017767122714,0.0079641850261351,0.0045263481554477,0.0536804096433849,0.9456738480319288,low,4,Royal Albert,DLR,1797.068867650488,3755.937327319729,542068.0,180779.0,0.04572,51.50809,naptan_rse_tmu,732892.6260739802,True,0.0,0.0,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.0,732892.6260739424,0.9999999999999484,True,5.0,0.6542071519631296,,29.887777777777778,732892.6270046787,732892.6260739802,1.0000000012698975
891,1609.5520454983136,7.384332284609423,-0.3871016410515452,0.1183302714736459,0.0371651841216763,0.0126601141733637,0.0068466201081772,0.0536039143254218,0.8419702953364038,low,0,Beckton Park,DLR,493.2459036640228,1116.3061418342909,542698.0,180928.0,0.05485,51.50927,naptan_rse_tmu,568535.2106023928,True,0.0,0.0,0.25,0.0,0.25,0.5,0.0,568535.2106024496,1.0000000000001,True,6.0,0.5343107806620332,,28.29325,568535.2113247623,568535.2106023928,1.00000000127058
893,4640.854162449321,8.442869169376042,0.0254924473686378,0.0923147424892407,0.0286905674580676,0.008598443864443,0.0051527708308249,0.040475569191154,0.4788481207391241,low,2,Cyprus,DLR,2379.5804464655434,2261.2737159837784,543318.5,180827.5,0.06375,51.50821,naptan_rse_tmu,438767.6092411542,True,0.0,0.0,0.0,0.25,0.25,0.5,0.0,438767.6092411616,1.0000000000000169,True,6.0,0.5343107806620332,,27.857750000000003,438767.6097986237,438767.6092411542,1.0000000012705348
894,8298.419667399296,9.023940871749756,-0.3471947162965203,0.1368409408585876,0.0453514910345355,0.0142594404871729,0.0090076344238525,0.0722182593056346,0.8025615465650386,medium,4,Gallions Reach,DLR,2708.626102633568,5589.793564765729,543887.0,180904.0,0.07196,51.50875,naptan_rse_tmu,1330223.0181628757,True,0.0,0.0,0.2857142857142857,0.1428571428571428,0.4285714285714285,0.1428571428571428,0.0,1091557.6774058773,0.820582460611296,True,5.0,0.656265789089031,,25.97457142857143,1091556.4905071035,1330223.0181628757,0.8205815683558189
895,7387.356551516132,8.907660601052841,-0.3327810939097899,0.1042145031226533,0.0345638406257404,0.0092799653806434,0.0060308376709711,0.0502765983028484,0.5969244582234844,low,0,Beckton,DLR,2464.4919786004702,4922.864572915661,543084.0,181501.0,0.06064,51.51432,naptan_rse_tmu,1257200.8404834224,True,0.0,0.0,0.25,0.25,0.0833333333333333,0.4166666666666666,0.0,1257200.8404834236,1.0000000000000009,True,6.0,0.6500821098482857,,31.301833333333335,1257200.8420768324,1257200.8404834224,1.0000000012674268
897,12504.289624921736,9.43390700377296,-0.1910093605804253,0.1404646281873632,0.047764352044535,0.0046108094761298,0.0033124229331063,0.0717701937354587,0.8541156088734871,medium,2,Deptford Bridge,DLR,5057.926629576495,7446.362995345237,537433.0,176899.0,-0.022535,51.47437,naptan_rse_tmu,719740.9817176699,True,0.0833333333333333,0.75,0.0,0.1666666666666666,0.0,0.0,0.0,718112.0268887256,0.9977367485382632,True,2.0,0.3707589926712508,,24.836333333333332,718112.0235501241,719740.9817176699,0.9977367438996482
898,5112.800985641734,8.539698239497838,-0.3317361812790522,0.156139114443335,0.0611178621344171,0.0133368874830133,0.0095358558145636,0.0951171902586437,0.7973990884459138,low,4,Elverson Road,DLR,1708.3499555125863,3404.4510301291475,537880.0,176287.0,-0.01634,51.46876,naptan_rse_tmu,863161.2601898756,True,0.0,0.5,0.2142857142857142,0.1428571428571428,0.0,0.0714285714285714,0.0714285714285714,863161.2601899047,1.0000000000000338,True,2.0,0.6843400816525377,,21.728857142857144,863161.2612866323,863161.2601898756,1.0000000012706278
928,15782.293350555605,9.666707276715172,-0.297314240235741,0.1068634202638381,0.0364033268881792,0.0052718985414832,0.0049988884249369,0.05336355700911,0.7314234693148892,medium,4,Greenwich,DLR,5544.99639692879,10237.296953626812,537961.3333333334,177331.66666666666,-0.01476,51.47812666666667,naptan_rse_tmu,830117.7865920396,True,0.0909090909090909,0.4545454545454546,0.1818181818181818,0.1818181818181818,0.0,0.0,0.0909090909090909,772860.2536715977,0.931024808954514,True,2.0,0.7267956672158284,,19.749636363636363,772860.251764499,830117.7865920396,0.9310248066571307
940,25724.6606289026,10.155244240796328,-0.2280680626989347,0.1974838983601561,0.0984076697554884,0.0146459740841407,0.0127296264036868,0.1565130559632703,0.7824429079509347,high,3,Lewisham DLR,DLR,9928.843557840608,15795.817071061983,538096.3333333334,175895.0,-0.0133833333333333,51.46518666666666,naptan_rse_tmu,1356854.988475578,True,0.1333333333333333,0.4666666666666667,0.2,0.0666666666666666,0.0,0.1333333333333333,0.0,1356854.9884755958,1.000000000000013,True,2.0,0.7170922526943073,,20.6174,1356854.9901972045,1356854.988475578,1.0000000012688361
1022,14249.315758208964,9.564534343922103,-0.1770255517285192,0.1278076222052834,0.0300036543948431,0.0282478622745259,0.0138303298827227,0.045703548425292,0.848153060725385,medium,4,Haggerston,LO,5863.411387179071,8385.9043710299,533561.0,183929.0,-0.07559,51.53847,naptan_rse_tmu,1144452.1406100574,True,0.1818181818181818,0.6818181818181819,0.0454545454545454,0.0909090909090909,0.0,0.0,0.0,1144452.1406100737,1.0000000000000142,True,2.0,0.4777084333350179,,27.72209090909091,1144452.1420806139,1144452.1406100574,1.0000000012849437
1023,16113.756692924951,9.687490695961497,0.028990442942992,0.1237155176756668,0.0272708466337375,0.0276109192047588,0.0137976448428325,0.0415623934364386,0.8522117691328456,medium,2,Hoxton,LO,8290.450818464222,7823.305874460729,533569.5,183101.0,-0.07578,51.531025,naptan_rse_tmu,1059073.9659792758,True,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1059073.9659792534,0.9999999999999788,True,1.0,0.3562071871080222,,29.2445,1059073.9673392447,1059073.9659792758,1.0000000012841113
1024,34606.03848189571,10.451812364690138,0.2986527449245421,0.1401631339031558,0.0317236112420119,0.0415140081425598,0.0215429893622473,0.0493981459049399,0.9705316654691422,high,1,Shoreditch High Street,LO,22470.613432739086,12135.425049156614,533616.0,182263.0,-0.07543,51.52348,naptan_rse_tmu,839364.5049703388,True,0.4615384615384615,0.4615384615384615,0.0769230769230769,0.0,0.0,0.0,0.0,839364.5049703191,0.9999999999999766,True,1.0,0.4681704035280545,,29.378,839364.5060460448,839364.5049703388,1.000000001281572
1039,7131.286811770681,8.872387192948791,-0.2168787989064918,0.1232821168179024,0.0253680833310003,0.021149398647754,0.0100364929214896,0.0397987488979949,0.8963535793083102,low,4,Rotherhithe,LO,2792.330946688078,4338.955865082608,535302.0,179778.0,-0.05209,51.50075,naptan_rse_tmu,545926.1818814558,True,0.0,0.125,0.25,0.25,0.25,0.125,0.0,485396.9082566834,0.8891255344886245,True,3.0,0.80146617099305,,19.179,485397.87785987096,545926.1818814558,0.8891273105587595
1082,40721.21456349133,10.614529034900087,-0.072559685078779,0.1646424715828519,0.0560789904973166,0.0174348192942759,0.0089104496922033,0.0918024895031111,0.8900109373961984,high,4,Shadwell LO,"DLR,LO",18883.24802936951,21837.966534121835,534988.5,180957.5,-0.056155,51.511425,naptan_rse_tmu,973385.852427852,True,0.1111111111111111,0.4444444444444444,0.3888888888888888,0.0,0.0555555555555555,0.0,0.0,973385.8524278344,0.999999999999982,True,2.0,0.5819468738369272,,35.06016666666667,973385.8536728746,973385.8524278519,1.000000001279064
1083,19957.45389117266,9.901408086503157,-0.3203015654659857,0.1487376420408826,0.0369195729073256,0.044375968558695,0.0211365029505386,0.0583663607942948,0.8335081120327663,high,4,Surrey Quays,LO,6782.525083557416,13174.928807615244,535603.0,178978.5,-0.048065,51.493495,naptan_rse_tmu,1375565.5588426914,True,0.0,0.4285714285714285,0.1428571428571428,0.4285714285714285,0.0,0.0,0.0,1375565.5588426795,0.9999999999999916,True,2.0,0.5160785422397889,,21.40657142857143,1375565.5605998582,1375565.5588426914,1.0000000012774142
1085,9919.66663519668,9.20237539914972,-0.1614210625891258,0.1377598310792009,0.0304431064941697,0.0316987023076556,0.0152550497030349,0.0483533474548361,0.9018335716705188,medium,4,Wapping,LO,4159.211753206668,5760.454881990014,535021.0,180174.0,-0.05599,51.50438,naptan_rse_tmu,776590.3554386089,True,0.0,0.5,0.25,0.125,0.125,0.0,0.0,454129.7047983087,0.5847738149436863,True,2.0,0.6233625774390388,,17.059,454128.77315972914,776590.3554386089,0.584772615291163
1335,3835.11078654,8.252214316331857,-0.4912428102134958,0.0969835311734405,0.0251509195401946,0.0,0.0,0.0367096902343353,0.6265390790263864,low,0,Barking Riverside,LO,975.5700931399996,2859.540693400001,546928.5,182180.5,0.116295,51.51944,naptan_rse_tmu,2007391.033949433,True,0.0,0.0,0.0,0.0,0.2,0.6000000000000001,0.2,1479385.331698245,0.7369691837208393,True,6.0,0.4883424549147683,,25.1854,1479384.1727543408,2007391.0339494327,0.736968606382451
1398,2795.666298217535,7.936183379047318,-0.4402550015097312,0.1153549818277693,0.0345169331675977,0.0020848452860666,0.0014296792596911,0.0521012833908219,0.8865723333479445,low,2,Hatch End,LO,782.430113937535,2013.23618428,513048.0,191312.0,-0.36885,51.6093,naptan_rse_tmu,1816850.2758380428,True,0.0,0.0,0.0,0.0,0.125,0.25,0.625,1816850.275838046,1.0000000000000018,True,7.0,0.4626400924552384,,9.933375,1816850.2782376935,1816850.2758380428,1.000000001320775
1404,5540.5793861094,8.62003482685692,-0.1688089969499323,0.0963321187410311,0.0190728235426737,0.0,0.0,0.0274168728307564,0.7750099915565904,low,2,Acton Central,LO,2302.6398687094,3237.9395174,520639.0,180301.5,-0.263055,51.50877,naptan_rse_tmu,1490018.1584319144,True,0.1111111111111111,0.2777777777777778,0.2222222222222222,0.3333333333333333,0.0555555555555555,0.0,0.0,1490018.158431918,1.0000000000000024,True,4.0,0.7507904455049362,,23.762,1490018.1603689254,1490018.1584319144,1.0000000012999914
1409,8294.590337967784,9.023479368020832,0.009744308656235,0.0876545892953546,0.0161273152271456,0.0012327659302698,0.0006999272060091,0.0229122584484751,0.8622439876036968,low,2,Gospel Oak,LO,4187.707693198983,4106.882644768802,528285.0,185645.0,-0.151,51.55511,naptan_rse_tmu,1095919.6320113528,True,0.0,0.5333333333333333,0.2,0.1333333333333333,0.1333333333333333,0.0,0.0,1095919.632011345,0.9999999999999928,True,2.0,0.6138274199881385,,27.543200000000002,1095919.6334296048,1095919.6320113528,1.0000000012941204
1413,9045.7145170258,9.110156933987431,0.3004920317533438,0.0528631147584597,0.0097414978169297,0.0006526585964454,0.000346889457019,0.0125042962373705,0.8122659988747456,medium,2,Hampstead Heath,LO,5881.939825453801,3163.774691571999,527263.0,185652.0,-0.16573,51.55541,naptan_rse_tmu,973586.3432940474,True,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.0,973586.343294049,1.0000000000000018,True,2.0,0.7333643046538013,,12.694666666666667,973586.3445554047,973586.3432940474,1.0000000012955783
1415,2944.2363644294,7.987944352433617,-0.1224652640482346,0.0985916359345666,0.0133641437303329,0.0,0.0,0.0199297505645072,0.9329148105994916,low,2,Kilburn High Road,LO,1291.834840319569,1652.4015241098307,525448.0,183602.0,-0.19262,51.53739,naptan_rse_tmu,662845.4826482318,True,0.0625,0.5625,0.25,0.125,0.0,0.0,0.0,662845.482648233,1.0000000000000018,True,2.0,0.5670523431792979,,28.490375,662845.4835087776,662845.4826482318,1.00000000129826
1429,27342.53706549329,10.2162354751906,-0.0992332639136239,0.1198467494153471,0.0226685878471146,0.0,0.0,0.036256180404819,1.0825525498820967,high,2,Dalston Kingsland,LO,12314.62393440258,15027.91313109071,533525.0,185013.0,-0.0757,51.54822,naptan_rse_tmu,833881.0889079579,True,0.2631578947368421,0.6842105263157894,0.0526315789473684,0.0,0.0,0.0,0.0,833881.0889079776,1.0000000000000235,True,2.0,0.3936139276268036,,28.61663157894737,833881.0899805166,833881.0889079579,1.000000001286225
1434,1896.592803514508,7.548341416381854,-0.53068669453595,0.1226258103815327,0.0340654634316557,0.0024899741768197,0.0018480990283591,0.0506135727224606,0.7611222711268911,low,4,Headstone Lane,LO,445.0481188683616,1451.5446846461473,513890.5,190580.0,-0.356925,51.60255,naptan_rse_tmu,1816850.2758380536,True,0.0,0.0,0.0,0.25,0.3333333333333333,0.0,0.4166666666666666,1816850.2758380447,0.9999999999999952,True,7.0,0.5537544102896659,,16.825333333333333,1816850.2782357135,1816850.2758380536,1.0000000013196795
1437,9020.717680846688,9.10739002517621,-0.2337558016715375,0.076669813556805,0.016007699876606,0.0029260413786821,0.0016881022915593,0.0226497981725096,0.8356153518753111,medium,2,Brondesbury,LO,3456.0362938538774,5564.681386992812,524781.0,184460.0,-0.20193,51.54525,naptan_rse_tmu,499842.8537522239,True,0.1666666666666666,0.6666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,499842.8537522519,1.000000000000056,True,2.0,0.4458393050175722,,27.643,499842.85440119216,499842.8537522239,1.0000000012983445
1438,4205.316116493261,8.344342511900885,-0.1423866870122601,0.0777100573598661,0.0169579033983786,0.0035805105691524,0.001959208136045,0.0233275866029394,0.8281430871564512,low,2,Brondesbury Park,LO,1803.267543413261,2402.0485730799987,524240.0,183966.0,-0.2099,51.54093,naptan_rse_tmu,866202.8228645482,True,0.2,0.2,0.0,0.5,0.0,0.1,0.0,866202.8228645494,1.000000000000001,True,4.0,0.6272680499382713,,22.325499999999998,866202.8239912562,866202.8228645482,1.000000001300744
1439,8483.481346681936,9.045994049893396,0.0125492268152158,0.0980809386261097,0.0186865006374984,0.0011062111071337,0.000650510337853,0.0277384625666191,0.867176971219208,medium,2,Caledonian Road & Barnsbury,LO,4294.971239142054,4188.510107539886,530771.0,184379.0,-0.11563,51.54317,naptan_rse_tmu,1268743.587755758,True,0.1578947368421052,0.7368421052631579,0.0526315789473684,0.0526315789473684,0.0,0.0,0.0,1268743.5877557506,0.999999999999994,True,2.0,0.4246883252513016,,26.08436842105263,1268743.589391287,1268743.587755758,1.0000000012890933
1440,17631.74385851111,9.777512899045462,0.1934999313968418,0.09690845888821,0.0189682237089682,0.0016728192298964,0.0009212545544451,0.0279474174279225,0.950181243934054,medium,2,Camden Road,LO,10521.742542769838,7110.001315741265,529182.0,184174.0,-0.1386,51.54169,naptan_rse_tmu,851927.1246443423,True,0.1666666666666666,0.6666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,851927.1246443356,0.999999999999992,True,2.0,0.4458393050175722,,28.486833333333333,851927.1257436979,851927.1246443423,1.0000000012904338
1441,11526.9840725646,9.35253275604799,-0.2858477672199836,0.1162805427739597,0.0279034971151959,0.0171750149121836,0.008942137744128,0.0414102568698091,0.8940587061672433,medium,4,Canonbury,LO,4116.010706320849,7410.973366243752,532397.0,185039.0,-0.09195,51.54872,naptan_rse_tmu,1431951.8351722043,True,0.1818181818181818,0.5909090909090909,0.0454545454545454,0.1363636363636363,0.0454545454545454,0.0,0.0,1431951.8351721813,0.9999999999999838,True,2.0,0.6030732066649639,,25.36522727272727,1431951.8370143613,1431951.8351722045,1.0000000012864656
1443,30748.78417619247,10.333638254549626,-0.1207002420353835,0.1962084280528539,0.0443915338882049,0.0895998168578576,0.0499148132052282,0.0745123653212478,1.1028887561306744,high,3,Dalston Junction,LO,13518.699241916136,17230.084934276336,533562.0,184744.5,-0.075265,51.545795,naptan_rse_tmu,657630.995301643,True,0.0714285714285714,0.8571428571428571,0.0,0.0714285714285714,0.0,0.0,0.0,657630.9953016394,0.9999999999999946,True,2.0,0.2616448371626302,,25.399571428571427,657630.9961446171,657630.995301643,1.0000000012818344
1445,7386.995123979872,8.907611681327017,-0.0099385890300586,0.0726357159676003,0.0145583615014068,0.0011091586860649,0.0005941249342229,0.0201288143166594,0.8656357074919349,low,2,Finchley Road & Frognal,LO,3656.7894076377934,3730.205716342075,526094.0,185044.0,-0.1828,51.5502,naptan_rse_tmu,599056.9838943325,True,0.1666666666666666,0.5,0.0,0.0833333333333333,0.25,0.0,0.0,599056.9838943263,0.9999999999999896,True,2.0,0.6160866746574244,,11.32875,599056.9846695833,599056.9838943325,1.0000000012941186
1448,11179.220135998212,9.321901436676084,-0.1769702481831603,0.0635850115974785,0.0138009537441159,0.0023965050199322,0.0014754620451333,0.0185567878204291,0.8325811315356281,medium,2,Kensal Rise,LO,4600.415387018212,6578.804748979996,523571.0,183243.0,-0.2198,51.534575,naptan_rse_tmu,997920.4286917008,True,0.0714285714285714,0.3571428571428571,0.0,0.2142857142857142,0.2142857142857142,0.1428571428571428,0.0,997920.4286916956,0.9999999999999948,True,2.0,0.7679713331600148,,22.496857142857145,997920.4299901777,997920.4286917008,1.000000001301183
1449,10770.26964507149,9.284637650395553,0.1375053207717156,0.0966146250639762,0.0152511681577034,0.0012313075403359,0.0006524563490094,0.0224841286546945,0.7715854697817427,medium,2,Kentish Town West,LO,6125.619513707459,4644.650131364033,528620.0,184687.0,-0.14652,51.54643,naptan_rse_tmu,486445.2978167709,True,0.0909090909090909,0.8181818181818182,0.0,0.0909090909090909,0.0,0.0,0.0,486445.2978167747,1.0000000000000078,True,2.0,0.3084243501433044,,33.296181818181815,486445.29844547453,486445.2978167709,1.0000000012924446
1451,2134.1915767604114,7.666311653140799,0.059820346761085,0.0859783255480545,0.0102868731318093,0.0,0.0,0.0156251319285536,0.8106059563245357,low,1,South Hampstead,LO,1130.929828468404,1003.2617482920084,526356.0,184079.0,-0.17937,51.54147,naptan_rse_tmu,539396.469176303,True,0.0,0.2727272727272727,0.5454545454545454,0.1818181818181818,0.0,0.0,0.0,539396.4691763053,1.0000000000000042,True,3.0,0.5112896055631262,,19.348181818181818,539396.4698737749,539396.469176303,1.0000000012930599
1452,3246.864884642724,8.08575310086047,-0.1608623840947876,0.0758295663357113,0.0165813576355337,0.0,0.0,0.0223862320776893,0.7553009462141542,low,0,South Acton,LO,1362.283229232724,1884.58165541,520149.5,179240.5,-0.2704649999999999,51.499345,naptan_rse_tmu,795113.9679835084,True,0.0,0.5,0.1428571428571428,0.2142857142857142,0.1428571428571428,0.0,0.0,795113.9679835004,0.99999999999999,True,2.0,0.6334533406371059,,18.3175,795113.9690183592,795113.9679835084,1.0000000013015127
1524,6468.477298474722,8.774850595742157,0.1622317674459095,0.0529552521651907,0.0070770819545371,0.0,0.0,0.009361637323105,0.8520317360651681,low,2,Upper Holloway,LO,3758.9349016450096,2709.542396829711,529751.5,186655.5,-0.12948,51.56386,naptan_rse_tmu,1062344.4107049506,True,0.2352941176470588,0.6470588235294118,0.0588235294117647,0.0588235294117647,0.0,0.0,0.0,1062344.4107049643,1.0000000000000129,True,2.0,0.4910027021841735,,28.53729411764706,1062344.4120778793,1062344.4107049506,1.0000000012923576
3000,13057.448204672,9.477190575301492,-0.4166178236526768,0.0825738507720225,0.0099380535741715,0.0,0.0,0.0150499609594473,0.8276602142757352,medium,4,Acton Main Line,EZL,3808.741275592001,9248.70692908,520341.5,181216.5,-0.2670249999999999,51.51706,naptan_rse_tmu,1081802.2455420715,True,0.0714285714285714,0.2142857142857142,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.0,0.0,1081802.245542088,1.000000000000015,True,4.0,0.7772461535290837,,24.375071428571427,1081802.246950546,1081802.2455420715,1.0000000013019703
3174,15917.433870161,9.67523307956935,-0.516178365971744,0.0983042936776575,0.0289860058006431,0.0091036847108222,0.0061762935369811,0.0425912106796486,0.8010354091024187,medium,4,West Drayton,EZL,3850.599432298999,12066.834437862004,506117.0,180097.0,-0.472285,51.509845,naptan_rse_tmu,2007391.033949385,True,0.0,0.0,0.0,0.0,0.6666666666666666,0.25,0.0833333333333333,2007391.0339493863,1.0000000000000009,True,5.0,0.4234312755401847,,27.759416666666667,2007391.0366044547,2007391.033949385,1.000000001322647
3186,36725.25042095919,10.51124704868462,-0.5293283168416713,0.107056890290408,0.0270993621488707,0.0060180599854881,0.0044890901767739,0.0406940457054098,0.7964045533681869,high,4,Hayes & Harlington,EZL,8642.767715021986,28082.482705937207,509734.5,179436.0,-0.42038,51.503215,naptan_rse_tmu,2007391.033949385,True,0.0,0.0666666666666666,0.1333333333333333,0.1333333333333333,0.4666666666666667,0.2,0.0,2007391.0339493856,1.0000000000000004,True,5.0,0.7170922526943073,,27.506066666666666,2007391.0365927448,2007391.033949385,1.0000000013168135
3187,32270.13532724683,10.381928466554395,-0.467101732949282,0.0981039142619215,0.0228222365208447,0.0070259249767225,0.0049082838561291,0.0330971927650672,0.7610310611861484,high,0,Southall,EZL,8598.349596690996,23671.785730555835,512618.0,179793.0,-0.37874,51.50586,naptan_rse_tmu,2007391.033949385,True,0.0,0.0,0.3157894736842105,0.3157894736842105,0.1052631578947368,0.2631578947368421,0.0,2007391.033949384,0.9999999999999994,True,3.0,0.6764455524504176,,35.4301052631579,2007391.0365845435,2007391.033949385,1.0000000013127281
3188,12161.075263852,9.406077804104584,-0.369860466410377,0.0691077566792228,0.0088948187173489,0.0,0.0,0.0130046839804417,0.8809348362219797,medium,4,West Ealing,EZL,3831.587147356,8329.488116496,516679.0,180744.0,-0.31994,51.51358,naptan_rse_tmu,1827479.472283864,True,0.0555555555555555,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.2777777777777778,0.0,0.0,1827479.472283856,0.9999999999999958,True,4.0,0.7507904455049363,,21.109944444444444,1827479.4746715967,1827479.4722838637,1.0000000013065717
3191,8982.560265344217,9.103151548798303,-0.4788366255498717,0.0824856407949907,0.0116973015641741,0.0,0.0,0.0171215161685031,0.9505766721485612,medium,4,Hanwell,EZL,2340.690709544215,6641.869555800004,515403.0,180515.5,-0.338395,51.51179,naptan_rse_tmu,1911123.533358216,True,0.0,0.2,0.0666666666666666,0.1333333333333333,0.6,0.0,0.0,1911123.53335821,0.9999999999999972,True,5.0,0.5537631701110814,,25.898799999999998,1911123.535861591,1911123.5333582156,1.0000000013098973
5131,55432.083659886455,10.922931872471857,-0.6373855629743059,0.1198489787260301,0.0352130563872788,0.003100313144108,0.0017575045352122,0.0537257211112569,0.6853556661696056,high,4,Abbey Wood,EZL,10050.23690474546,45381.84675514101,547351.3333333334,179059.66666666666,0.1210766666666666,51.49129,naptan_rse_tmu,2007391.033949433,True,0.0,0.0,0.0666666666666666,0.2666666666666666,0.5333333333333333,0.0666666666666666,0.0666666666666666,2007391.0339494343,1.0000000000000009,True,5.0,0.6317538435700485,,28.288733333333333,2007391.0364776624,2007391.0339494327,1.0000000012594605
5150,17203.457531574863,9.752923788038192,-0.4901637957605881,0.1308679316010958,0.030229601618737,0.0008380150658356,0.0003734834483711,0.0462501889163068,0.7684053166755711,medium,4,New Cross,LO,4385.472743846027,12817.98478772884,536756.0,177119.0,-0.03219,51.47651,naptan_rse_tmu,996680.6439403042,True,0.1538461538461538,0.3846153846153846,0.1538461538461538,0.3076923076923077,0.0,0.0,0.0,996680.6439402832,0.9999999999999788,True,2.0,0.6712060213671603,,30.242615384615384,996680.6452111141,996680.6439403042,1.0000000012750423
5301,6695.503285024164,8.809340771385433,-0.1435672660739328,0.1115158461379871,0.028144294694484,0.0014642164605932,0.0010755366595555,0.0411985396223629,1.0751687954876703,low,2,Clapham High Street,LO,2867.124091702104,3828.37919332206,529858.0,175666.0,-0.13199,51.46508,naptan_rse_tmu,314000.8794430431,True,0.2222222222222222,0.6666666666666666,0.0,0.1111111111111111,0.0,0.0,0.0,314000.879443044,1.0000000000000029,True,2.0,0.4361381013087532,,19.523555555555554,314000.8798448164,314000.8794430431,1.0000000012795294
5345,24782.55247365713,10.117935505426848,-0.174711393077384,0.1505941197546478,0.0400610000995777,0.0603310840203204,0.0303182363071106,0.0632421371654681,0.9334783732541286,high,4,New Cross Gate,LO,10226.379103485568,14556.173370171562,536189.0,176946.0,-0.04041,51.47509,naptan_rse_tmu,1180639.8701463053,True,0.0666666666666666,0.2666666666666666,0.2666666666666666,0.2666666666666666,0.1333333333333333,0.0,0.0,1180639.8701463044,0.9999999999999992,True,2.0,0.7742367184132575,,25.6184,1180639.8716514856,1180639.8701463053,1.000000001274885
5356,15895.057505241886,9.673826401817076,-0.603360044808606,0.1153345596304584,0.0327667076221774,0.0040355353030046,0.0017210114038894,0.0476373356965213,0.625014526222177,medium,0,Crystal Palace,LO,3152.3074483218884,12742.750056920004,534088.0,170540.0,-0.07307,51.41803,naptan_rse_tmu,1436645.6785078216,True,0.0,0.1538461538461538,0.0769230769230769,0.1538461538461538,0.3846153846153846,0.2307692307692307,0.0,1436645.6785077918,0.9999999999999792,True,5.0,0.7601238978828094,,20.005846153846157,1436645.6803371047,1436645.6785078216,1.0000000012733015
5362,21062.261941505072,9.955285661704744,-0.6402775705441667,0.1365087283677384,0.0486425702136104,0.0049005872812203,0.0089246585700004,0.0726392709590938,0.6393326390274403,high,0,Forest Hill,LO,3788.2840177166686,17273.9779237884,535400.25,172965.25,-0.0532875,51.439505,naptan_rse_tmu,1828648.875492432,True,0.0,0.0588235294117647,0.3529411764705882,0.1764705882352941,0.4117647058823529,0.0,0.0,1828648.875492431,0.9999999999999992,True,5.0,0.6196060864356212,,20.97235294117647,1828648.8778201756,1828648.8754924322,1.0000000012729309
5372,3083.6167488912547,8.034182698116973,-0.1736157317553649,0.0998580579981437,0.0223151539701545,0.0009036141188242,0.0006300638663922,0.0329088596418943,0.5642109898189615,low,2,Wandsworth Road,LO,1274.1261852896996,1809.4905636015544,529397.0,176250.0,-0.13841,51.47043,naptan_rse_tmu,1115907.500169618,True,0.1428571428571428,0.5714285714285714,0.0,0.2857142857142857,0.0,0.0,0.0,1115907.5001696202,1.0000000000000018,True,2.0,0.4911325898456826,,21.3955,1115907.5016017756,1115907.500169618,1.0000000012834016
5376,17545.009101094478,9.772581801387298,-0.5928920259642475,0.0984102906687203,0.0255899516447555,0.0029499079833723,0.0014660872509336,0.0367807326145078,0.6553592615738045,medium,0,Norwood Junction,LO,3571.356554792708,13973.652546301775,534090.6666666666,168267.0,-0.0738933333333333,51.397596666666665,naptan_rse_tmu,2007391.033949433,True,0.0,0.2777777777777778,0.1666666666666666,0.0555555555555555,0.2777777777777778,0.2222222222222222,0.0,2007391.0339494369,1.000000000000002,True,2.0,0.7734540689655105,,28.221999999999998,2007391.036501292,2007391.0339494327,1.0000000012712318
