NLC,lsoa21cd,lnc_grp,piece_area_m2,covered_area_m2
5378,E01000798,5,57901.31161586944,1162606.6903749437
5378,E01000799,3,74825.91977990347,1162606.6903749437
5378,E01000800,4,54836.68761297656,1162606.6903749437
5378,E01000802,3,204623.62141738186,1162606.6903749437
5378,E01000803,6,24435.34543152881,1162606.6903749437
5378,E01000805,6,47737.66850041287,1162606.6903749437
5378,E01000806,5,171209.785601339,1162606.6903749437
5378,E01034383,5,36722.60195393018,1162606.6903749437
5397,E01000699,6,76738.21964141168,1312120.1825730314
5397,E01000705,6,30551.893699606037,1312120.1825730314
5397,E01000741,4,8111.940782563972,1312120.1825730314
5397,E01000742,5,69874.64154015464,1312120.1825730314
5397,E01000743,4,356611.54584693466,1312120.1825730314
5397,E01000744,5,183317.52177815733,1312120.1825730314
5397,E01000796,6,23243.470956007193,1312120.1825730314
5397,E01000798,5,47149.77734299247,1312120.1825730314
5397,E01000800,4,181937.78571330398,1312120.1825730314
5397,E01000801,3,80287.9923554083,1312120.1825730314
5397,E01001138,5,91999.69274390985,1312120.1825730314
5397,E01001140,5,24648.199445027847,1312120.1825730314
5397,E01001141,5,23594.314738311783,1312120.1825730314
5397,E01001142,5,25400.67230836302,1312120.1825730314
5397,E01001143,6,1499.3408991702165,1312120.1825730314
5397,E01034383,5,10643.806084052054,1312120.1825730314
5397,E01034384,5,76509.36669765634,1312120.1825730314
5404,E01003209,2,7442.481294961688,1846827.7481887182
5404,E01003210,2,56300.22634875466,1846827.7481887182
5404,E01003211,4,11722.633327721536,1846827.7481887182
5404,E01003212,3,189059.07546046,1846827.7481887182
5404,E01003213,4,204789.88574765352,1846827.7481887182
5404,E01003214,3,156383.25056223568,1846827.7481887182
5404,E01003231,5,78651.75789899047,1846827.7481887182
5404,E01003272,3,145642.30562014712,1846827.7481887182
5404,E01003276,5,84262.38857575826,1846827.7481887182
5404,E01003277,2,48745.446096855296,1846827.7481887182
5404,E01003336,3,160881.7872692927,1846827.7481887182
5404,E01003337,4,29188.302721811713,1846827.7481887182
5404,E01003341,5,50218.045854047385,1846827.7481887182
5404,E01003342,4,186867.98949890723,1846827.7481887182
5404,E01003343,4,35977.44339350689,1846827.7481887182
5404,E01003344,4,166131.93205959312,1846827.7481887182
5404,E01003345,2,120126.68899783299,1846827.7481887182
5404,E01004000,2,1.2077627438112333,1846827.7481887182
5404,E01004002,5,114434.89969744414,1846827.7481887182
5411,E01000975,2,34130.74967427662,2007391.0339494331
5411,E01000976,2,1559.497275490619,2007391.0339494331
5411,E01001005,1,223.27131726948653,2007391.0339494331
5411,E01001010,4,80700.53683867268,2007391.0339494331
5411,E01001011,1,167017.64108237592,2007391.0339494331
5411,E01001012,2,119202.61833054625,2007391.0339494331
5411,E01001013,1,220934.29364157512,2007391.0339494331
5411,E01001042,1,84863.81178950972,2007391.0339494331
5411,E01001109,2,4537.433356378349,2007391.0339494331
5411,E01001110,2,101303.25782250478,2007391.0339494331
5411,E01001115,4,31349.819648736033,2007391.0339494331
5411,E01001118,4,71197.64196880328,2007391.0339494331
5411,E01001165,2,2983.0445591531607,2007391.0339494331
5411,E01001166,4,72085.95032785641,2007391.0339494331
5411,E01034139,4,44294.99850213235,2007391.0339494331
5411,E01034140,3,13.163350823125576,2007391.0339494331
5411,E01034141,2,67024.94233790509,2007391.0339494331
5411,E01034142,2,132611.49236830577,2007391.0339494331
5411,E01034143,2,136989.63486619358,2007391.0339494331
5411,E01034144,4,176192.31032340368,2007391.0339494331
5411,E01034145,1,106240.85593819353,2007391.0339494331
5411,E01034147,3,7207.947082710775,2007391.0339494331
5411,E01034148,1,112606.97931052267,2007391.0339494331
5411,E01034149,2,102195.41866134499,2007391.0339494331
5411,E01034150,3,129923.72357474916,2007391.0339494331
5418,E01003225,4,2200.0676117969315,1898103.0036797128
5418,E01003226,3,174140.6646166061,1898103.0036797128
5418,E01003227,5,205199.90500745608,1898103.0036797128
5418,E01003228,5,85203.22287013159,1898103.0036797128
5418,E01003229,2,124813.54638091021,1898103.0036797128
5418,E01003230,5,91058.5145558573,1898103.0036797128
5418,E01003231,5,22358.18530693288,1898103.0036797128
5418,E01003232,2,202763.4148593253,1898103.0036797128
5418,E01003233,3,21508.525851629012,1898103.0036797128
5418,E01003260,5,45119.98312915405,1898103.0036797128
5418,E01003261,5,192786.8162522247,1898103.0036797128
5418,E01003262,5,19602.2037478523,1898103.0036797128
5418,E01003337,4,41918.25340609788,1898103.0036797128
5418,E01004002,5,183.424917331653,1898103.0036797128
5418,E01004016,5,412167.18536297866,1898103.0036797128
5418,E01004017,5,257079.08980342819,1898103.0036797128
5421,E01003075,3,68307.58016124261,1969379.4615049232
5421,E01003076,2,364928.1463522675,1969379.4615049232
5421,E01003077,3,106779.87194361494,1969379.4615049232
5421,E01003078,3,106370.1489412655,1969379.4615049232
5421,E01003911,2,81009.02024127926,1969379.4615049232
5421,E01003913,2,221768.4094933369,1969379.4615049232
5421,E01003914,2,84509.37501097459,1969379.4615049232
5421,E01003915,2,97132.64573857703,1969379.4615049232
5421,E01003917,2,6817.693419068259,1969379.4615049232
5421,E01003918,2,15691.440108886187,1969379.4615049232
5421,E01003919,2,3412.7345671434623,1969379.4615049232
5421,E01003921,1,46347.534669779474,1969379.4615049232
5421,E01003922,2,140369.4629054045,1969379.4615049232
5421,E01004045,2,19014.860897803763,1969379.4615049232
5421,E01004047,5,63484.50394854951,1969379.4615049232
5421,E01004048,4,60024.63552074822,1969379.4615049232
5421,E01004049,3,106750.12297933406,1969379.4615049232
5421,E01004050,3,162551.70681946844,1969379.4615049232
5421,E01004051,2,145972.18997693397,1969379.4615049232
5421,E01004052,2,68137.37780924495,1969379.4615049232
5423,E01003912,2,4813.07790024971,1665002.5595153475
5423,E01003914,2,57734.70686045883,1665002.5595153475
5423,E01004005,2,24203.740504230227,1665002.5595153475
5423,E01004006,2,4.173463260468415,1665002.5595153475
5423,E01004008,2,44002.93349299646,1665002.5595153475
5423,E01004010,1,146955.4300273636,1665002.5595153475
5423,E01004013,4,57353.29530190275,1665002.5595153475
5423,E01004046,2,71945.01477005045,1665002.5595153475
5423,E01004050,3,47895.06505807242,1665002.5595153475
5423,E01004052,2,24021.100772681406,1665002.5595153475
5423,E01004061,2,197090.39689119198,1665002.5595153475
5423,E01004062,2,173201.47133445236,1665002.5595153475
5423,E01004063,1,146257.5897517117,1665002.5595153475
5423,E01004064,3,106487.63748168113,1665002.5595153475
5423,E01004065,2,62441.753506096764,1665002.5595153475
5423,E01004066,4,132546.5356218852,1665002.5595153475
5423,E01004067,2,247451.12669873922,1665002.5595153475
5423,E01004068,2,117884.8385774399,1665002.5595153475
5423,E01033883,2,2712.671500882811,1665002.5595153475
5424,E01003302,2,66974.5606210221,1552142.2820058619
5424,E01003305,4,11722.25003521434,1552142.2820058619
5424,E01003338,3,99095.68864845858,1552142.2820058619
5424,E01003339,5,89323.08292710318,1552142.2820058619
5424,E01003341,5,5621.21791358136,1552142.2820058619
5424,E01003343,4,45646.82417193,1552142.2820058619
5424,E01003983,2,10768.760266767918,1552142.2820058619
5424,E01003984,1,159193.1122147323,1552142.2820058619
5424,E01003988,4,87620.76694773066,1552142.2820058619
5424,E01004000,2,97721.36090394466,1552142.2820058619
5424,E01004001,3,21.432965551618025,1552142.2820058619
5424,E01004003,4,133937.91700357082,1552142.2820058619
5424,E01004004,3,198979.3115538069,1552142.2820058619
5424,E01004005,2,164145.73236948508,1552142.2820058619
5424,E01004006,2,139474.56046704543,1552142.2820058619
5424,E01004008,2,34060.5801514725,1552142.2820058619
5424,E01004064,3,3726.581608186465,1552142.2820058619
5424,E01004067,2,6643.325640379995,1552142.2820058619
5424,E01004068,2,35104.75791434025,1552142.2820058619
5424,E01033882,1,58188.15070178499,1552142.2820058619
5424,E01033883,2,104172.30697975266,1552142.2820058619
5437,E01000745,5,73598.95336715397,1779900.441981657
5437,E01000802,3,38209.37010590808,1779900.441981657
5437,E01000803,6,114604.2864482943,1779900.441981657
5437,E01000804,5,2061.527856913953,1779900.441981657
5437,E01003256,3,51377.71034147916,1779900.441981657
5437,E01003258,5,5308.7179796392265,1779900.441981657
5437,E01003259,3,75435.5540346902,1779900.441981657
5437,E01003309,5,26772.133484843533,1779900.441981657
5437,E01003312,5,22212.097672879558,1779900.441981657
5437,E01003313,5,206980.15087517336,1779900.441981657
5437,E01003326,3,101220.98882749343,1779900.441981657
5437,E01003327,3,181719.6834121839,1779900.441981657
5437,E01003328,3,150410.59138863214,1779900.441981657
5437,E01003329,3,153759.14669064237,1779900.441981657
5437,E01003331,4,203975.13378663312,1779900.441981657
5437,E01003332,6,48999.07852115595,1779900.441981657
5437,E01003333,4,34854.49093223141,1779900.441981657
5437,E01003334,2,174320.3749414722,1779900.441981657
5437,E01003335,4,114080.45131423713,1779900.441981657
5595,E01004508,2,129749.50736337449,1979873.7347640477
5595,E01004510,3,2787.8451563651224,1979873.7347640477
5595,E01004515,2,64690.24509635313,1979873.7347640477
5595,E01004534,2,211137.46982782925,1979873.7347640477
5595,E01004535,2,55829.7591726853,1979873.7347640477
5595,E01004536,2,140380.6395218865,1979873.7347640477
5595,E01004537,2,133268.3296118012,1979873.7347640477
5595,E01004538,2,63622.89559771481,1979873.7347640477
5595,E01004541,2,91822.51675187617,1979873.7347640477
5595,E01004551,2,216430.68039640316,1979873.7347640477
5595,E01004552,3,136199.59205553678,1979873.7347640477
5595,E01004553,2,198469.88074211168,1979873.7347640477
5595,E01004554,5,57483.69305625528,1979873.7347640477
5595,E01004556,3,8223.62413780489,1979873.7347640477
5595,E01004557,3,2553.759584818221,1979873.7347640477
5595,E01004579,3,1289.728769146952,1979873.7347640477
5595,E01004580,3,40733.5125282792,1979873.7347640477
5595,E01004585,2,138508.38313834806,1979873.7347640477
5595,E01004586,3,58401.70804391131,1979873.7347640477
5595,E01004588,2,112829.41344905505,1979873.7347640477
5595,E01004589,3,14052.56207232569,1979873.7347640477
5595,E01004592,2,234.70805290398127,1979873.7347640477
5595,E01004621,5,20798.511488179407,1979873.7347640477
5595,E01033099,2,24477.93655865028,1979873.7347640477
5595,E01033133,2,24021.615348849555,1979873.7347640477
5595,E01035488,3,31797.662736600298,1979873.7347640477
5595,E01035489,3,77.5545049819791,1979873.7347640477
6562,E01001629,4,141620.39690181884,816718.6058009065
6562,E01001631,4,44553.41163591249,816718.6058009065
6562,E01001634,4,16029.557266202197,816718.6058009065
6562,E01001712,4,837.9754723729673,816718.6058009065
6562,E01033734,3,73066.26429902762,816718.6058009065
6562,E01033736,4,164983.45185672035,816718.6058009065
6562,E01033737,1,97971.42398495221,816718.6058009065
6562,E01033742,6,26812.070081019323,816718.6058009065
6562,E01033744,3,92348.3833261359,816718.6058009065
6562,E01034186,1,20818.38859884652,816718.6058009065
6562,E01034187,1,137677.28237789814,816718.6058009065
6867,E01001734,2,1340.4355287065873,801301.6387190546
6867,E01001744,2,6781.845745490598,801301.6387190546
6867,E01001745,1,13734.414648168377,801301.6387190546
6867,E01001746,2,26626.25119478215,801301.6387190546
6867,E01001749,1,65192.40948260673,801301.6387190546
6867,E01001757,3,26696.560367136775,801301.6387190546
6867,E01001758,4,182722.3373115019,801301.6387190546
6867,E01001759,1,107828.37756012272,801301.6387190546
6867,E01001760,2,3871.8422119514444,801301.6387190546
6867,E01001761,2,107770.42328148101,801301.6387190546
6867,E01001762,1,47689.5357595253,801301.6387190546
6867,E01001763,4,39199.933587264764,801301.6387190546
6867,E01001795,2,1.0587201434512643,801301.6387190546
6867,E01033703,3,23436.122770110538,801301.6387190546
6867,E01033713,4,138519.51830006152,801301.6387190546
6867,E01035640,2,9890.572250000807,801301.6387190546
6874,E01000031,5,1404.980528444139,1942869.6626011897
6874,E01000032,4,198480.15415279957,1942869.6626011897
6874,E01000097,5,131148.9998412627,1942869.6626011897
6874,E01000098,5,59062.14922945666,1942869.6626011897
6874,E01000099,5,264673.5742150997,1942869.6626011897
6874,E01000111,5,14043.931363590933,1942869.6626011897
6874,E01000112,4,206494.06830413872,1942869.6626011897
6874,E01000113,4,162961.95139624414,1942869.6626011897
6874,E01003661,4,170184.62430283547,1942869.6626011897
6874,E01003662,4,142985.31094919433,1942869.6626011897
6874,E01003664,4,899.1533530927076,1942869.6626011897
6874,E01003665,3,43238.55521540715,1942869.6626011897
6874,E01003666,4,174845.4203220762,1942869.6626011897
6874,E01003770,4,8414.32979346005,1942869.6626011897
6874,E01003773,5,8213.374828584054,1942869.6626011897
6874,E01032580,2,33456.736758396044,1942869.6626011897
6874,E01032581,4,204724.00082523367,1942869.6626011897
6874,E01034469,4,113605.91247239965,1942869.6626011897
6874,E01034470,5,4032.434749473889,1942869.6626011897
6876,E01003543,4,21343.471411608873,1104182.8804966835
6876,E01003544,4,73711.31721662893,1104182.8804966835
6876,E01003545,4,106506.7098670557,1104182.8804966835
6876,E01003546,3,37595.226815692695,1104182.8804966835
6876,E01003547,5,2946.500848542847,1104182.8804966835
6876,E01003549,4,58.497673548892315,1104182.8804966835
6876,E01003551,4,42404.36829525432,1104182.8804966835
6876,E01003552,4,50777.03687503778,1104182.8804966835
6876,E01003555,4,150522.7561649067,1104182.8804966835
6876,E01003556,1,94912.90554042386,1104182.8804966835
6876,E01003557,1,157381.13461578803,1104182.8804966835
6876,E01003558,1,153141.7678461713,1104182.8804966835
6876,E01003567,4,49139.77920035928,1104182.8804966835
6876,E01003570,2,90918.1339214452,1104182.8804966835
6876,E01003571,4,48305.36869979464,1104182.8804966835
6876,E01003572,4,24517.90550442445,1104182.8804966835
6877,E01002272,6,83147.12027561269,2007391.0339494331
6877,E01002337,7,96399.32383036488,2007391.0339494331
6877,E01002354,5,186253.45106439904,2007391.0339494331
6877,E01002355,5,184848.3611041947,2007391.0339494331
6877,E01002376,5,260889.5003421865,2007391.0339494331
6877,E01002377,5,7232.723754110949,2007391.0339494331
6877,E01002379,5,376177.63101946295,2007391.0339494331
6877,E01002380,5,212357.46251725263,2007391.0339494331
6877,E01002381,6,216743.91022993886,2007391.0339494331
6877,E01002382,5,301738.87076217536,2007391.0339494331
6877,E01002383,6,74315.89475027689,2007391.0339494331
6877,E01032742,5,7286.784299457618,2007391.0339494331
6878,E01000019,5,71.45741337332484,1640017.1775314694
6878,E01003666,4,4873.4506264919755,1640017.1775314694
6878,E01003713,3,58839.011076426366,1640017.1775314694
6878,E01003715,4,62.35382271586066,1640017.1775314694
6878,E01003716,5,111401.4864143909,1640017.1775314694
6878,E01003718,4,89006.36611504186,1640017.1775314694
6878,E01003719,4,340986.39338428294,1640017.1775314694
6878,E01003737,5,40859.662524176485,1640017.1775314694
6878,E01003766,4,50128.02260208816,1640017.1775314694
6878,E01003767,4,71320.06338535293,1640017.1775314694
6878,E01003769,4,192007.6626329612,1640017.1775314694
6878,E01003770,4,45701.011183431074,1640017.1775314694
6878,E01003771,5,181390.33188868698,1640017.1775314694
6878,E01003772,5,22889.46922991207,1640017.1775314694
6878,E01003773,5,281117.54736826295,1640017.1775314694
6878,E01032580,2,3384.755110414024,1640017.1775314694
6878,E01032581,4,145978.13275346017,1640017.1775314694
6879,E01002268,7,95970.42412362133,2007391.0339494369
6879,E01002294,7,658858.6347161143,2007391.0339494369
6879,E01002295,6,141892.53404184838,2007391.0339494369
6879,E01002296,7,8318.317408368954,2007391.0339494369
6879,E01002297,5,5433.394339364326,2007391.0339494369
6879,E01002298,6,269449.5920294648,2007391.0339494369
6879,E01002299,5,92299.15545260296,2007391.0339494369
6879,E01002300,6,340042.6830026662,2007391.0339494369
6879,E01033784,5,232767.44772860053,2007391.0339494369
6879,E01033785,6,162358.85110678503,2007391.0339494369
6881,E01003576,2,135790.14012973875,2007391.0339494327
6881,E01003577,4,95945.7573076477,2007391.0339494327
6881,E01003578,5,26563.944939750323,2007391.0339494327
6881,E01003581,3,168.67370783833115,2007391.0339494327
6881,E01003685,2,28106.249800400765,2007391.0339494327
6881,E01003686,2,8588.547795564382,2007391.0339494327
6881,E01003688,1,86261.50155288067,2007391.0339494327
6881,E01003689,1,251558.03713944438,2007391.0339494327
6881,E01003690,4,38179.22020105037,2007391.0339494327
6881,E01003729,3,37153.12794866866,2007391.0339494327
6881,E01003781,4,139343.12361018203,2007391.0339494327
6881,E01003782,4,101794.22936690172,2007391.0339494327
6881,E01003783,2,224976.93600236246,2007391.0339494327
6881,E01003784,4,94555.96532469513,2007391.0339494327
6881,E01003785,4,299129.88429159933,2007391.0339494327
6881,E01003787,4,13282.282727932889,2007391.0339494327
6881,E01003788,4,77033.14376781386,2007391.0339494327
6881,E01033589,2,54402.006164045815,2007391.0339494327
6881,E01034482,2,27244.410572308425,2007391.0339494327
6881,E01034483,4,80394.87862106698,2007391.0339494327
6881,E01034484,4,186918.97297753958,2007391.0339494327
6883,E01003575,3,2231.960050508557,1311815.3941983837
6883,E01003576,2,6700.70124519546,1311815.3941983837
6883,E01003578,5,495092.3021169664,1311815.3941983837
6883,E01003579,4,63537.92226930791,1311815.3941983837
6883,E01003581,3,57757.40635443701,1311815.3941983837
6883,E01003583,4,268.19700222366583,1311815.3941983837
6883,E01003584,4,83598.8203233632,1311815.3941983837
6883,E01003585,4,50565.08083006971,1311815.3941983837
6883,E01003590,4,287527.3082307217,1311815.3941983837
6883,E01003591,2,56226.56564020387,1311815.3941983837
6883,E01003792,7,208309.13013538608,1311815.3941983837
6886,E01002243,4,47220.45936128506,2007391.033949431
6886,E01002244,4,61482.04141859623,2007391.033949431
6886,E01002245,4,3258.6897115314605,2007391.033949431
6886,E01002247,4,27864.377084042142,2007391.033949431
6886,E01002248,5,15147.99309861163,2007391.033949431
6886,E01002350,2,242656.555680943,2007391.033949431
6886,E01002351,5,81514.11916470804,2007391.033949431
6886,E01002352,6,22486.79187389375,2007391.033949431
6886,E01002353,4,195486.32656479228,2007391.033949431
6886,E01002356,2,379700.0853824193,2007391.033949431
6886,E01002358,5,244146.99861560424,2007391.033949431
6886,E01032741,2,214441.30001861224,2007391.033949431
6886,E01032742,5,179617.79870441937,2007391.033949431
6886,E01033786,2,194273.1635564118,2007391.033949431
6886,E01033787,3,52413.49820068076,2007391.033949431
6886,E01033788,2,45680.83551287976,2007391.033949431
6893,E01003713,3,55790.14117347763,1656596.9000376014
6893,E01003714,4,152169.51064727543,1656596.9000376014
6893,E01003715,4,164284.34330577092,1656596.9000376014
6893,E01003719,4,5090.412667585381,1656596.9000376014
6893,E01003737,5,53477.95346441187,1656596.9000376014
6893,E01003740,5,98553.7758517901,1656596.9000376014
6893,E01003742,3,158798.27703055702,1656596.9000376014
6893,E01003743,3,188.18902809119433,1656596.9000376014
6893,E01003754,4,3464.893120020415,1656596.9000376014
6893,E01003756,4,66841.88566120352,1656596.9000376014
6893,E01003757,4,224073.66027021225,1656596.9000376014
6893,E01003766,4,80643.84890497633,1656596.9000376014
6893,E01003767,4,132620.75620857047,1656596.9000376014
6893,E01003768,4,164448.10389540062,1656596.9000376014
6893,E01003772,5,34501.304928770885,1656596.9000376014
6893,E01033591,4,181798.2726119387,1656596.9000376014
6893,E01034480,4,77060.75956176249,1656596.9000376014
6893,E01034481,2,2790.8117057860427,1656596.9000376014
6913,E01001398,5,147948.88427229028,1922554.815021957
6913,E01001399,5,157037.78933842466,1922554.815021957
6913,E01001400,5,164526.63188021243,1922554.815021957
6913,E01001401,6,141921.99555199905,1922554.815021957
6913,E01001405,5,207557.46029091792,1922554.815021957
6913,E01001406,5,229220.01377148915,1922554.815021957
6913,E01001450,3,69683.60063642357,1922554.815021957
6913,E01001451,5,18996.47332492824,1922554.815021957
6913,E01001455,6,28239.160022191103,1922554.815021957
6913,E01001478,4,169849.19875395336,1922554.815021957
6913,E01001480,4,106122.892023412,1922554.815021957
6913,E01001484,5,78947.58147274166,1922554.815021957
6913,E01001511,4,44587.2479285159,1922554.815021957
6913,E01001512,5,22913.504807936348,1922554.815021957
6913,E01001514,5,155162.37503288133,1922554.815021957
6913,E01001515,4,122964.97306761582,1922554.815021957
6913,E01001518,6,56875.0328460243,1922554.815021957
6914,E01004349,7,20818.1269403376,2007391.0339494287
6914,E01004351,5,23216.640849295807,2007391.0339494287
6914,E01004352,7,1158642.3174744293,2007391.0339494287
6914,E01004353,7,402226.1973453359,2007391.0339494287
6914,E01004354,6,302251.85894401465,2007391.0339494287
6914,E01004357,5,7.074752853331973,2007391.0339494287
6914,E01004358,6,10412.896051838545,2007391.0339494287
6914,E01004359,5,35880.744240006345,2007391.0339494287
6914,E01004389,6,53935.177351317216,2007391.0339494287
6919,E01004343,5,127351.29099015104,2007391.0339494308
6919,E01004344,5,8072.630887697284,2007391.0339494308
6919,E01004379,3,240796.4723504887,2007391.0339494308
6919,E01004380,6,226813.6446578736,2007391.0339494308
6919,E01004381,5,259446.24303773898,2007391.0339494308
6919,E01004382,6,99433.01171366902,2007391.0339494308
6919,E01004383,6,158153.24646911654,2007391.0339494308
6919,E01004386,6,5856.465903353283,2007391.0339494308
6919,E01004387,6,173355.47664061305,2007391.0339494308
6919,E01004388,6,248621.9413184836,2007391.0339494308
6919,E01004413,5,18843.419520144766,2007391.0339494308
6919,E01004416,5,304509.54926877626,2007391.0339494308
6919,E01004417,5,23363.70685369253,2007391.0339494308
6919,E01004418,5,23608.947556814226,2007391.0339494308
6919,E01004419,5,89164.98678081787,2007391.0339494308
6926,E01001722,2,78531.10147606944,1580209.650981792
6926,E01001727,4,6317.599722644324,1580209.650981792
6926,E01001728,2,80382.32856163607,1580209.650981792
6926,E01001764,4,16.49537686272936,1580209.650981792
6926,E01001765,2,3652.4544971864802,1580209.650981792
6926,E01001767,3,115627.88074147867,1580209.650981792
6926,E01001768,2,44874.08356775358,1580209.650981792
6926,E01001770,2,122017.8454264032,1580209.650981792
6926,E01001792,3,161185.6774469004,1580209.650981792
6926,E01001793,4,82707.38837936243,1580209.650981792
6926,E01001794,4,112294.95271353376,1580209.650981792
6926,E01001795,2,1183.984679035466,1580209.650981792
6926,E01001798,2,121163.87272524796,1580209.650981792
6926,E01001822,3,66031.60286713377,1580209.650981792
6926,E01001824,5,269.1210557905293,1580209.650981792
6926,E01001827,4,83769.29502511758,1580209.650981792
6926,E01001828,3,125503.1346938615,1580209.650981792
6926,E01004422,5,10079.8281499749,1580209.650981792
6926,E01033702,3,108043.95129938144,1580209.650981792
6926,E01033703,3,8331.338582175824,1580209.650981792
6926,E01033705,3,167529.84764215501,1580209.650981792
6926,E01033710,6,25564.12977946065,1580209.650981792
6926,E01033713,4,55131.736572626265,1580209.650981792
6934,E01001722,2,3214.523062315254,1337159.449510261
6934,E01001723,2,111559.51945652785,1337159.449510261
6934,E01001724,4,118683.02023662932,1337159.449510261
6934,E01001725,3,92218.9167164189,1337159.449510261
6934,E01001726,5,55500.594072278574,1337159.449510261
6934,E01001727,4,94360.07415263733,1337159.449510261
6934,E01001728,2,16662.842039801046,1337159.449510261
6934,E01001741,2,54910.078144713436,1337159.449510261
6934,E01001769,2,10287.401532970945,1337159.449510261
6934,E01001799,4,78332.05079278295,1337159.449510261
6934,E01001800,3,62511.703204168,1337159.449510261
6934,E01001801,4,114309.70402929516,1337159.449510261
6934,E01001802,4,70525.25918635777,1337159.449510261
6934,E01001803,4,2872.2868786263707,1337159.449510261
6934,E01001804,4,5130.067529793139,1337159.449510261
6934,E01001805,4,178251.7773985087,1337159.449510261
6934,E01001806,2,91317.03990383836,1337159.449510261
6934,E01001808,2,4984.835837314671,1337159.449510261
6934,E01001824,5,6065.366401239509,1337159.449510261
6934,E01001826,5,51999.847651858036,1337159.449510261
6934,E01001829,2,59473.03962197773,1337159.449510261
6934,E01001831,2,53989.5016602078,1337159.449510261
6941,E01001423,2,163198.50149302764,1870721.0954282368
6941,E01001424,3,50215.950628379636,1870721.0954282368
6941,E01001425,4,47496.59174284438,1870721.0954282368
6941,E01001426,4,157079.82779037033,1870721.0954282368
6941,E01001428,4,144436.5957437073,1870721.0954282368
6941,E01001429,2,304106.9241997261,1870721.0954282368
6941,E01001430,2,43157.733928786314,1870721.0954282368
6941,E01001459,4,49017.83172760499,1870721.0954282368
6941,E01001460,1,126750.82555441248,1870721.0954282368
6941,E01001461,5,48376.838135944476,1870721.0954282368
6941,E01001462,4,91485.71963331958,1870721.0954282368
6941,E01001464,5,19838.459484337334,1870721.0954282368
6941,E01001479,5,559.9031603279161,1870721.0954282368
6941,E01001485,3,104775.30007465224,1870721.0954282368
6941,E01001486,6,111310.06108193917,1870721.0954282368
6941,E01001487,4,43944.16467947629,1870721.0954282368
6941,E01001488,4,86990.95173038208,1870721.0954282368
6941,E01001489,5,16993.608776747133,1870721.0954282368
6941,E01001491,4,183021.07964722213,1870721.0954282368
6941,E01001492,3,77964.22621502927,1870721.0954282368
6947,E01001437,6,16126.234173340745,1961604.32298296
6947,E01001440,5,224838.69484449754,1961604.32298296
6947,E01001484,5,77259.84118830154,1961604.32298296
6947,E01001502,3,8530.15787820027,1961604.32298296
6947,E01001503,3,112271.35790608698,1961604.32298296
6947,E01001504,5,76675.8654192287,1961604.32298296
6947,E01001505,5,163848.32883761372,1961604.32298296
6947,E01001507,4,217458.37485687644,1961604.32298296
6947,E01001508,3,175319.84676623432,1961604.32298296
6947,E01001509,6,5158.920722873912,1961604.32298296
6947,E01001511,4,313404.93482516427,1961604.32298296
6947,E01001513,4,551517.8702880779,1961604.32298296
6947,E01001515,4,326.20118571570544,1961604.32298296
6947,E01001516,4,23.29746820035345,1961604.32298296
6947,E01001518,6,18844.396622547516,1961604.32298296
6952,E01001407,7,20276.77260209802,2007391.0339494336
6952,E01001412,7,311343.8067946347,2007391.0339494336
6952,E01001441,3,58869.52874024381,2007391.0339494336
6952,E01001442,3,91375.93121928765,2007391.0339494336
6952,E01001446,2,70769.85789377539,2007391.0339494336
6952,E01001448,5,17971.020341771935,2007391.0339494336
6952,E01001545,4,349031.02924841683,2007391.0339494336
6952,E01001546,5,169369.95747970068,2007391.0339494336
6952,E01001547,4,228421.97456212636,2007391.0339494336
6952,E01001548,5,341672.8297593093,2007391.0339494336
6952,E01001549,5,283553.83241011,2007391.0339494336
6952,E01001550,5,12653.84359455449,2007391.0339494336
6952,E01001551,5,52080.649303404454,2007391.0339494336
6954,E01004342,4,4084.6194321748562,1940031.9065255933
6954,E01004348,4,125906.68850022716,1940031.9065255933
6954,E01004362,5,63631.39313939798,1940031.9065255933
6954,E01004363,2,79697.8882527413,1940031.9065255933
6954,E01004364,2,2687.272382409584,1940031.9065255933
6954,E01004378,6,21529.330033699956,1940031.9065255933
6954,E01004407,4,85577.17731715739,1940031.9065255933
6954,E01004410,4,160424.32719771526,1940031.9065255933
6954,E01004412,2,12696.828738415596,1940031.9065255933
6954,E01004464,3,160034.61964784283,1940031.9065255933
6954,E01004465,3,51604.01282304449,1940031.9065255933
6954,E01004466,3,119219.55085565943,1940031.9065255933
6954,E01004467,6,247852.5613490102,1940031.9065255933
6954,E01004468,7,365408.2508363901,1940031.9065255933
6954,E01004469,6,198322.08679529617,1940031.9065255933
6954,E01004470,3,141161.10240094183,1940031.9065255933
6954,E01004471,3,100194.19682346916,1940031.9065255933
6956,E01001553,4,38136.45207117995,1674969.6588167548
6956,E01001554,4,41169.910891705615,1674969.6588167548
6956,E01001555,3,19235.660941693117,1674969.6588167548
6956,E01001557,6,1379.9408468446475,1674969.6588167548
6956,E01002034,1,199218.13548539355,1674969.6588167548
6956,E01002036,4,190514.80604939003,1674969.6588167548
6956,E01002037,5,10833.313514476979,1674969.6588167548
6956,E01002038,2,187669.96518463123,1674969.6588167548
6956,E01002039,3,3603.9917753239006,1674969.6588167548
6956,E01002040,3,21264.41018462565,1674969.6588167548
6956,E01002041,5,70181.51324181227,1674969.6588167548
6956,E01002074,3,11418.297930045524,1674969.6588167548
