unit,k5,k6,Station,mode_label,lon,lat,best_matched_k6_for_k5,follows_best_match
614,4,4,Hyde Park Corner,LU,-0.1541496692283758,51.5027515504957,4,True
615,0,2,Ickenham,LU,-0.4420401367813711,51.56196897211082,2,True
616,3,5,Kennington,LU,-0.1059654128623501,51.48834003191997,5,True
617,3,5,Kensal Green,"LO,LU",-0.2244787816465951,51.53057177755812,5,True
618,4,4,Kensington (Olympia),"LO,LU",-0.2101299631004321,51.49773548808454,4,True
619,2,1,Kentish Town,LU,-0.1407479399821426,51.55029387744979,1,True
620,4,3,Kenton,"LO,LU",-0.3167281554174249,51.58161162102015,4,False
621,0,2,Kew Gardens,"LO,LU",-0.285040916474055,51.47699774458654,2,True
622,3,5,Kilburn,LU,-0.2047148916011985,51.546953022454446,5,True
623,3,5,Kilburn Park,LU,-0.1940203229099902,51.534947545387965,5,True
624,0,2,Kingsbury,LU,-0.2786447440288867,51.584641087244194,2,True
625,4,4,King's Cross St. Pancras,LU,-0.1247761302179285,51.52978514307589,4,True
626,4,3,Knightsbridge,LU,-0.1614661160661897,51.50124118729131,4,False
627,3,5,Ladbroke Grove,LU,-0.2109018577576743,51.51732053919889,5,True
628,3,5,Lambeth North,LU,-0.1122327661467621,51.498842228801465,5,True
629,3,5,Lancaster Gate,LU,-0.175445101856735,51.51168719578341,5,True
630,0,3,Latimer Road,LU,-0.2178539357732128,51.513458663999614,2,False
631,4,1,Leicester Square,LU,-0.128332134429999,51.51140465728606,4,False
632,3,5,Leyton,LU,-0.005487155382425,51.55660356521063,5,True
633,3,5,Leytonstone,LU,0.0081832198740443,51.568320494028455,5,True
634,4,4,Liverpool Street LU,"EZL,LO,LU",-0.0832133092355498,51.51735237101746,4,True
635,4,4,London Bridge LU,LU,-0.0896485172357084,51.50506500549169,4,True
636,0,2,Loughton,LU,0.055338101699993,51.64131224348847,2,True
637,3,5,Maida Vale,LU,-0.1858293287116454,51.529729085515065,5,True
638,3,5,Manor House,LU,-0.0960648306959596,51.57075126410129,5,True
639,4,4,Mansion House,LU,-0.094105792133622,51.51181640319618,4,True
640,4,4,Marble Arch,LU,-0.1573589906802929,51.51359976087709,4,True
641,3,5,Marylebone LU,LU,-0.1642402663188004,51.52215890700219,5,True
642,3,5,Mile End,LU,-0.0337680632945871,51.52523491887216,5,True
643,0,2,Mill Hill East,LU,-0.2100614199314407,51.608233232687525,2,True
645,4,4,Moorgate,LU,-0.0893115351555198,51.51836305552553,4,True
646,0,2,Moor Park,LU,-0.4322869639728746,51.62986629669337,2,True
647,3,5,Morden,LU,-0.1947548535043926,51.40253820130652,5,True
648,1,0,Mornington Crescent,LU,-0.1387497986411517,51.534704942339104,0,True
649,3,5,Neasden,LU,-0.2511708953836603,51.55442640049901,5,True
650,3,5,Newbury Park,LU,0.089920829906462,51.57570573751538,5,True
653,3,5,North Acton,LU,-0.2597600781194744,51.5236117661968,5,True
654,3,5,North Ealing,LU,-0.2888251159580139,51.51748228438488,5,True
655,3,5,Northfields,LU,-0.312994928337679,51.49965470504596,5,True
656,0,2,North Harrow,LU,-0.3626047009909967,51.58494710527484,2,True
6562,3,5,Woolwich EL,EZL,0.07041,51.49186,5,True
657,0,5,Northolt,LU,-0.3686504240723905,51.54825926059,2,False
659,3,5,North Wembley,"LO,LU",-0.3038826458342014,51.562393713680144,5,True
660,0,3,Northwick Park,LU,-0.3180663388463142,51.57847500401296,2,False
661,0,2,Northwood,LU,-0.4239354593141582,51.611014101617926,2,True
662,0,2,Northwood Hills,LU,-0.4087463545441836,51.60019223372048,2,True
663,3,3,Notting Hill Gate,LU,-0.1960899733626558,51.509156012573975,5,False
664,3,5,Oakwood,LU,-0.1312689387217082,51.64733362819432,5,True
665,4,4,Old Street,LU,-0.0876372025918255,51.52508527631206,4,True
667,3,5,Osterley,LU,-0.3522207467968353,51.4812434687809,5,True
668,3,5,Oval,LU,-0.1124062491167189,51.48183745351276,5,True
669,4,4,Oxford Circus,LU,-0.1416304596960839,51.515319726422334,4,True
670,3,5,Paddington TfL,"EZL,LU",-0.1759896922641174,51.51656148278404,5,True
671,3,5,Park Royal,LU,-0.2839675301559994,51.52647996490144,5,True
672,0,2,Parsons Green,LU,-0.2017635248636348,51.47498535708651,2,True
673,0,5,Perivale,LU,-0.323425169229821,51.5367509216631,2,False
674,4,1,Piccadilly Circus,LU,-0.1336873864316472,51.51006061519836,4,False
675,0,2,Pinner,LU,-0.3811619189424988,51.59282556787736,2,True
676,3,5,Plaistow,LU,0.0169887206450607,51.53123134107084,5,True
677,0,2,Preston Road,LU,-0.295129262413792,51.5720140756016,2,True
678,3,5,Putney Bridge,LU,-0.2087270375114135,51.46825546825846,5,True
679,0,2,Queensbury,LU,-0.2862217775472735,51.59419745209295,2,True
680,3,5,Queen's Park,"LO,LU",-0.2057416029735368,51.53397821009533,5,True
681,3,5,Queensway,LU,-0.1871382982400704,51.51025217607452,5,True
682,3,5,Ravenscourt Park,LU,-0.2357753569718746,51.49416773582848,5,True
683,0,2,Rayners Lane,LU,-0.3714462140203309,51.57519536192319,2,True
684,3,5,Redbridge,LU,0.0454102741389324,51.576249813818855,5,True
685,4,4,Regent's Park,LU,-0.1463131245528823,51.52327838474291,4,True
686,0,2,Richmond,"LO,LU",-0.3016691259076597,51.463118722979786,2,True
6867,3,3,Hackney Downs,LO,-0.060755,51.548425,5,False
