lsoa,deprived_1plus_share,deprived_2plus_share
E01001161,0.6466302367941712,0.2750455373406193
E01001162,0.5156054931335831,0.21098626716604243
E01001163,0.48263473053892214,0.1532934131736527
E01001164,0.4879032258064516,0.1502016129032258
E01001165,0.48551724137931035,0.1393103448275862
E01001166,0.6552511415525114,0.2694063926940639
E01001167,0.5263157894736842,0.18115055079559364
E01001168,0.5184174624829468,0.15143246930422918
E01001169,0.6431924882629108,0.28012519561815336
E01001170,0.5669642857142857,0.19419642857142858
E01001171,0.566813509544787,0.2305433186490455
E01001172,0.6880984952120383,0.3543091655266758
E01001173,0.49955396966993754,0.1694915254237288
E01001174,0.5666666666666667,0.2196078431372549
E01001175,0.5765765765765766,0.22162162162162163
E01001176,0.6205787781350482,0.2266881028938907
E01001177,0.5505415162454874,0.23104693140794225
E01001178,0.7371048252911814,0.40266222961730447
E01001179,0.5748175182481752,0.21897810218978103
E01001180,0.5657311669128509,0.19054652880354506
E01001181,0.7176602924634421,0.3138357705286839
E01001182,0.5497835497835498,0.16233766233766234
E01001183,0.6415094339622641,0.23270440251572327
E01001184,0.5460674157303371,0.16179775280898875
E01001185,0.4879032258064516,0.15725806451612903
E01001186,0.587515299877601,0.2668298653610771
E01001187,0.5432098765432098,0.2
E01001188,0.5093582887700535,0.19117647058823528
E01001189,0.4357298474945534,0.14161220043572983
E01001190,0.45514950166112955,0.13122923588039867
E01001191,0.6118192352259559,0.2572421784472769
E01001192,0.5399129172714079,0.19158200290275762
E01001193,0.6261022927689595,0.24691358024691357
E01001194,0.3932038834951456,0.10355987055016182
E01001195,0.4774193548387097,0.13870967741935483
E01001196,0.6517985611510791,0.2647482014388489
E01001197,0.5418994413407822,0.1871508379888268
E01001198,0.4513422818791946,0.16275167785234898
E01001199,0.5842026825633383,0.21460506706408347
E01001200,0.46740858505564387,0.151033386327504
E01001201,0.4492063492063492,0.14761904761904762
E01001202,0.5701402805611222,0.22945891783567135
E01001203,0.6175438596491228,0.27017543859649124
E01001204,0.4377104377104377,0.132996632996633
E01001205,0.5840978593272171,0.25535168195718655
E01001206,0.6690777576853526,0.298372513562387
E01001207,0.43007915567282323,0.11213720316622691
E01001208,0.3431952662721893,0.07692307692307693
E01001209,0.38556067588325654,0.09062980030721966
E01001210,0.6899736147757256,0.3403693931398417
E01001211,0.44428969359331477,0.12813370473537605
E01001212,0.46685082872928174,0.14226519337016574
E01001213,0.6983240223463687,0.32774674115456237
E01001214,0.641851106639839,0.25553319919517103
E01001215,0.7338709677419355,0.3596774193548387
E01001216,0.6754032258064516,0.2540322580645161
E01001217,0.5353075170842825,0.15945330296127563
E01001218,0.6813793103448276,0.27448275862068966
E01001219,0.7421465968586387,0.39790575916230364
E01001220,0.7185501066098081,0.3624733475479744
E01001223,0.41823899371069184,0.11635220125786164
E01001224,0.32642487046632124,0.07772020725388601
E01001225,0.5100354191263282,0.1806375442739079
E01001226,0.4128166915052161,0.08792846497764531
E01001227,0.3913764510779436,0.0845771144278607
E01001228,0.4322033898305085,0.10774818401937046
E01001229,0.5666104553119731,0.2209106239460371
E01001230,0.4,0.09586776859504133
E01001231,0.45050761421319796,0.1218274111675127
E01001232,0.5032467532467533,0.22564935064935066
E01001233,0.4895666131621188,0.16693418940609953
E01001234,0.4942528735632184,0.14614121510673234
E01001235,0.4205128205128205,0.11923076923076924
E01001236,0.4948905109489051,0.1416058394160584
E01001237,0.3854166666666667,0.09523809523809523
E01001239,0.6117021276595744,0.2695035460992908
E01001240,0.6310975609756098,0.23170731707317074
E01001241,0.5577507598784195,0.19300911854103345
E01001242,0.5546492659053833,0.24469820554649266
E01001243,0.540625,0.17916666666666667
E01001244,0.5511945392491467,0.1962457337883959
E01001245,0.40108695652173915,0.10434782608695652
E01001246,0.6336996336996337,0.2039072039072039
E01001247,0.5451174289245982,0.21508034610630408
E01001248,0.5150442477876106,0.168141592920354
E01001249,0.5954128440366973,0.27889908256880735
E01001250,0.5869120654396728,0.25153374233128833
E01001251,0.42993197278911566,0.13333333333333333
E01001252,0.5508298755186722,0.22095435684647302
E01001253,0.44559585492227977,0.13471502590673576
E01001254,0.4596774193548387,0.16129032258064516
E01001255,0.39182282793867124,0.09880749574105621
E01001257,0.5987654320987654,0.2518518518518518
E01001258,0.5731895223420647,0.1694915254237288
E01001259,0.5922330097087378,0.19611650485436893
E01001260,0.6026011560693642,0.20520231213872833
E01001261,0.6534883720930232,0.22674418604651161
E01001262,0.6408839779005525,0.289134438305709
E01001263,0.6212534059945504,0.273841961852861
E01001264,0.6124401913875598,0.23604465709728867
E01001265,0.5372424722662441,0.16798732171156894
E01001266,0.5042016806722689,0.15630252100840336
E01001267,0.6573170731707317,0.2548780487804878
E01001268,0.47417840375586856,0.13145539906103287
E01001269,0.4880201765447667,0.13871374527112232
E01001270,0.4616695059625213,0.15502555366269166
E01001271,0.5071090047393365,0.1627172195892575
E01001272,0.5398981324278438,0.1731748726655348
E01001273,0.4023972602739726,0.09246575342465753
E01001274,0.31918505942275044,0.0933786078098472
E01001275,0.4867549668874172,0.15011037527593818
E01001276,0.5948275862068966,0.21839080459770116
E01001277,0.5160390516039052,0.16875871687587168
E01001278,0.5468164794007491,0.17228464419475656
E01001279,0.33992805755395683,0.052158273381294966
E01001280,0.4806201550387597,0.1421188630490956
E01001281,0.33658536585365856,0.06016260162601626
E01001282,0.6443719412724307,0.2740619902120718
E01001283,0.6511627906976745,0.3087855297157623
E01001284,0.4940374787052811,0.1260647359454855
E01001285,0.5434027777777778,0.22569444444444445
E01001286,0.55810147299509,0.1718494271685761
E01001287,0.6435643564356436,0.22772277227722773
E01001288,0.47574626865671643,0.1623134328358209
E01001289,0.44863731656184486,0.13836477987421383
E01001290,0.4930817610062893,0.12955974842767295
E01001291,0.5764705882352941,0.20784313725490197
E01001292,0.5334645669291339,0.19094488188976377
E01001293,0.6349206349206349,0.21693121693121692
E01001294,0.6280701754385964,0.25087719298245614
E01001295,0.55893536121673,0.22053231939163498
E01001296,0.645083932853717,0.2805755395683453
E01001297,0.6854368932038835,0.2737864077669903
E01001298,0.7118353344768439,0.3481989708404803
E01001299,0.4458204334365325,0.11919504643962849
E01001300,0.3879598662207358,0.1020066889632107
E01001301,0.484548825710754,0.15698393077873918
E01001302,0.3737864077669903,0.11812297734627832
E01001303,0.4,0.1076923076923077
E01001304,0.39655172413793105,0.12643678160919541
E01001305,0.39652448657187994,0.09004739336492891
E01001306,0.381635581061693,0.09469153515064563
E01001307,0.46864686468646866,0.11056105610561057
E01001308,0.489766081871345,0.13304093567251463
E01001309,0.4816053511705686,0.1354515050167224
E01001310,0.5878467635402906,0.18758256274768825
E01001311,0.631413612565445,0.25759162303664923
E01001312,0.5469522240527183,0.17462932454695224
E01001313,0.5105973025048169,0.15221579961464354
E01001314,0.4697855750487329,0.15204678362573099
E01001315,0.5542168674698795,0.18674698795180722
E01001316,0.6252045826513911,0.24222585924713586
E01001317,0.5777166437414031,0.2173314993122421
E01001318,0.6155988857938719,0.2743732590529248
E01001319,0.5207100591715976,0.15384615384615385
E01001320,0.676416819012797,0.28884826325411334
E01001321,0.6050314465408805,0.22767295597484277
E01001322,0.616643929058663,0.23328785811732605
E01001323,0.5767741935483871,0.17419354838709677
E01001324,0.6469673405909798,0.25660964230171074
E01001325,0.632258064516129,0.267741935483871
E01001326,0.6701183431952663,0.3210059171597633
E01001327,0.6209813874788495,0.24196277495769883
E01001328,0.6216216216216216,0.24155405405405406
E01001329,0.5821596244131455,0.21439749608763695
E01001330,0.7236024844720497,0.3198757763975155
E01001331,0.7042925278219396,0.3322734499205087
E01001332,0.6586620926243568,0.32246998284734135
E01001333,0.7675070028011205,0.37254901960784315
E01001334,0.7403100775193798,0.35271317829457366
E01001335,0.541747572815534,0.20388349514563106
E01001336,0.6865148861646234,0.3117338003502627
E01001337,0.489556135770235,0.19973890339425587
E01001338,0.6256983240223464,0.25512104283054005
E01001339,0.5828571428571429,0.24571428571428572
E01001340,0.5659340659340659,0.22344322344322345
E01001341,0.5612244897959183,0.19387755102040816
E01001342,0.5881435257410297,0.20436817472698907
E01001343,0.5418410041841004,0.16317991631799164
E01001344,0.5365853658536586,0.18514412416851442
E01001345,0.5866666666666667,0.19238095238095237
E01001346,0.5293255131964809,0.14516129032258066
E01001347,0.5422740524781341,0.18075801749271136
E01001348,0.5530642750373692,0.2242152466367713
E01001349,0.5853658536585366,0.24390243902439024
E01001350,0.4505672609400324,0.1426256077795786
E01001351,0.5437125748502994,0.2
E01001352,0.4603421461897356,0.1368584758942457
E01001353,0.5394321766561514,0.19085173501577288
E01001354,0.49213483146067416,0.15730337078651685
E01001355,0.5,0.18651685393258427
E01001356,0.7009493670886076,0.3180379746835443
E01001357,0.4212840809146878,0.16094986807387862
E01001358,0.45066991473812423,0.1656516443361754
E01001359,0.7431781701444623,0.3579454253611557
E01001360,0.7179023508137432,0.32730560578661844
E01001361,0.7814569536423841,0.3394039735099338
E01001362,0.723463687150838,0.329608938547486
E01001363,0.7088846880907372,0.30812854442344045
E01001364,0.7723132969034608,0.3679417122040073
E01001365,0.7411242603550295,0.3328402366863905
E01001366,0.7292035398230089,0.3327433628318584
E01001367,0.794392523364486,0.3925233644859813
E01001368,0.7436440677966102,0.3029661016949153
E01001369,0.7576853526220615,0.3471971066907776
E01001370,0.6982456140350877,0.2719298245614035
E01001371,0.778675282714055,0.3376413570274637
E01001372,0.6882183908045977,0.3031609195402299
E01001373,0.6843003412969283,0.29692832764505117
E01001374,0.35033259423503327,0.09534368070953436
E01001375,0.28995756718529,0.06930693069306931
E01001376,0.5047619047619047,0.1836734693877551
E01001377,0.3112391930835735,0.069164265129683
E01001379,0.28910614525139666,0.05027932960893855
E01001380,0.31947069943289225,0.08695652173913043
E01001381,0.40840140023337224,0.15402567094515754
E01001382,0.3765541740674956,0.08880994671403197
E01001383,0.4393241167434716,0.13517665130568357
E01001384,0.39229671897289586,0.10271041369472182
E01001385,0.3663663663663664,0.08558558558558559
E01001386,0.3673740053050398,0.10344827586206896
E01001387,0.44275862068965516,0.1503448275862069
E01001388,0.6083707025411061,0.2750373692077728
E01001389,0.5118733509234829,0.21372031662269128
E01001390,0.5,0.14705882352941177
E01001391,0.6248294679399727,0.23192360163710776
E01001392,0.4864864864864865,0.13963963963963963
E01001393,0.5378048780487805,0.17804878048780487
E01001394,0.6304023845007451,0.2518628912071535
E01001395,0.6688963210702341,0.2692307692307692
E01001396,0.5973282442748091,0.19274809160305342
E01001397,0.6233766233766234,0.2688311688311688
E01001398,0.40160642570281124,0.09839357429718876
E01001399,0.496,0.172
E01001400,0.5470383275261324,0.1602787456445993
E01001401,0.428,0.134
E01001402,0.45779685264663805,0.13733905579399142
E01001403,0.5669781931464174,0.19158878504672897
E01001404,0.5533980582524272,0.18058252427184465
E01001405,0.5204819277108433,0.14337349397590363
E01001406,0.5567484662576687,0.20398773006134968
E01001407,0.494949494949495,0.1919191919191919
E01001408,0.4533898305084746,0.1370056497175141
E01001409,0.6371794871794871,0.28076923076923077
E01001410,0.6838868388683886,0.32718327183271834
E01001411,0.46153846153846156,0.16734143049932523
E01001412,0.582701062215478,0.19423368740515934
E01001413,0.43934426229508194,0.1180327868852459
E01001414,0.7215007215007215,0.3347763347763348
E01001415,0.48623853211009177,0.17087155963302753
E01001416,0.38344594594594594,0.08783783783783784
E01001417,0.3774436090225564,0.06616541353383458
E01001418,0.53601108033241,0.20083102493074792
E01001419,0.5260416666666666,0.1796875
E01001420,0.5987361769352291,0.22432859399684044
E01001421,0.49597423510466987,0.15619967793880837
E01001422,0.36038961038961037,0.09090909090909091
E01001423,0.6886035313001605,0.3097913322632424
E01001424,0.7373949579831933,0.3592436974789916
E01001425,0.7077131258457375,0.30311231393775373
E01001426,0.7491909385113269,0.33171521035598706
E01001427,0.75,0.35093167701863354
E01001428,0.6867256637168142,0.2973451327433628
E01001429,0.7541954590325765,0.3741362290227048
E01001430,0.7446153846153846,0.36615384615384616
E01001431,0.7385321100917431,0.3058103975535168
E01001432,0.7150684931506849,0.31095890410958904
E01001433,0.7013888888888888,0.3072916666666667
E01001434,0.5574074074074075,0.2351851851851852
E01001435,0.5950920245398773,0.2249488752556237
E01001436,0.6129032258064516,0.23655913978494625
E01001437,0.6935123042505593,0.3221476510067114
E01001438,0.635036496350365,0.27007299270072993
E01001439,0.6848958333333334,0.2890625
E01001440,0.6382608695652174,0.271304347826087
E01001441,0.6821829855537721,0.2953451043338684
E01001442,0.7378335949764521,0.3281004709576138
E01001444,0.6184615384615385,0.24153846153846154
E01001445,0.5516637478108581,0.2040280210157618
E01001446,0.6076487252124646,0.24929178470254956
E01001447,0.7273954116059379,0.3522267206477733
E01001448,0.6606606606606606,0.2732732732732733
E01001449,0.6243093922651933,0.24861878453038674
E01001450,0.545863309352518,0.17625899280575538
E01001451,0.45179856115107914,0.13237410071942446
E01001452,0.35196687370600416,0.08902691511387163
E01001453,0.4453004622496148,0.1016949152542373
E01001454,0.43543543543543545,0.1006006006006006
E01001455,0.4716312056737589,0.10283687943262411
E01001456,0.34552845528455284,0.07113821138211382
E01001457,0.46737841043890865,0.16251482799525505
E01001458,0.74375,0.3234375
E01001459,0.5867620751341681,0.20214669051878353
E01001460,0.6974664679582713,0.3442622950819672
E01001461,0.7472,0.3568
E01001462,0.7178030303030303,0.3541666666666667
E01001463,0.576171875,0.208984375
E01001464,0.7102137767220903,0.33966745843230406
E01001465,0.608,0.208
E01001466,0.622792937399679,0.22150882825040127
E01001467,0.6081081081081081,0.21171171171171171
E01001468,0.4532871972318339,0.12975778546712802
E01001469,0.5156482861400894,0.19970193740685543
E01001470,0.4493865030674847,0.14263803680981596
E01001471,0.5108583247156153,0.16649431230610134
E01001472,0.5006605019815059,0.14134742404227213
E01001473,0.4945054945054945,0.163003663003663
E01001474,0.43953488372093025,0.12441860465116279
E01001475,0.40188383045525905,0.08948194662480377
E01001476,0.6426229508196721,0.25081967213114753
E01001477,0.659016393442623,0.24918032786885247
E01001478,0.5656742556917689,0.23992994746059546
E01001479,0.6205287713841369,0.28615863141524106
E01001480,0.6221837088388215,0.24090121317157712
E01001481,0.6362007168458781,0.25089605734767023
E01001482,0.6986301369863014,0.3028919330289193
E01001483,0.7542213883677298,0.32082551594746717
E01001484,0.568,0.214
E01001485,0.6766917293233082,0.3067669172932331
E01001486,0.677860696517413,0.31965174129353235
E01001487,0.6821589205397302,0.2983508245877061
E01001488,0.6716867469879518,0.2469879518072289
E01001489,0.6473282442748092,0.26564885496183205
E01001491,0.6340057636887608,0.27521613832853026
E01001492,0.643609022556391,0.2631578947368421
E01001493,0.6265389876880985,0.22982216142270862
E01001494,0.5258964143426295,0.16733067729083664
E01001495,0.4861878453038674,0.15469613259668508
E01001496,0.5585023400936038,0.1622464898595944
E01001497,0.5393700787401575,0.21456692913385828
E01001498,0.5266187050359712,0.20863309352517986
E01001499,0.5757009345794393,0.21121495327102804
E01001500,0.5390199637023594,0.19237749546279492
E01001501,0.6047774158523345,0.23235613463626492
E01001502,0.6327769347496206,0.24430955993930198
E01001503,0.6547987616099071,0.2770897832817337
E01001504,0.6797153024911032,0.30604982206405695
E01001505,0.6638655462184874,0.3042016806722689
E01001507,0.7391841779975278,0.32509270704573545
E01001508,0.6505102040816326,0.2729591836734694
E01001509,0.7145061728395061,0.30092592592592593
E01001511,0.5164179104477612,0.1701492537313433
E01001512,0.5211693548387096,0.17137096774193547
E01001513,0.6588397790055248,0.324585635359116
E01001514,0.5179640718562875,0.1661676646706587
E01001515,0.6612903225806451,0.28091397849462363
E01001516,0.6324404761904762,0.28422619047619047
E01001517,0.7729257641921398,0.36681222707423583
E01001518,0.49242424242424243,0.1621212121212121
E01001520,0.5043103448275862,0.1896551724137931
E01001521,0.4581497797356828,0.11747430249632893
E01001522,0.4484605087014726,0.11378848728246319
E01001523,0.5034578146611342,0.14246196403872752
E01001524,0.4663023679417122,0.18397085610200364
E01001525,0.4736147757255937,0.15435356200527706
E01001526,0.4462025316455696,0.1060126582278481
E01001527,0.4961832061068702,0.15521628498727735
E01001528,0.5847953216374269,0.24269005847953215
E01001529,0.6355283307810107,0.27565084226646247
E01001530,0.5016181229773463,0.17475728155339806
E01001531,0.3641509433962264,0.07169811320754717
E01001532,0.4141566265060241,0.10993975903614457
E01001533,0.42936802973977695,0.09851301115241635
E01001534,0.49586776859504134,0.14049586776859505
E01001535,0.44466800804828976,0.13480885311871227
E01001536,0.4681603773584906,0.15330188679245282
E01001537,0.45573294629898403,0.11611030478955008
E01001538,0.43265993265993263,0.09427609427609428
E01001539,0.460093896713615,0.1486697965571205
E01001540,0.4968553459119497,0.1610062893081761
E01001541,0.4179566563467492,0.1346749226006192
E01001542,0.5328244274809161,0.2
E01001543,0.4126712328767123,0.11815068493150685
E01001544,0.4444444444444444,0.1564945226917058
E01001545,0.7108433734939759,0.35993975903614456
E01001546,0.6754098360655738,0.2786885245901639
E01001547,0.6215469613259669,0.24171270718232044
E01001548,0.6172106824925816,0.28338278931750743
E01001549,0.7257072570725708,0.3234932349323493
E01001550,0.6239168110918544,0.2564991334488735
E01001551,0.6713615023474179,0.29107981220657275
E01001552,0.6193353474320241,0.24169184290030213
E01001553,0.706959706959707,0.32967032967032966
E01001554,0.7900874635568513,0.37755102040816324
E01001555,0.6343669250645995,0.25064599483204136
E01001556,0.5711610486891385,0.20599250936329588
E01001557,0.6265938069216758,0.24408014571949
E01001558,0.7466887417218543,0.3079470198675497
E01001559,0.6133333333333333,0.24296296296296296
E01001560,0.6686159844054581,0.2787524366471735
E01001562,0.720873786407767,0.40048543689320387
E01001563,0.48216833095577744,0.16262482168330955
E01001564,0.431924882629108,0.08450704225352113
E01001565,0.4893917963224894,0.16124469589816123
E01001566,0.4336,0.0976
E01001567,0.39473684210526316,0.08223684210526316
E01001568,0.4081272084805654,0.09363957597173145
E01001569,0.47733333333333333,0.156
E01001570,0.4593103448275862,0.1724137931034483
E01001571,0.48253968253968255,0.16031746031746033
E01001572,0.49382716049382713,0.15432098765432098
E01001573,0.5475285171102662,0.19961977186311788
E01001574,0.6657789613848203,0.28495339547270304
E01001575,0.6801292407108239,0.3069466882067851
E01001576,0.6885245901639344,0.3114754098360656
E01001577,0.6597796143250688,0.3044077134986226
E01001578,0.5915492957746479,0.215962441314554
E01001579,0.6388443017656501,0.27447833065810595
E01001580,0.3661616161616162,0.09722222222222222
E01001581,0.48010973936899864,0.18655692729766804
E01001582,0.5136363636363637,0.19090909090909092
E01001583,0.3971354166666667,0.11328125
E01001584,0.33182503770739064,0.10407239819004525
E01001585,0.3754152823920266,0.12292358803986711
E01001586,0.526395173453997,0.2171945701357466
E01001587,0.38259958071278827,0.11949685534591195
E01001588,0.677115987460815,0.29310344827586204
E01001589,0.5908419497784343,0.2259970457902511
E01001590,0.4733893557422969,0.16106442577030813
E01001591,0.5928217821782178,0.28465346534653463
E01001592,0.373806275579809,0.11050477489768076
E01001593,0.37254901960784315,0.11503267973856209
E01001594,0.5630252100840336,0.22929171668667467
E01001595,0.5950752393980848,0.23666210670314639
E01001596,0.42946708463949845,0.11442006269592477
E01001597,0.5,0.14511041009463724
E01001598,0.4645799011532125,0.1515650741350906
E01001599,0.48092868988391374,0.18076285240464346
E01001600,0.47955974842767296,0.14937106918238993
E01001601,0.4235500878734622,0.14938488576449913
E01001602,0.5818181818181818,0.2951048951048951
E01001603,0.6626180836707153,0.32118758434547906
E01001604,0.4766666666666667,0.145
E01001605,0.43915343915343913,0.11816578483245149
E01001606,0.4128289473684211,0.12171052631578948
E01001607,0.476831091180867,0.17787742899850523
E01001608,0.46219931271477666,0.1254295532646048
E01001609,0.5581081081081081,0.1972972972972973
E01001610,0.4765957446808511,0.1375886524822695
E01001611,0.5546218487394958,0.20728291316526612
E01001613,0.5444305381727159,0.2265331664580726
E01001614,0.4230769230769231,0.11538461538461539
E01001615,0.4830148619957537,0.15817409766454352
E01001617,0.5272479564032697,0.15940054495912806
E01001618,0.49603174603174605,0.2037037037037037
E01001619,0.3997584541062802,0.13526570048309178
E01001620,0.651394422310757,0.27091633466135456
E01001621,0.616191904047976,0.25337331334332835
E01001623,0.5746268656716418,0.22388059701492538
E01001624,0.5728,0.24
E01001625,0.6478190630048465,0.3360258481421648
E01001629,0.652744630071599,0.27684964200477324
E01001631,0.7072243346007605,0.3269961977186312
E01001632,0.6063348416289592,0.26998491704374056
E01001633,0.6567741935483871,0.29935483870967744
E01001634,0.7038167938931298,0.31297709923664124
E01001635,0.4658385093167702,0.17701863354037267
E01001636,0.5843071786310517,0.24207011686143573
E01001637,0.6182873730043541,0.24528301886792453
E01001638,0.625920471281296,0.24594992636229748
E01001641,0.40931372549019607,0.13725490196078433
E01001642,0.31836195508586523,0.07001321003963012
E01001644,0.40932203389830507,0.10762711864406779
E01001645,0.5835694050991501,0.23796033994334279
E01001646,0.5243578387953941,0.22320637732506643
E01001647,0.5289982425307557,0.20913884007029876
E01001648,0.4474820143884892,0.1381294964028777
E01001649,0.5923344947735192,0.22473867595818817
E01001650,0.5826513911620295,0.24713584288052373
E01001651,0.628032345013477,0.32345013477088946
E01001652,0.4893917963224894,0.1753889674681754
E01001653,0.6883333333333334,0.325
E01001654,0.5957820738137083,0.28471001757469244
E01001655,0.674565560821485,0.30963665086887837
E01001656,0.4905982905982906,0.18974358974358974
E01001657,0.42165242165242167,0.1396011396011396
E01001658,0.5013698630136987,0.16301369863013698
E01001659,0.5298372513562387,0.22603978300180833
E01001660,0.6081560283687943,0.2624113475177305
E01001661,0.615916955017301,0.2768166089965398
E01001664,0.4264705882352941,0.13800904977375567
E01001665,0.41092327698309494,0.12873862158647595
E01001666,0.4555256064690027,0.20080862533692723
E01001669,0.5921483097055616,0.23882224645583425
E01001671,0.5410557184750733,0.20821114369501467
E01001672,0.6199376947040498,0.2585669781931464
E01001673,0.7151819322459222,0.3450439146800502
E01001674,0.607898448519041,0.2609308885754584
E01001675,0.6614285714285715,0.26857142857142857
E01001676,0.6222222222222222,0.26814814814814814
E01001677,0.5967078189300411,0.2345679012345679
E01001678,0.5581395348837209,0.17829457364341086
E01001679,0.49005424954792043,0.16455696202531644
E01001680,0.4376012965964344,0.10696920583468396
E01001681,0.467680608365019,0.14638783269961977
E01001682,0.4810126582278481,0.12658227848101267
E01001683,0.5721476510067114,0.2684563758389262
E01001684,0.6219081272084805,0.23851590106007067
E01001685,0.5644171779141104,0.2147239263803681
E01001686,0.5226063829787234,0.19547872340425532
E01001687,0.6342412451361867,0.2587548638132296
E01001688,0.5822649572649573,0.22542735042735043
E01001690,0.6752767527675276,0.27183271832718325
E01001692,0.6708407871198568,0.3094812164579606
E01001693,0.6726384364820847,0.2785016286644951
E01001694,0.6286644951140065,0.24592833876221498
E01001695,0.6429840142095915,0.2753108348134991
E01001696,0.4531933508311461,0.16185476815398075
E01001697,0.5721925133689839,0.22032085561497325
E01001698,0.6662251655629139,0.29668874172185433
E01001699,0.5157894736842106,0.2571428571428571
E01001700,0.6240601503759399,0.20551378446115287
E01001701,0.500646830530401,0.18499353169469598
E01001702,0.6621315192743764,0.30839002267573695
E01001703,0.6784313725490196,0.3006535947712418
E01001704,0.529126213592233,0.1941747572815534
E01001705,0.6367924528301887,0.24410377358490565
E01001708,0.4948905109489051,0.1897810218978102
E01001710,0.7158218125960062,0.35176651305683565
E01001712,0.6312910284463895,0.24835886214442013
E01001714,0.47251461988304094,0.16374269005847952
E01001715,0.5190258751902588,0.1735159817351598
E01001716,0.6248506571087217,0.25567502986857826
E01001717,0.5610328638497653,0.215962441314554
E01001718,0.4393203883495146,0.13713592233009708
E01001719,0.5243553008595988,0.1977077363896848
E01001720,0.42585551330798477,0.12927756653992395
E01001722,0.6334056399132321,0.27765726681127983
E01001723,0.575,0.2161764705882353
E01001724,0.5607476635514018,0.21401869158878506
E01001725,0.6355633802816901,0.2535211267605634
E01001726,0.6566523605150214,0.296137339055794
E01001727,0.5953654188948306,0.21746880570409982
E01001728,0.6405451448040886,0.2402044293015332
E01001729,0.6352705410821643,0.2905811623246493
E01001730,0.6198054818744474,0.26436781609195403
E01001731,0.5596885813148789,0.24394463667820068
E01001732,0.6420079260237781,0.2509907529722589
E01001733,0.5490463215258855,0.2098092643051771
E01001734,0.57981220657277,0.22300469483568075
E01001735,0.5598159509202454,0.24846625766871167
E01001736,0.4365781710914454,0.15191740412979352
E01001737,0.45609065155807366,0.1359773371104816
E01001738,0.46153846153846156,0.17150063051702397
E01001739,0.3860045146726862,0.14221218961625282
E01001740,0.6373801916932907,0.3083067092651757
E01001741,0.41391304347826086,0.1356521739130435
E01001742,0.5326504481434059,0.2176696542893726
E01001744,0.5226993865030675,0.22208588957055214
E01001745,0.624315443592552,0.2738225629791895
E01001746,0.6070234113712375,0.26421404682274247
E01001747,0.5120593692022264,0.20500927643784786
E01001749,0.44328358208955226,0.14477611940298507
E01001750,0.49676025917926564,0.22462203023758098
E01001751,0.366306027820711,0.08500772797527048
E01001753,0.6645367412140575,0.2731629392971246
E01001755,0.5739130434782609,0.24347826086956523
E01001756,0.46548117154811713,0.14539748953974896
E01001757,0.6463815789473685,0.2582236842105263
E01001758,0.5846438482886216,0.2682701202590194
E01001759,0.5261707988980716,0.23415977961432508
E01001760,0.539609644087256,0.2261768082663605
E01001761,0.6277056277056277,0.31926406926406925
E01001762,0.49937421777221525,0.1902377972465582
E01001763,0.5177914110429448,0.2
E01001764,0.5835820895522388,0.2462686567164179
E01001765,0.724,0.37466666666666665
E01001767,0.5589171974522293,0.24522292993630573
E01001768,0.508,0.176
E01001769,0.5071315372424723,0.18225039619651348
E01001770,0.6394293125810635,0.2710765239948119
E01001772,0.5783289817232375,0.27284595300261094
E01001773,0.5115163147792706,0.22744721689059502
E01001774,0.5234192037470726,0.21662763466042154
E01001775,0.6363636363636364,0.2755681818181818
E01001776,0.568,0.24933333333333332
E01001777,0.4742807323452485,0.16390584132519617
E01001780,0.5983606557377049,0.2927400468384075
E01001781,0.6710526315789473,0.2953216374269006
E01001783,0.6786248131539612,0.29895366218236175
E01001784,0.5593667546174143,0.2519788918205805
E01001785,0.5460750853242321,0.257679180887372
E01001786,0.5785714285714286,0.24404761904761904
E01001787,0.7361111111111112,0.33487654320987653
E01001788,0.6671826625386997,0.3188854489164087
E01001789,0.5056,0.1936
E01001790,0.6746575342465754,0.2876712328767123
E01001791,0.5772357723577236,0.3048780487804878
E01001792,0.6027972027972028,0.27972027972027974
E01001793,0.5615763546798029,0.1986863711001642
E01001794,0.47425897035881437,0.18408736349453977
E01001795,0.478515625,0.173828125
E01001796,0.5220820189274448,0.2113564668769716
E01001798,0.734525447042641,0.3425034387895461
E01001799,0.5991091314031181,0.18485523385300667
E01001800,0.6611195158850227,0.3146747352496218
E01001801,0.6117216117216118,0.2692307692307692
E01001802,0.6228070175438597,0.22807017543859648
E01001803,0.404099560761347,0.11420204978038068
E01001804,0.5800865800865801,0.21428571428571427
E01001805,0.5588235294117647,0.20784313725490197
E01001806,0.5208333333333334,0.21279761904761904
E01001807,0.6267281105990783,0.22119815668202766
E01001808,0.6795580110497238,0.3001841620626151
E01001809,0.6754385964912281,0.27017543859649124
E01001811,0.6113602391629297,0.28550074738415543
E01001812,0.6601769911504425,0.26017699115044246
E01001813,0.7348484848484849,0.369949494949495
E01001814,0.6299638989169675,0.22021660649819494
E01001815,0.6240601503759399,0.3398496240601504
E01001816,0.49838187702265374,0.21035598705501618
E01001819,0.5994623655913979,0.2701612903225806
E01001820,0.64,0.3026086956521739
E01001821,0.6757679180887372,0.3293515358361775
E01001822,0.7396449704142012,0.2973372781065089
E01001823,0.5903846153846154,0.22692307692307692
E01001824,0.700990099009901,0.3069306930693069
E01001825,0.6268656716417911,0.24129353233830847
E01001826,0.714828897338403,0.344106463878327
