lsoa,alightings_old,boardings_old,alightings_hub_first,boardings_hub_first,boardings_delta,alightings_delta,total_old,total_hub_first,total_delta
E01004099,1639.94477,1636.76439,1653.1969199999999,1644.98016,8.21577000000002,13.252149999999801,3276.7091600000003,3298.17708,21.467919999999594
E01004100,152.61399,76.68884,152.61399,76.68884,0.0,0.0,229.30283,229.30283,0.0
E01004101,163.89396,66.61195000000001,187.71212,132.39408,65.78213,23.818160000000006,230.50591,320.1062,89.60029
E01004102,40.31128,40.85062,0.0,0.0,-40.85062,-40.31128,81.1619,0.0,-81.1619
E01004103,212.66792,204.46753999999999,188.84976,138.68541,-65.78213,-23.818160000000006,417.13545999999997,327.53517,-89.60028999999997
E01004105,273.19404,178.14981,194.50822,115.46688999999999,-62.68292000000001,-78.68581999999998,451.34385,309.97511,-141.36874
E01004106,20.99725,0.77627,1.0712499999999996,0.33259000000000005,-0.44367999999999996,-19.926000000000002,21.77352,1.4038399999999998,-20.369680000000002
E01004107,149.97575,122.78789,149.97575,122.78789,0.0,0.0,272.76364,272.76364,0.0
E01004108,0.2450199999999999,0.0,0.2450199999999999,0.0,0.0,0.0,0.2450199999999999,0.2450199999999999,0.0
E01004109,135.68271,49.4919,135.68271,49.4919,0.0,0.0,185.17460999999997,185.17460999999997,0.0
E01004110,957.77399,1069.38962,957.77399,1069.38962,0.0,0.0,2027.16361,2027.16361,0.0
E01004111,144.43265,111.70012999999999,144.43265,111.70012999999999,0.0,0.0,256.13277999999997,256.13277999999997,0.0
E01004112,20.29935,26.81963,20.29935,26.81963,0.0,0.0,47.11898,47.11898,0.0
E01004115,2.3832799999999996,3.1150800000000003,0.0,0.0,-3.1150800000000003,-2.3832799999999996,5.49836,0.0,-5.49836
E01004116,14.0665,14.81545,14.0665,14.81545,0.0,0.0,28.88195,28.88195,0.0
E01004118,3386.84859,2201.36717,3138.25429,2179.14995,-22.217219999999998,-248.5943000000002,5588.21576,5317.40424,-270.8115200000002
E01004119,633.09136,108.04805999999999,91.85741999999999,87.1395,-20.908559999999994,-541.2339400000001,741.13942,178.99692,-562.1424999999999
E01004120,111.51705,244.80619,303.00301,221.23727,-23.56891999999999,191.48596000000003,356.32324,524.24028,167.91704
E01004121,461.72719,480.51517,461.72719,480.51517,0.0,0.0,942.24236,942.24236,0.0
E01004123,2683.16843,2370.6033899999998,2683.16843,2370.6033899999998,0.0,0.0,5053.77182,5053.77182,0.0
E01004124,22.37305,5.90643,0.0,0.0,-5.90643,-22.37305,28.27948,0.0,-28.27948
E01004125,413.90597,196.47853,431.45005,228.28617,31.807639999999992,17.54407999999995,610.3845,659.73622,49.35172
E01004126,161.66357,85.29796,0.0,0.0,-85.29796,-161.66357,246.96152999999998,0.0,-246.96152999999998
E01004127,261.66741,107.46647999999999,261.66741,107.46647999999999,0.0,0.0,369.13389,369.13389,0.0
E01004128,136.53277,61.820589999999996,280.65226,115.31091,53.49032000000001,144.11949,198.35336,395.96317,197.60980999999998
E01004129,718.55697,569.7043,987.34398,624.9945299999999,55.29022999999995,268.78701,1288.26127,1612.33851,324.0772400000001
E01004130,286.56798,196.70038,428.03844,235.11411999999999,38.41373999999999,141.47046,483.26836,663.15256,179.88420000000002
E01004131,981.2224600000001,226.85821,1167.81169,573.90941,347.0512,186.58922999999993,1208.08067,1741.7211,533.6404299999999
E01004132,6.102759999999999,6.3121,6.102759999999999,6.3121,0.0,0.0,12.41486,12.41486,0.0
E01004133,3.7770699999999997,5.17018,6.160349999999999,8.285260000000001,3.1150800000000007,2.3832799999999996,8.94725,14.44561,5.49836
E01004134,1111.95854,286.11294,1111.95854,286.11294,0.0,0.0,1398.07148,1398.07148,0.0
E01004135,231.57968,128.74133,231.57968,128.74133,0.0,0.0,360.32101,360.32101,0.0
E01004137,1349.68895,1726.4134,1977.81078,2274.21216,547.7987600000001,628.12183,3076.10235,4252.02294,1175.9205899999997
E01004138,382.01855,224.38529,355.67623,197.10243,-27.28286,-26.34232000000003,606.40384,552.77866,-53.62518
E01004139,77.83404,77.90776,77.83403999999999,77.90776,0.0,-1.4210854715202004e-14,155.7418,155.74179999999998,-2.842170943040401e-14
E01004140,930.7332,1073.5788,1038.9888,1061.63658,-11.942219999999907,108.25560000000007,2004.312,2100.6253800000004,96.3133800000005
E01004141,62.878099999999996,36.22186,1.7261599999999995,4.351319999999999,-31.87054,-61.151939999999996,99.09996,6.077479999999999,-93.02248
E01004143,213.14659,0.11043,0.0,0.0,-0.11043,-213.14659,213.25702,0.0,-213.25702
E01004144,513.83838,309.53374,516.93782,309.69973,0.16598999999996522,3.0994399999999587,823.37212,826.6375499999999,3.265429999999924
E01004145,156.06445,47.13278,14.59399,8.71904,-38.41374,-141.47046,203.19723,23.313029999999998,-179.8842
E01004146,1006.31618,805.08484,1003.21674,804.91885,-0.16598999999996522,-3.0994400000000724,1811.40102,1808.1355899999999,-3.2654300000001513
E01004147,59.24202,26.86237,59.242020000000004,26.86237,0.0,7.105427357601002e-15,86.10439,86.10439,0.0
E01004148,507.05865,197.27487,402.57007,183.80154,-13.473330000000004,-104.48858000000001,704.33352,586.3716099999999,-117.9619100000001
E01004150,2.18239,5.40657,2.18239,5.40657,0.0,0.0,7.58896,7.58896,0.0
E01004152,2062.86696,1836.55406,322.63935,154.49775,-1682.05631,-1740.22761,3899.4210199999998,477.1371,-3422.28392
E01004153,0.0,0.0,72.26456,175.38172,175.38172,72.26456,0.0,247.64628,247.64628
E01004156,84.56343,79.57079,1756.25831,1751.12689,1671.5561,1671.69488,164.13422,3507.3851999999997,3343.25098
E01004157,99.25223,86.41378999999999,57.96595,56.49467,-29.919119999999992,-41.28628,185.66602,114.46062,-71.2054
E01004158,96.4084,73.94838,137.69468,103.86749999999999,29.919119999999992,41.286280000000005,170.35678000000001,241.56218,71.2054
E01004159,168.10838999999999,112.59499,121.02476,83.42686,-29.16812999999999,-47.083629999999985,280.70338,204.45162,-76.25175999999999
E01004160,155.11237,55.76489,202.196,84.93302,29.168129999999998,47.08363,210.87726,287.12901999999997,76.25175999999996
E01004162,32.62768,38.66348,32.62768,38.66348,0.0,0.0,71.29115999999999,71.29115999999999,0.0
E01004163,337.97138,115.12446,337.97138,115.12446,0.0,0.0,453.09584,453.09584,0.0
E01004164,221.83814,204.92193,498.32975,366.13165,161.20971999999998,276.49161,426.76007000000004,864.4613999999999,437.70132999999987
E01004165,464.05582,374.73658,464.05582,374.73658,0.0,0.0,838.7924,838.7924,0.0
E01004166,123.4186,51.9548,105.88662,39.13205,-12.82275,-17.531980000000004,175.3734,145.01867,-30.354730000000018
E01004167,319.88338,182.29167,319.88338,182.29167,0.0,0.0,502.17505,502.17505,0.0
E01004169,329.32892,114.47057000000001,329.32892,114.47057000000001,0.0,0.0,443.79949,443.79949,0.0
E01004170,806.05016,628.46787,910.17196,713.42773,84.95986000000005,104.12180000000001,1434.51803,1623.59969,189.08166000000006
E01004171,969.2493999999999,687.73687,1010.14143,703.06609,15.329220000000078,40.89203000000009,1656.9862699999999,1713.20752,56.221250000000055
E01004172,109.33125,63.0855,17.13834,48.089349999999996,-14.996150000000007,-92.19291,172.41675,65.22769,-107.18906000000001
E01004175,39.52946,78.74009,39.52946,78.74009,0.0,0.0,118.26955,118.26955,0.0
E01004176,61.940639999999995,104.92089,77.07088,67.59203,-37.328860000000006,15.130240000000008,166.86153,144.66291,-22.198619999999977
E01004177,411.56125,219.2774,411.56125,219.2774,0.0,0.0,630.8386499999999,630.8386499999999,0.0
E01004178,1689.64073,1876.13411,1689.64073,1876.13411,0.0,0.0,3565.77484,3565.77484,0.0
E01004180,53.634009999999996,63.86539,53.634009999999996,63.865390000000005,7.105427357601002e-15,0.0,117.4994,117.49940000000001,1.4210854715202004e-14
E01004181,373.37314,212.07544000000001,373.37314,212.07544000000001,0.0,0.0,585.44858,585.44858,0.0
E01004182,291.46905,223.98504,208.20734,155.68837,-68.29667,-83.26171,515.45409,363.89571,-151.55837999999994
E01004183,312.44229,130.07572,312.44229,130.07572,0.0,0.0,442.51801,442.51801,0.0
E01004185,124.64708999999999,108.77112,78.82984,84.14502999999999,-24.626090000000005,-45.81724999999999,233.41821,162.97487,-70.44333999999998
E01004186,194.6598,133.82095,194.6598,133.82095,0.0,0.0,328.48075,328.48075,0.0
E01004189,208.89718,94.2949,0.0,0.0,-94.2949,-208.89718,303.19208,0.0,-303.19208
E01004190,203.2115,194.53016,203.2115,194.53016,0.0,0.0,397.74166,397.74166,0.0
E01004191,227.34703,310.47064,368.80322,321.60694,11.136300000000006,141.45619000000002,537.81767,690.41016,152.59249
E01004192,30.93339,27.63253,30.93339,27.63253,0.0,0.0,58.56592,58.56592,0.0
E01004193,1.6912099999999997,9.1433,1.6912099999999997,9.1433,0.0,0.0,10.83451,10.83451,0.0
E01004196,144.35452,276.35591,543.55257,223.70862,-52.64729,399.19804999999997,420.71043,767.2611899999999,346.55075999999997
E01004198,433.99649,600.07767,391.68764,599.47468,-0.602989999999977,-42.30885000000001,1034.0741600000001,991.16232,-42.9118400000001
E01004200,94.4241,343.29929,544.89602,451.36441,108.06512000000004,450.47192,437.72339,996.26043,558.53704
E01004201,115.31977,58.00202,115.31977,58.00202,0.0,0.0,173.32179000000002,173.32179000000002,0.0
E01004202,847.71605,349.84469,0.0,0.0,-349.84469,-847.71605,1197.56074,0.0,-1197.56074
E01004203,2184.77781,1143.6752,162.88738,256.29402,-887.3811799999999,-2021.89043,3328.45301,419.1814,-2909.2716100000002
E01004204,109.99207,276.03002,494.73708999999997,408.09044,132.06042000000002,384.74501999999995,386.02209,902.82753,516.8054400000001
E01004205,13.02586,15.78319,48.909710000000004,51.31953,35.53634,35.88385,28.80905,100.22924,71.42019
E01004207,1123.41648,442.89207,1548.67231,1267.79131,824.8992400000001,425.25582999999983,1566.3085500000002,2816.46362,1250.1550699999998
E01004208,4592.71035,4715.0177300000005,4620.16427,4693.55976,-21.457970000000387,27.453919999999925,9307.72808,9313.724030000001,5.995950000000448
E01004209,1470.22024,743.40674,416.51798,419.16704,-324.2397,-1053.70226,2213.62698,835.68502,-1377.94196
E01004211,191.13148,638.2010799999999,673.28823,860.7162900000001,222.51521000000014,482.15675,829.33256,1534.00452,704.67196
E01004212,430.43669,1383.18686,5053.97168,3529.449,2146.26214,4623.53499,1813.62355,8583.42068,6769.797129999999
E01004216,337.88831999999996,155.02519999999998,337.88831999999996,155.02519999999998,0.0,0.0,492.91351999999995,492.91351999999995,0.0
E01004217,870.80283,1195.149,1295.23465,881.46202,-313.68697999999983,424.43182000000013,2065.95183,2176.6966700000003,110.7448400000003
E01004218,232.9108,146.60877,232.9108,146.60877,0.0,0.0,379.51957,379.51957,0.0
E01004219,3863.98014,2649.03368,3940.82449,2677.21751,28.183829999999944,76.84434999999985,6513.01382,6618.0419999999995,105.02817999999934
E01004221,841.33922,462.23275,509.7114,413.01074,-49.22201000000001,-331.62781999999993,1303.57197,922.7221400000001,-380.8498299999999
E01004222,178.34869,361.12933,0.0,0.0,-361.12933,-178.34869,539.47802,0.0,-539.47802
E01004223,639.41038,171.77967,783.19864,502.15212,330.37245,143.78825999999992,811.19005,1285.35076,474.16071
E01004226,82.08274,47.68653,134.84856,66.44633,18.759800000000006,52.76581999999999,129.76927,201.29489,71.52562
E01004228,1331.02655,747.4371199999999,1346.24754,755.32663,7.889510000000087,15.220990000000029,2078.46367,2101.57417,23.110499999999774
E01004229,291.66311,98.90503,379.0437,375.37834,276.47330999999997,87.38058999999998,390.56814,754.4220399999999,363.8538999999999
E01004230,1292.48707,1226.80067,1292.48707,1226.80067,0.0,0.0,2519.2877399999998,2519.2877399999998,0.0
E01004231,882.48523,234.40662,1466.37968,1002.84675,768.4401300000001,583.89445,1116.89185,2469.22643,1352.3345800000002
E01004232,3867.92879,3197.74677,1980.65226,2326.50033,-871.2464400000003,-1887.2765299999999,7065.67556,4307.15259,-2758.52297
E01004233,356.398,220.19047,356.398,220.19047,0.0,0.0,576.58847,576.58847,0.0
E01004234,868.91727,544.31225,868.91727,544.31225,0.0,0.0,1413.2295199999999,1413.2295199999999,0.0
E01004235,1249.88433,1319.74129,349.77871,195.34700999999998,-1124.39428,-900.10562,2569.62562,545.12572,-2024.4998999999998
E01004236,134.93600999999998,73.14175,134.93600999999998,73.14175,0.0,0.0,208.07775999999998,208.07775999999998,0.0
E01004237,2.2983299999999995,4.73875,0.0,0.0,-4.73875,-2.2983299999999995,7.03708,0.0,-7.03708
E01004239,273.72839,144.95726,273.72839,144.95726,0.0,0.0,418.68565,418.68565,0.0
E01004241,159.8959,101.51239,169.2768,109.4097,7.8973100000000045,9.380899999999997,261.40829,278.6865,17.27821
E01004243,166.45844,150.09213,0.0,0.0,-150.09213,-166.45844,316.55057,0.0,-316.55057
E01004244,1219.96671,461.18592,147.8192,65.21164999999999,-395.97427000000005,-1072.14751,1681.15263,213.03085,-1468.12178
E01004245,38.893209999999996,31.461830000000003,486.98445000000004,352.64355,321.18172,448.09124,70.35504,839.628,769.27296
E01004247,995.65071,1201.9941,1713.08144,1590.65636,388.66226000000006,717.4307299999999,2197.64481,3303.7378,1106.09299
E01004248,45.54782,68.71466,11.43543,19.56226,-49.1524,-34.112390000000005,114.26248,30.99769,-83.26479
E01004249,733.94814,401.42349,768.06053,450.57589,49.1524,34.112390000000005,1135.37163,1218.63642,83.26478999999995
E01004255,618.7332299999999,591.38443,907.95231,734.61083,143.2264,289.2190800000001,1210.11766,1642.56314,432.4454800000001
E01004257,334.73755,588.1723,727.55555,436.25365,-151.91864999999996,392.81800000000004,922.90985,1163.8092000000001,240.89935000000014
E01004259,2361.50643,1787.29029,384.54549,631.4471,-1155.84319,-1976.96094,4148.79672,1015.99259,-3132.8041300000004
E01004260,179.64139,325.13999,22.539849999999998,99.33471,-225.80528,-157.10154,504.78138,121.87456,-382.90682000000004
E01004263,5.9988399999999995,44.46924,0.0,0.0,-44.46924,-5.9988399999999995,50.46808,0.0,-50.46808
E01004266,0.10958,37.61947,42.41843,38.22246,0.6029899999999984,42.30885,37.72905,80.64089,42.91184
E01004267,624.48144,882.70701,1391.63947,684.24473,-198.46227999999996,767.15803,1507.18845,2075.8842,568.6957499999999
E01004270,1943.06514,2752.23242,4642.5696100000005,4605.28295,1853.05053,2699.5044700000008,4695.29756,9247.85256,4552.554999999999
E01004271,9.380899999999999,7.897309999999999,0.0,0.0,-7.897309999999999,-9.380899999999999,17.278209999999998,0.0,-17.278209999999998
E01004272,256.75767,199.11464,256.75767,199.11464,0.0,0.0,455.87231,455.87231,0.0
E01004274,706.48057,326.81858,706.48057,326.81858,0.0,0.0,1033.2991499999998,1033.2991499999998,0.0
E01004276,926.8445,292.9296,502.41267999999997,225.63469999999998,-67.29490000000001,-424.4318200000001,1219.7741,728.04738,-491.7267200000001
E01004277,3046.2475,4811.60413,2910.4712,4762.76488,-48.83924999999999,-135.7763,7857.851629999999,7673.23608,-184.61554999999953
E01004280,649.13569,362.83257,649.13569,362.83257,0.0,0.0,1011.9682599999999,1011.9682599999999,0.0
E01004281,227.71316,77.55418999999999,227.71316000000002,77.55418999999999,0.0,2.842170943040401e-14,305.26734999999996,305.26735,5.684341886080802e-14
E01004283,45.87934,28.33034,48.91287,31.40494,3.0746,3.033529999999999,74.20967999999999,80.31781,6.108130000000003
E01004286,1114.71605,451.75645,0.0,0.0,-451.75645,-1114.71605,1566.4724999999999,0.0,-1566.4724999999999
E01004287,281.14973,232.4766,671.38672,737.39207,504.91547,390.23699,513.6263299999999,1408.7787899999998,895.1524599999999
E01004288,0.0,0.0,46.02449,38.3028,38.3028,46.02449,0.0,84.32729,84.32729
E01004289,848.44682,203.09167,926.39502,916.86022,713.76855,77.94820000000004,1051.53849,1843.25524,791.71675
E01004290,702.36115,720.18777,528.57268,614.74011,-105.44766000000004,-173.78846999999996,1422.54892,1143.31279,-279.23613
E01004291,206.78101,217.66792,362.68077,181.9679,-35.70002000000002,155.89976,424.44893,544.64867,120.19974000000002
E01004293,1209.64257,2036.70017,1187.95542,1929.55878,-107.14139,-21.687149999999974,3246.34274,3117.5142,-128.82853999999998
E01004295,0.0,0.0,55.32733,52.0997,52.0997,55.32733,0.0,107.42703,107.42703
E01004296,158.81463,181.71946,309.58259,300.4673,118.74784000000002,150.76796,340.53409,610.04989,269.5158
E01004297,74.53088,169.80725999999999,29.909509999999997,114.40644,-55.40081999999998,-44.62137,244.33813999999998,144.31595,-100.02219
E01004298,215.63288,199.66234,25.08102,22.14957,-177.51277,-190.55186,415.29522,47.23059,-368.06462999999997
E01004301,375.97305,169.29089,345.0659,144.47764,-24.813249999999982,-30.90715,545.26394,489.54354,-55.72040000000004
E01004303,111.62897,51.25011,111.62897,51.25011,0.0,0.0,162.87908,162.87908,0.0
E01004304,1493.12832,591.38612,0.0,0.0,-591.38612,-1493.12832,2084.51444,0.0,-2084.51444
E01004305,768.22991,706.87894,572.09484,426.67937,-280.19956999999994,-196.13507000000004,1475.10885,998.77421,-476.33464000000004
E01004307,253.28664999999998,528.91394,186.36420999999999,337.15434,-191.75960000000003,-66.92244,782.20059,523.51855,-258.68204000000003
E01004308,48.909710000000004,51.31953,13.02586,15.78319,-35.53634,-35.88385,100.22924,28.80905,-71.42019
E01004309,3104.7212600000003,4455.19663,2029.09645,3111.54097,-1343.6556600000004,-1075.6248100000003,7559.917890000001,5140.63742,-2419.2804700000006
E01004310,509.26426000000004,516.62003,5397.44116,5652.35066,5135.73063,4888.1769,1025.88429,11049.79182,10023.90753
E01004311,218.07800999999998,242.11653,0.0,0.0,-242.11653,-218.07800999999998,460.19453999999996,0.0,-460.19453999999996
E01004313,753.21206,650.8416,700.07395,649.52832,-1.3132799999999634,-53.13810999999998,1404.05366,1349.6022699999999,-54.451390000000174
E01004319,42.58381,68.48067999999999,65.12365,63.24038,-5.240299999999991,22.539839999999998,111.06448999999999,128.36403,17.29954000000002
E01004321,1200.11222,1417.60578,1399.02267,1362.06493,-55.54085000000009,198.91045000000008,2617.718,2761.0876,143.3696
E01004322,971.88203,593.71748,635.29956,215.50021,-378.21727,-336.58246999999994,1565.59951,850.7997700000001,-714.7997399999999
E01004323,3.5500599999999998,47.20313,0.0,0.0,-47.20313,-3.5500599999999998,50.753190000000004,0.0,-50.753190000000004
E01004326,857.89097,1061.48339,1604.96825,1406.69677,345.2133799999999,747.0772799999999,1919.3743600000003,3011.66502,1092.2906599999997
E01004327,167.67996,79.19982,0.0,0.0,-79.19982,-167.67996,246.87977999999998,0.0,-246.87977999999998
E01004328,364.39935,458.16819,232.19843,159.78136,-298.38683,-132.20092000000002,822.56754,391.97979,-430.58775
E01004329,235.09127999999998,226.28955,117.01227,68.34604999999999,-157.9435,-118.07900999999998,461.38082999999995,185.35832,-276.02250999999995
E01004330,114.75205,70.08400999999999,400.51102,307.22733,237.14332000000002,285.75897,184.83605999999997,707.73835,522.90229
E01004331,286.31503,157.97415999999998,286.31503,157.97415999999998,0.0,0.0,444.28918999999996,444.28918999999996,0.0
E01004332,357.75831,528.00105,167.30568,368.25392,-159.74712999999997,-190.45263,885.75936,535.5596,-350.19975999999997
E01004334,211.55997,218.49054,0.0,0.0,-218.49054,-211.55997,430.05051000000003,0.0,-430.05051000000003
E01004335,1287.48586,795.12931,1363.00661,816.261,21.131689999999935,75.52074999999991,2082.61517,2179.26761,96.65243999999984
E01004336,3984.66861,2571.0999899999997,5265.07362,6240.56662,3669.46663,1280.40501,6555.768599999999,11505.64024,4949.871640000001
E01004337,234.38185,160.20609,234.38185,160.20609,0.0,0.0,394.58794,394.58794,0.0
E01004339,286.90935,208.18006,0.0,0.0,-208.18006,-286.90935,495.08941000000004,0.0,-495.08941000000004
E01004340,73.14343,38.79813,73.14343,38.79813,0.0,0.0,111.94156,111.94156,0.0
E01004341,1140.88415,595.92972,1599.57692,1251.42253,655.4928100000001,458.6927699999999,1736.81387,2850.9994500000003,1114.1855800000003
E01004342,2448.51621,1559.38606,466.77189,400.66389,-1158.72217,-1981.7443199999998,4007.9022699999996,867.43578,-3140.46649
E01004343,474.50925,226.51145,417.36238000000003,203.30603,-23.205420000000004,-57.14686999999998,701.0207,620.66841,-80.35229000000004
E01004344,1256.83241,1371.33828,1633.37768,1407.47633,36.13805000000002,376.5452700000001,2628.17069,3040.85401,412.6833200000001
E01004345,321.9153,165.08498,321.9153,165.08498,0.0,0.0,487.00028,487.00028,0.0
E01004346,34.71139,107.5312,0.0,0.0,-107.5312,-34.71139,142.24259,0.0,-142.24259
E01004347,0.0,0.0,643.51266,78.50416,78.50416,643.51266,0.0,722.0168199999999,722.0168199999999
E01004348,1492.10807,1182.66348,1081.94508,853.59363,-329.06985,-410.16299000000004,2674.77155,1935.5387099999998,-739.2328400000001
E01004349,115.97513000000001,79.39811,115.97513,79.39811,0.0,-1.4210854715202004e-14,195.37324,195.37324,0.0
E01004350,333.27462,280.52619,330.87427,271.44732,-9.078869999999995,-2.400350000000003,613.80081,602.32159,-11.479219999999941
E01004352,739.3039200000001,985.45772,739.3039200000001,985.45772,0.0,0.0,1724.7616400000002,1724.7616400000002,0.0
E01004353,84.29312,49.01245,84.29312,49.01245,0.0,0.0,133.30557,133.30557,0.0
E01004354,1501.49591,1241.56851,1501.49591,1241.56851,0.0,0.0,2743.06442,2743.06442,0.0
E01004356,353.62281,197.02194,353.62281,197.02194,0.0,0.0,550.64475,550.64475,0.0
E01004357,34.01826,68.96724999999999,36.41861,78.04612,9.078870000000009,2.400350000000003,102.98550999999999,114.46473,11.479220000000012
E01004358,355.12686,187.7972,355.12686,187.7972,0.0,0.0,542.92406,542.92406,0.0
E01004359,225.46928,122.66494,233.47983,139.72519,17.060249999999996,8.010549999999995,348.13422,373.20502,25.070799999999963
E01004360,39.22925,37.68684,31.2187,20.62659,-17.060249999999996,-8.010550000000002,76.91609,51.84529,-25.0708
E01004361,257.30522,113.07628,257.30522,113.07628,0.0,0.0,370.3815,370.3815,0.0
E01004362,317.30958999999996,320.44828,642.23275,377.45216,57.00387999999998,324.92316000000005,637.7578699999999,1019.68491,381.92704000000003
E01004363,1240.97758,1312.10619,1470.41426,1558.46552,246.35933,229.43668000000002,2553.08377,3028.87978,475.79601
E01004364,919.83697,1046.0227399999999,2172.50007,2265.27226,1219.2495200000003,1252.6631000000002,1965.8597099999997,4437.77233,2471.91262
E01004365,2691.06016,2687.83002,3724.44671,2275.71884,-412.1111799999999,1033.3865500000002,5378.89018,6000.16555,621.2753699999994
E01004366,686.3783999999999,483.92596,144.13631999999998,188.57539,-295.35056999999995,-542.24208,1170.3043599999999,332.71171,-837.5926499999998
E01004368,18.01758,23.46453,0.0,0.0,-23.46453,-18.01758,41.48211,0.0,-41.48211
E01004369,264.39195,242.59119,630.22619,495.69055,253.09935999999996,365.83423999999997,506.98314000000005,1125.91674,618.9335999999998
E01004370,636.8667399999999,723.57367,190.48534999999998,205.35269,-518.22098,-446.38138999999995,1360.44041,395.83804,-964.60237
E01004371,167.69413,149.44376,167.69413,149.44376,0.0,0.0,317.13788999999997,317.13788999999997,0.0
E01004373,683.87881,624.87058,0.0,0.0,-624.87058,-683.87881,1308.74939,0.0,-1308.74939
E01004374,251.16813,193.09555,251.16813,193.09555,0.0,0.0,444.26368,444.26368,0.0
E01004375,567.83368,470.45423,0.0,0.0,-470.45423,-567.83368,1038.28791,0.0,-1038.28791
E01004376,654.31521,482.87498,654.31521,482.87498,0.0,0.0,1137.19019,1137.19019,0.0
E01004377,296.44595,150.76479,264.08835999999997,183.02292,32.258129999999994,-32.357590000000016,447.21074,447.11127999999997,-0.09946000000002186
E01004378,303.0241,133.18004,436.36937,226.24484,93.06480000000002,133.34527000000003,436.20413999999994,662.61421,226.41007000000002
E01004379,91.22957,265.96558,91.22957,265.96558,0.0,0.0,357.19515,357.19515,0.0
E01004381,876.39625,949.57827,933.54312,972.78369,23.205420000000004,57.146870000000035,1825.97452,1906.32681,80.35229000000004
E01004383,73.86877,65.51375,73.86877,65.51375,0.0,0.0,139.38252,139.38252,0.0
E01004384,280.16516,169.55516,280.16516,169.55516,0.0,0.0,449.72032,449.72032,0.0
E01004385,113.36015,69.88325,113.36015,69.88325,0.0,0.0,183.2434,183.2434,0.0
E01004386,90.31854,45.77885,90.31854,45.77885,0.0,0.0,136.09739,136.09739,0.0
E01004387,35.92095,28.10667,35.92095,28.10667,0.0,0.0,64.02762,64.02762,0.0
E01004388,6.880519999999999,8.5429,6.880519999999999,8.5429,0.0,0.0,15.423419999999998,15.423419999999998,0.0
E01004389,240.25924999999998,176.63642,133.88077,90.69523,-85.94118999999999,-106.37847999999997,416.89567,224.57600000000002,-192.31966999999997
E01004390,134.66127,105.90977,241.03975,191.85096,85.94118999999999,106.37848,240.57103999999998,432.89071,192.31967000000003
E01004391,1911.70423,2739.54294,3171.40259,5228.59447,2489.05153,1259.69836,4651.24717,8399.99706,3748.74989
E01004392,752.95523,1210.25042,159.18586,213.74884,-996.5015800000001,-593.76937,1963.20565,372.9347,-1590.27095
E01004393,777.6834299999999,1997.54613,231.59204,316.0401,-1681.50603,-546.0913899999999,2775.2295599999998,547.6321399999999,-2227.59742
E01004394,418.17309,459.44911,418.17309,459.44911,0.0,0.0,877.6222,877.6222,0.0
E01004395,86.15734,29.91239,86.15734,29.91239,0.0,0.0,116.06973,116.06973,0.0
E01004396,226.25949,226.53184,226.25949,226.53184,0.0,0.0,452.79133,452.79133,0.0
E01004397,10194.11554,10704.55797,11650.12078,11814.45715,1109.8991800000003,1456.0052399999986,20898.67351,23464.57793,2565.904419999999
E01004398,1124.56118,617.90967,1023.83389,617.63528,-0.27439000000003944,-100.72728999999993,1742.47085,1641.4691699999998,-101.00168000000008
E01004399,269.45973,129.87375,174.56268,46.00705,-83.86670000000001,-94.89704999999998,399.33348,220.56973,-178.76375000000002
E01004400,420.54753,230.60496,521.27482,230.87935,0.2743899999999826,100.72728999999998,651.15249,752.15417,101.00168000000008
E01004401,629.93058,567.52415,629.93058,567.52415,0.0,0.0,1197.45473,1197.45473,0.0
E01004403,2592.57799,966.64839,2250.74411,1038.04154,71.39314999999999,-341.83388000000014,3559.22638,3288.78565,-270.44073000000026
E01004404,364.60281,228.87519,364.60281,228.87519,0.0,0.0,593.478,593.478,0.0
E01004405,0.0,0.0,542.89048,405.37807999999995,405.37807999999995,542.89048,0.0,948.26856,948.26856
E01004406,629.45939,1115.35428,629.45939,1115.35428,0.0,0.0,1744.81367,1744.81367,0.0
E01004407,180.37453,109.70626,444.14088,938.98164,829.2753799999999,263.76635,290.08079,1383.12252,1093.04173
E01004408,1400.14251,1191.29388,2492.6976,1489.6514300000001,298.3575500000002,1092.55509,2591.43639,3982.3490300000003,1390.9126400000005
E01004409,1596.71847,3829.3415999999997,1423.58819,3608.6656,-220.67599999999993,-173.13028000000008,5426.0600699999995,5032.25379,-393.8062799999998
E01004410,291.75319,161.03829,291.75319,161.03829,0.0,0.0,452.79148,452.79148,0.0
E01004411,1456.00524,1109.8991800000001,432.29476999999997,174.99616,-934.9030200000001,-1023.71047,2565.90442,607.29093,-1958.6134899999997
E01004413,668.95249,357.07817,668.95249,357.07817,0.0,0.0,1026.03066,1026.03066,0.0
E01004414,432.60852,374.34091,358.37278,263.26072,-111.08019000000002,-74.23574000000002,806.94943,621.6334999999999,-185.3159300000001
E01004415,235.78419,184.27763,247.08758999999998,203.20462,18.926990000000018,11.303399999999982,420.06182,450.29220999999995,30.230389999999943
E01004416,30.88628,28.979059999999997,30.88628,28.979059999999997,0.0,0.0,59.865339999999996,59.865339999999996,0.0
E01004417,278.59024,980.54362,1229.00377,957.6642,-22.879419999999982,950.41353,1259.13386,2186.66797,927.53411
E01004418,137.36339,420.70035,966.45771,546.07777,125.37741999999997,829.09432,558.06374,1512.53548,954.47174
