lsoa,alpha,cluster_raw,cluster_aligned_to_alpha5,max_posterior,normalized_entropy,total_activity,activity_band,min_direction_reliability
E01000407,0.0,2,1,0.9999999999605507,9.042178572799744e-10,476.97988,at_least_450,1.0
E01000408,0.0,1,2,1.0,4.08648315523025e-34,1372.78655,at_least_450,1.0
E01000409,0.0,2,1,0.998932762752981,0.007618339170777301,535.0042,at_least_450,1.0
E01000410,0.0,2,1,0.9991473914468283,0.006260451263587745,99.69512999999999,below_450,1.0
E01000412,0.0,2,1,1.0,2.271883212807806e-16,173.39434,below_450,1.0
E01000413,0.0,1,2,1.0,-0.0,193.55277,below_450,1.0
E01000414,0.0,0,0,1.0,1.2675080061405697e-14,3875.11604,at_least_450,1.0
E01000416,0.0,0,0,0.9999999977353013,4.3095903045147766e-08,8483.20313,at_least_450,1.0
E01000417,0.0,0,0,0.999999137886649,1.2285157257674666e-05,2028.5378699999999,at_least_450,1.0
E01000418,0.0,1,2,1.0,4.183783050707831e-18,542.43716,at_least_450,1.0
E01000420,0.0,1,2,0.9999999995036433,1.0131445313811618e-08,353.35952,below_450,1.0
E01000421,0.0,2,1,0.9714378873565322,0.1180651701480626,195.00772,below_450,1.0
E01000422,0.0,0,0,0.9999999999998295,4.189657166596698e-12,1343.76675,at_least_450,1.0
E01000423,0.0,1,2,1.0,5.367857998107967e-28,117.98525,below_450,1.0
E01000426,0.0,2,1,0.9999998793802052,1.8848717898630404e-06,552.5308699999999,at_least_450,1.0
E01000427,0.0,1,2,0.9999999999184865,1.79796777612833e-09,119.22866,below_450,1.0
E01000428,0.0,0,0,0.9999999999271267,1.6141727728605276e-09,2919.20355,at_least_450,1.0
E01000429,0.0,1,2,1.0,6.996194976162377e-14,271.30512,below_450,1.0
E01000430,0.0,1,2,1.0,6.92789497875072e-14,458.63513,at_least_450,1.0
E01000431,0.0,2,1,1.0,1.0000679845595828e-15,93.68356,below_450,1.0
E01000433,0.0,0,0,0.9999999999999432,2.3172837620703654e-12,1216.53761,at_least_450,1.0
E01000434,0.0,0,0,0.9999999999999432,2.173524541614941e-12,1314.11948,at_least_450,1.0
E01000436,0.0,2,1,0.9999756477925207,0.0002576367744820177,193.76675,below_450,1.0
E01000439,0.0,0,0,0.9999999998786961,2.633600449526621e-09,723.59953,at_least_450,1.0
E01000441,0.0,1,2,1.0,3.725553291867828e-49,148.5459,below_450,1.0
E01000442,0.0,0,0,0.9999999031115341,1.5124609818143148e-06,713.8265,at_least_450,1.0
E01000443,0.0,2,1,0.9999999995878852,8.481780143349193e-09,184.73573,below_450,1.0
E01000444,0.0,2,1,0.9997700003620035,0.0019631854886340864,281.19294,below_450,1.0
E01000445,0.0,2,1,0.9999999998207159,3.889500288341129e-09,342.5326,below_450,1.0
E01000447,0.0,0,0,0.999996671500324,4.124371488274614e-05,1364.95924,at_least_450,1.0
E01000448,0.0,2,1,0.9998537855185613,0.0013585169531463658,368.20117,below_450,1.0
E01000450,0.0,1,2,0.9999974593292665,3.210626590972835e-05,327.91107999999997,below_450,1.0
E01000451,0.0,1,2,0.9999356764272755,0.0006236466689247356,913.10397,at_least_450,1.0
E01000454,0.0,2,1,0.9999847959006938,0.0001673752006820126,555.66019,at_least_450,1.0
E01000455,0.0,2,1,0.9999999999283773,1.5876388552586774e-09,247.29282,below_450,1.0
E01000456,0.0,2,1,1.0,1.2070248886849244e-16,73.46562999999999,below_450,1.0
E01000457,0.0,0,0,1.0,1.906013916595395e-15,2900.7834000000003,at_least_450,1.0
E01000459,0.0,0,0,0.9989864334827567,0.007282701077304347,603.76589,at_least_450,1.0
E01000461,0.0,2,1,0.9999999999773195,5.272502215212319e-10,226.85305,below_450,1.0
E01000462,0.0,0,0,0.9999999999714078,6.582669744763388e-10,4065.80626,at_least_450,1.0
E01000463,0.0,1,2,0.9951342675488879,0.028004893328327896,200.91791999999998,below_450,1.0
E01000464,0.0,2,1,1.0,1.3119908495311992e-21,72.7097,below_450,1.0
E01000465,0.0,2,1,0.9999996712678553,4.7660607721936745e-06,604.16222,at_least_450,1.0
E01000466,0.0,0,0,0.9993927487740084,0.0046465125542340625,1087.59389,at_least_450,1.0
E01000467,0.0,0,0,0.9999999999998863,2.7381632367144615e-12,2645.66759,at_least_450,1.0
E01000469,0.0,0,0,0.9999997127630267,4.199736203253139e-06,993.04926,at_least_450,1.0
E01000470,0.0,0,0,0.9999987176206255,1.7003409667155515e-05,1231.74051,at_least_450,1.0
E01000472,0.0,0,0,1.0,3.573052940156652e-14,3983.16678,at_least_450,1.0
E01000473,0.0,0,0,1.0,2.847757402744023e-14,7598.84975,at_least_450,1.0
E01000475,0.0,1,2,0.9999626899348656,0.00038023607500209893,506.72871,at_least_450,1.0
E01000476,0.0,2,1,0.9999999999813554,4.4800108540257095e-10,335.7048,below_450,1.0
E01000477,0.0,2,1,0.9999999310177282,1.137069240062472e-06,581.43079,at_least_450,1.0
E01000478,0.0,2,1,1.0,4.088977906822373e-14,444.41811,below_450,1.0
E01000479,0.0,0,0,0.9999999999056399,2.068774661380123e-09,1266.9452,at_least_450,1.0
E01000480,0.0,2,1,0.9995883214774113,0.003296740411503781,523.23333,at_least_450,1.0
E01000481,0.0,0,0,0.999999999999261,1.9940154408789233e-11,3286.01612,at_least_450,1.0
E01000483,0.0,0,0,1.0,4.151516958168097e-14,2610.602,at_least_450,1.0
E01000485,0.0,2,1,0.9996400838883752,0.0029253794203269014,817.52778,at_least_450,1.0
E01000487,0.0,2,1,0.9084052698843597,0.27872618073659455,2215.27311,at_least_450,1.0
E01000489,0.0,2,1,0.9999999977932248,4.204573415576351e-08,894.82427,at_least_450,1.0
E01000491,0.0,2,1,0.9999999999943725,1.3728186918969346e-10,236.27249,below_450,1.0
E01000493,0.0,0,0,0.9999999994993232,1.0215479466489942e-08,1086.60031,at_least_450,1.0
E01000494,0.0,1,2,0.9362138597347118,0.21596387327234381,903.31938,at_least_450,1.0
E01000495,0.0,1,2,1.0,1.6877657500426172e-33,338.0075,below_450,1.0
E01000497,0.0,0,0,0.9999999966161113,6.315627950697041e-08,3293.54506,at_least_450,1.0
E01000498,0.0,2,1,0.9999999999953957,1.1370255841828517e-10,236.38664,below_450,1.0
E01000499,0.0,0,0,0.9999999515917478,7.86244309012631e-07,3388.93598,at_least_450,1.0
E01000501,0.0,2,1,0.9999999999853344,3.5060632014060317e-10,388.86023,below_450,1.0
E01000502,0.0,2,1,1.0,5.663216803558414e-15,119.02163,below_450,1.0
E01000503,0.0,2,1,1.0,2.056911468707291e-20,91.57804,below_450,1.0
E01000506,0.0,0,0,0.9999955397083222,5.407949478394694e-05,672.47938,at_least_450,1.0
E01000507,0.0,2,1,0.6604181117477426,0.5832430614991048,521.30056,at_least_450,1.0
E01000508,0.0,0,0,1.0,1.325152500315882e-13,2283.36495,at_least_450,1.0
E01000510,0.0,0,0,0.9999999998955786,2.2798771545152494e-09,4260.83445,at_least_450,1.0
E01000511,0.0,1,2,1.0,4.158154420157221e-31,641.18761,at_least_450,1.0
E01000512,0.0,1,2,1.0,3.658269687177089e-29,120.32809999999999,below_450,1.0
E01000513,0.0,0,0,0.9999999994424229,1.1322010734512102e-08,1715.77807,at_least_450,1.0
E01000515,0.0,0,0,0.9999999998115072,4.013370833236706e-09,2541.5441,at_least_450,1.0
E01000516,0.0,0,0,1.0,2.9397543563292875e-15,3531.07557,at_least_450,1.0
E01000518,0.0,0,0,1.0,4.500896404513031e-15,3666.35712,at_least_450,1.0
E01000519,0.0,0,0,0.9999999999997158,7.1155500125499765e-12,2677.60249,at_least_450,1.0
E01000520,0.0,0,0,0.9333910303334446,0.22280629641978722,1186.20679,at_least_450,1.0
E01000521,0.0,0,0,0.9999999999991473,2.17795634831211e-11,1823.97593,at_least_450,1.0
E01000523,0.0,0,0,1.0,1.5382833393049186e-13,3499.87231,at_least_450,1.0
E01000524,0.0,0,0,1.0,9.297858965115739e-15,7327.83193,at_least_450,1.0
E01000525,0.0,0,0,0.9999999817749768,3.122160023156404e-07,3225.4689399999997,at_least_450,1.0
E01000526,0.0,0,0,1.0,5.969496341691477e-13,1649.8745,at_least_450,1.0
E01000528,0.0,0,0,0.9995615737116922,0.0034847434921678696,607.06211,at_least_450,1.0
E01000530,0.0,2,1,0.9999999999964189,8.972590094519414e-11,209.01214,below_450,1.0
E01000531,0.0,0,0,0.9984284382473605,0.010664212111918621,399.98767,below_450,1.0
E01000532,0.0,1,2,0.9999999998277644,3.6818491491368265e-09,619.96352,at_least_450,1.0
E01000533,0.0,0,0,0.9999999999997726,6.7170699543922714e-12,3133.76955,at_least_450,1.0
E01000535,0.0,0,0,0.9999999999998295,4.149382995303492e-12,3423.43201,at_least_450,1.0
E01000541,0.0,0,0,0.9999995374205857,6.56279718341958e-06,3251.85332,at_least_450,1.0
E01000543,0.0,0,0,1.0,3.3949230439705004e-16,9432.34269,at_least_450,1.0
E01000544,0.0,1,2,0.9999604316341228,0.0004011883759486144,732.0941799999999,at_least_450,1.0
E01000545,0.0,0,0,0.9999999999972715,6.894339387112954e-11,2030.19014,at_least_450,1.0
E01000547,0.0,1,2,0.9999977512674423,2.8666910521843394e-05,462.00313,at_least_450,1.0
E01000548,0.0,0,0,1.0,3.5442870668778074e-14,3543.92477,at_least_450,1.0
E01000550,0.0,0,0,1.0,4.982949525426921e-16,4002.10067,at_least_450,1.0
E01000551,0.0,2,1,0.9999995721854367,6.105021343117701e-06,577.05177,at_least_450,1.0
E01000552,0.0,0,0,0.9999999986339958,2.6622249887085186e-08,853.05306,at_least_450,1.0
E01000553,0.0,1,2,0.9999997592051107,3.5593494346231616e-06,2952.17496,at_least_450,1.0
E01000554,0.0,1,2,0.9922079977791292,0.04149696130203985,470.71999999999997,at_least_450,1.0
E01000555,0.0,2,1,0.9999748465289915,0.00026537254418475964,343.17345,below_450,1.0
E01000556,0.0,0,0,0.9999999998782982,2.6669575812773886e-09,1561.17029,at_least_450,1.0
E01000557,0.0,0,0,0.9999998635683576,2.087518043691863e-06,936.39582,at_least_450,1.0
E01000563,0.0,0,0,0.9999999054304043,1.4783479957964395e-06,494.48347,at_least_450,1.0
E01000564,0.0,0,0,0.9999997974561757,3.025828440032565e-06,1732.2310400000001,at_least_450,1.0
E01000565,0.0,0,0,0.9999999999926672,1.7794339339501493e-10,1981.69019,at_least_450,1.0
E01000568,0.0,0,0,0.9999999639767914,5.947767827670099e-07,5445.08925,at_least_450,1.0
E01000571,0.0,0,0,0.9998701087369709,0.0011762615909065351,1418.83405,at_least_450,1.0
E01000572,0.0,2,1,1.0,2.4189918818597362e-33,79.81179,below_450,1.0
E01000574,0.0,2,1,0.9999999999953957,1.1407783694929696e-10,291.29634,below_450,1.0
E01000575,0.0,0,0,0.9991864601868989,0.006008329984149944,657.01181,at_least_450,1.0
E01000576,0.0,0,0,0.9718592919933219,0.11670947213472839,1033.23588,at_least_450,1.0
E01000577,0.0,2,1,0.9999447746508654,0.0005431157868315257,411.78917,below_450,1.0
E01000578,0.0,0,0,0.9999999996214797,7.818911204931772e-09,1632.55443,at_least_450,1.0
E01000580,0.0,1,2,1.0,1.0971221034369643e-14,522.97258,at_least_450,1.0
E01000581,0.0,0,0,0.9999972762352205,3.4247518385788626e-05,1398.83211,at_least_450,1.0
E01000583,0.0,0,0,1.0,1.745471356719775e-15,2910.06276,at_least_450,1.0
E01000586,0.0,0,0,1.0,2.2444862368718977e-17,9738.71512,at_least_450,1.0
E01000587,0.0,2,1,0.9999999989775006,2.019736435423608e-08,194.10969,below_450,1.0
E01000589,0.0,2,1,0.9950289026862937,0.03125758031227075,670.9105,at_least_450,1.0
E01000590,0.0,2,1,0.9999999998980229,2.2462821795592468e-09,371.34537,below_450,1.0
E01000591,0.0,0,0,0.9999999903555477,1.7378587149610789e-07,718.13248,at_least_450,1.0
E01000592,0.0,0,0,0.9999999999999432,1.4005001826714073e-12,1612.37671,at_least_450,1.0
E01000594,0.0,0,0,0.9999999999994316,1.5041827933002315e-11,3944.35866,at_least_450,1.0
E01000595,0.0,2,1,1.0,4.106331236745967e-14,189.32274,below_450,1.0
E01000596,0.0,2,1,1.0,1.5212882067945172e-15,1075.09212,at_least_450,1.0
E01000599,0.0,0,0,0.9999999499392528,8.115541799266358e-07,1051.1796,at_least_450,1.0
E01000601,0.0,2,1,0.9999999138876242,1.3540754635939926e-06,3062.34343,at_least_450,1.0
E01000602,0.0,1,2,0.9999999912664066,1.554639737839835e-07,648.23098,at_least_450,1.0
E01000603,0.0,1,2,0.9999715715424564,0.0002967566982437216,638.4891,at_least_450,1.0
E01000604,0.0,2,1,0.9999999999985789,3.616132981829128e-11,344.8084,below_450,1.0
E01000605,0.0,1,2,0.9999999536074722,7.553009128985672e-07,976.72327,at_least_450,1.0
E01000606,0.0,2,1,1.0,7.451675226296878e-18,465.12819,at_least_450,1.0
E01000608,0.0,0,0,1.0,2.1838997244486352e-14,7678.85817,at_least_450,1.0
E01000609,0.0,2,1,1.0,9.799092481230822e-18,256.69822,below_450,1.0
E01000612,0.0,0,0,1.0,5.791061534677162e-14,3377.36567,at_least_450,1.0
E01000615,0.0,2,1,1.0,1.1361856720936496e-19,299.38534,below_450,1.0
E01000616,0.0,2,1,0.9493553581677874,0.19238895796850117,1773.04205,at_least_450,1.0
E01000620,0.0,0,0,1.0,3.0586992659552906e-14,3657.83793,at_least_450,1.0
E01000621,0.0,1,2,0.9999998243450973,2.6469049901881257e-06,3640.54271,at_least_450,1.0
E01000622,0.0,2,1,1.0,2.642789680898381e-15,92.21649000000001,below_450,1.0
E01000623,0.0,0,0,1.0,7.756497427645142e-13,1240.34372,at_least_450,1.0
E01000625,0.0,1,2,0.9999999999999432,1.6557520450958536e-12,599.84853,at_least_450,1.0
E01000626,0.0,0,0,0.9999999999994316,1.480432429541297e-11,2384.6359,at_least_450,1.0
E01000627,0.0,0,0,0.9999999999837996,3.851408020449559e-10,1347.58246,at_least_450,1.0
E01000628,0.0,0,0,1.0,8.967162260105272e-14,2236.43989,at_least_450,1.0
E01000633,0.0,0,0,1.0,2.103657783145967e-17,25083.98083,at_least_450,1.0
E01000634,0.0,0,0,1.0,3.7044477140632784e-14,3668.57648,at_least_450,1.0
E01000636,0.0,0,0,0.9999673070966365,0.0003371127409117991,2875.68608,at_least_450,1.0
E01000638,0.0,0,0,1.0,1.6684174323962913e-15,6253.75704,at_least_450,1.0
E01000640,0.0,0,0,1.0,5.007525700922579e-13,6901.00641,at_least_450,1.0
E01000642,0.0,0,0,1.0,4.104302682185303e-17,9078.7485,at_least_450,1.0
E01000643,0.0,0,0,0.9999999999999432,2.1382055246567603e-12,3512.36754,at_least_450,1.0
E01000645,0.0,2,1,1.0,9.222354233900352e-24,54.659789999999994,below_450,1.0
E01000646,0.0,2,1,0.9999999732464179,4.4903408539196327e-07,327.79344,below_450,1.0
E01000648,0.0,2,1,0.9999999999996021,1.0628892075356432e-11,193.5433,below_450,1.0
E01000649,0.0,2,1,0.9999999998056524,4.153149769427811e-09,505.81485,at_least_450,1.0
E01000650,0.0,2,1,1.0,1.8435230695804483e-14,163.58397,below_450,1.0
E01000651,0.0,2,1,0.9999999999997726,5.828540502257343e-12,181.6291,below_450,1.0
E01000653,0.0,2,1,1.0,4.1622266770696796e-17,147.26821999999999,below_450,1.0
E01000656,0.0,2,1,0.9999999999965326,8.70463910333382e-11,156.14491,below_450,1.0
E01000657,0.0,2,1,0.9999999999987494,3.244451688257458e-11,259.24756,below_450,1.0
E01000659,0.0,2,1,1.0,1.6093985145716918e-13,390.39441999999997,below_450,1.0
E01000661,0.0,0,0,0.9999999880133146,2.0991745968366487e-07,1141.87669,at_least_450,1.0
E01000662,0.0,0,0,0.9999655001683259,0.00035407873337538843,406.76885,below_450,1.0
E01000663,0.0,2,1,0.9999999999993179,1.755271599389361e-11,211.40744999999998,below_450,1.0
E01000664,0.0,2,1,1.0,2.3278798338650173e-28,73.68664,below_450,1.0
E01000665,0.0,0,0,0.9999957101149946,5.2165563666946505e-05,1036.72833,at_least_450,1.0
E01000666,0.0,2,1,1.0,2.7881514425526907e-15,412.68336999999997,below_450,1.0
E01000667,0.0,2,1,0.9999999999237161,1.6872013369564687e-09,142.24123,below_450,1.0
E01000668,0.0,0,0,0.9999956757914377,5.255149393575794e-05,1998.22717,at_least_450,1.0
E01000670,0.0,1,2,1.0,1.9517887709300835e-15,608.2915399999999,at_least_450,1.0
E01000671,0.0,0,0,0.9999995266786624,6.840319727483422e-06,736.72797,at_least_450,1.0
E01000672,0.0,1,2,0.9522820903613924,0.17452948922159667,178.19995,below_450,1.0
E01000673,0.0,2,1,1.0,1.61469220464711e-13,137.24093,below_450,1.0
E01000674,0.0,2,1,0.9999999975842684,4.582792298627018e-08,359.18103,below_450,1.0
E01000676,0.0,0,0,0.999999999995282,1.1608190669481568e-10,7073.67341,at_least_450,1.0
E01000677,0.0,2,1,0.9999999983883754,3.141353656900258e-08,329.20535,below_450,1.0
E01000678,0.0,0,0,0.9997245139571557,0.0023068081836556432,452.464,at_least_450,1.0
E01000679,0.0,2,1,1.0,5.873239410151027e-14,111.66935,below_450,1.0
E01000682,0.0,2,1,0.9999999328849207,1.1118965763682954e-06,262.10181,below_450,1.0
E01000683,0.0,2,1,1.0,4.643018450271217e-13,193.78978,below_450,1.0
E01000684,0.0,2,1,1.0,2.3279033931441078e-94,104.68093999999999,below_450,1.0
E01000685,0.0,2,1,1.0,8.252400778039487e-16,174.86838,below_450,1.0
E01000686,0.0,0,0,0.9997762234724689,0.001915655317067577,662.26206,at_least_450,1.0
E01000687,0.0,2,1,1.0,7.18486650481246e-15,156.09879,below_450,1.0
E01000689,0.0,2,1,1.0,2.3147975476637574e-26,84.35728,below_450,1.0
E01000690,0.0,2,1,1.0,5.344494157538942e-16,467.10898,at_least_450,1.0
E01000691,0.0,0,0,0.9985818923921141,0.009755638388084017,524.10598,at_least_450,1.0
E01000692,0.0,0,0,0.7608845692913533,0.5006845136280137,1180.66883,at_least_450,1.0
E01000693,0.0,2,1,0.9060345416387475,0.2836466448688765,814.7957,at_least_450,1.0
E01000694,0.0,2,1,0.9999999999910756,2.1507985201442863e-10,165.72956,below_450,1.0
E01000696,0.0,0,0,0.9999999994758468,1.0672649108334685e-08,891.46145,at_least_450,1.0
E01000697,0.0,2,1,0.9999181745710974,0.0007754100676042406,781.28617,at_least_450,1.0
E01000698,0.0,2,1,1.0,3.0943871601674546e-14,115.93041,below_450,1.0
E01000699,0.0,0,0,0.7011433366908365,0.5551655504432677,347.56709,below_450,1.0
E01000700,0.0,2,1,1.0,6.018539050157582e-14,84.9208,below_450,1.0
E01000702,0.0,0,0,0.9999999901173737,1.748660868873267e-07,611.30426,at_least_450,1.0
E01000703,0.0,0,0,0.999999999993463,1.5944343721670908e-10,2106.25395,at_least_450,1.0
E01000704,0.0,2,1,1.0,1.2971784561050322e-13,166.69216,below_450,1.0
E01000705,0.0,0,0,1.0,2.491455815071797e-13,896.27041,at_least_450,1.0
E01000706,0.0,0,0,0.9999999613510803,6.356600642859829e-07,978.21175,at_least_450,1.0
E01000707,0.0,2,1,0.9999999999999432,2.2967669799310853e-12,264.85176,below_450,1.0
E01000708,0.0,0,0,0.9999999968026714,5.986810443209748e-08,638.57283,at_least_450,1.0
E01000709,0.0,2,1,1.0,6.678759654735014e-20,64.73925,below_450,1.0
E01000710,0.0,2,1,1.0,1.0533424876067748e-39,198.81627,below_450,1.0
E01000711,0.0,2,1,0.9999999999999432,1.7011302231849516e-12,80.05724,below_450,1.0
E01000712,0.0,0,0,0.9937482504175713,0.03455194711775255,445.68302,below_450,1.0
E01000713,0.0,2,1,1.0,1.80848468000333e-14,91.47843999999999,below_450,1.0
E01000714,0.0,0,0,0.9999999999911893,2.1236143668710536e-10,4655.55044,at_least_450,1.0
E01000715,0.0,2,1,0.9999697492070572,0.000314069371474515,426.21806,below_450,1.0
E01000716,0.0,2,1,1.0,2.0754623595619194e-21,128.61697,below_450,1.0
E01000717,0.0,2,1,0.9999999999985789,3.657379274619963e-11,349.12766,below_450,1.0
E01000718,0.0,1,2,0.9913799959650319,0.045111469810393594,293.3933,below_450,1.0
E01000719,0.0,2,1,1.0,7.971510810143021e-13,120.50083,below_450,1.0
E01000721,0.0,2,1,1.0,1.5089731290369996e-27,50.57362,below_450,1.0
E01000722,0.0,0,0,1.0,3.4031135832963133e-13,1349.20374,at_least_450,1.0
E01000724,0.0,2,1,1.0,4.853036025366429e-22,79.49403,below_450,1.0
E01000727,0.0,0,0,0.9999999999956231,1.1020758858550226e-10,1195.91469,at_least_450,1.0
E01000728,0.0,1,2,1.0,5.997026814029227e-16,250.7266,below_450,1.0
E01000730,0.0,0,0,0.9999999999996589,9.041861226753183e-12,1939.78439,at_least_450,1.0
E01000731,0.0,2,1,1.0,6.149261627586078e-20,65.56255,below_450,1.0
E01000732,0.0,2,1,0.9999999999997726,6.799546318880231e-12,154.28855,below_450,1.0
E01000734,0.0,2,1,1.0,8.904534348945514e-19,55.417049999999996,below_450,1.0
E01000735,0.0,2,1,0.9999931494957535,8.038636334061351e-05,444.08119,below_450,1.0
E01000736,0.0,2,1,1.0,2.946258264298746e-13,183.17266,below_450,1.0
E01000737,0.0,2,1,0.9999999999983515,4.254265030336043e-11,305.84267,below_450,1.0
E01000738,0.0,0,0,0.9999999891295488,1.913540210415069e-07,527.54795,at_least_450,1.0
E01000739,0.0,2,1,1.0,1.3344416362074837e-20,99.22198,below_450,1.0
E01000741,0.0,0,0,0.99999999993031,1.546965896258995e-09,2096.7695,at_least_450,1.0
E01000742,0.0,2,1,0.99999999999892,2.8723621584241368e-11,122.12777,below_450,1.0
E01000743,0.0,0,0,1.0,3.430202777995433e-13,2319.88982,at_least_450,1.0
E01000744,0.0,0,0,0.9999955618268507,5.383152190837764e-05,635.32814,at_least_450,1.0
E01000745,0.0,0,0,0.9999917219352464,9.835892606304695e-05,1031.79817,at_least_450,1.0
E01000747,0.0,2,1,0.9999999999999432,1.7082134471537285e-12,145.55411999999998,below_450,1.0
E01000749,0.0,2,1,1.0,1.926051559942101e-25,72.11283999999999,below_450,1.0
E01000751,0.0,2,1,0.9999999999992042,2.0338754512016184e-11,889.64963,at_least_450,1.0
E01000752,0.0,2,1,0.9999999696146351,5.067783717461403e-07,391.87234,below_450,1.0
E01000753,0.0,2,1,1.0,2.421891103256179e-16,157.9351,below_450,1.0
E01000754,0.0,0,0,0.9999999998969429,2.263637313466701e-09,1706.77461,at_least_450,1.0
E01000755,0.0,2,1,0.999999999366139,1.3177621939726738e-08,263.94145,below_450,1.0
E01000756,0.0,2,1,0.9999999905515438,1.6751644453638965e-07,1961.9553799999999,at_least_450,1.0
E01000757,0.0,2,1,0.9999981537852126,2.3997825991060652e-05,265.89758,below_450,1.0
E01000760,0.0,2,1,0.8544937829976906,0.37759846765333316,676.87317,at_least_450,1.0
E01000761,0.0,2,1,1.0,1.899045950896048e-16,178.2369,below_450,1.0
E01000762,0.0,2,1,0.9999999999998295,4.826947817631245e-12,297.68518,below_450,1.0
E01000763,0.0,1,2,0.9999995318018436,6.6373672217086334e-06,399.32923,below_450,1.0
E01000765,0.0,0,0,0.9996991680338271,0.002494256439628366,1279.7049299999999,at_least_450,1.0
E01000766,0.0,2,1,1.0,1.0471266159465926e-15,160.95553,below_450,1.0
E01000767,0.0,2,1,0.8999631675951797,0.2959769336483466,800.41266,at_least_450,1.0
E01000768,0.0,2,1,0.9999999999999432,1.947818244846503e-12,57.601609999999994,below_450,1.0
E01000769,0.0,2,1,1.0,1.3620657665623485e-71,313.14213,below_450,1.0
E01000770,0.0,2,1,0.9999999984543138,3.025269797343067e-08,469.70523,at_least_450,1.0
E01000771,0.0,2,1,0.9999978008209235,2.808527709501097e-05,506.58234,at_least_450,1.0
E01000772,0.0,1,2,1.0,3.86494900277763e-43,149.98802,below_450,1.0
E01000773,0.0,2,1,1.0,6.686957010361084e-16,104.19085,below_450,1.0
E01000774,0.0,2,1,0.9999999999996589,9.655833157074555e-12,176.80838,below_450,1.0
E01000775,0.0,0,0,0.9999999849919733,2.5975917946654927e-07,772.61609,at_least_450,1.0
E01000777,0.0,2,1,0.9999999999955662,1.0965804399577203e-10,201.89183,below_450,1.0
E01000778,0.0,0,0,0.9999999069343674,1.4913276159729714e-06,729.3196,at_least_450,1.0
E01000779,0.0,0,0,0.9901719841772542,0.05025407490552801,532.72458,at_least_450,1.0
E01000780,0.0,2,1,0.998324486686177,0.011321182741037687,385.24422,below_450,1.0
E01000781,0.0,0,0,0.9999999999296278,1.5611389120587133e-09,1097.6536899999999,at_least_450,1.0
