K,cluster,metric,value
3,0,log_total_activity,5.593617026368874
3,0,log_total_activity,6.949725353406375
3,0,log_total_activity,7.004626884581032
3,0,log_total_activity,8.642518946442301
3,0,log_total_activity,6.585899231543918
3,0,log_total_activity,6.046234913219236
3,0,log_total_activity,7.217399175398088
3,0,log_total_activity,8.433920070070455
3,0,log_total_activity,7.527632242527355
3,0,log_total_activity,8.59124580718068
3,0,log_total_activity,6.806307653530355
3,0,log_total_activity,7.079696967518273
3,0,log_total_activity,7.673591360290087
3,0,log_total_activity,6.0718815308853245
3,0,log_total_activity,8.470653657876586
3,0,log_total_activity,7.114264670581086
3,0,log_total_activity,7.541992192691561
3,0,log_total_activity,6.314165826426129
3,0,log_total_activity,8.307638953206759
3,0,log_total_activity,7.250284932354911
3,0,log_total_activity,7.402493269946737
3,0,log_total_activity,6.243305111954768
3,0,log_total_activity,9.601606098326515
3,0,log_total_activity,7.732462676926573
3,0,log_total_activity,9.49776207478473
3,0,log_total_activity,9.924624780033607
3,0,log_total_activity,8.828151559808965
3,0,log_total_activity,5.575553267237861
3,0,log_total_activity,8.226785707067823
3,0,log_total_activity,7.027280236611141
3,0,log_total_activity,7.082199977957862
3,0,log_total_activity,8.88614535353847
3,0,log_total_activity,6.71345284525097
3,0,log_total_activity,6.852492495534355
3,0,log_total_activity,7.529475746521351
3,0,log_total_activity,7.746743300958039
3,0,log_total_activity,7.391340120880281
3,0,log_total_activity,6.289508963296242
3,0,log_total_activity,6.444153291433826
3,0,log_total_activity,7.067722938757242
3,0,log_total_activity,9.191405404614232
3,0,log_total_activity,6.306969899663335
3,0,log_total_activity,8.240566431180005
3,0,log_total_activity,10.042019435655016
3,0,log_total_activity,7.12842286361907
3,0,log_total_activity,9.001872993104248
3,0,log_total_activity,9.121560571155552
3,0,log_total_activity,5.891430404440214
3,0,log_total_activity,6.853532508392471
3,0,log_total_activity,8.950710910423869
3,0,log_total_activity,6.287444515349253
3,0,log_total_activity,6.467232918875245
3,0,log_total_activity,6.594237466151639
3,0,log_total_activity,7.918496290143025
3,0,log_total_activity,6.682026325895171
3,0,log_total_activity,7.03525520130402
3,0,log_total_activity,7.793111391412152
3,0,log_total_activity,7.241488668383104
3,0,log_total_activity,5.515657430157632
3,0,log_total_activity,6.81879639592395
3,0,log_total_activity,9.76312831053806
3,0,log_total_activity,5.585736279376361
3,0,log_total_activity,6.096701430123608
3,0,log_total_activity,7.049931218364037
3,0,log_total_activity,8.01326795843171
3,0,log_total_activity,6.043727460013527
3,0,log_total_activity,7.984885545760052
3,0,log_total_activity,6.916001078739303
3,0,log_total_activity,5.786724084143022
3,0,log_total_activity,6.702278963893491
3,0,log_total_activity,6.837638572657887
3,0,log_total_activity,7.027254201662015
3,0,log_total_activity,10.328619439497803
3,0,log_total_activity,9.198352861009976
3,0,log_total_activity,6.602155967172816
3,0,log_total_activity,7.590825522324667
3,0,log_total_activity,7.486680216731456
3,0,log_total_activity,7.66449055416743
3,0,log_total_activity,5.563630969744743
3,0,log_total_activity,8.536341561595643
3,0,log_total_activity,6.286307097041994
3,0,log_total_activity,6.679163927816767
3,0,log_total_activity,6.98319478353871
3,0,log_total_activity,6.666842027574252
3,0,log_total_activity,5.550620183989186
3,0,log_total_activity,6.41066507430227
3,0,log_total_activity,6.079373312990393
3,0,log_total_activity,6.787182733759119
3,0,log_total_activity,7.445908405841703
3,0,log_total_activity,5.572574058022998
3,0,log_total_activity,5.9786944807846965
3,0,log_total_activity,5.535355657317425
3,0,log_total_activity,7.620857457582192
3,0,log_total_activity,7.421229184951187
3,0,log_total_activity,7.46843716700229
3,0,log_total_activity,8.936704196441973
3,0,log_total_activity,6.72539157329993
3,0,log_total_activity,5.828614386288581
3,0,log_total_activity,6.874060088771085
3,0,log_total_activity,6.99179141766985
3,0,log_total_activity,5.6688858763616565
3,0,log_total_activity,7.141737875037206
3,0,log_total_activity,6.85376090839152
3,0,log_total_activity,5.678153609751715
3,0,log_total_activity,6.092762943519465
3,0,log_total_activity,5.816899441123781
3,0,log_total_activity,6.292411099825091
3,0,log_total_activity,7.967634015814619
3,0,log_total_activity,7.046828271042042
3,0,log_total_activity,7.980763151076271
3,0,log_total_activity,7.791744406168763
3,0,log_total_activity,6.736107656523728
3,0,log_total_activity,6.311539290947917
3,0,log_total_activity,6.5457738806850685
3,0,log_total_activity,9.327440698195058
3,0,log_total_activity,7.879532625574074
3,0,log_total_activity,6.340846028291641
3,0,log_total_activity,7.944571827425605
3,0,log_total_activity,6.656021725737776
3,0,log_total_activity,6.322630103173708
3,0,log_total_activity,7.54859648414511
3,0,log_total_activity,7.957119769282257
3,0,log_total_activity,5.545536012998687
3,0,log_total_activity,6.7325832949735895
3,0,log_total_activity,5.985524464698873
3,0,log_total_activity,6.763881906248459
3,0,log_total_activity,7.613681854124934
3,0,log_total_activity,5.867631402647078
3,0,log_total_activity,6.416517815071384
3,0,log_total_activity,6.230359904759382
3,0,log_total_activity,5.862401243405132
3,0,log_total_activity,7.100590844366773
3,0,log_total_activity,5.720535259829897
3,0,log_total_activity,6.219748702845371
3,0,log_total_activity,5.783847274393398
3,0,log_total_activity,5.995736658630654
3,0,log_total_activity,7.3252558428887635
3,0,log_total_activity,6.703009471518509
3,0,log_total_activity,5.744858484911728
3,0,log_total_activity,6.209885464320086
3,0,log_total_activity,8.218719242244209
3,0,log_total_activity,6.093728651328028
3,0,log_total_activity,8.270215638424787
3,0,log_total_activity,10.067542758631472
3,0,log_total_activity,5.947675943008045
3,0,log_total_activity,5.6553936949212575
3,0,log_total_activity,8.41442671056125
3,0,log_total_activity,5.86210020312121
3,0,log_total_activity,7.357255358467926
3,0,log_total_activity,6.082362301921871
3,0,log_total_activity,6.0322581812260845
3,0,log_total_activity,7.421301967291836
3,0,log_total_activity,8.068235212671569
3,0,log_total_activity,9.350075287899172
3,0,log_total_activity,5.899900312482224
3,0,log_total_activity,6.170212998791437
3,0,log_total_activity,7.914076766265004
3,0,log_total_activity,5.846287867718027
3,0,log_total_activity,8.077819647470765
3,0,log_total_activity,7.392639558867268
3,0,log_total_activity,7.144771494376918
3,0,log_total_activity,7.098714597666594
3,0,log_total_activity,5.561936266707831
3,0,log_total_activity,5.563178971601502
3,0,log_total_activity,6.5202276922939575
3,0,log_total_activity,5.627981947862732
3,0,log_total_activity,6.460813211911328
3,0,log_total_activity,6.704714996041559
3,0,log_total_activity,6.702017121148693
3,0,log_total_activity,5.836399532737598
3,0,log_total_activity,5.935308210432726
3,0,log_total_activity,6.594397467829843
3,0,log_total_activity,6.999486160734978
3,0,log_total_activity,7.1574267372154985
3,0,log_total_activity,6.0809216994991
3,0,log_total_activity,5.903730572744106
3,0,log_total_activity,7.241106708088304
3,0,log_total_activity,7.41426076638272
3,0,log_total_activity,5.679912063132544
3,0,log_total_activity,9.657554830077563
3,0,log_total_activity,9.29700894038033
3,0,log_total_activity,6.782495796720983
3,0,log_total_activity,8.803261205977117
3,0,log_total_activity,6.554019625379868
3,0,log_total_activity,8.082512068718128
3,0,log_total_activity,6.432753757051789
3,0,log_total_activity,5.529193702667727
3,0,log_total_activity,6.687874361983526
3,0,log_total_activity,6.189150855076218
3,0,log_total_activity,6.417928103181415
3,0,log_total_activity,7.519404553580919
3,0,log_total_activity,6.286907271398847
3,0,log_total_activity,7.416800272366388
3,0,log_total_activity,6.293189770071431
3,0,log_total_activity,8.073889356291891
3,0,log_total_activity,6.2788978636225705
3,0,log_total_activity,8.380926793500741
3,0,log_total_activity,5.5475668142232974
3,0,log_total_activity,6.5475807328585445
3,0,log_total_activity,5.776856588753287
3,0,log_total_activity,7.217044415930116
3,0,log_total_activity,6.563194391246147
3,0,log_total_activity,6.785601430223648
3,0,log_total_activity,6.572908290928682
3,0,log_total_activity,5.600407652869394
3,0,log_total_activity,5.7987564464337895
3,0,log_total_activity,5.502862107287872
3,0,log_total_activity,5.8429332157931775
3,0,log_total_activity,9.081968737446928
3,0,log_total_activity,7.707796563152535
3,0,log_total_activity,6.18705526128667
3,0,log_total_activity,7.898692204428592
3,0,log_total_activity,7.133674797731007
3,0,log_total_activity,6.031960624523027
3,0,log_total_activity,5.799487515886431
3,0,log_total_activity,6.325009395964808
3,0,log_total_activity,6.57782427775682
3,0,log_total_activity,6.963675648427963
3,0,log_total_activity,7.167381012478922
3,0,log_total_activity,6.595307888630351
3,0,log_total_activity,5.733104776441808
3,0,log_total_activity,6.124757305011505
3,0,log_total_activity,8.21194820324075
3,0,log_total_activity,6.3774535206154255
3,0,log_total_activity,6.169921102731672
3,0,log_total_activity,5.745844851584034
3,0,log_total_activity,7.841419631679823
3,0,log_total_activity,7.486008186141349
3,0,log_total_activity,7.423109359791539
3,0,log_total_activity,5.813129284475531
3,0,log_total_activity,8.318840228380429
3,0,log_total_activity,8.112589512171668
3,0,log_total_activity,7.035114855068695
3,0,log_total_activity,7.800382136932798
3,0,log_total_activity,7.931777342308069
3,0,log_total_activity,6.980692634088146
3,0,log_total_activity,8.223124101323359
3,0,log_total_activity,7.066533290463314
3,0,log_total_activity,7.814293998176775
3,0,log_total_activity,7.470962228115243
3,0,log_total_activity,7.428072155964053
3,0,log_total_activity,7.455563332042752
3,0,log_total_activity,8.450742338403746
3,0,log_total_activity,6.045206644478578
3,0,log_total_activity,7.476712680715476
3,0,log_total_activity,8.549472644667993
3,0,log_total_activity,8.152972489719861
3,0,log_total_activity,8.169711225133051
3,0,log_total_activity,7.218292806752133
3,0,log_total_activity,10.322999692836085
3,0,log_total_activity,7.806633598878183
3,0,log_total_activity,6.5982506846198765
3,0,log_total_activity,6.85162191136746
3,0,log_total_activity,6.119760879434968
3,0,log_total_activity,7.141602121168315
3,0,log_total_activity,6.668357172761957
3,0,log_total_activity,7.0397084293372645
3,0,log_total_activity,5.794080112636982
3,0,log_total_activity,6.762793123405419
3,0,log_total_activity,7.906405785900867
3,0,log_total_activity,7.171721014256584
3,0,log_total_activity,8.150941167586101
3,0,log_total_activity,8.120242606655074
3,0,log_total_activity,7.078426154395959
3,0,log_total_activity,9.790728455303034
3,0,log_total_activity,7.035877938244285
3,0,log_total_activity,7.345689564963807
3,0,log_total_activity,7.954962523159237
3,0,log_total_activity,5.5756570150381926
3,0,log_total_activity,6.70798730261314
3,0,log_total_activity,8.783384612200011
3,0,log_total_activity,6.808241327698782
3,0,log_total_activity,5.741638154010515
3,0,log_total_activity,7.316367223934848
3,0,log_total_activity,8.986430961216481
3,0,log_total_activity,5.78052395465351
3,0,log_total_activity,7.455373595644422
3,0,log_total_activity,7.822328757219923
3,0,log_total_activity,8.852169094803338
3,0,log_total_activity,8.607215637583648
3,0,log_total_activity,10.100444499289525
3,0,log_total_activity,8.656857569032109
3,0,log_total_activity,6.589501154190934
3,0,log_total_activity,6.891592227786263
3,0,log_total_activity,7.460649804036927
3,0,log_total_activity,7.027323023320342
3,0,log_total_activity,7.54374730216742
3,0,log_total_activity,6.657207256936929
3,0,log_total_activity,6.406252231316748
3,0,log_total_activity,7.011560473755252
3,0,log_total_activity,7.185267963039399
3,0,log_total_activity,8.205061414069622
3,0,log_total_activity,7.7159884792962865
3,0,log_total_activity,9.153558190646024
3,0,log_total_activity,8.573435736531993
3,0,log_total_activity,8.787394144056872
3,0,log_total_activity,8.717436128311828
3,0,log_total_activity,8.343540720477057
3,0,log_total_activity,7.804080875316363
3,0,log_total_activity,7.261135298614776
3,0,log_total_activity,7.028099024332242
3,0,log_total_activity,7.600340176490592
3,0,log_total_activity,8.147132299817239
3,0,log_total_activity,8.2098405802242
3,0,log_total_activity,8.62990716282536
3,0,log_total_activity,7.905733155240797
3,0,log_total_activity,6.162385698865865
3,0,log_total_activity,7.129360175173437
3,0,log_total_activity,6.027565326209256
3,0,log_total_activity,6.229026925707302
3,0,log_total_activity,6.954865203768225
3,0,log_total_activity,6.652991730748386
3,0,log_total_activity,6.722721836347539
3,0,log_total_activity,6.213848309855947
3,0,log_total_activity,5.859805144074227
3,0,log_total_activity,7.071241365133101
3,0,log_total_activity,6.711646023206703
3,0,log_total_activity,7.960274608750152
3,0,log_total_activity,8.237949833974454
3,0,log_total_activity,7.687165491591473
3,0,log_total_activity,6.993480817969632
3,0,log_total_activity,7.573618704965933
3,0,log_total_activity,6.753810462963471
3,0,log_total_activity,6.360475953021399
3,0,log_total_activity,5.619651672098205
3,0,log_total_activity,7.564176134015703
3,0,log_total_activity,5.760636451419145
3,0,log_total_activity,7.703038973186065
3,0,log_total_activity,9.0437960585394
3,0,log_total_activity,7.563864582667292
3,0,log_total_activity,7.308290408022513
3,0,log_total_activity,7.242815690876245
3,0,log_total_activity,6.967566365262376
3,0,log_total_activity,6.177579545528883
3,0,log_total_activity,7.951402653388974
3,0,log_total_activity,8.084021803656471
3,0,log_total_activity,7.029967840897069
3,0,log_total_activity,7.340562118559002
3,0,log_total_activity,7.961745065201159
3,0,log_total_activity,5.596907516512743
3,0,log_total_activity,6.721063345991445
3,0,log_total_activity,6.052065380406178
3,0,log_total_activity,6.449933089813332
3,0,log_total_activity,7.5922599907643376
3,0,log_total_activity,7.978370258476932
3,0,log_total_activity,7.134536159187907
3,0,log_total_activity,5.662633065430489
3,0,log_total_activity,6.565353740743013
3,0,log_total_activity,7.210248320519408
3,0,log_total_activity,6.528257288011442
3,0,log_total_activity,6.154020014688233
3,0,log_total_activity,5.943279469836543
3,0,log_total_activity,6.203529193368667
3,0,log_total_activity,8.202382099076141
3,0,log_total_activity,6.691699475136992
3,0,log_total_activity,6.683008931375928
3,0,log_total_activity,5.808368230264954
3,0,log_total_activity,7.535746473145402
3,0,log_total_activity,5.904140721311308
3,0,log_total_activity,6.320099815472739
3,0,log_total_activity,10.19610436510498
3,0,log_total_activity,6.261754951189996
3,0,log_total_activity,6.336152920789508
3,0,log_total_activity,6.534993214125274
3,0,log_total_activity,6.856718772674337
3,0,log_total_activity,7.370842903958517
