lsoa,tot_boardings,tot_alightings,total_activity
E01000290,66.9562,156.0223699999999,222.9785699999999
E01000292,93.53834,212.6754499999999,306.2137899999999
E01000293,437.1805700000001,449.21844,886.3990100000001
E01000294,0.0,218.55578,218.55578
E01000296,2775.383660000002,2015.4650600000002,4790.848720000002
E01000297,118.85759000000002,184.77557000000002,303.63316000000003
E01000298,967.3285000000003,701.7081699999997,1669.03667
E01000299,1010.6545,950.5029000000004,1961.1574000000005
E01000301,156.75681,364.2603900000001,521.0172000000001
E01000302,629.15539,899.4431099999998,1528.5984999999998
E01000304,5.195930000000001,0.055889999999999995,5.25182
E01000305,804.3819899999996,1282.4361499999995,2086.8181399999994
E01000307,6481.96864,5294.85361,11776.822250000001
E01000308,954.0504100000002,828.9659700000004,1783.0163800000005
E01000309,478.43459,916.6689900000002,1395.1035800000002
E01000310,2764.1470200000012,2938.480029999999,5702.62705
E01000311,1105.0316499999994,671.2471500000004,1776.2787999999998
E01000312,762.4218299999998,810.2725599999994,1572.6943899999992
E01000313,2479.736270000001,2820.987609999999,5300.72388
E01000314,792.1079400000003,708.2804900000001,1500.3884300000004
E01000315,60.3685,78.99924999999996,139.36774999999994
E01000316,1287.48564,1444.933769999999,2732.419409999999
E01000318,236.36049,525.0566200000002,761.4171100000002
E01000321,802.5171900000004,821.57469,1624.0918800000004
E01000323,5703.088930000001,6321.748570000001,12024.837500000001
E01000324,231.35123,302.49729,533.84852
E01000325,80.20677999999997,57.47444000000001,137.68121999999997
E01000326,106.18828999999998,217.38835999999998,323.57665
E01000327,108.67289999999998,162.90744,271.58034
E01000328,11.590959999999999,23.147470000000002,34.73843
E01000329,80.13818999999995,121.16472999999998,201.30291999999992
E01000330,190.43338999999997,246.18205999999998,436.61544999999995
E01000331,127.47907000000001,156.55702999999994,284.0360999999999
E01000332,273.0082400000001,573.6189899999999,846.62723
E01000333,322.4173600000001,593.8959799999999,916.3133399999999
E01000334,37.36656000000001,89.92953000000001,127.29609000000002
E01000335,1568.0814900000003,1178.2877400000004,2746.3692300000007
E01000336,228.68238000000002,355.4161099999999,584.0984899999999
E01000337,36.51561999999999,37.85138,74.36699999999999
E01000338,54.89768000000001,164.88152999999997,219.77920999999998
E01000340,158.16056999999995,311.33656999999994,469.4971399999999
E01000342,16.12894,14.713389999999997,30.842329999999997
E01000343,210.52104999999992,381.02037,591.5414199999999
E01000344,122.61444,246.40956000000003,369.024
E01000345,52.59514,80.49055999999999,133.08569999999997
E01000347,338.24092,444.44682,782.6877400000001
E01000349,120.35208999999999,197.97093999999987,318.32302999999985
E01000350,141.07578999999998,181.03888999999998,322.11467999999996
E01000352,243.15821999999986,292.2773700000001,535.4355899999999
E01000353,55.99597999999998,158.23805999999993,214.2340399999999
E01000354,77.14413000000002,179.03660000000005,256.18073000000004
E01000356,922.39331,676.0610199999998,1598.4543299999998
E01000357,9.516979999999998,18.79421,28.311189999999996
E01000358,73.24235000000002,161.41052999999997,234.65287999999998
E01000359,74.27993999999997,280.8385600000001,355.11850000000004
E01000360,2434.703209999999,2327.6914300000008,4762.39464
E01000361,2.56854,6.79591,9.36445
E01000362,6812.986650000003,5071.824600000002,11884.811250000004
E01000363,49.38214999999999,48.50524999999998,97.88739999999997
E01000364,21.158869999999997,72.31406999999996,93.47293999999995
E01000365,22.986379999999997,2046.7753799999991,2069.761759999999
E01000367,122.08011000000006,305.96933,428.04944000000006
E01000369,76.65317999999999,105.78442,182.43759999999997
E01000370,581.1150700000002,674.30776,1255.4228300000002
E01000372,12.272850000000002,37.37021,49.643060000000006
E01000374,89.52062,189.90344999999996,279.42407
E01000375,55.66097000000002,113.70775,169.36872000000002
E01000376,37.76389,21.137769999999993,58.90165999999999
E01000377,10.138089999999998,21.836299999999994,31.974389999999993
E01000379,20.189959999999996,24.350880000000004,44.54084
