lsoa,boardings,alightings,total_activity,direction_ratio,exact_direction_zero,near_zero_ratio_lt_0_01,hub_split_supported,supporting_hubs,missing_direction,eligible_two_direction_clustering,exclusion_reason
E01003957,13.16113,13.91335,27.07448,0.94593537861119,False,False,False,,,True,
E01003958,376.15355999999997,1042.15718,1418.31074,0.3609374547513073,False,False,False,,,True,
E01003960,1277.3294099999998,981.06493,2258.39434,0.7680594546085023,False,False,False,,,True,
E01003961,2480.7621799999997,1775.4237500000002,4256.18593,0.7156767239977838,False,False,False,,,True,
E01003966,2454.53085,1760.09065,4214.6215,0.7170782351340176,False,False,False,,,True,
E01003969,4358.29817,6032.83684,10391.13501,0.7224293123763645,False,False,False,,,True,
E01003971,40.36096,59.222229999999996,99.58319,0.6815170587125814,False,False,False,,,True,
E01003972,176.99777,178.05258,355.05035,0.9940758510772492,False,False,False,,,True,
E01003975,129.78136,125.43612999999999,255.21749,0.9665188436921911,False,False,False,,,True,
E01003976,624.9787,591.33792,1216.31662,0.946172917573031,False,False,False,,,True,
E01003977,234.66343,335.64880999999997,570.31224,0.6991338059562912,False,False,False,,,True,
E01003979,1003.8342700000001,1744.3916399999998,2748.22591,0.5754638161416551,False,False,False,,,True,
E01003980,1532.67723,2813.97054,4346.64777,0.5446671200758201,False,False,False,,,True,
E01003981,1008.93518,2397.75075,3406.68593,0.4207840118494384,False,False,False,,,True,
E01003983,293.96547,301.19514,595.1606099999999,0.9759967242499331,False,False,False,,,True,
E01003984,2323.66636,2730.58702,5054.25338,0.850976856983668,False,False,False,,,True,
E01003986,0.10966,9.70274,9.8124,0.0113019621261623,False,False,False,,,True,
E01003987,0.0,25.94222,25.94222,0.0,True,False,True,490G00012072|910GSBRMNDS,boardings,False,zero_boarding_direction
E01003988,243.21396,908.3173400000001,1151.5313,0.267763202670996,False,False,False,,,True,
E01003989,1995.33162,2895.89529,4891.226909999999,0.6890206378974427,False,False,False,,,True,
E01003990,420.75414,947.7716399999999,1368.52578,0.4439404200784063,False,False,False,,,True,
E01003991,10.65411,31.01151,41.665620000000004,0.3435534096856296,False,False,False,,,True,
E01003993,222.15704,218.90886999999998,441.06591,0.9853789463525441,False,False,False,,,True,
E01003994,2526.19253,2699.8266200000003,5226.01915,0.9356869479270485,False,False,False,,,True,
E01003995,149.88434999999998,262.95632,412.84067,0.569997138688281,False,False,False,,,True,
E01003997,21.28067,39.64767,60.92834,0.5367445300064292,False,False,False,,,True,
E01003998,458.18362,382.78496,840.96858,0.8354400796780993,False,False,False,,,True,
E01003999,45.485910000000004,63.52877,109.01468,0.7159891494829823,False,False,False,,,True,
E01004000,182.84574,317.00993,499.85567000000003,0.5767823739780013,False,False,False,,,True,
E01004001,277.17959,274.54774,551.7273299999999,0.9905048925139112,False,False,False,,,True,
E01004002,177.94593,468.67501000000004,646.62094,0.37967872449610657,False,False,False,,,True,
E01004003,49.683260000000004,80.04441,129.72767,0.6206961860297303,False,False,False,,,True,
E01004004,1092.81165,1918.31808,3011.12973,0.5696717668427543,False,False,False,,,True,
E01004005,969.95077,991.9824100000001,1961.93318,0.9777902916645467,False,False,False,,,True,
E01004008,1809.73256,1195.97572,3005.70828,0.660857712589312,False,False,False,,,True,
E01004010,3066.6660699999998,3397.38568,6464.05175,0.9026546759330545,False,False,False,,,True,
E01004011,190.30368,369.24999,559.55367,0.5153789713034251,False,False,False,,,True,
E01004012,160.04906,609.00578,769.05484,0.2628038439963575,False,False,False,,,True,
E01004013,53.472429999999996,299.92613,353.39856,0.17828533312519318,False,False,False,,,True,
E01004014,721.77074,1010.77895,1732.54969,0.7140737744884774,False,False,False,,,True,
E01004015,1132.52717,1434.64176,2567.16893,0.7894146131644739,False,False,False,,,True,
E01004016,271.30357,412.78177,684.08534,0.6572566661555814,False,False,False,,,True,
E01004017,421.86617,848.0610800000001,1269.9272500000002,0.49744786071305147,False,False,False,,,True,
E01004018,155.43051,692.6115,848.04201,0.22441225708784796,False,False,False,,,True,
E01004019,92.45500000000001,139.76022999999998,232.21523,0.6615258146040546,False,False,False,,,True,
E01004020,484.37766,833.57171,1317.94937,0.5810869709097972,False,False,False,,,True,
E01004021,390.53234,190.29855,580.83089,0.487279875464347,False,False,False,,,True,
E01004023,887.9002499999999,1522.0561,2409.95635,0.5833557974637071,False,False,False,,,True,
E01004024,32.791470000000004,166.39813,199.1896,0.19706633722386185,False,False,False,,,True,
E01004028,700.4324,954.76391,1655.19631,0.7336184292931642,False,False,False,,,True,
E01004029,119.52481,86.48673,206.01154,0.7235880985713342,False,False,False,,,True,
E01004031,6562.65454,6802.47766,13365.1322,0.9647447397864738,False,False,False,,,True,
E01004033,353.82888,776.06819,1129.89707,0.4559249877256276,False,False,False,,,True,
E01004034,448.29549000000003,441.97359,890.26908,0.9858979174651076,False,False,False,,,True,
E01004035,293.11615,643.1228299999999,936.2389799999999,0.4557700898287191,False,False,False,,,True,
E01004036,472.43753000000004,250.42202,722.85955,0.5300637737226337,False,False,False,,,True,
E01004037,591.95623,816.4524700000001,1408.4087,0.7250345265046475,False,False,False,,,True,
E01004038,89.03864999999999,210.37013,299.40878,0.42324758747831737,False,False,False,,,True,
E01004039,17.20149,123.60729,140.80878,0.1391624231871761,False,False,False,,,True,
E01004040,2343.94229,3804.63933,6148.58162,0.6160747673288653,False,False,False,,,True,
E01004041,599.24489,1648.68142,2247.92631,0.36346918375534315,False,False,False,,,True,
E01004042,1068.5106,1546.66582,2615.17642,0.6908477488692419,False,False,False,,,True,
E01004044,49.21531,74.66205,123.87736,0.6591743730583343,False,False,False,,,True,
E01004045,2.8041599999999995,24.537879999999998,27.342039999999997,0.11427882115325365,False,False,False,,,True,
E01004046,6.10725,3.3774299999999995,9.484679999999999,0.5530197715829547,False,False,False,,,True,
E01004047,378.9353,753.53795,1132.47325,0.502874871796437,False,False,False,,,True,
E01004048,123.33891,152.48749,275.82640000000004,0.8088460896038094,False,False,False,,,True,
E01004049,73.73416999999999,475.45542,549.18959,0.15508114304386306,False,False,False,,,True,
E01004050,103.67859,142.30017999999998,245.97877,0.7285907157671903,False,False,False,,,True,
E01004051,2006.32612,2074.2144,4080.5405199999996,0.9672703651078693,False,False,False,,,True,
E01004052,1679.01959,2545.9475700000003,4224.96716,0.6594871040490436,False,False,False,,,True,
E01004053,259.50754,344.92091,604.42845,0.7523682458103221,False,False,False,,,True,
E01004054,38.81301,81.12379999999999,119.93680999999998,0.47844171500841925,False,False,False,,,True,
E01004055,59.70372999999999,146.53411,206.23784,0.4074391279955226,False,False,False,,,True,
E01004056,279.94711,645.6112800000001,925.5583900000001,0.4336155805704014,False,False,False,,,True,
E01004057,181.10291999999998,361.98537999999996,543.0882999999999,0.5003045150608016,False,False,False,,,True,
E01004058,43.29432,155.54487,198.83919,0.2783397485240111,False,False,False,,,True,
E01004059,186.42525,223.3649,409.79015000000004,0.8346219571651589,False,False,False,,,True,
E01004060,1541.34163,1092.38435,2633.72598,0.7087230557705757,False,False,False,,,True,
E01004061,1481.81869,1606.1632299999999,3087.98192,0.9225828747181568,False,False,False,,,True,
E01004062,6274.433080000001,4628.33409,10902.767170000001,0.7376497654828761,False,False,False,,,True,
E01004063,133.3607,46.635909999999996,179.99661,0.3496975495779491,False,False,False,,,True,
E01004064,1196.22747,1885.34527,3081.57274,0.6344872151719987,False,False,False,,,True,
E01004065,83.55525,144.38997,227.94522,0.5786776602280616,False,False,False,,,True,
E01004066,2220.04861,900.72509,3120.7736999999997,0.40572313864785153,False,False,False,,,True,
E01004067,9966.792220000001,12251.87858,22218.6708,0.8134909397706421,False,False,False,,,True,
E01004068,40.2117,238.05682,278.26851999999997,0.16891639567394037,False,False,False,,,True,
E01004069,419.7683,594.3255899999999,1014.0938899999999,0.7062934981480439,False,False,False,,,True,
E01004070,416.89005,737.11964,1154.0096899999999,0.5655663305891564,False,False,False,,,True,
E01004071,320.22296,253.95530000000002,574.17826,0.7930577495130269,False,False,False,,,True,
E01004072,690.07664,1005.23568,1695.31232,0.6864824376309444,False,False,False,,,True,
E01004073,157.67993,285.98843999999997,443.66837,0.5513507119378672,False,False,False,,,True,
E01004074,568.07016,1082.69604,1650.7662,0.5246811099447635,False,False,False,,,True,
E01004075,335.76679,349.79596000000004,685.56275,0.9598932760687116,False,False,False,,,True,
E01004076,499.13196,451.64959,950.7815499999999,0.9048701068951785,False,False,False,,,True,
E01004077,338.81924000000004,610.81782,949.63706,0.5546977002078951,False,False,False,,,True,
E01004078,21.85659,19.80227,41.658860000000004,0.9060091258517454,False,False,False,,,True,
E01004080,64.79406,132.84135,197.63541,0.48775520573977904,False,False,False,,,True,
E01004081,3.2713799999999997,7.018189999999999,10.289569999999998,0.4661287311970751,False,False,False,,,True,
E01004083,189.29592,366.73136,556.02728,0.5161705287488912,False,False,False,,,True,
E01004084,38.300799999999995,66.46123,104.76203,0.5762878598545347,False,False,False,,,True,
E01004085,50.946349999999995,55.66563,106.61197999999999,0.9152209361503677,False,False,False,,,True,
E01004086,559.8243,879.92109,1439.74539,0.6362210275014547,False,False,False,,,True,
E01004087,37.42497,69.6242,107.04917,0.5375281870384148,False,False,False,,,True,
E01004088,217.19004999999999,392.98597,610.17602,0.5526661677005924,False,False,False,,,True,
E01004090,417.4827,706.47247,1123.9551700000002,0.5909397998198005,False,False,False,,,True,
E01004091,116.40972,96.98611,213.39583,0.8331444315818302,False,False,False,,,True,
E01004092,0.7206400000000001,0.11473,0.8353700000000001,0.15920570603907636,False,False,False,,,True,
E01004093,13.47493,13.55409,27.029020000000003,0.9941596964458699,False,False,False,,,True,
E01004094,214.78448,637.80375,852.5882300000001,0.33675637686357285,False,False,False,,,True,
E01004095,58.403009999999995,24.60613,83.00914,0.42131612737083246,False,False,False,,,True,
E01004096,166.31126999999998,393.75839,560.06966,0.4223688287632423,False,False,False,,,True,
E01004097,76.72036,111.22033,187.94069000000002,0.6898051822000528,False,False,False,,,True,
E01004098,122.88077999999999,164.66504,287.54582,0.7462469264878567,False,False,False,,,True,
E01004099,1636.76439,1639.94477,3276.7091600000003,0.9980606785922431,False,False,False,,,True,
E01004100,76.68884,152.61399,229.30283,0.5025020314323739,False,False,False,,,True,
E01004101,66.61195000000001,163.89396,230.50591,0.40643322060190634,False,False,False,,,True,
E01004102,40.85062,40.31128,81.1619,0.9867972628077615,False,False,False,,,True,
E01004103,204.46753999999999,212.66791999999998,417.13545999999997,0.9614404466832609,False,False,False,,,True,
E01004105,178.14981,273.19404,451.34385,0.6520999140391204,False,False,False,,,True,
E01004106,0.77627,20.997249999999998,21.773519999999998,0.03697007941516151,False,False,False,,,True,
E01004107,122.78789,149.97575,272.76364,0.8187182927906679,False,False,False,,,True,
E01004108,0.0,0.2450199999999999,0.2450199999999999,0.0,True,False,False,,boardings,False,zero_boarding_direction
E01004109,49.4919,135.68271,185.17460999999997,0.36476202457925555,False,False,False,,,True,
E01004110,1069.38962,957.77399,2027.16361,0.8956267875500794,False,False,False,,,True,
E01004111,111.70012999999999,144.43265,256.13277999999997,0.7733717410848585,False,False,False,,,True,
E01004112,26.81963,20.29935,47.11898,0.7568840435158875,False,False,False,,,True,
E01004115,3.11508,2.3832799999999996,5.49836,0.7650782644426467,False,False,False,,,True,
E01004116,14.815449999999998,14.066499999999998,28.881949999999996,0.9494480424151814,False,False,False,,,True,
E01004118,2201.36717,3386.84859,5588.21576,0.6499750760927875,False,False,False,,,True,
E01004119,108.04805999999999,633.09136,741.13942,0.1706674057279821,False,False,False,,,True,
E01004120,244.80619000000002,111.51705,356.32324,0.45553198634397274,False,False,False,,,True,
E01004121,480.51517,461.72719,942.24236,0.9609003395251808,False,False,False,,,True,
E01004123,2370.60339,2683.1684299999997,5053.77182,0.8835089752453597,False,False,False,,,True,
E01004124,5.906429999999999,22.37305,28.27948,0.26399753274587057,False,False,False,,,True,
E01004125,196.47852999999998,413.90597,610.3845,0.47469363633484185,False,False,False,,,True,
E01004126,85.29795999999999,161.66357000000002,246.96153,0.5276263539151089,False,False,False,,,True,
E01004127,107.46648,261.66741,369.13389,0.4106987568684996,False,False,False,,,True,
E01004128,61.820589999999996,136.53277,198.35336,0.45278939261248413,False,False,False,,,True,
E01004129,569.7043,718.5569700000001,1288.26127,0.7928449987758103,False,False,False,,,True,
E01004130,196.70038,286.56798,483.26836,0.6864004136121559,False,False,False,,,True,
E01004131,226.85821,981.22246,1208.08067,0.2311995691578442,False,False,False,,,True,
E01004132,6.3121,6.102759999999999,12.41486,0.9668351261862136,False,False,False,,,True,
E01004133,5.170179999999999,3.7770699999999997,8.947249999999999,0.7305490331090988,False,False,False,,,True,
E01004134,286.11294,1111.95854,1398.07148,0.2573054027715817,False,False,False,,,True,
E01004135,128.74133,231.57968,360.32101,0.5559267117045849,False,False,False,,,True,
E01004137,1726.4134,1349.68895,3076.10235,0.7817878093392927,False,False,False,,,True,
E01004138,224.38529,382.01855,606.40384,0.5873675244304236,False,False,False,,,True,
E01004139,77.90776,77.83403999999999,155.74179999999998,0.9990537527968971,False,False,False,,,True,
E01004140,1073.5788,930.7332,2004.312,0.8669444664890924,False,False,False,,,True,
E01004141,36.22186,62.878099999999996,99.09996,0.5760647983956259,False,False,False,,,True,
E01004143,0.11043,213.14659,213.25702,0.0005180941435657028,False,True,False,,,True,
E01004144,309.53373999999997,513.8383799999999,823.3721199999999,0.6023951344389651,False,False,False,,,True,
E01004145,47.13278,156.06445,203.19723,0.30200843305442077,False,False,False,,,True,
E01004146,805.08484,1006.3161800000001,1811.4010200000002,0.8000316958035991,False,False,False,,,True,
E01004147,26.86237,59.24202,86.10439,0.4534344034859041,False,False,False,,,True,
E01004148,197.27487,507.05865,704.33352,0.38905730135951727,False,False,False,,,True,
E01004150,5.40657,2.18239,7.58896,0.4036551824909323,False,False,False,,,True,
E01004152,1836.55406,2062.86696,3899.4210199999998,0.8902920525713399,False,False,False,,,True,
E01004156,79.57079,84.56343,164.13422,0.9409598215209578,False,False,False,,,True,
E01004157,86.41379,99.25223,185.66602,0.8706483471454496,False,False,False,,,True,
E01004158,73.94838,96.4084,170.35678000000001,0.7670325407329652,False,False,False,,,True,
E01004159,112.59499,168.10838999999999,280.70338,0.6697761485907991,False,False,False,,,True,
E01004160,55.764889999999994,155.11237,210.87725999999998,0.359512848652883,False,False,False,,,True,
E01004162,38.66348,32.62768,71.29115999999999,0.8438888584266082,False,False,False,,,True,
E01004163,115.12446,337.97138,453.09584,0.3406337542545762,False,False,False,,,True,
E01004164,204.92192999999997,221.83814,426.76007,0.9237452585925935,False,False,False,,,True,
E01004165,374.73658,464.05582,838.7924,0.8075247930302868,False,False,False,,,True,
E01004166,51.9548,123.4186,175.3734,0.4209641010350142,False,False,False,,,True,
E01004167,182.29167,319.88338,502.17505,0.5698691504385129,False,False,False,,,True,
E01004169,114.47057,329.32892000000004,443.79949000000005,0.3475873603812261,False,False,False,,,True,
E01004170,628.46787,806.05016,1434.51803,0.7796882888777045,False,False,False,,,True,
E01004171,687.73687,969.2493999999999,1656.9862699999999,0.7095561472619947,False,False,False,,,True,
E01004172,63.0855,109.33125,172.41675,0.5770125192934317,False,False,False,,,True,
E01004175,78.74009,39.52946,118.26955,0.5020245722350585,False,False,False,,,True,
E01004176,104.92088999999999,61.94064,166.86153,0.590355647955331,False,False,False,,,True,
E01004177,219.2774,411.56125,630.8386499999999,0.5327940859349611,False,False,False,,,True,
E01004178,1876.13411,1689.64073,3565.77484,0.9005969887728336,False,False,False,,,True,
E01004180,63.865390000000005,53.634009999999996,117.49940000000001,0.8397977370842015,False,False,False,,,True,
E01004181,212.07544,373.37314000000003,585.44858,0.5679986514295056,False,False,False,,,True,
E01004182,223.98504000000003,291.46905,515.45409,0.768469379510449,False,False,False,,,True,
E01004183,130.07572000000002,312.44229,442.51801,0.41631918649680877,False,False,False,,,True,
E01004185,108.77112,124.64708999999999,233.41821,0.8726326462976393,False,False,False,,,True,
E01004186,133.82094999999998,194.6598,328.48074999999994,0.687460636453957,False,False,False,,,True,
E01004189,94.2949,208.89718,303.19208,0.4513938388253973,False,False,False,,,True,
E01004190,194.53016,203.2115,397.74166,0.9572792878355801,False,False,False,,,True,
E01004191,310.47064,227.34703000000002,537.81767,0.732265794923475,False,False,False,,,True,
E01004192,27.632530000000003,30.933390000000003,58.565920000000006,0.8932913592722944,False,False,False,,,True,
E01004193,9.1433,1.6912099999999997,10.83451,0.18496713440442725,False,False,False,,,True,
E01004196,276.35591,144.35452,420.71043,0.5223500376742441,False,False,False,,,True,
E01004198,600.07767,433.99649,1034.0741600000001,0.7232338607100643,False,False,False,,,True,
E01004200,343.29929,94.4241,437.72339,0.2750489230548656,False,False,False,,,True,
E01004201,58.00202,115.31977,173.32179000000002,0.5029668373428078,False,False,False,,,True,
E01004202,349.84469,847.71605,1197.56074,0.41269088865310505,False,False,False,,,True,
E01004203,1143.6752000000001,2184.77781,3328.45301,0.5234743756391411,False,False,False,,,True,
E01004204,276.03002,109.99207,386.02209,0.3984786509815128,False,False,False,,,True,
E01004205,15.783190000000001,13.02586,28.80905,0.825299575054219,False,False,False,,,True,
E01004207,442.89207,1123.4164799999999,1566.3085499999997,0.39423675714637907,False,False,False,,,True,
E01004208,4715.01773,4592.71035,9307.72808,0.9740600381581175,False,False,False,,,True,
E01004209,743.4067399999999,1470.2202399999999,2213.62698,0.5056431137147179,False,False,False,,,True,
E01004211,638.20108,191.13147999999998,829.3325600000001,0.29948473293088124,False,False,False,,,True,
E01004212,1383.18686,430.43669,1813.62355,0.3111920033711136,False,False,False,,,True,
E01004216,155.02519999999998,337.88832,492.91352,0.4588060338990113,False,False,False,,,True,
E01004217,1195.149,870.80283,2065.95183,0.7286144489097176,False,False,False,,,True,
E01004218,146.60877,232.9108,379.51957,0.6294631678737096,False,False,False,,,True,
E01004219,2649.03368,3863.98014,6513.01382,0.6855712462331651,False,False,False,,,True,
E01004221,462.23275,841.3392200000001,1303.57197,0.5494011678190872,False,False,False,,,True,
E01004222,361.12933,178.34868999999998,539.47802,0.4938637634334491,False,False,False,,,True,
E01004223,171.77967,639.41038,811.19005,0.2686532395673652,False,False,False,,,True,
E01004226,47.68653,82.08274,129.76927,0.5809568491500161,False,False,False,,,True,
E01004228,747.43712,1331.02655,2078.46367,0.5615493695448825,False,False,False,,,True,
E01004229,98.90503,291.66311,390.56814,0.3391070951688062,False,False,False,,,True,
E01004230,1226.80067,1292.48707,2519.2877399999998,0.9491782923600158,False,False,False,,,True,
E01004231,234.40662,882.48523,1116.89185,0.2656210121499711,False,False,False,,,True,
E01004232,3197.7467699999997,3867.92879,7065.67556,0.8267336198813525,False,False,False,,,True,
E01004233,220.19047,356.398,576.58847,0.6178218452404334,False,False,False,,,True,
E01004234,544.31225,868.91727,1413.2295199999999,0.6264258621537122,False,False,False,,,True,
E01004235,1319.74129,1249.88433,2569.62562,0.9470676862735727,False,False,False,,,True,
E01004236,73.14174999999999,134.93600999999998,208.07775999999996,0.5420476713369544,False,False,False,,,True,
E01004237,4.73875,2.2983299999999995,7.03708,0.4850076496966499,False,False,False,,,True,
E01004239,144.95726000000002,273.72839,418.68565,0.5295660417247916,False,False,False,,,True,
E01004241,101.51239,159.8959,261.40829,0.634865496863897,False,False,False,,,True,
E01004243,150.09213,166.45844,316.55057,0.9016793020528127,False,False,False,,,True,
E01004244,461.18592,1219.96671,1681.15263,0.3780315612054693,False,False,False,,,True,
E01004245,31.46183,38.893209999999996,70.35504,0.8089286021904595,False,False,False,,,True,
E01004247,1201.9941,995.65071,2197.64481,0.828332443561911,False,False,False,,,True,
E01004248,68.71466,45.547819999999994,114.26247999999998,0.6628544767593989,False,False,False,,,True,
E01004249,401.42349,733.94814,1135.37163,0.5469371310076486,False,False,False,,,True,
E01004255,591.38443,618.73323,1210.11766,0.9557987212033204,False,False,False,,,True,
E01004257,588.1723,334.73755,922.90985,0.569114781501951,False,False,False,,,True,
E01004259,1787.2902900000001,2361.50643,4148.79672,0.7568432875281226,False,False,False,,,True,
E01004260,325.13999,179.64139,504.78138,0.5525047534140601,False,False,False,,,True,
E01004263,44.46924,5.9988399999999995,50.46808,0.13489864004871682,False,False,False,,,True,
E01004266,37.61947,0.10958,37.72905,0.0029128533708741777,False,True,False,,,True,
E01004267,882.7070100000001,624.48144,1507.18845,0.7074617431666256,False,False,False,,,True,
E01004270,2752.2324200000003,1943.0651400000002,4695.297560000001,0.7059960219493381,False,False,False,,,True,
E01004271,7.897309999999999,9.380899999999999,17.278209999999998,0.8418499291112793,False,False,False,,,True,
E01004272,199.11464,256.75767,455.87231,0.7754963658923996,False,False,False,,,True,
E01004274,326.81858,706.4805700000001,1033.29915,0.46260094598213786,False,False,False,,,True,
E01004276,292.9296,926.8445,1219.7741,0.3160504270133771,False,False,False,,,True,
E01004277,4811.60413,3046.2475,7857.851629999999,0.6331043489232353,False,False,False,,,True,
E01004280,362.83257000000003,649.13569,1011.96826,0.5589471902245894,False,False,False,,,True,
E01004281,77.55419,227.71316,305.26734999999996,0.3405784277026414,False,False,False,,,True,
E01004283,28.330339999999996,45.87934,74.20967999999999,0.6174966771535946,False,False,False,,,True,
E01004286,451.75645,1114.71605,1566.4724999999999,0.4052659419409992,False,False,False,,,True,
E01004287,232.4766,281.14973,513.6263299999999,0.8268782616294883,False,False,False,,,True,
E01004289,203.09167000000002,848.44682,1051.53849,0.23936876798006035,False,False,False,,,True,
E01004290,720.18777,702.36115,1422.54892,0.9752472608636494,False,False,False,,,True,
E01004291,217.66792,206.78101,424.44893,0.9499838561419616,False,False,False,,,True,
E01004293,2036.70017,1209.64257,3246.34274,0.5939227520170531,False,False,False,,,True,
E01004296,181.71946,158.81463,340.53409,0.8739549963443651,False,False,False,,,True,
E01004297,169.80725999999999,74.53088,244.33813999999998,0.43891456702145715,False,False,False,,,True,
E01004298,199.66233999999997,215.63288,415.29522,0.9259364341838776,False,False,False,,,True,
E01004301,169.29089000000002,375.97305,545.26394,0.45027400235203036,False,False,False,,,True,
E01004303,51.25011,111.62897,162.87908,0.45911119667233335,False,False,False,,,True,
E01004304,591.38612,1493.12832,2084.51444,0.3960718660804719,False,False,False,,,True,
E01004305,706.87894,768.22991,1475.10885,0.9201398315772422,False,False,False,,,True,
E01004307,528.91394,253.28665,782.20059,0.47888064738849573,False,False,False,,,True,
E01004308,51.31953,48.90971,100.22924,0.9530428279448389,False,False,False,,,True,
E01004309,4455.19663,3104.7212600000003,7559.917890000001,0.6968763710884742,False,False,False,,,True,
E01004310,516.6200299999999,509.26426000000004,1025.88429,0.9857617405968563,False,False,False,,,True,
E01004311,242.11653,218.07801,460.19454,0.9007150812875105,False,False,False,,,True,
E01004313,650.8416,753.21206,1404.05366,0.8640881294439179,False,False,False,,,True,
E01004319,68.48067999999999,42.58381,111.06448999999999,0.6218368450780571,False,False,False,,,True,
E01004321,1417.60578,1200.11222,2617.718,0.8465768388726518,False,False,False,,,True,
E01004322,593.71748,971.88203,1565.59951,0.6108945959212766,False,False,False,,,True,
E01004323,47.20313,3.5500599999999998,50.753190000000004,0.07520814827321831,False,False,False,,,True,
E01004326,1061.48339,857.89097,1919.3743600000003,0.8082000887456184,False,False,False,,,True,
E01004327,79.19982,167.67996,246.87977999999998,0.47232728347501995,False,False,False,,,True,
E01004328,458.16819000000004,364.39935,822.56754,0.7953396982885259,False,False,False,,,True,
E01004329,226.28955,235.09128,461.38083,0.9625603722945402,False,False,False,,,True,
E01004330,70.08400999999999,114.75205,184.83605999999997,0.6107429889052091,False,False,False,,,True,
E01004331,157.97415999999998,286.31503,444.28918999999996,0.5517494488501005,False,False,False,,,True,
E01004332,528.0010500000001,357.75831,885.75936,0.6775712093754358,False,False,False,,,True,
E01004334,218.49054,211.55997,430.05051000000003,0.9682797708312679,False,False,False,,,True,
E01004335,795.12931,1287.48586,2082.61517,0.6175829457264874,False,False,False,,,True,
E01004336,2571.09999,3984.66861,6555.7686,0.6452481352018883,False,False,False,,,True,
E01004337,160.20609000000002,234.38185,394.58794,0.6835260068132409,False,False,False,,,True,
E01004339,208.18006,286.90935,495.08941000000004,0.7255952446304033,False,False,False,,,True,
E01004340,38.79813,73.14343,111.94156,0.5304390291786973,False,False,False,,,True,
E01004341,595.92972,1140.8841499999999,1736.81387,0.5223402568963729,False,False,False,,,True,
E01004342,1559.38606,2448.51621,4007.9022699999996,0.6368698126772868,False,False,False,,,True,
E01004343,226.51145,474.50925,701.0207,0.4773593981571487,False,False,False,,,True,
E01004344,1371.33828,1256.83241,2628.17069,0.9165006390691581,False,False,False,,,True,
E01004345,165.08498,321.9153,487.00028,0.5128211675555651,False,False,False,,,True,
E01004346,107.5312,34.71139,142.24259,0.32280296323299656,False,False,False,,,True,
E01004348,1182.66348,1492.10807,2674.77155,0.7926124814806477,False,False,False,,,True,
E01004349,79.39811,115.97513000000001,195.37324,0.6846132442360703,False,False,False,,,True,
E01004350,280.52619,333.27462,613.80081,0.8417268317641469,False,False,False,,,True,
E01004352,985.45772,739.3039200000001,1724.7616400000002,0.7502137382413525,False,False,False,,,True,
E01004353,49.01245,84.29312,133.30557,0.5814525550839736,False,False,False,,,True,
E01004354,1241.5685099999998,1501.49591,2743.0644199999997,0.8268877069402072,False,False,False,,,True,
E01004356,197.02194,353.62281,550.64475,0.5571528035762172,False,False,False,,,True,
E01004357,68.96724999999999,34.01826,102.98550999999999,0.493252377034027,False,False,False,,,True,
E01004358,187.79719999999998,355.12686,542.92406,0.5288172232311573,False,False,False,,,True,
E01004359,122.66494,225.46928,348.13422,0.5440428070733184,False,False,False,,,True,
E01004360,37.686840000000004,39.22925,76.91609,0.9606821440634221,False,False,False,,,True,
E01004361,113.07628,257.30522,370.3815,0.43946360668469914,False,False,False,,,True,
E01004362,320.44827999999995,317.30959,637.7578699999999,0.9902053148795184,False,False,False,,,True,
E01004363,1312.10619,1240.97758,2553.08377,0.9457905080075875,False,False,False,,,True,
E01004364,1046.0227399999999,919.83697,1965.8597099999997,0.8793661311799016,False,False,False,,,True,
E01004365,2687.8300200000003,2691.06016,5378.89018,0.998799677521888,False,False,False,,,True,
E01004366,483.92596,686.3784,1170.30436,0.7050425246482115,False,False,False,,,True,
E01004368,23.46453,18.01758,41.48211,0.7678645172095925,False,False,False,,,True,
E01004369,242.59119,264.39195,506.98314000000005,0.917543783008522,False,False,False,,,True,
E01004370,723.57367,636.8667399999999,1360.44041,0.8801684837426436,False,False,False,,,True,
E01004371,149.44376,167.69413,317.13788999999997,0.8911687010153545,False,False,False,,,True,
E01004373,624.87058,683.8788099999999,1308.74939,0.9137153701253006,False,False,False,,,True,
E01004374,193.09555,251.16813000000002,444.26368,0.7687900132871156,False,False,False,,,True,
E01004375,470.45423,567.83368,1038.28791,0.8285070903156009,False,False,False,,,True,
E01004376,482.87498000000005,654.31521,1137.19019,0.7379852594287087,False,False,False,,,True,
E01004377,150.76479,296.44595,447.21074,0.5085742949094093,False,False,False,,,True,
E01004378,133.18004000000002,303.0241,436.20414,0.4395031286290431,False,False,False,,,True,
E01004379,265.96558,91.22957,357.19515,0.34301269359741965,False,False,False,,,True,
E01004381,949.57827,876.39625,1825.97452,0.9229320822600543,False,False,False,,,True,
E01004383,65.51375,73.86877,139.38252,0.8868937441357153,False,False,False,,,True,
E01004384,169.55516,280.16516,449.72032,0.6051971629877176,False,False,False,,,True,
E01004385,69.88325,113.36015,183.2434,0.6164710438368334,False,False,False,,,True,
E01004386,45.778850000000006,90.31854,136.09739000000002,0.5068599425987179,False,False,False,,,True,
E01004387,28.10667,35.92095,64.02762,0.7824589828498412,False,False,False,,,True,
E01004388,8.5429,6.880519999999999,15.423419999999998,0.8054079996254199,False,False,False,,,True,
E01004389,176.63642,240.25925,416.89567,0.7351909239706691,False,False,False,,,True,
E01004390,105.90977000000001,134.66127,240.57104,0.7864902061297953,False,False,False,,,True,
