lsoa,boardings_audit,alightings_audit,total_activity,direction_ratio,exact_direction_zero,near_zero_ratio_lt_0_01,alightings_current,boardings_current,boarding_abs_diff,alighting_abs_diff
E01002626,169.52109,315.89055,485.41164000000003,0.536645018345753,False,False,315.89055,169.52109,0.0,0.0
E01002628,1101.10853,1819.32859,2920.43712,0.6052279593979227,False,False,1819.32859,1101.10853,0.0,0.0
E01002629,1369.2148200000001,1535.8998,2905.1146200000003,0.8914740531901887,False,False,1535.8998,1369.21482,2.2737367544323206e-13,0.0
E01002630,54.385979999999996,133.46774,187.85371999999998,0.40748408566744293,False,False,133.46774,54.38598,7.105427357601002e-15,0.0
E01002631,385.9942,525.53953,911.53373,0.7344722479772359,False,False,525.53953,385.9942,0.0,0.0
E01002632,133.93806,250.79039,384.72845,0.5340637653619822,False,False,250.79039,133.93806,0.0,0.0
E01002633,852.62725,1060.88266,1913.50991,0.8036960939676401,False,False,1060.88266,852.62725,0.0,0.0
E01002634,419.2308,759.1350199999999,1178.36582,0.552248004577631,False,False,759.1350199999999,419.2308,0.0,0.0
E01002635,243.78323,454.79825,698.58148,0.5360249956986423,False,False,454.79825,243.78323,0.0,0.0
E01002636,203.56651,373.89178,577.45829,0.544453023278554,False,False,373.89178,203.56651,0.0,0.0
E01002637,1630.4819,1748.14365,3378.6255499999997,0.9326933172797327,False,False,1748.14365,1630.4819,0.0,0.0
E01002638,254.55194,433.40895,687.9608900000001,0.5873250656222028,False,False,433.40895,254.55194,0.0,0.0
E01002639,7.87943,1.9757,9.85513,0.25074148764567994,False,False,1.9756999999999998,7.879429999999999,8.881784197001252e-16,2.220446049250313e-16
E01002640,307.27930000000003,387.30132000000003,694.5806200000001,0.7933856254349972,False,False,387.30132,307.27930000000003,0.0,5.684341886080802e-14
E01002643,406.75835,387.55519,794.31354,0.952789758341777,False,False,387.55519,406.75834999999995,5.684341886080802e-14,0.0
E01002646,469.71716,410.92568,880.64284,0.8748364228379479,False,False,410.92568,469.71716,0.0,0.0
E01002647,332.42918,926.41426,1258.84344,0.3588342649216129,False,False,926.41426,332.42918,0.0,0.0
E01002649,486.19001000000003,822.47835,1308.6683600000001,0.5911280339476414,False,False,822.47835,486.19001,5.684341886080802e-14,0.0
E01002650,617.19259,855.06982,1472.26241,0.7218037352785998,False,False,855.06982,617.19259,0.0,0.0
E01002651,225.7135,147.59574999999998,373.30925,0.6539074977792643,False,False,147.59575,225.7135,0.0,2.842170943040401e-14
E01002652,601.61929,802.6668099999999,1404.2860999999998,0.7495255596777448,False,False,802.6668099999999,601.61929,0.0,0.0
E01002653,84.31918,131.50662,215.82580000000002,0.6411782159711807,False,False,131.50662,84.31918,0.0,0.0
E01002654,128.58513,321.5928,450.17793,0.399838335932894,False,False,321.5928,128.58513,0.0,0.0
E01002655,54.93446,104.51722000000001,159.45168,0.5256020012778755,False,False,104.51722,54.93446,0.0,1.4210854715202004e-14
E01002657,208.19191,349.17115,557.36306,0.5962460243350575,False,False,349.17115,208.19191,0.0,0.0
E01002659,113.52065999999999,201.01521,314.53587,0.5647366684341946,False,False,201.01521,113.52065999999999,0.0,0.0
E01002660,0.2167799999999998,0.1345499999999998,0.3513299999999996,0.6206753390534179,False,False,0.1345499999999998,0.2167799999999998,0.0,0.0
E01002661,3839.79289,1689.70548,5529.49837,0.4400512028657879,False,False,1689.70548,3839.79289,0.0,0.0
E01002662,4304.47469,1479.69832,5784.17301,0.34375816483195537,False,False,1479.69832,4304.47469,0.0,0.0
E01002663,528.26631,725.1287199999999,1253.39503,0.7285138423423637,False,False,725.12872,528.26631,0.0,1.1368683772161603e-13
E01002665,557.09398,789.70493,1346.79891,0.7054457416138962,False,False,789.70493,557.09398,0.0,0.0
E01002666,271.84855,448.77313,720.62168,0.6057594179045435,False,False,448.77313,271.84855,0.0,0.0
E01002667,288.88889,429.08445,717.97334,0.6732681410384366,False,False,429.08445,288.88889,0.0,0.0
E01002668,565.8064,793.47396,1359.2803600000002,0.7130749445136171,False,False,793.47396,565.8063999999999,1.1368683772161603e-13,0.0
E01002669,31.318669999999997,53.0659,84.38457,0.5901844687454655,False,False,53.0659,31.318669999999997,0.0,0.0
E01002670,474.00388999999996,524.29574,998.29963,0.9040773247556807,False,False,524.29574,474.00388999999996,0.0,0.0
E01002671,50.9002,166.86042,217.76062000000002,0.3050465772530118,False,False,166.86042,50.9002,0.0,0.0
E01002672,245.09148,485.56264000000004,730.65412,0.5047576971737364,False,False,485.56264,245.09148,0.0,5.684341886080802e-14
E01002674,96.82297,225.93787,322.76084000000003,0.42853803127381873,False,False,225.93787,96.82297,0.0,0.0
E01002675,14.60911,20.90507,35.514179999999996,0.6988309534481348,False,False,20.90507,14.60911,0.0,0.0
E01002676,169.63626,58.34964,227.9859,0.34396914904867626,False,False,58.34964,169.63626,0.0,0.0
E01002677,1500.24793,2183.46612,3683.71405,0.6870946685447081,False,False,2183.46612,1500.24793,0.0,0.0
E01002678,195.11179,203.17514,398.28693,0.960313304078442,False,False,203.17514,195.11178999999998,2.842170943040401e-14,0.0
E01002679,405.34135,557.11303,962.4543799999999,0.7275747077751888,False,False,557.11303,405.34135,0.0,0.0
E01002680,141.89081,169.99705,311.88786,0.8346663074447468,False,False,169.99705,141.89081,0.0,0.0
E01002681,1373.56353,1525.6215300000001,2899.18506,0.9003304574496925,False,False,1525.62153,1373.56353,0.0,2.2737367544323206e-13
E01002682,891.70347,1019.6841499999999,1911.38762,0.8744898800280461,False,False,1019.6841499999999,891.70347,0.0,0.0
E01002686,511.72263,642.1691,1153.8917299999998,0.7968658566723313,False,False,642.1691,511.72263,0.0,0.0
E01002687,3.38866,3.492479999999999,6.8811399999999985,0.9702732728605462,False,False,3.492479999999999,3.38866,0.0,0.0
E01002690,15.55743,103.41246,118.96988999999999,0.1504405755360621,False,False,103.41246,15.557429999999998,1.7763568394002505e-15,0.0
E01002691,16.16753,67.47286,83.64039,0.23961530606528314,False,False,67.47286,16.16753,0.0,0.0
E01002692,2172.55624,1810.27504,3982.83128,0.8332465722498397,False,False,1810.27504,2172.55624,0.0,0.0
E01002693,2694.66654,1485.24225,4179.90879,0.551178495725857,False,False,1485.24225,2694.66654,0.0,0.0
E01002694,51.09975,79.52886,130.62860999999998,0.6425309001034342,False,False,79.52886,51.09975,0.0,0.0
E01002695,481.45859,674.7913,1156.24989,0.7134925865226776,False,False,674.7913,481.45859,0.0,0.0
E01002696,919.10475,912.35836,1831.46311,0.9926598246826599,False,False,912.3583600000001,919.10475,0.0,1.1368683772161603e-13
E01002697,937.09605,591.8654799999999,1528.96153,0.6315953204583457,False,False,591.86548,937.09605,0.0,1.1368683772161603e-13
E01002698,70.94675,135.90515,206.8519,0.5220313578992407,False,False,135.90515,70.94675,0.0,0.0
E01002700,68.72793,42.46109,111.18902,0.6178141841315459,False,False,42.46109,68.72793,0.0,0.0
E01002701,1520.4010999999998,1182.44223,2702.8433299999997,0.777717294469203,False,False,1182.4422299999999,1520.4011,2.2737367544323206e-13,2.2737367544323206e-13
E01002702,600.62303,435.68835,1036.31138,0.7253940129468562,False,False,435.68835,600.62303,0.0,0.0
E01002703,3.3391699999999997,78.76494,82.10410999999999,0.04239411596073075,False,False,78.76494,3.3391699999999997,0.0,0.0
E01002704,5316.44204,6240.55782,11556.99986,0.8519177601338208,False,False,6240.55782,5316.44204,0.0,0.0
E01002706,574.36346,500.29969,1074.66315,0.8710506932317734,False,False,500.29969,574.36346,0.0,0.0
E01002707,1233.11941,1535.08268,2768.2020899999998,0.8032918526577344,False,False,1535.08268,1233.11941,0.0,0.0
E01002708,170.33126000000001,91.68115,262.01241000000005,0.5382520507392478,False,False,91.68115,170.33126000000001,0.0,0.0
E01002709,81.40613,24.8635,106.26963,0.3054254022393645,False,False,24.8635,81.40613,0.0,0.0
E01002710,1384.03157,1436.82244,2820.85401,0.9632585986059629,False,False,1436.82244,1384.03157,0.0,0.0
E01002711,830.24072,1255.72017,2085.9608900000003,0.6611669859535664,False,False,1255.72017,830.24072,0.0,0.0
E01002712,845.06704,968.45644,1813.52348,0.8725916882745909,False,False,968.4564399999999,845.06704,0.0,1.1368683772161603e-13
E01002713,579.8371500000001,1050.57113,1630.40828,0.5519256463862662,False,False,1050.57113,579.83715,1.1368683772161603e-13,0.0
E01002714,800.3545200000001,923.0516600000001,1723.4061800000002,0.8670744603828566,False,False,923.05166,800.35452,1.1368683772161603e-13,1.1368683772161603e-13
E01002716,1082.96318,2174.71455,3257.6777300000003,0.4979794612584902,False,False,2174.71455,1082.96318,0.0,0.0
E01002717,51.72099,35.897169999999996,87.61815999999999,0.694054193471548,False,False,35.89717,51.72099,0.0,7.105427357601002e-15
E01002718,208.63907,458.2931,666.93217,0.4552524792539971,False,False,458.2931,208.63907,0.0,0.0
E01002719,409.51851,374.3737,783.89221,0.9141801673384677,False,False,374.3737,409.51851,0.0,0.0
E01002720,903.42805,861.9963700000001,1765.42442,0.9541394801722175,False,False,861.99637,903.42805,0.0,1.1368683772161603e-13
E01002721,328.21705,360.58230000000003,688.79935,0.9102417118089267,False,False,360.58230000000003,328.21705,0.0,0.0
E01002723,142.98128,100.4318,243.41307999999998,0.7024122318669969,False,False,100.4318,142.98128,0.0,0.0
E01002724,2854.96837,2911.81698,5766.78535,0.9804765854480318,False,False,2911.81698,2854.96837,0.0,0.0
E01002726,2727.58335,2435.44708,5163.03043,0.89289556632614,False,False,2435.44708,2727.58335,0.0,0.0
E01002727,1870.26488,2470.71553,4340.98041,0.7569729729265918,False,False,2470.71553,1870.26488,0.0,0.0
E01002728,641.61617,1021.4938500000001,1663.11002,0.628115548615393,False,False,1021.49385,641.61617,0.0,1.1368683772161603e-13
E01002730,1564.79271,1121.6504699999998,2686.4431799999998,0.7168045088860363,False,False,1121.65047,1564.79271,0.0,2.2737367544323206e-13
E01002732,837.55108,525.60711,1363.15819,0.627552304033803,False,False,525.60711,837.5510800000001,1.1368683772161603e-13,0.0
E01002734,8586.29152,14194.0323,22780.32382,0.6049226420317502,False,False,14194.032299999999,8586.29152,0.0,1.8189894035458565e-12
E01002735,7643.06084,0.0,7643.06084,0.0,True,False,0.0,7643.06084,0.0,0.0
E01002737,57.43201,279.56549,336.9975,0.2054331169415796,False,False,279.56549,57.43201,0.0,0.0
E01002738,739.36196,978.2710199999999,1717.6329799999999,0.7557843837590119,False,False,978.27102,739.36196,0.0,1.1368683772161603e-13
E01002741,460.44079999999997,635.26514,1095.7059399999998,0.724800986246467,False,False,635.26514,460.4408,5.684341886080802e-14,0.0
E01002742,331.12166,151.50315,482.62481,0.45754527203083,False,False,151.50315,331.12166,0.0,0.0
E01002743,78.61084,130.39462,209.00546,0.6028687379893434,False,False,130.39462,78.61084,0.0,0.0
E01002744,241.41779,212.33815,453.75594,0.8795464079097072,False,False,212.33814999999998,241.41779,0.0,2.842170943040401e-14
E01002745,152.29325,506.76353,659.05678,0.3005213299386402,False,False,506.76353,152.29325,0.0,0.0
E01002747,206.97733,572.84883,779.8261600000001,0.3613123029333934,False,False,572.84883,206.97733,0.0,0.0
E01002748,88.05516,698.0463100000001,786.1014700000001,0.1261451550399285,False,False,698.0463100000001,88.05516,0.0,0.0
E01002749,486.57548999999995,653.47937,1140.05486,0.7445919677617365,False,False,653.47937,486.57549,5.684341886080802e-14,0.0
E01002751,406.72784,438.15274999999997,844.88059,0.9282786425510282,False,False,438.15275,406.72784,0.0,5.684341886080802e-14
E01002752,123.48082000000001,203.86918,327.35,0.6056865485994499,False,False,203.86918,123.48082000000001,0.0,0.0
E01002754,4.97894,27.94001,32.91895,0.17820108153146685,False,False,27.940009999999997,4.978939999999999,8.881784197001252e-16,3.552713678800501e-15
E01002756,117.58348000000001,196.00537,313.58885,0.599899278269774,False,False,196.00537,117.58348,1.4210854715202004e-14,0.0
E01002758,1064.38912,1649.22688,2713.616,0.645386715986584,False,False,1649.22688,1064.38912,0.0,0.0
E01002759,114.34831,85.37734,199.72565,0.7466427794166788,False,False,85.37733999999999,114.34831,0.0,1.4210854715202004e-14
E01002762,818.65574,482.42784,1301.08358,0.5892926860807205,False,False,482.42784,818.65574,0.0,0.0
E01002763,1638.80895,2384.19952,4023.00847,0.6873623353468338,False,False,2384.19952,1638.80895,0.0,0.0
E01002764,555.78251,1009.87603,1565.65854,0.5503472639111952,False,False,1009.87603,555.78251,0.0,0.0
E01002765,1407.55405,1953.2822,3360.8362500000003,0.7206096743215087,False,False,1953.2822,1407.55405,0.0,0.0
E01002766,432.63763,225.36754,658.00517,0.5209152518702546,False,False,225.36754,432.63763,0.0,0.0
E01002767,360.66787,824.43244,1185.10031,0.4374741367527944,False,False,824.43244,360.66787,0.0,0.0
E01002768,724.9757500000001,675.2867699999999,1400.26252,0.9314611833568225,False,False,675.2867699999999,724.9757500000001,0.0,0.0
E01002770,8625.39106,9240.92591,17866.31697,0.9333903489764047,False,False,9240.92591,8625.39106,0.0,0.0
E01002771,529.40337,542.26078,1071.66415,0.9762892496115984,False,False,542.26078,529.40337,0.0,0.0
E01002772,908.60569,639.89739,1548.50308,0.7042630230501858,False,False,639.89739,908.60569,0.0,0.0
E01002773,72.99543999999999,84.94004999999999,157.93548999999996,0.8593759951871938,False,False,84.94005,72.99544,1.4210854715202004e-14,1.4210854715202004e-14
E01002774,1124.29222,1724.38931,2848.68153,0.6519944269429506,False,False,1724.38931,1124.29222,0.0,0.0
E01002775,165.26083,176.81808,342.07891,0.934637623030405,False,False,176.81808,165.26083,0.0,0.0
E01002776,794.9961,1587.16841,2382.16451,0.5008895684863083,False,False,1587.16841,794.9961,0.0,0.0
E01002778,164.35488,66.79567999999999,231.15055999999998,0.40641129730982123,False,False,66.79567999999999,164.35488,0.0,0.0
E01002779,1548.2008700000001,2236.75635,3784.9572200000002,0.6921633954453734,False,False,2236.75635,1548.20087,2.2737367544323206e-13,0.0
E01002780,256.23368999999997,567.53247,823.7661599999999,0.451487277899712,False,False,567.53247,256.23368999999997,0.0,0.0
E01002781,105.35319999999999,205.2212,310.57439999999997,0.51336411637784,False,False,205.2212,105.3532,1.4210854715202004e-14,0.0
E01002782,1069.28248,1303.9899500000001,2373.27243,0.8200082216891319,False,False,1303.98995,1069.28248,0.0,2.2737367544323206e-13
E01002783,563.67201,1174.72573,1738.39774,0.4798328627738493,False,False,1174.72573,563.67201,0.0,0.0
E01002784,66.32631,51.81588,118.14219,0.7812266354030549,False,False,51.81588,66.32631,0.0,0.0
E01002785,290.86977,589.42022,880.28999,0.4934845465600078,False,False,589.42022,290.86977,0.0,0.0
E01002786,1697.4152399999998,3095.4745,4792.88974,0.5483538113462088,False,False,3095.4745,1697.41524,2.2737367544323206e-13,0.0
E01002787,752.03752,963.79592,1715.8334399999999,0.780287096463326,False,False,963.79592,752.03752,0.0,0.0
E01002788,160.47566,162.45321,322.92887,0.9878269564510298,False,False,162.45321,160.47566,0.0,0.0
E01002789,24.71409,323.70135,348.41544,0.0763484304282327,False,False,323.70135,24.71409,0.0,0.0
E01002790,1626.36768,868.34287,2494.71055,0.5339154735293312,False,False,868.34287,1626.36768,0.0,0.0
E01002791,1935.4304300000001,2263.15036,4198.58079,0.8551930371961676,False,False,2263.15036,1935.4304300000001,0.0,0.0
E01002792,826.43536,460.29082,1286.7261799999999,0.5569592520823408,False,False,460.29082,826.43536,0.0,0.0
E01002793,1240.11463,1810.55786,3050.67249,0.6849351006103721,False,False,1810.55786,1240.11463,0.0,0.0
E01002794,11255.48362,8429.11263,19684.596250000002,0.7488894226652518,False,False,8429.11263,11255.48362,0.0,0.0
E01002795,3994.51496,4543.87678,8538.39174,0.8790984336507471,False,False,4543.87678,3994.51496,0.0,0.0
E01002796,22.024,29.39788,51.42188,0.7491696680168775,False,False,29.39788,22.024,0.0,0.0
E01002797,849.16537,937.26424,1786.4296100000001,0.9060042341954709,False,False,937.26424,849.16537,0.0,0.0
E01002798,438.68797,544.2789,982.96687,0.8059984871726609,False,False,544.2789,438.68797,0.0,0.0
E01002799,490.7771,505.72569,996.50279,0.9704413078164964,False,False,505.72569,490.7771,0.0,0.0
E01002801,1937.7641600000002,1012.4245,2950.1886600000003,0.5224704434620154,False,False,1012.4245,1937.76416,2.2737367544323206e-13,0.0
E01002804,153.1694,288.7747,441.9441,0.530411424546541,False,False,288.7747,153.1694,0.0,0.0
E01002805,1201.80698,900.49842,2102.3054,0.7492870610553451,False,False,900.49842,1201.80698,0.0,0.0
E01002807,483.55154,977.88805,1461.43959,0.4944855804301934,False,False,977.88805,483.55154,0.0,0.0
E01002808,145.24293,43.64898,188.89191,0.30052395665661663,False,False,43.64898,145.24293,0.0,0.0
E01002810,411.55384,193.06586,604.6197,0.4691144662870841,False,False,193.06586,411.55384000000004,5.684341886080802e-14,0.0
E01002811,294.89031,585.1108200000001,880.0011300000001,0.5039905261023885,False,False,585.11082,294.89031,0.0,1.1368683772161603e-13
E01002814,1002.15005,1611.43021,2613.5802599999997,0.6219009943967725,False,False,1611.43021,1002.15005,0.0,0.0
E01002815,279.20591,263.99478,543.20069,0.9455200285695957,False,False,263.99478,279.20591,0.0,0.0
E01002817,1387.3251500000001,1061.89223,2449.21738,0.7654241905727722,False,False,1061.89223,1387.3251500000001,0.0,0.0
E01002818,1711.56618,1176.63403,2888.20021,0.6874604346295274,False,False,1176.63403,1711.56618,0.0,0.0
E01002819,1940.62643,610.7560699999999,2551.3824999999997,0.3147210924051982,False,False,610.75607,1940.62643,0.0,1.1368683772161603e-13
E01002821,4950.88965,4282.71908,9233.60873,0.8650403024030237,False,False,4282.71908,4950.88965,0.0,0.0
E01002823,0.4915799999999997,1.20067,1.6922499999999996,0.4094214063814368,False,False,1.20067,0.4915799999999997,0.0,0.0
E01002825,900.12445,676.3009500000001,1576.4254,0.7513416061523494,False,False,676.3009500000001,900.12445,0.0,0.0
E01002826,5087.8744,3723.58831,8811.46271,0.7318553913201946,False,False,3723.58831,5087.8744,0.0,0.0
E01002827,1987.25414,3259.31063,5246.56477,0.6097160920191274,False,False,3259.31063,1987.25414,0.0,0.0
E01002828,906.51028,842.98257,1749.49285,0.9299205851256315,False,False,842.98257,906.51028,0.0,0.0
E01002829,62.67893,123.23761999999999,185.91655,0.5086022433734115,False,False,123.23761999999999,62.67893,0.0,0.0
E01002830,279.44209,225.98402000000002,505.42611,0.8086971436550593,False,False,225.98402000000002,279.44209,0.0,0.0
E01002831,1024.8742399999999,583.3903,1608.26454,0.5692311087846252,False,False,583.3903,1024.87424,2.2737367544323206e-13,0.0
E01002832,119.53734,147.24856,266.78589999999997,0.8118065127428071,False,False,147.24856,119.53734,0.0,0.0
E01002833,1198.65799,501.28333999999995,1699.9413299999999,0.4182038114141299,False,False,501.28334,1198.65799,0.0,5.684341886080802e-14
E01002835,856.86087,971.92222,1828.78309,0.8816146522506708,False,False,971.92222,856.86087,0.0,0.0
E01002836,21.14463,47.93581,69.08044,0.44110300837724453,False,False,47.93581,21.14463,0.0,0.0
E01002837,82.44635,71.22444,153.67079,0.863888334656416,False,False,71.22444,82.44635,0.0,0.0
E01002839,222.34942999999998,81.00933,303.35875999999996,0.36433342779426064,False,False,81.00932999999999,222.34943,2.842170943040401e-14,1.4210854715202004e-14
E01002840,844.29318,932.59112,1776.8843000000002,0.9053197718631505,False,False,932.59112,844.29318,0.0,0.0
E01002843,54.33082999999999,56.367509999999996,110.69833999999999,0.9638678380506784,False,False,56.367509999999996,54.33083,7.105427357601002e-15,0.0
E01002844,749.49723,702.64653,1452.14376,0.937490496128985,False,False,702.64653,749.4972300000001,1.1368683772161603e-13,0.0
E01002845,1164.05329,1059.24396,2223.29725,0.9099617423872407,False,False,1059.24396,1164.05329,0.0,0.0
E01002846,283.57285,873.33019,1156.9030400000001,0.32470290532381574,False,False,873.33019,283.57285,0.0,0.0
E01002847,257.25451,547.02369,804.2782,0.47028038218966345,False,False,547.02369,257.25451,0.0,0.0
E01002849,1530.55799,1341.12005,2871.67804,0.8762294919645612,False,False,1341.12005,1530.55799,0.0,0.0
E01002850,40.75249,195.24199,235.99447999999998,0.20872810198257047,False,False,195.24199,40.75249,0.0,0.0
E01002851,263.90571,220.13272,484.03843,0.8341339791397465,False,False,220.13272,263.90571,0.0,0.0
E01002852,2573.79036,3634.3916,6208.18196,0.7081764001435619,False,False,3634.3916,2573.79036,0.0,0.0
E01002854,145.45852,399.01348,544.472,0.3645453782664184,False,False,399.01348,145.45852,0.0,0.0
E01002856,535.7690600000001,240.26479,776.03385,0.44844842290818354,False,False,240.26479,535.76906,1.1368683772161603e-13,0.0
E01002858,71.57509999999999,79.91974,151.49484,0.895587247906462,False,False,79.91974,71.5751,1.4210854715202004e-14,0.0
E01002859,1147.34544,2374.75729,3522.10273,0.4831421909225932,False,False,2374.75729,1147.34544,0.0,0.0
E01002860,73.81072,1.7185599999999999,75.52928,0.023283338788728788,False,False,1.7185599999999999,73.81072,0.0,0.0
E01002861,312.78297,234.60115,547.3841199999999,0.7500445116944826,False,False,234.60115,312.78297,0.0,0.0
E01002862,8.33577,50.951519999999995,59.28729,0.16360198871397755,False,False,50.95152,8.335769999999998,1.7763568394002505e-15,7.105427357601002e-15
E01002863,100.34248,98.27308,198.61556,0.9793766309144442,False,False,98.27308,100.34248,0.0,0.0
E01002864,233.89157,279.69469000000004,513.58626,0.8362388645991097,False,False,279.69469,233.89157,0.0,5.684341886080802e-14
E01002865,724.86792,362.62906,1087.49698,0.5002691524822894,False,False,362.62906,724.86792,0.0,0.0
E01002866,141.69731,272.00682,413.70412999999996,0.5209329310198912,False,False,272.00682,141.69731,0.0,0.0
E01002867,610.75985,470.10661000000005,1080.8664600000002,0.7697077828544231,False,False,470.10661,610.75985,0.0,5.684341886080802e-14
E01002868,284.15639,374.21982,658.37621,0.7593301445123883,False,False,374.21981999999997,284.15639,0.0,5.684341886080802e-14
E01002869,375.49444,816.12354,1191.61798,0.460095097857366,False,False,816.12354,375.49444,0.0,0.0
E01002870,391.05978,439.01671,830.0764899999999,0.8907628595731584,False,False,439.01671,391.05978,0.0,0.0
E01002871,431.38065,192.14911999999998,623.52977,0.4454282314239176,False,False,192.14912,431.38065,0.0,2.842170943040401e-14
E01002873,432.7562,166.54397999999998,599.30018,0.3848448156259806,False,False,166.54398,432.7562,0.0,2.842170943040401e-14
E01002874,120.91113,377.70912,498.62025,0.3201170519790468,False,False,377.70912,120.91113,0.0,0.0
E01002875,2.6359,8.63639,11.27229,0.30520854199497705,False,False,8.63639,2.6359,0.0,0.0
E01002877,371.2024,486.00825999999995,857.21066,0.7637779654197647,False,False,486.00826,371.2024,0.0,5.684341886080802e-14
E01002878,1899.46101,2314.27372,4213.73473,0.8207590111683072,False,False,2314.27372,1899.46101,0.0,0.0
E01002880,182.34882,131.01876,313.36758,0.7185062124339494,False,False,131.01876,182.34882,0.0,0.0
E01002882,90.05537000000001,97.11495000000001,187.17032,0.9273069697302012,False,False,97.11495000000001,90.05537,1.4210854715202004e-14,0.0
E01002883,557.2404,557.12631,1114.36671,0.9997952589223609,False,False,557.12631,557.2404,0.0,0.0
E01002884,3376.87492,3013.85447,6390.72939,0.8924981059114858,False,False,3013.85447,3376.8749199999997,4.547473508864641e-13,0.0
E01002885,352.40426,229.58619,581.99045,0.651485285677307,False,False,229.58619,352.40426,0.0,0.0
E01002886,974.86538,1042.9897999999998,2017.8551799999998,0.9346835223124906,False,False,1042.9898,974.86538,0.0,2.2737367544323206e-13
E01002887,377.43043,138.00313,515.4335599999999,0.3656385893421471,False,False,138.00313,377.43043,0.0,0.0
E01002888,168.56791,67.40308999999999,235.971,0.3998571851546358,False,False,67.40308999999999,168.56791,0.0,0.0
E01002889,1142.49949,643.76075,1786.26024,0.5634669911318736,False,False,643.76075,1142.49949,0.0,0.0
E01002891,159.08172000000002,78.1288,237.21052000000003,0.4911236815895628,False,False,78.1288,159.08172,2.842170943040401e-14,0.0
E01002892,209.98165,35.74627,245.72792,0.17023520864799377,False,False,35.746269999999996,209.98165,0.0,7.105427357601002e-15
E01002893,39.51775,18.68387,58.20162,0.4727969077186834,False,False,18.68387,39.51775,0.0,0.0
E01002894,769.41715,851.77342,1621.19057,0.903311998160262,False,False,851.77342,769.41715,0.0,0.0
E01002896,248.93557,607.38376,856.31933,0.409848906727437,False,False,607.38376,248.93557,0.0,0.0
E01002897,698.9320399999999,485.98774000000003,1184.91978,0.695329033706911,False,False,485.98774,698.93204,1.1368683772161603e-13,5.684341886080802e-14
E01002898,134.64022,71.07263999999999,205.71285999999998,0.5278707952200316,False,False,71.07263999999999,134.64022,0.0,0.0
E01002899,560.19955,650.83838,1211.03793,0.8607352719426289,False,False,650.83838,560.19955,0.0,0.0
E01002900,126.43723,75.43841,201.87564,0.5966471267995985,False,False,75.43841,126.43723,0.0,0.0
E01002901,968.73303,886.6851899999999,1855.41822,0.9153039718280277,False,False,886.68519,968.73303,0.0,1.1368683772161603e-13
E01002902,4958.62493,2980.7418799999996,7939.3668099999995,0.6011226745475987,False,False,2980.74188,4958.62493,0.0,4.547473508864641e-13
E01002903,603.39308,437.89632,1041.2894000000001,0.7257231388865115,False,False,437.89632,603.39308,0.0,0.0
E01002905,234.25299,730.32722,964.5802100000001,0.3207507314324119,False,False,730.32722,234.25299,0.0,0.0
E01002906,640.49486,673.26339,1313.7582499999999,0.9513288105565937,False,False,673.26339,640.49486,0.0,0.0
E01002908,183.42938999999998,396.57354,580.00293,0.4625356245401546,False,False,396.57354,183.42939,2.842170943040401e-14,0.0
E01002909,138.38803,406.76033,545.14836,0.3402200750500915,False,False,406.76033,138.38803,0.0,0.0
E01002910,1062.3097699999998,394.93206,1457.24183,0.371767323574554,False,False,394.93206,1062.30977,2.2737367544323206e-13,0.0
E01002911,2131.0077600000004,1564.5891299999998,3695.5968900000003,0.7342015169386336,False,False,1564.58913,2131.00776,4.547473508864641e-13,2.2737367544323206e-13
E01002912,930.7025,837.5507299999999,1768.2532299999998,0.8999124102492472,False,False,837.55073,930.7025,0.0,1.1368683772161603e-13
E01002913,1155.30176,1560.39098,2715.69274,0.7403924880416831,False,False,1560.39098,1155.30176,0.0,0.0
E01002914,1834.28746,895.53856,2729.82602,0.4882214917393591,False,False,895.53856,1834.28746,0.0,0.0
E01002915,64.20868999999999,123.4314,187.64009,0.5201973727916883,False,False,123.4314,64.20868999999999,0.0,0.0
E01002916,601.96903,938.6093900000001,1540.57842,0.6413413677866572,False,False,938.60939,601.96903,0.0,1.1368683772161603e-13
E01002918,46.07194,44.50749,90.57943,0.9660433226818753,False,False,44.50749,46.07194,0.0,0.0
E01002919,1324.9373699999999,1898.01448,3222.95185,0.698064943108337,False,False,1898.01448,1324.9373699999999,0.0,0.0
E01002920,101.8905,166.70091000000002,268.59141,0.6112174192690369,False,False,166.70091,101.8905,0.0,2.842170943040401e-14
E01002921,218.62953,565.5247499999999,784.15428,0.3865958651677049,False,False,565.52475,218.62953,0.0,1.1368683772161603e-13
E01002922,107.16338,148.80098999999998,255.96436999999997,0.7201792138614133,False,False,148.80098999999998,107.16337999999999,1.4210854715202004e-14,0.0
E01002923,70.23881999999999,268.0964,338.33522,0.2619909107321097,False,False,268.0964,70.23882,1.4210854715202004e-14,0.0
E01002925,70.29774,155.28238,225.58012,0.4527090581687376,False,False,155.28238,70.29773999999999,1.4210854715202004e-14,0.0
E01002926,158.21014,265.77975,423.98988999999995,0.5952678486604039,False,False,265.77975,158.21014,0.0,0.0
E01002927,0.1106,0.25318999999999997,0.36378999999999995,0.4368260989770529,False,False,0.25318999999999997,0.1106,0.0,0.0
E01002928,260.48949,371.17047,631.65996,0.7018055342603089,False,False,371.17047,260.48949,0.0,0.0
E01002929,120.28494,69.67448999999999,189.95943,0.5792453319592626,False,False,69.67448999999999,120.28494,0.0,0.0
