logical_hub_code,lsoa_for_audit,n_stops,boardings,alightings,logical_hub_source,logical_hub_name,n_lsoa,cross_lsoa,has_unmatched_stop
490G00012772,E01003199,2,173.64981999999998,250.88624,stop_area,St Margaret's Church / Brandram Road,1,False,False
490G00012773,E01000194,2,640.98094,884.48328,stop_area,St Margarets Church,1,False,False
490G00012774,E01002539,1,4.34368,2.21731,stop_area,St Margaret's Road,1,False,False
490G00012775,E01000670,3,316.45042,204.76941,stop_area,St Mark's Church,1,False,False
490G00012776,E01002990,2,60.16315999999999,112.87866,stop_area,St Marks Church/St Marks Hill,1,False,False
490G00012778,E01000246,2,11.770999999999999,25.610389999999995,stop_area,St Marks Close,1,False,False
490G00012781,E01003174,1,64.40867,15.59661,stop_area,St Martins Estate,1,False,False
490G00012782,E01004287,1,231.10143,212.88521,stop_area,St Mary's & St Michael's Church,2,True,False
490G00012782,E01004298,1,177.51277,190.55186,stop_area,St Mary's & St Michael's Church,2,True,False
490G00012783,E01032739,2,141.02407,284.54497000000003,stop_area,St Mary Axe,1,False,False
490G00012786,E01000832,1,4.54716,0.56921,stop_area,St Mary Of Nazareth Church,1,False,False
490G00012787,E01000200,2,58.88781999999999,81.75735,stop_area,St Mary's Avenue,1,False,False
490G00012788,E01000531,1,118.22886,84.62845,stop_area,St Mary's Cemetery,2,True,False
490G00012788,E01002852,1,115.41063,229.19736,stop_area,St Mary's Cemetery,2,True,False
490G00012789,E01001386,1,58.53402,43.3209,stop_area,St Mary's Church (W5),1,False,False
490G00012790,E01000117,1,12.61207,17.22984,stop_area,St Marys Church/Church Hill Rd,2,True,False
490G00012790,E01000175,1,11.11474,16.918129999999998,stop_area,St Marys Church/Church Hill Rd,2,True,False
490G00012791,E01000831,2,3.08699,14.128599999999999,stop_area,St Marys Church,1,False,False
490G00012792,E01002557,2,18.587719999999997,13.24777,stop_area,St Mary's Church (TW14),1,False,False
490G00012794,E01034143,1,44.37529,1693.41863,stop_area,St Mary's Church / West Croydon,1,False,False
490G00012796,E01003881,2,89.44623999999999,133.42139,stop_area,St Marys University,1,False,False
490G00012797,E01033594,2,1056.3767,1414.40863,stop_area,St Marys Hospital,1,False,False
490G00012798,E01003826,2,13.30858,5.686529999999999,stop_area,Hampton Care Nursing Home,1,False,False
490G00012799,E01000444,2,9.99557,198.50552000000002,stop_area,St Mary's Road Bexley,1,False,False
490G000128,E01000622,1,0.8190999999999999,9.060899999999998,stop_area,Welsh Harp / Neasden Recreation Ground,1,False,False
490G00012800,E01004004,1,36.96853,205.39888,stop_area,St Mary's Road / Nunhead,1,False,False
490G00012802,E01001483,1,61.00839,60.43913,stop_area,St Mary's Road/Nightingale Rd,2,True,False
490G00012802,E01033151,1,25.81117,61.80123,stop_area,St Mary's Road/Nightingale Rd,2,True,False
490G00012803,E01000521,1,641.51944,967.76512,stop_area,St Mary's Road Craven Park Road,2,True,False
490G00012803,E01000523,1,949.44616,941.14159,stop_area,St Mary's Road Craven Park Road,2,True,False
490G00012804,E01002441,2,12.17842,44.04388,stop_area,St Mary's Road,1,False,False
490G00012806,E01000881,2,23.13292,45.41132,stop_area,St. Marys School,1,False,False
490G00012808,E01003176,2,1053.70296,553.10473,stop_area,St Matthew's Church,1,False,False
490G00012809,E01001507,1,31.27121,31.32677,stop_area,St Matthew's Church Ponders End,1,False,False
490G00012810,E01003176,2,295.14029999999997,338.80106,stop_area,St Matthews Estate,1,False,False
490G00012811,E01000264,1,86.24706,25.69842,stop_area,St Michael & All Angels Church,1,False,False
490G00012812,E01000913,1,52.990990000000004,0.1092499999999999,stop_area,St Michael's Church,1,False,False
490G00012814,E01004249,2,32.03218,48.5314,stop_area,St Michael's Court,1,False,False
490G00012815,E01002196,2,17.60403,43.46099,stop_area,St Michael's Crescent,1,False,False
490G00012816,E01002008,1,15.617989999999999,8.72201,stop_area,St Michaels School,1,False,False
490G00012819,E01002283,2,44.95089,54.9598,stop_area,St Neot's Road,1,False,False
490G00012820,E01003337,2,230.08208,461.19015,stop_area,St Norbert Road,1,False,False
490G00012821,E01001016,2,45.552899999999994,115.92174999999999,stop_area,Stoats Nest Village,1,False,False
490G00012824,E01000659,2,29.9321,8.90523,stop_area,Stock Hill,1,False,False
490G00012825,E01002405,2,39.24374,28.371519999999997,stop_area,Furzeground Way,1,False,False
490G00012827,E01002400,1,65.09081,26.22506,stop_area,Bennetsfield Road,1,False,False
490G00012828,E01002551,1,7.55797,17.638759999999998,stop_area,Park Academy,1,False,False
490G00012829,E01034615,2,87.31521000000001,112.53961000000001,stop_area,Lavender Rise / Stockley Road,1,False,False
490G00012831,E01003124,1,42.77854,22.144759999999998,stop_area,Stockwell Bus Garage,2,True,False
490G00012831,E01003126,1,29.51087,44.30106,stop_area,Stockwell Bus Garage,2,True,False
490G00012833,E01003060,1,387.60908,421.55342,stop_area,Stockwell Green,2,True,False
490G00012833,E01003096,2,357.04612000000003,386.03033000000005,stop_area,Stockwell Green,2,True,False
490G00012836,E01002741,1,349.54028,385.8673,stop_area,Green Lanes / Stoke Newington Church St,1,False,False
490G00012837,E01001769,2,345.93793,785.94946,stop_area,Stoke Newington Common,1,False,False
490G00012839,E01001830,1,515.27525,791.79893,stop_area,Stoke Newington Police Station,1,False,False
490G00012841,E01002947,1,2.76612,48.85703,stop_area,Stokesby Road,1,False,False
490G00012842,E01000989,2,17.191,42.20891,stop_area,Homer Road,1,False,False
490G00012843,E01003622,2,601.8816899999999,901.85671,stop_area,St Olaves Road,1,False,False
490G00012844,E01003415,1,62.8305,7.963939999999999,stop_area,St Olaves Walk,1,False,False
490G00012847,E01033456,1,99.89996000000001,181.39266,stop_area,First Drive,1,False,False
490G00012848,E01000599,1,270.75288,307.79234,stop_area,Shakespeare Road Stonebridge,2,True,False
490G00012848,E01033456,1,211.20224,261.43214,stop_area,Shakespeare Road Stonebridge,2,True,False
490G00012849,E01002548,2,20.76769,11.745269999999998,stop_area,Stone Close,1,False,False
490G00012852,E01002496,2,146.32917,135.57671,stop_area,Stonefield Way,1,False,False
490G00012854,E01034198,2,125.80503999999999,181.92743,stop_area,Stone Lake Retail Park,1,False,False
490G00012857,E01002870,2,140.22278,150.12462,stop_area,Stoneleigh Place,1,False,False
490G00012859,E01000773,2,19.93599,32.64337,stop_area,Crease Park,1,False,False
490G00012861,E01000670,2,4.766089999999999,7.869899999999998,stop_area,Beadon Road,1,False,False
490G00012862,E01001019,4,36.07278,62.34386,stop_area,Oasis Academy Byron,1,False,False
490G00012863,E01002008,2,56.01143999999999,37.81452,stop_area,Stormont Road,1,False,False
490G00012865,E01002714,2,774.94616,810.5013200000001,stop_area,Story Street,1,False,False
490G00012867,E01000942,1,792.7398000000001,320.075,stop_area,Upper Woburn Place/Euston Road,2,True,False
490G00012867,E01035711,1,203.36927,811.43773,stop_area,Upper Woburn Place/Euston Road,2,True,False
490G00012871,E01000692,1,11.33542,24.34565,stop_area,St Patrick's Church,1,False,False
490G00012872,E01000711,2,5.265759999999999,8.321579999999999,stop_area,St Paul New Beckenham Church,1,False,False
490G00012873,E01032739,2,1082.70929,585.73074,stop_area,St Paul's Cathedral,1,False,False
490G00012875,E01002716,1,29.369519999999998,151.52543,stop_area,Newington Green Road /Essex Rd,1,False,False
490G00012876,E01002716,1,44.07022,23.48492,stop_area,St Paul's Road / Ramsey Walk,1,False,False
490G00012877,E01003072,1,10.16617,32.49,stop_area,St Paul's Church (SE24),1,False,False
490G00012878,E01000726,1,9.51344,0.74021,stop_area,Chelsfield Road / Paul's Cray Hill,1,False,False
490G00012881,E01035676,2,522.38977,997.0591400000001,stop_area,St Paul's Way,1,False,False
490G00012882,E01000737,1,37.76629,20.69313,stop_area,Kings Church,1,False,False
490G00012884,E01000698,2,1.54825,2.7849799999999996,stop_area,St Peter And St Paul School,1,False,False
490G00012885,E01004468,1,7.40685,12.195079999999999,stop_area,Oakhurst Gardens,1,False,False
490G00012886,E01003083,2,89.91076999999999,425.22994,stop_area,St Peters Church (SW16),1,False,False
490G00012889,E01001376,2,58.38211,91.09692,stop_area,St Peters Church Southfield Rd,1,False,False
490G00012895,E01002314,2,93.2834,175.27266,stop_area,Charlbury Crescent,1,False,False
490G00012897,E01003479,1,4.18413,12.588909999999998,stop_area,Stansfeld Road / Royal Albert DLR Station,2,True,False
490G00012897,E01003513,1,20.07819,0.5923599999999998,stop_area,Stansfeld Road / Royal Albert DLR Station,2,True,False
490G00012902,E01003618,1,342.5613,197.51591,stop_area,Stratford Library,1,False,False
490G00012903,E01003619,2,2074.37521,1309.4765,stop_area,Stratford Broadway,1,False,False
490G00012910,E01003400,2,154.14354,153.10642,stop_area,Strathearn Road,1,False,False
490G00012911,E01001581,2,151.18163,123.99824,stop_area,Stratheden Road,1,False,False
490G00012912,E01002277,1,14.97018,12.30806,stop_area,Stratton Road,1,False,False
490G00012915,E01004166,2,39.13205,105.88662,stop_area,Strawberry Lane,1,False,False
490G00012916,E01000184,2,92.19272,235.68935,stop_area,Strawberry Vale (N2),1,False,False
490G00012917,E01003880,2,29.773719999999997,66.37285,stop_area,Strawberry Vale (TW1),1,False,False
490G00012920,E01004615,2,187.94026,265.54259,stop_area,Streatham Cemetery,1,False,False
490G00012922,E01003115,2,229.11016,324.44471,stop_area,Greyhound Lane / Streatham High Road,1,False,False
490G00012924,E01003144,1,375.48458,617.00592,stop_area,Streatham Common High Road,2,True,False
490G00012924,E01003145,1,183.00587,248.22788,stop_area,Streatham Common High Road,2,True,False
490G00012926,E01003120,1,90.71191,81.80507,stop_area,Bournevale Road,1,False,False
490G00012929,E01003150,2,1348.30324,794.02926,stop_area,Streatham United Reform Church,1,False,False
490G00012930,E01003413,1,50.35382,136.78739,stop_area,Streatham Park Cemetery,1,False,False
490G00012931,E01003023,1,126.22791,272.32935,stop_area,Streatham Place,2,True,False
490G00012931,E01003137,1,72.80622,663.73493,stop_area,Streatham Place,2,True,False
490G00012933,E01003119,1,161.95377,1472.75713,stop_area,Streatham / St Leonard's Church,2,True,False
490G00012933,E01003120,2,2223.2248799999998,2364.19928,stop_area,Streatham / St Leonard's Church,2,True,False
490G00012936,E01000976,2,36.87802,75.49915,stop_area,Stretton Road,1,False,False
490G00012939,E01003478,1,51.16245,31.80569,stop_area,Stroud Road,1,False,False
490G00012940,E01003034,1,118.93772,109.68315,stop_area,St Rule Street,1,False,False
490G00012941,E01004731,2,55.155969999999996,49.577,stop_area,Strutton Ground,1,False,False
490G00012942,E01001959,1,20.2045,32.03355,stop_area,St Saviour's Church (W3),1,False,False
490G00012946,E01001895,1,128.73891,267.96171,stop_area,St Stephen's Avenue,2,True,False
490G00012946,E01001940,1,181.88963999999999,84.81629,stop_area,St Stephen's Avenue,2,True,False
490G00012948,E01035717,2,444.87451,645.66989,stop_area,St Stephen's Gardens,1,False,False
490G00012949,E01003565,2,55.94439,124.33062,stop_area,St Stephen's Road,1,False,False
490G00012952,E01000755,2,17.699469999999998,36.74948,stop_area,St Thomas Drive,1,False,False
490G00012953,E01002152,3,29.644209999999998,40.2367,stop_area,St Thomas' Drive,1,False,False
490G00012954,E01003013,1,463.76757000000003,67.17978,stop_area,St Thomas' Hospital,1,False,False
490G00012955,E01001520,2,37.96185,18.313059999999997,stop_area,St Thomas Road,1,False,False
490G00012957,E01004020,2,289.65914,416.06516,stop_area,Stuart Road,1,False,False
490G00012961,E01000877,2,282.52381,283.97781,stop_area,Lyncroft Gardens NW6,1,False,False
490G00012963,E01000803,2,33.90369,54.093619999999994,stop_area,Studland Road,1,False,False
490G00012965,E01004381,2,38.86252,33.241,stop_area,Hollywood Way,1,False,False
490G00012966,E01003561,1,340.23618,173.62188,stop_area,Studley Road,2,True,False
490G00012966,E01003571,1,141.38248,315.95119,stop_area,Studley Road,2,True,False
490G00012967,E01000718,2,72.92657,159.28426000000002,stop_area,Stumps Hill Lane,1,False,False
490G00012968,E01002311,1,0.4433999999999999,21.28591,stop_area,St Ursula's School,2,True,False
490G00012968,E01002313,1,11.44181,0.0,stop_area,St Ursula's School,2,True,False
490G00012969,E01003082,2,83.65768,137.06345,stop_area,West Norwood Fire Station,1,False,False
490G00012970,E01002479,1,13.398859999999999,28.26247,stop_area,St Vincent's Nursing Home,1,False,False
490G00012971,E01000255,2,7.6042,7.19274,stop_area,St Vincent's School,1,False,False
490G00012974,E01000748,2,4.76853,8.6268,stop_area,St Winifred's Road,1,False,False
490G00012977,E01000562,1,41.78591,36.8868,stop_area,Sudbury Court Drive/Harrow Rd,2,True,False
490G00012977,E01000606,1,20.71355,50.82661,stop_area,Sudbury Court Drive/Harrow Rd,2,True,False
490G00012979,E01000565,2,174.23663,271.68591000000004,stop_area,Sudbury Court Road,1,False,False
490G00012980,E01000564,2,114.77252999999999,172.90154,stop_area,Sudbury Court Sports Club,1,False,False
490G00012981,E01001308,2,41.633799999999994,65.99408,stop_area,Sudbury Golf Club,1,False,False
490G00012983,E01000565,2,332.51065,645.86274,stop_area,Sudbury Junior School,1,False,False
490G00012985,E01004499,2,226.05056,254.48949,stop_area,Galveston Road,1,False,False
490G00012986,E01000386,1,61.895540000000004,19.824859999999997,stop_area,Suffolk Road (DA14),1,False,False
490G00012991,E01001983,2,417.29043,532.26011,stop_area,Summerhill Road,1,False,False
490G00012992,E01002618,1,146.56325999999999,173.04854,stop_area,Edison Primary School,2,True,False
490G00012992,E01002619,1,81.2393,223.52117,stop_area,Edison Primary School,2,True,False
490G00012994,E01000324,1,66.19162,119.12715,stop_area,Summers Lane,1,False,False
490G00012995,E01000315,1,8.81085,27.2468,stop_area,Short Way,2,True,False
490G00012995,E01000324,1,10.40095,11.893799999999999,stop_area,Short Way,2,True,False
490G00012996,E01000315,2,19.600270000000002,26.4777,stop_area,Woodgrange Avenue (N12),1,False,False
490G00012997,E01004492,1,269.54604,335.15747,stop_area,Summerstown,1,False,False
490G00012998,E01002672,2,34.14617,70.19982,stop_area,Thirlmere House,1,False,False
490G000130,E01004731,1,2.33993,385.85728,stop_area,Buckingham Palace Road / Bressenden Place,1,False,False
490G00013000,E01002119,1,11.93505,28.68394,stop_area,Summit Close,1,False,False
490G00013002,E01001010,1,113.45895,119.22814,stop_area,Sumner Road Waddon,2,True,False
490G00013002,E01001011,1,86.19395,305.64945,stop_area,Sumner Road Waddon,2,True,False
490G00013003,E01001246,2,42.13426,7.194859999999999,stop_area,Sunbeam Road,1,False,False
490G00013007,E01004581,1,89.44053,111.25412,stop_area,Sunbury Lane,2,True,False
490G00013007,E01004583,1,64.89375,134.9129,stop_area,Sunbury Lane,2,True,False
490G00013010,E01002617,2,42.09981,24.79114,stop_area,Sunbury Way,1,False,False
490G00013011,E01001142,1,5.43412,15.957729999999998,stop_area,Sundial Avenue,1,False,False
490G00013014,E01001583,2,147.43581999999998,358.48529,stop_area,Shooters Hill Road / Kidbrooke Park Road,1,False,False
490G00013015,E01034473,1,732.91044,199.07315,stop_area,Sunningdale Avenue (IG11),1,False,False
490G00013017,E01000656,2,53.98671,66.9166,stop_area,Main Road / Sunningvale Ave,1,False,False
490G00013018,E01001291,1,54.20246,44.13003,stop_area,Sunnycroft Road,1,False,False
490G00013019,E01004387,2,28.10667,35.92095,stop_area,Sunnydene Avenue,1,False,False
490G00013020,E01001099,2,28.770989999999998,40.610569999999996,stop_area,Sunnydene Road,1,False,False
490G00013023,E01002758,1,123.53690999999999,200.23751,stop_area,Sunnyside Road,1,False,False
490G00013024,E01003686,1,4.992,44.15619,stop_area,Sunnyside Road / Albert Road,1,False,False
490G00013025,E01003684,2,278.40372,467.61782,stop_area,Sunnyside Road / Eton Road,1,False,False
490G00013026,E01004070,1,26.265,65.78084,stop_area,Sunray Avenue,1,False,False
490G00013027,E01004047,2,301.42701999999997,511.71696000000003,stop_area,Deepdene Road Herne Hill,1,False,False
490G00013032,E01002923,1,70.23881999999999,268.0964,stop_area,Surbiton Health Centre,2,True,False
490G00013032,E01002999,1,157.04574,71.16347,stop_area,Surbiton Health Centre,2,True,False
490G00013033,E01002996,2,157.95990999999998,293.05587,stop_area,Broomfield Road Surbiton,1,False,False
490G00013034,E01002965,1,250.26357,287.13025,stop_area,Surbiton Crescent,1,False,False
490G00013035,E01002965,1,226.15698,297.72234,stop_area,Surbiton Road / Penrhyn Road,1,False,False
490G00013036,E01002987,2,508.00272,386.07867999999996,stop_area,Surbiton Sainsbury's,1,False,False
490G00013037,E01002965,2,2.2942299999999998,6.067609999999999,stop_area,Surbiton Road / Milestone House,1,False,False
490G00013038,E01002921,1,120.12325,109.36448,stop_area,South Terrace,1,False,False
490G00013039,E01003246,1,12.89604,18.252509999999997,stop_area,Surrey Canal Road,1,False,False
490G00013040,E01004031,2,112.93313,157.80386,stop_area,Surrey Quays Leisure Park,1,False,False
490G00013041,E01004031,1,27.049889999999998,60.596019999999996,stop_area,Surrey Quays Road,1,False,False
490G00013043,E01004016,2,153.87176,323.95489,stop_area,Surrey Road,1,False,False
490G00013044,E01004619,1,18.79158,24.64245,stop_area,Burntwood Lane Wandsworth Common,2,True,False
490G00013044,E01004626,1,90.29184000000001,90.46276,stop_area,Burntwood Lane Wandsworth Common,2,True,False
490G00013045,E01002329,2,57.154309999999995,103.22696,stop_area,Susan Close,1,False,False
490G00013047,E01001317,1,19.95481,17.13094,stop_area,Sussex Crescent,2,True,False
490G00013047,E01001318,1,1.0434400000000001,10.9014,stop_area,Sussex Crescent,2,True,False
490G00013049,E01000278,3,159.56749,195.60296,stop_area,Sussex Ring,1,False,False
490G00013051,E01001037,2,62.86349,105.12016,stop_area,Sussex Road (CR2),1,False,False
490G00013052,E01001367,1,370.57341,873.10368,stop_area,Sussex Road (UB2),1,False,False
490G00013053,E01001659,1,52.352019999999996,34.98426,stop_area,Sutcliffe Park,1,False,False
490G00013054,E01004755,2,781.71661,917.4888900000001,stop_area,Sutherland Avenue Westbourne Green,1,False,False
490G00013055,E01001207,1,13.72419,26.98498,stop_area,Sutherland Avenue (W13),2,True,False
490G00013055,E01034028,1,13.360899999999999,9.249929999999999,stop_area,Sutherland Avenue (W13),2,True,False
490G00013056,E01001367,1,731.75015,339.9913,stop_area,Montague Waye,1,False,False
490G00013058,E01003989,1,39.16489,29.02329,stop_area,Sherwood Gardens,2,True,False
490G00013058,E01004038,1,24.06891,43.49296,stop_area,Sherwood Gardens,2,True,False
490G00013059,E01000305,1,31.123399999999997,33.62236,stop_area,Sutherland House,1,False,False
490G00013061,E01004140,2,616.21417,597.02893,stop_area,Sutton / Marshalls Road,1,False,False
490G00013062,E01034155,1,635.6064,1014.08969,stop_area,High Street / Marshalls Road,1,False,False
490G00013063,E01004148,4,72.21718999999999,228.51095,stop_area,Sutton Bus Garage,1,False,False
490G00013064,E01034156,1,763.71399,947.81855,stop_area,Sutton Civic Centre,1,False,False
490G00013065,E01004130,2,104.20329,226.88528000000002,stop_area,Glenthorne High School,1,False,False
490G00013069,E01004145,2,8.71904,14.593989999999998,stop_area,Broomloan Lane,1,False,False
490G00013071,E01001193,2,52.88445,99.36947,stop_area,Sutton Gardens,1,False,False
490G00013072,E01004146,2,752.3092,935.95546,stop_area,Sutton Green,1,False,False
490G00013073,E01004146,1,0.71885,7.758359999999999,stop_area,Lewis Road (SM1),1,False,False
490G00013075,E01004090,3,85.31211,171.49172,stop_area,The London Cancer Hub,1,False,False
490G00013077,E01002687,2,3.38866,3.492479999999999,stop_area,Marlborough Road (W4),1,False,False
490G00013078,E01002621,1,74.18422,60.25831,stop_area,Sutton Lane Great West Road,2,True,False
490G00013078,E01002628,1,43.78856,266.14685,stop_area,Sutton Lane Great West Road,2,True,False
490G00013080,E01004156,1,70.66482,45.48066,stop_area,Sutton Park Road,1,False,False
490G00013081,E01004137,1,984.18299,678.05721,stop_area,Sutton Police Station,2,True,False
490G00013081,E01034156,1,476.70314,648.88317,stop_area,Sutton Police Station,2,True,False
490G00013082,E01034156,2,1364.0222899999999,1226.52609,stop_area,Sutton Head Post Office,1,False,False
490G00013083,E01002363,1,34.23902,92.61827,stop_area,Suttons Avenue,2,True,False
490G00013083,E01002366,1,45.550129999999996,53.42928,stop_area,Suttons Avenue,2,True,False
490G00013086,E01004298,1,0.0,24.80686,stop_area,Martha Street,1,False,False
490G00013088,E01004494,2,316.41076,380.71504000000004,stop_area,Swaffield Road,1,False,False
490G00013089,E01002463,2,14.106379999999998,7.481349999999999,stop_area,Swakeleys Drive,1,False,False
490G00013090,E01002462,2,0.05516,0.0034999999999999,stop_area,Swakeleys Drive / Thornhill Road,1,False,False
490G00013095,E01034613,2,52.12451,25.12771,stop_area,Swallowfield Way,1,False,False
490G00013096,E01002839,1,63.00068,50.38568,stop_area,Cromwell Hospital,1,False,False
490G00013097,E01003485,2,206.79884,342.56924999999995,stop_area,Swallow Street,1,False,False
490G00013098,E01000596,2,240.42348,136.89407,stop_area,Swaminarayan Temple,1,False,False
490G00013099,E01000321,2,158.47935,189.23739999999998,stop_area,Finchley Park,1,False,False
490G000131,E01004583,1,163.62774000000002,100.52388,stop_area,Westbridge Road / Parkgate Road,1,False,False
490G00013100,E01001037,1,327.29596,542.83583,stop_area,Swan & Sugar Loaf,3,True,False
490G00013100,E01001170,2,550.87636,303.2697,stop_area,Swan & Sugar Loaf,3,True,False
490G00013100,E01034152,2,263.02089,188.38887,stop_area,Swan & Sugar Loaf,3,True,False
490G00013101,E01001170,2,288.60528,709.97236,stop_area,Warham Road / Brighton Road,1,False,False
490G00013102,E01004343,2,19.639249999999997,35.04782,stop_area,Swanage Road,1,False,False
490G00013103,E01002609,2,58.122749999999996,102.3894,stop_area,Swan Close,1,False,False
490G00013104,E01000284,2,137.59055,143.88551999999999,stop_area,Swan Lane,1,False,False
490G00013110,E01002608,2,375.30459,656.02441,stop_area,Green Lane (TW13),2,True,False
490G00013110,E01002610,1,14.45812,2.81627,stop_area,Green Lane (TW13),2,True,False
490G00013111,E01002525,2,77.39156,85.77583,stop_area,Swan Road,1,False,False
490G00013112,E01000724,1,4.96779,2.6402099999999997,stop_area,Sweeps Lane,1,False,False
490G00013113,E01002513,2,25.106659999999998,22.723899999999997,stop_area,Sweetcroft Lane,1,False,False
490G00013114,E01000654,2,4.3518,9.90457,stop_area,Swievelands Road,1,False,False
490G00013115,E01002606,1,6.14713,23.33055,stop_area,Swift Road,1,False,False
490G00013117,E01000938,1,191.01582,156.63947,stop_area,Swinton Street,1,False,False
490G00013118,E01000343,1,45.70095,13.927969999999998,stop_area,Sycamore Avenue,1,False,False
490G00013119,E01002404,1,16.821469999999998,113.34813,stop_area,Hayes Sycamore Avenue,1,False,False
490G00013120,E01001326,2,358.50395000000003,525.00665,stop_area,Sycamore Close,1,False,False
490G00013122,E01002405,1,60.51525,47.73955,stop_area,Willenhall Drive,1,False,False
490G00013123,E01002963,1,70.29073,31.34029,stop_area,Sycamore Grove,1,False,False
490G00013125,E01003259,2,384.66325,614.00061,stop_area,Sydenham / The Woodman,1,False,False
490G00013126,E01000745,2,44.13324,119.51104,stop_area,Sydenham Avenue,1,False,False
490G00013128,E01003331,2,33.50161,48.617189999999994,stop_area,Sydenham High School,1,False,False
490G00013129,E01003258,1,32.47367,11.841239999999999,stop_area,Sydenham Hill Estate,2,True,False
490G00013129,E01003330,1,13.15632,102.99674,stop_area,Sydenham Hill Estate,2,True,False
490G00013131,E01003256,1,47.26419,15.29599,stop_area,Sydenham School,2,True,False
490G00013131,E01003259,1,42.70331,113.03582,stop_area,Sydenham School,2,True,False
490G00013132,E01003257,2,2.1538899999999996,18.11035,stop_area,Sydenham Rise,1,False,False
490G00013134,E01003382,2,93.52793,198.5847,stop_area,Sydney Road,1,False,False
490G00013135,E01000079,1,36.284099999999995,46.79307,stop_area,The Sydney Russell School,2,True,False
490G00013135,E01000080,1,30.1921,36.90631,stop_area,The Sydney Russell School,2,True,False
490G00013136,E01001137,2,68.99111,106.47528,stop_area,Sylvan Hill,1,False,False
490G00013137,E01003776,2,16.976319999999998,19.259439999999998,stop_area,Sylvan Road,1,False,False
490G00013138,E01001138,2,27.11141,57.10768,stop_area,Cantley Gardens,1,False,False
490G00013141,E01002682,1,80.67192,72.54772,stop_area,Syon Lane,2,True,False
490G00013141,E01002686,1,119.4335,144.14421,stop_area,Syon Lane,2,True,False
490G00013143,E01002560,1,62.23026,102.62885,stop_area,Tachbrook Road,2,True,False
490G00013143,E01002603,1,20.58544,18.11735,stop_area,Tachbrook Road,2,True,False
490G00013145,E01003871,2,101.02607,187.68714999999997,stop_area,Talbot Road St Margarets,1,False,False
490G00013146,E01003550,1,72.91582,38.79806,stop_area,Talbot Road,1,False,False
490G00013147,E01002011,1,4.78635,6.444449999999999,stop_area,Talbot Road / North Hill,1,False,False
490G00013149,E01000299,1,1004.20903,942.63289,stop_area,Tally Ho Corner,2,True,False
490G00013149,E01000323,2,212.98895,1186.12787,stop_area,Tally Ho Corner,2,True,False
490G00013150,E01003435,2,63.554959999999994,191.33236,stop_area,Tamworth Park,1,False,False
490G00013151,E01002002,1,11.13481,65.68783,stop_area,Green Lanes / Harringay,1,False,False
490G00013153,E01002225,2,0.98565,0.20518999999999998,stop_area,Avanti House Primary School,1,False,False
490G00013154,E01033885,2,183.25679,43.51688,stop_area,Tanner Street,1,False,False
490G00013155,E01001324,1,147.0252,111.17796,stop_area,Target Roundabout,1,False,False
490G00013157,E01033584,1,24.69007,17.280599999999996,stop_area,Tarling Road,1,False,False
490G00013158,E01004298,1,22.149569999999997,0.27416,stop_area,Sutton Street,1,False,False
490G00013161,E01003097,1,212.57022,104.25182,stop_area,Tate Library,2,True,False
490G00013161,E01003104,1,243.85948,588.33015,stop_area,Tate Library,2,True,False
490G00013162,E01034224,1,14.35803,12.231539999999999,stop_area,Tate Road,1,False,False
490G00013165,E01000748,1,0.0,0.0,stop_area,Tatsfield Path,1,False,False
490G00013168,E01001020,2,114.57783,148.67796,stop_area,Taunton Lane,1,False,False
490G00013169,E01002313,2,54.23772,87.10233,stop_area,Taunton Road,1,False,False
490G00013170,E01035711,2,478.61677,221.79872999999998,stop_area,Tavistock Square,1,False,False
490G00013172,E01003886,2,434.61495,447.21285,stop_area,Elmfield Avenue,1,False,False
490G00013173,E01003886,2,154.71129,262.04406,stop_area,Teddington Library,1,False,False
490G00013174,E01003891,3,412.27742,426.19925,stop_area,Teddington Lock,1,False,False
490G00013176,E01003814,3,232.77398,196.39661,stop_area,Teddington Memorial Hospital,2,True,False
490G00013176,E01003888,1,64.83349,59.85891,stop_area,Teddington Memorial Hospital,2,True,False
490G00013177,E01003890,2,56.596450000000004,91.26884,stop_area,Teddington Park Road,1,False,False
490G00013178,E01003887,2,4.71908,6.26781,stop_area,Psrk Road / Teddington Station,1,False,False
490G00013181,E01002682,1,9.8463,22.95121,stop_area,Teesdale Gardens,1,False,False
490G00013182,E01002276,1,33.466210000000004,0.0,stop_area,Tees Drive,1,False,False
490G00013183,E01001348,2,102.52634,142.42086,stop_area,Teignmouth Gardens,1,False,False
490G00013184,E01004281,2,77.55419,227.71316,stop_area,Telegraph Place,1,False,False
490G00013186,E01003131,1,0.0,166.20951,stop_area,Telford Avenue,2,True,False
490G00013186,E01003137,3,1887.88863,2399.88526,stop_area,Telford Avenue,2,True,False
490G00013190,E01001530,1,76.10917,30.565889999999996,stop_area,Telford Road Palmers Green,1,False,False
490G00013192,E01000211,2,470.22992,645.2701,stop_area,Temple Fortune Lane,1,False,False
490G00013194,E01004336,2,779.15616,829.94004,stop_area,Drapers Field,1,False,False
490G00013196,E01003804,2,305.55892,410.191,stop_area,Temple Sheen Road,1,False,False
490G00013197,E01003598,1,41.24942,16.24623,stop_area,Stopford Road,1,False,False
490G00013198,E01001844,1,37.982279999999996,222.87081,stop_area,Kit Crowley Gardens,1,False,False
490G00013199,E01001019,1,0.1109599999999999,1.26124,stop_area,Army Reserve Centre,1,False,False
