MSOA11CD,hour,rail_entry,rail_exit,bus_alighting,bus_boarding
E02000596,21,0.0,0.0,72.09351000000001,107.65719999999999
E02000596,22,0.0,0.0,64.58269,91.17092000000001
E02000596,23,0.0,0.0,42.589479999999995,49.532070000000004
E02000597,0,0.0,0.0,27.67016,28.828409999999998
E02000597,1,0.0,0.0,8.253319999999999,19.01875
E02000597,2,0.0,0.0,5.756879999999999,14.4062
E02000597,3,0.0,0.0,2.9556499999999994,5.8774099999999985
E02000597,4,0.0,0.0,9.687240000000001,8.574739999999998
E02000597,5,0.0,0.0,24.01603,33.64245
E02000597,18,0.0,0.0,352.42707,308.61854999999997
E02000597,19,0.0,0.0,266.49899,190.86894
E02000597,20,0.0,0.0,152.97257000000002,130.83609
E02000597,21,0.0,0.0,125.28372,89.57988
E02000597,22,0.0,0.0,105.21044,74.32337
E02000597,23,0.0,0.0,68.34161,56.16739
E02000598,0,0.0,0.0,16.37769,2.138389999999999
E02000598,1,0.0,0.0,2.324549999999999,0.3286699999999997
E02000598,2,0.0,0.0,0.5746099999999998,0.43553
E02000598,3,0.0,0.0,0.6064999999999998,0.0
E02000598,4,0.0,0.0,1.1341,1.5174499999999997
E02000598,5,0.0,0.0,4.62076,14.26066
E02000598,18,0.0,0.0,197.29268000000002,121.92342
E02000598,19,0.0,0.0,171.7665,71.72198
E02000598,20,0.0,0.0,93.4091,39.35969
E02000598,21,0.0,0.0,61.09814,23.07544
E02000598,22,0.0,0.0,49.53861,10.42067
E02000598,23,0.0,0.0,37.36841,5.976469999999999
E02000599,0,0.0,0.0,24.764969999999998,5.81353
E02000599,1,0.0,0.0,8.07643,1.6335699999999997
E02000599,2,0.0,0.0,5.52112,1.4711400000000001
E02000599,3,0.0,0.0,3.7355499999999995,1.8996700000000002
E02000599,4,0.0,0.0,3.06912,4.17594
E02000599,5,0.0,0.0,12.50673,16.346290000000003
E02000599,18,0.0,0.0,150.93229,165.21381
E02000599,19,0.0,0.0,127.62966,101.42995
E02000599,20,0.0,0.0,99.26653,80.02067
E02000599,21,0.0,0.0,76.91523000000001,48.301210000000005
E02000599,22,0.0,0.0,57.74903,19.57011
E02000599,23,0.0,0.0,43.60805,12.023679999999999
E02000600,0,0.0,0.0,46.80977,19.415969999999998
E02000600,1,0.0,0.0,17.65098,5.234849999999999
E02000600,2,0.0,0.0,9.374439999999998,3.596
E02000600,3,0.0,0.0,5.065339999999999,3.74919
E02000600,4,0.0,0.0,9.54957,12.261280000000001
E02000600,5,0.0,0.0,27.15543,41.410799999999995
E02000600,18,0.0,0.0,405.65261000000004,289.88
E02000600,19,0.0,0.0,312.25512,236.34224
E02000600,20,0.0,0.0,180.29762,161.28291
E02000600,21,0.0,0.0,142.80586,77.25332
E02000600,22,0.0,0.0,105.78829,64.45517000000001
E02000600,23,0.0,0.0,79.32678,43.16142
E02000601,0,0.0,0.0,7.39053,2.6749799999999997
E02000601,1,0.0,0.0,1.9335199999999997,1.14259
E02000601,2,0.0,0.0,0.8136699999999996,0.9799299999999996
E02000601,3,0.0,0.0,1.3666,0.5440399999999999
E02000601,4,0.0,0.0,2.0327100000000002,0.3793399999999995
E02000601,5,0.0,0.0,3.3287099999999996,2.97591
E02000601,18,0.0,0.0,82.43193,64.0478
E02000601,19,0.0,0.0,68.45167000000001,36.42837
E02000601,20,0.0,0.0,46.65779,21.56116
E02000601,21,0.0,0.0,29.34332,17.677030000000002
E02000601,22,0.0,0.0,22.74589,13.289570000000001
E02000601,23,0.0,0.0,20.13216,7.9547799999999995
E02000602,0,0.0,0.0,60.872569999999996,14.964669999999998
E02000602,1,0.0,0.0,45.7196,7.885299999999999
E02000602,2,0.0,0.0,37.19926,7.01805
E02000602,3,0.0,0.0,36.62885,7.068789999999999
E02000602,4,0.0,0.0,43.39647,11.82164
E02000602,5,0.0,0.0,90.91904000000001,31.49688
E02000602,18,0.0,0.0,527.87025,225.12402
E02000602,19,0.0,0.0,393.48801000000003,155.22311
E02000602,20,0.0,0.0,281.16164000000003,98.93843
E02000602,21,0.0,0.0,176.34711,69.53818
E02000602,22,0.0,0.0,135.70232,50.79755
E02000602,23,0.0,0.0,109.45142,40.02282
E02000603,0,0.0,0.0,23.008409999999998,5.49816
E02000603,1,0.0,0.0,7.706289999999999,2.7181699999999998
E02000603,2,0.0,0.0,6.060879999999999,4.7794799999999995
E02000603,3,0.0,0.0,2.668419999999999,6.09111
E02000603,4,0.0,0.0,3.9120299999999992,11.98225
E02000603,5,0.0,0.0,5.159319999999999,29.525329999999997
E02000603,18,0.0,0.0,192.52403,93.74718
E02000603,19,0.0,0.0,136.80658,70.38926
E02000603,20,0.0,0.0,83.23622,52.06518
E02000603,21,0.0,0.0,69.90440000000001,32.437020000000004
E02000603,22,0.0,0.0,55.08518,20.51453
E02000603,23,0.0,0.0,44.28876,9.75584
E02000604,0,0.0,0.0,25.742599999999996,32.01477
E02000604,1,0.0,0.0,9.40269,8.56888
E02000604,2,0.0,0.0,7.481319999999999,4.0794
E02000604,3,0.0,0.0,6.0766,4.07763
E02000604,4,0.0,0.0,7.574599999999999,8.839970000000001
E02000604,5,0.0,0.0,24.24594,28.124109999999998
E02000604,18,0.0,0.0,277.15395,297.78255
E02000604,19,0.0,0.0,200.09797,226.40311
E02000604,20,0.0,0.0,129.0915,153.38976
E02000604,21,0.0,0.0,87.72859,121.06547
E02000604,22,0.0,0.0,74.83494999999999,103.97659
E02000604,23,0.0,0.0,48.36486,83.26253999999999
E02000605,0,0.0,0.0,7.258819999999999,1.14446
E02000605,1,0.0,0.0,2.060269999999999,0.5982799999999999
E02000605,2,0.0,0.0,1.8730799999999999,0.86914
E02000605,3,0.0,0.0,0.7392,1.7392299999999998
E02000605,4,0.0,0.0,1.29053,4.33703
E02000605,5,0.0,0.0,1.4846299999999997,11.46465
E02000605,18,0.0,0.0,73.53708999999999,50.21476
E02000605,19,0.0,0.0,49.98019,32.19764000000001
E02000605,20,0.0,0.0,31.54407,18.932949999999998
E02000605,21,0.0,0.0,25.121380000000002,10.494769999999999
E02000605,22,0.0,0.0,22.39614,7.11142
E02000605,23,0.0,0.0,15.960329999999999,3.59746
E02000606,0,0.0,0.0,101.69126,184.24649999999997
E02000606,1,0.0,0.0,35.69317,81.79617
E02000606,2,0.0,0.0,25.34285,80.67676999999999
E02000606,3,0.0,0.0,35.102729999999994,73.81157999999999
E02000606,4,0.0,0.0,53.00552,56.63395
E02000606,5,0.0,0.0,197.38550999999998,183.03834
E02000606,18,0.0,0.0,1421.3076000000003,2088.55278
E02000606,19,0.0,0.0,920.72175,1375.6660699999998
E02000606,20,0.0,0.0,611.13044,944.8819100000001
E02000606,21,0.0,0.0,411.18517999999995,738.0859100000001
E02000606,22,0.0,0.0,305.50091,523.8335099999999
E02000606,23,0.0,0.0,223.58853,371.5871
E02000607,0,0.0,0.0,4.18504,1.0379999999999998
E02000607,5,0.0,0.0,0.22355999999999998,3.1978799999999996
E02000607,18,0.0,0.0,88.55145,48.13981
E02000607,19,0.0,0.0,63.76169,33.45301
E02000607,20,0.0,0.0,33.608760000000004,18.68834
E02000607,21,0.0,0.0,27.91673,12.34184
E02000607,22,0.0,0.0,23.63549,6.8566899999999995
E02000607,23,0.0,0.0,14.396569999999999,5.301169999999999
E02000608,0,0.0,0.0,30.717249999999996,67.03349000000001
E02000608,1,0.0,0.0,13.34239,13.49788
E02000608,2,0.0,0.0,7.27386,5.124109999999999
E02000608,3,0.0,0.0,7.8822399999999995,4.135039999999999
E02000608,4,0.0,0.0,8.046219999999998,6.68373
E02000608,5,0.0,0.0,53.711859999999994,21.02022
E02000608,18,0.0,0.0,432.33047,555.70128
E02000608,19,0.0,0.0,304.92236999999994,427.64498
E02000608,20,0.0,0.0,188.47179,258.23984
E02000608,21,0.0,0.0,130.43368,195.32120000000003
E02000608,22,0.0,0.0,95.10987,175.22303
E02000608,23,0.0,0.0,61.684549999999994,143.8603
E02000609,0,0.0,0.0,20.57722,25.40965
E02000609,1,0.0,0.0,5.5245999999999995,6.59477
E02000609,2,0.0,0.0,5.40996,4.67736
E02000609,3,0.0,0.0,5.8321499999999995,4.73191
E02000609,4,0.0,0.0,10.38018,13.06936
E02000609,5,0.0,0.0,23.344829999999998,42.23108
E02000609,18,0.0,0.0,384.65118000000007,287.34377
E02000609,19,0.0,0.0,256.95423,202.92771
E02000609,20,0.0,0.0,187.58998000000003,151.24022
E02000609,21,0.0,0.0,133.77168,109.08072999999999
E02000609,22,0.0,0.0,93.19622,81.73031999999999
E02000609,23,0.0,0.0,69.63095,57.093810000000005
E02000610,0,0.0,0.0,14.79661,16.85726
E02000610,1,0.0,0.0,5.57841,3.53205
E02000610,2,0.0,0.0,3.43308,2.1248599999999995
E02000610,3,0.0,0.0,2.43863,2.2306899999999996
E02000610,4,0.0,0.0,1.4420899999999996,4.672889999999999
E02000610,5,0.0,0.0,25.38509,13.32303
E02000610,18,0.0,0.0,165.644,166.7458
E02000610,19,0.0,0.0,126.41924,104.33915999999999
E02000610,20,0.0,0.0,77.75515,89.1158
E02000610,21,0.0,0.0,54.13361,54.714439999999996
E02000610,22,0.0,0.0,40.460499999999996,49.05573
E02000610,23,0.0,0.0,29.56156,34.3151
E02000611,0,0.0,0.0,20.62228,2.2874499999999998
E02000611,1,0.0,0.0,4.81233,0.8171499999999998
E02000611,2,0.0,0.0,2.4543299999999997,0.27295999999999987
E02000611,3,0.0,0.0,2.10648,1.3602900000000002
E02000611,4,0.0,0.0,0.8978200000000001,4.78561
E02000611,5,0.0,0.0,6.493379999999999,30.977
E02000611,18,0.0,0.0,158.76676,95.37839
E02000611,19,0.0,0.0,98.02431000000001,60.421440000000004
E02000611,20,0.0,0.0,70.75067,38.000600000000006
E02000611,21,0.0,0.0,50.389,22.928839999999994
E02000611,22,0.0,0.0,42.93661999999999,17.66499
E02000611,23,0.0,0.0,35.00666,12.646799999999999
E02000612,0,0.0,0.0,24.58006,7.702
E02000612,1,0.0,0.0,7.38606,1.96434
E02000612,2,0.0,0.0,3.5433399999999997,0.76286
E02000612,3,0.0,0.0,3.0097099999999997,1.96092
E02000612,4,0.0,0.0,2.0030799999999997,8.08616
E02000612,5,0.0,0.0,12.70873,27.5838
E02000612,18,0.0,0.0,224.02743999999998,162.79089
E02000612,19,0.0,0.0,156.12825999999998,101.40419
E02000612,20,0.0,0.0,99.06352000000001,63.001870000000004
E02000612,21,0.0,0.0,75.3662,42.38478
E02000612,22,0.0,0.0,61.79803999999999,29.63388
E02000612,23,0.0,0.0,43.10341,17.28277
E02000613,0,0.0,0.0,38.025,5.2765699999999995
E02000613,1,0.0,0.0,12.139700000000001,2.1752699999999994
E02000613,2,0.0,0.0,6.69724,1.9086099999999997
E02000613,3,0.0,0.0,3.81714,3.3189199999999994
E02000613,4,0.0,0.0,2.29576,9.4525
E02000613,5,0.0,0.0,7.350269999999998,43.856449999999995
E02000613,18,0.0,0.0,327.8146,177.44182999999998
E02000613,19,0.0,0.0,259.19942000000003,105.28940999999999
E02000613,20,0.0,0.0,160.60584,61.44947
E02000613,21,0.0,0.0,120.53214,36.752269999999996
E02000613,22,0.0,0.0,91.65206,25.93398
E02000613,23,0.0,0.0,71.16408,14.825099999999999
E02000614,0,0.0,0.0,26.36244,5.16773
E02000614,1,0.0,0.0,8.22644,0.5447699999999999
E02000614,2,0.0,0.0,2.24282,1.8015299999999999
E02000614,3,0.0,0.0,1.8923299999999998,3.2647000000000004
E02000614,4,0.0,0.0,3.25569,3.8067300000000004
E02000614,5,0.0,0.0,14.04529,48.4064
E02000614,18,0.0,0.0,265.58473,236.6014
E02000614,19,0.0,0.0,191.00763999999998,154.02855
E02000614,20,0.0,0.0,137.0852,99.42561
E02000614,21,0.0,0.0,96.60376,74.06434999999999
E02000614,22,0.0,0.0,76.27652,53.52106
E02000614,23,0.0,0.0,57.01184,31.977379999999997
E02000615,0,0.0,0.0,11.08503,2.6669
E02000615,1,0.0,0.0,2.58826,0.7062899999999999
E02000615,2,0.0,0.0,1.86557,0.43551999999999946
E02000615,3,0.0,0.0,0.7556599999999999,0.38080999999999987
E02000615,4,0.0,0.0,1.0779999999999998,2.60132
E02000615,5,0.0,0.0,4.65977,20.85661
E02000615,18,0.0,0.0,145.22249,66.31006000000001
E02000615,19,0.0,0.0,104.29593,68.60837
E02000615,20,0.0,0.0,54.63233,24.87588
E02000615,21,0.0,0.0,43.28626,22.4662
E02000615,22,0.0,0.0,30.53994,13.15961
E02000615,23,0.0,0.0,27.18923,6.8796
E02000616,0,0.0,0.0,10.821069999999999,3.1031299999999993
E02000616,1,0.0,0.0,2.61538,1.03298
E02000616,2,0.0,0.0,2.34602,0.32663999999999976
E02000616,3,0.0,0.0,1.5991399999999998,0.7616599999999998
E02000616,4,0.0,0.0,1.8984699999999992,4.76912
E02000616,5,0.0,0.0,3.09103,18.02672
E02000616,18,0.0,0.0,62.99328,29.00907
E02000616,19,0.0,0.0,46.255840000000006,16.39549
E02000616,20,0.0,0.0,26.919829999999997,10.11561
E02000616,21,0.0,0.0,22.60382,7.71499
E02000616,22,0.0,0.0,16.99331,4.44067
E02000616,23,0.0,0.0,15.73815,4.03991
E02000617,0,0.0,0.0,20.30466,2.2302899999999997
E02000617,1,0.0,0.0,5.558479999999999,1.1959599999999997
E02000617,2,0.0,0.0,3.3793199999999994,1.3065899999999997
E02000617,3,0.0,0.0,1.8727799999999997,0.9248699999999996
E02000617,4,0.0,0.0,2.8847199999999997,7.0453
E02000617,5,0.0,0.0,11.69261,38.93043
E02000617,18,0.0,0.0,160.24159,91.31905
E02000617,19,0.0,0.0,109.88872,65.83879
E02000617,20,0.0,0.0,68.93221,36.09216
E02000617,21,0.0,0.0,49.76901,25.870859999999997
E02000617,22,0.0,0.0,43.025450000000006,21.31361
E02000617,23,0.0,0.0,32.02671,9.277869999999998
E02000619,0,22.842905732,121.22277250600001,27.82082,13.78978
E02000619,1,0.7665615400000001,7.944897180000001,16.64201,9.503079999999997
E02000619,2,0.0,0.0,8.1458,5.270739999999998
E02000619,3,0.0,0.0,7.509269999999999,9.412320000000001
E02000619,4,0.0,0.0,8.02756,21.426949999999998
E02000619,5,77.57220962000001,14.769321570000002,16.14614,54.6226
E02000619,18,560.34793372,876.409337,202.1056,180.83933000000002
E02000619,19,332.95268434,634.2143831799999,153.97841,120.13519
E02000619,20,202.38426439999998,501.58993822,111.92080000000001,69.95026
E02000619,21,196.584766064,488.09493852,100.84524,57.29215
E02000619,22,177.37210909,530.9891847600001,82.92907,61.499120000000005
E02000619,23,84.478164624,340.404503364,57.638169999999995,28.48312
E02000620,0,0.0,0.0,45.11471,23.665979999999998
E02000620,1,0.0,0.0,22.619369999999996,8.309589999999998
E02000620,2,0.0,0.0,12.609390000000001,8.58324
E02000620,3,0.0,0.0,13.913969999999999,10.384039999999999
E02000620,4,0.0,0.0,13.675419999999999,27.93566
E02000620,5,0.0,0.0,19.812369999999998,62.43456
E02000620,18,0.0,0.0,321.47752,260.41134
E02000620,19,0.0,0.0,257.41134,198.83078
E02000620,20,0.0,0.0,183.83675,110.94735
E02000620,21,0.0,0.0,161.27523,76.91521
E02000620,22,0.0,0.0,166.70394000000002,72.78815999999999
E02000620,23,0.0,0.0,111.27804,43.80506
E02000621,0,91.89871294415143,269.4249059631554,164.97187,188.22181999999998
E02000621,1,0.94811839,7.9206118199999995,78.65402,77.32684
E02000621,2,0.0,0.0,58.80061,62.35002
E02000621,3,0.0,0.0,64.14292999999999,74.21184
E02000621,4,0.0,0.0,72.94733,99.47475
E02000621,5,212.447575389832,113.361794907751,259.18812,226.2892
E02000621,18,3774.851855614,4243.98928469592,1348.6686200000001,1282.77995
E02000621,19,1805.6308645652718,2918.9199464460003,1002.78006,975.5669600000001
E02000621,20,1070.3345816128528,2004.4934678280001,746.0536999999999,723.85778
E02000621,21,913.9147793874415,1800.0703025988,583.50027,592.73784
E02000621,22,811.0287943020002,1739.8788881060002,540.40085,611.56396
E02000621,23,432.42947107481604,1087.3670340994329,358.20622,397.45366
E02000622,0,22.8971974,109.42677086,130.51115,103.80994999999999
E02000622,1,0.4409338,10.342390000000004,63.63377,41.139489999999995
E02000622,2,0.0,0.0,42.727289999999996,39.57817
E02000622,3,0.0,0.0,38.038309999999996,46.79653
E02000622,4,0.0,0.0,45.92663,79.80977
E02000622,5,84.7992162,18.089337880000002,131.55479000000003,164.37063
E02000622,18,796.5899812,925.17947,927.03392,745.29539
E02000622,19,424.1548954000001,714.7421392000001,713.1591000000001,573.79126
E02000622,20,227.110821,466.8668804,518.27446,394.08128999999997
E02000622,21,203.44129500000003,376.66216540000005,430.99386000000004,335.56963
E02000622,22,143.43533132,510.21435180000003,360.80534,272.50694
E02000622,23,76.51980028,398.20460424000004,255.33956999999998,211.40281
E02000623,0,0.0,0.0,20.56985,9.39855
E02000623,1,0.0,0.0,9.28929,7.604189999999999
E02000623,2,0.0,0.0,8.22574,8.47611
E02000623,3,0.0,0.0,7.042680000000001,10.28556
E02000623,4,0.0,0.0,6.84031,23.383229999999998
E02000623,5,0.0,0.0,10.503649999999999,45.341
E02000623,18,0.0,0.0,195.14781,152.62281000000002
E02000623,19,0.0,0.0,160.95488,104.82247999999998
E02000623,20,0.0,0.0,117.81533000000002,70.95329
E02000623,21,0.0,0.0,82.05104,61.56308
E02000623,22,0.0,0.0,73.17519,54.93231
E02000623,23,0.0,0.0,49.68354,23.70592
E02000624,0,0.0,0.0,71.64755000000001,25.62203
E02000624,1,0.0,0.0,34.675149999999995,18.46241
E02000624,2,0.0,0.0,17.848519999999997,16.841679999999997
E02000624,3,0.0,0.0,13.625319999999999,31.49606
E02000624,4,0.0,0.0,12.57922,65.18276
E02000624,5,0.0,0.0,16.98301,128.9933
E02000624,18,0.0,0.0,419.13605,328.49787000000003
E02000624,19,0.0,0.0,323.89189,224.5857
E02000624,20,0.0,0.0,258.80115,141.18126
E02000624,21,0.0,0.0,202.56337000000002,117.83510000000001
E02000624,22,0.0,0.0,181.06965,77.31365
E02000624,23,0.0,0.0,140.03642,47.59054
E02000625,0,39.07987243028062,185.99305799200002,78.39346,39.72609
E02000625,1,1.1816689483045482,16.542920100000003,40.521879999999996,24.23051
E02000625,2,0.0,0.0,25.45402,21.74132
E02000625,3,0.0,0.0,25.13972,39.28309
E02000625,4,0.0,0.0,27.24252,77.44797
E02000625,5,166.22882825680003,43.386117938800005,55.982150000000004,131.22298
E02000625,18,826.1965502600001,1630.3444972600003,586.3045,394.50948
E02000625,19,501.41008358,1133.48972436,447.72993,283.937
E02000625,20,289.25304712,805.70733142,334.90132,190.35868
E02000625,21,249.546114402,719.857232088,262.6184,153.87304999999998
E02000625,22,220.315783984,795.9163291780652,227.61193,116.73835
E02000625,23,127.26199687254919,556.2527575470979,173.55492999999998,83.94275
E02000626,0,0.0,0.0,1.99358,0.87679
E02000626,18,0.0,0.0,45.02385,21.01575
E02000626,19,0.0,0.0,29.57804,12.55083
E02000626,20,0.0,0.0,20.5837,9.77899
E02000626,21,0.0,0.0,20.459960000000002,7.279689999999999
E02000626,22,0.0,0.0,14.962489999999999,5.0470999999999995
E02000626,23,0.0,0.0,6.3457,1.74818
E02000627,0,0.0,0.0,28.585769999999997,32.283910000000006
E02000627,1,0.0,0.0,13.728060000000001,13.13071
E02000627,2,0.0,0.0,7.12121,8.702
E02000627,3,0.0,0.0,5.930809999999999,9.316379999999999
E02000627,4,0.0,0.0,15.35313,31.5357
E02000627,5,0.0,0.0,37.162620000000004,56.587959999999995
E02000627,18,0.0,0.0,248.44082,202.61252000000002
E02000627,19,0.0,0.0,197.65614,163.39536999999999
E02000627,20,0.0,0.0,134.3019,111.81697
E02000627,21,0.0,0.0,109.02681000000001,86.51208
E02000627,22,0.0,0.0,89.12582,72.36691
E02000627,23,0.0,0.0,61.42219,54.15335
E02000628,0,92.44892458799998,532.1759845846472,366.91321000000005,707.7724000000001
E02000628,1,0.0,37.407904,182.72779,251.74553
E02000628,2,0.0,0.0,126.66878999999999,160.00288
E02000628,3,0.0,0.0,114.61816,147.15728000000001
E02000628,4,0.0,0.0,201.34917000000002,244.036
E02000628,5,494.58002691879994,38.608103254339994,731.2766100000001,433.97033
E02000628,18,1933.260749512,4348.935936940001,2655.62452,3603.69252
E02000628,19,1088.901782936,3021.827870268,1883.5275299999998,2763.01588
E02000628,20,714.063507292,2223.99536312948,1261.70842,2129.46144
E02000628,21,679.7913873600002,1984.008369794104,998.7512800000001,1832.955
E02000628,22,991.029983596,2024.7334468417462,848.8171600000001,1862.99846
E02000628,23,617.208917896,1435.8897797368281,668.49451,1473.75222
E02000629,0,31.483697610656503,160.1589082501805,26.75374,17.282890000000002
E02000629,1,1.4376822400000002,14.328953320000002,10.98134,10.108049999999999
E02000629,2,0.0,0.0,6.895949999999999,11.79947
E02000629,3,0.0,0.0,5.826099999999999,18.40309
E02000629,4,0.0,0.0,6.85449,19.93155
E02000629,5,77.73058790384,21.64222321904,10.358089999999999,43.30152
E02000629,18,774.4565381599945,1516.3398623599944,209.94239,172.53321
E02000629,19,492.6023654485182,1064.1107677085183,166.46499,126.40564
E02000629,20,260.07280292721845,634.5112857272185,112.30427,74.17752999999999
E02000629,21,216.3566442878814,528.3246138078814,90.64936,61.46923
E02000629,22,196.54179311891218,634.5070329093122,79.29634999999999,57.11031
E02000629,23,120.49775977041165,486.6702930052976,57.482569999999996,40.21382
E02000630,0,0.0,0.0,50.65786,16.17957
E02000630,1,0.0,0.0,22.80895,10.915859999999999
E02000630,2,0.0,0.0,12.505139999999999,8.26115
E02000630,3,0.0,0.0,8.123669999999999,9.35634
E02000630,4,0.0,0.0,8.84403,18.93148
E02000630,5,0.0,0.0,22.845239999999997,39.550819999999995
E02000630,18,0.0,0.0,411.19859,264.00803
E02000630,19,0.0,0.0,304.35639,165.98982
E02000630,20,0.0,0.0,204.502,113.95048
E02000630,21,0.0,0.0,166.8208,90.7648
E02000630,22,0.0,0.0,150.24654999999998,61.90428
E02000630,23,0.0,0.0,103.25867,41.72651
E02000631,0,0.0,0.0,108.40505,53.050599999999996
E02000631,1,0.0,0.0,34.488839999999996,20.38731
E02000631,2,0.0,0.0,21.46363,16.088969999999996
E02000631,3,0.0,0.0,15.044869999999998,28.131
E02000631,4,0.0,0.0,29.76045,62.862840000000006
E02000631,5,0.0,0.0,70.73675999999999,142.7956
E02000631,18,0.0,0.0,585.17912,686.53427
E02000631,19,0.0,0.0,535.19723,546.31796
E02000631,20,0.0,0.0,363.25428999999997,545.548
E02000631,21,0.0,0.0,282.82592,278.34688
E02000631,22,0.0,0.0,242.69027000000003,200.69469
E02000631,23,0.0,0.0,202.20207,113.6064
E02000632,0,0.0,0.0,24.795289999999998,16.5236
E02000632,1,0.0,0.0,13.44093,8.31824
E02000632,2,0.0,0.0,8.152669999999999,7.66886
E02000632,3,0.0,0.0,4.81605,8.44173
E02000632,4,0.0,0.0,3.7264399999999993,11.679649999999999
E02000632,5,0.0,0.0,12.2014,32.58613
E02000632,18,0.0,0.0,198.26882,140.41824
E02000632,19,0.0,0.0,162.13249000000002,112.99665999999999
E02000632,20,0.0,0.0,112.15465,82.37685
E02000632,21,0.0,0.0,83.88728,44.67438
E02000632,22,0.0,0.0,77.11578,36.135459999999995
E02000632,23,0.0,0.0,56.04362999999999,29.11622
E02000633,0,0.0,0.0,80.30891,73.78483
E02000633,1,0.0,0.0,44.2906,39.483399999999996
E02000633,2,0.0,0.0,41.205119999999994,37.10063
E02000633,3,0.0,0.0,40.24268,48.287319999999994
E02000633,4,0.0,0.0,119.36263999999998,141.45068
E02000633,5,0.0,0.0,183.04188,242.50036
E02000633,18,0.0,0.0,668.26396,629.85413
E02000633,19,0.0,0.0,482.27029,454.59883
E02000633,20,0.0,0.0,363.64197,336.92265
E02000633,21,0.0,0.0,288.24242999999996,256.05037000000004
E02000633,22,0.0,0.0,227.61898,241.25707999999997
E02000633,23,0.0,0.0,145.50101,163.49188
E02000634,0,47.30692408,200.22672106000002,121.39269999999999,174.01497
E02000634,1,1.5817843999999999,19.3191704,61.79985,81.98172
E02000634,2,0.0,0.0,40.66887,72.97785
E02000634,3,0.0,0.0,39.276039999999995,53.49074
E02000634,4,0.0,0.0,57.88912,81.10975
E02000634,5,112.63721228,27.474955360000003,167.7222,141.61407
E02000634,18,779.8858889999999,1985.2309772000003,1009.52757,1092.21382
E02000634,19,493.522421,1425.2775142,763.38836,858.17162
E02000634,20,329.7982266,843.2734028,494.22109,644.18303
E02000634,21,297.47986760000003,716.5631256000001,375.31071000000003,533.3977600000001
E02000634,22,278.775582,772.08016764,295.9883,512.90768
E02000634,23,186.20201362,562.3572372,211.58694,346.83016999999995
E02000635,0,0.0,0.0,60.01122,43.655649999999994
E02000635,1,0.0,0.0,19.776109999999996,15.719259999999998
E02000635,2,0.0,0.0,10.678329999999999,9.456449999999998
E02000635,3,0.0,0.0,11.889389999999999,21.466549999999998
E02000635,4,0.0,0.0,11.228309999999999,30.41127
E02000635,5,0.0,0.0,32.73249,52.827839999999995
E02000635,18,0.0,0.0,435.27837,452.90033000000005
E02000635,19,0.0,0.0,341.35137000000003,333.17655
E02000635,20,0.0,0.0,243.52483,225.06874000000002
E02000635,21,0.0,0.0,195.66136,176.546
E02000635,22,0.0,0.0,164.87713,150.90305999999998
E02000635,23,0.0,0.0,124.56183,106.52142
E02000636,0,14.76775724,150.976874264,6.818569999999999,8.10303
E02000636,1,1.5308813,11.2172384,1.7692899999999994,2.064539999999999
E02000636,2,0.0,0.0,1.07453,2.0107999999999997
E02000636,3,0.0,0.0,0.72731,1.5237700000000003
E02000636,4,0.0,0.0,0.16865,2.11965
E02000636,5,121.67096878000001,14.889359518000003,5.52442,4.545120000000001
E02000636,18,601.0073834000001,1689.3574292,61.42699999999999,78.04724
E02000636,19,329.5018966,1155.1234678,49.54087,60.37126
E02000636,20,160.57572682,750.87977574,33.51538,39.75884
E02000636,21,105.98505380000002,696.41640196,24.1783,27.89325
E02000636,22,98.2853259,702.32567434,21.646199999999997,22.140189999999997
E02000636,23,46.16756604,466.4140758760001,9.498499999999998,11.98819
E02000637,0,0.0,0.0,57.044349999999994,36.23027
E02000637,1,0.0,0.0,22.263619999999996,19.680539999999997
E02000637,2,0.0,0.0,9.23573,14.62154
E02000637,3,0.0,0.0,6.84689,17.73775
E02000637,4,0.0,0.0,5.85178,26.679679999999998
E02000637,5,0.0,0.0,14.24976,61.22538
E02000637,18,0.0,0.0,322.65123,232.75475
E02000637,19,0.0,0.0,246.07945999999998,172.12318
E02000637,20,0.0,0.0,189.77984,128.39553999999998
E02000637,21,0.0,0.0,155.37769,87.3623
E02000637,22,0.0,0.0,144.00523,74.27039
E02000637,23,0.0,0.0,102.62837,62.39411
E02000638,0,0.0,0.0,118.11831000000001,31.187929999999994
E02000638,1,0.0,0.0,54.30678,12.17574
E02000638,2,0.0,0.0,24.462249999999997,12.93662
E02000638,3,0.0,0.0,22.988770000000002,26.37774
E02000638,4,0.0,0.0,30.49707,90.24771999999999
E02000638,5,0.0,0.0,57.00843,161.80949999999999
E02000638,18,0.0,0.0,619.9511600000001,378.49184
E02000638,19,0.0,0.0,489.87432,212.52129000000002
E02000638,20,0.0,0.0,361.11731000000003,136.50557
E02000638,21,0.0,0.0,293.48985000000005,120.83113
E02000638,22,0.0,0.0,290.41127,79.49493
E02000638,23,0.0,0.0,236.79275,60.26598
E02000639,0,0.0,0.0,216.52404,95.18556
E02000639,1,0.0,0.0,91.429,53.61648
E02000639,2,0.0,0.0,46.24096,41.282529999999994
E02000639,3,0.0,0.0,48.97346,65.00662
E02000639,4,0.0,0.0,67.31325,114.27565999999999
E02000639,5,0.0,0.0,127.93545999999999,359.48774
E02000639,18,0.0,0.0,1040.7410599999998,588.26392
