lsoa,bus_cluster,n_stopareas,bus_activity,dist_min_m,dist_mean_m,dist_wmean_m,nearest_rail_nlc,nearest_rail_cluster,dist_centre_wmean_m,log_total_activity,direction_balance,post_midnight_share,deep_night_share,post_midnight_persistence,weekend_ratio,within_800m,within_1200m,bus_cluster_name,nearest_rail_cluster_name
E01004437,3,3,569.02423,358.5771938573069,457.41518556873734,497.42248481015673,633,4,11383.751653702167,6.2910648087011865,-0.3690632557562983,0.0313538343385442,0.0,0.0442477166734496,0.7618108740528826,True,True,C3 moderate activity with destination characteristics,C4 inner–middle ring mixed
E01004438,1,4,3961.38066,98.35763597556968,390.70241591951606,330.2045989097922,633,4,11937.30551515074,8.234725030871685,0.1097624463905159,0.0777591277498321,0.0175441180630734,0.1238106548608694,0.8251802979988465,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01004440,1,6,6371.17656,70.03570517957252,196.49714162716978,102.81990358315879,633,4,11546.59229772566,8.718173289917422,0.0433612605702269,0.0703450335799944,0.019875015751794,0.1063350107354464,0.7574137495329651,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01004444,1,4,5092.42397,24.331050121192877,292.13238138240985,186.12033671344523,6973,0,10448.530892321269,8.48351181481059,-0.1299267840291468,0.0649275735255408,0.0133979728044845,0.0979991739322845,0.809596514129495,True,True,"C1 relatively high activity, stronger night-persistence",C0 outer arrival-oriented
E01004448,2,3,751.2523600000001,504.9673256756322,717.6729972904408,860.9923877832776,6973,0,10071.782008781216,6.5431845019778745,-0.2850210473135857,0.0518099576481249,0.0153519706885134,0.0748322976409306,0.8097776530085115,True,True,"C2 moderate activity and persistence, transitional",C0 outer arrival-oriented
E01004451,2,1,353.46844,1746.9120692747206,1746.9120692747206,1746.9120692747206,6919,0,14685.811690199493,5.817976975512914,-0.2036845959259752,0.0893299146914274,0.0350814623617738,0.1365310768391181,0.7058843839229917,False,False,"C2 moderate activity and persistence, transitional",C0 outer arrival-oriented
E01004452,1,2,2258.46124,1533.565380992178,1678.8252394547878,1538.6056636396802,6919,0,14385.433053731775,7.684297995584151,-0.2315184732936338,0.0583189348905796,0.0112248348935304,0.0853435620823494,0.6909247653088082,False,False,"C1 relatively high activity, stronger night-persistence",C0 outer arrival-oriented
E01004453,3,4,735.61175,2108.7845103544737,2165.075563298204,2149.8925614603577,6919,0,13497.403608562812,6.533289439999137,-0.0312915409669901,0.0461280567503547,0.0232383586261835,0.0637398739612253,0.6986338374384764,False,False,C3 moderate activity with destination characteristics,C0 outer arrival-oriented
E01004454,1,3,1290.47622,1287.6828457003753,1313.4558083216118,1316.952581651494,6919,0,13990.908077106395,7.098749229953867,-0.4244824390031874,0.0630888053419691,0.0192943808367181,0.0927079074383419,0.7498254928609871,False,False,"C1 relatively high activity, stronger night-persistence",C0 outer arrival-oriented
E01004455,2,6,1627.0858,1142.4014666968103,1526.115918177753,1363.0539418655985,6919,0,13345.767927989298,7.332264857777331,-0.3088798682553544,0.0657027763226011,0.0205660805710041,0.1016208221566065,0.7947341426470098,False,True,"C2 moderate activity and persistence, transitional",C0 outer arrival-oriented
E01004457,2,1,260.7513,829.0936110412118,829.0936110412118,829.0936110412118,742,4,11540.922710078254,5.483211985177338,-0.0049669405508335,0.1225624099792365,0.0615681196008669,0.2002528509141724,0.7830380037198832,False,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01004458,1,3,1219.30041,814.5477404034812,817.2849383467319,816.4475087250713,522,4,11303.563513635427,7.065962380395626,-0.2320678868460631,0.0701694673733519,0.0241690858143518,0.109802279859404,0.8335266575495934,False,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01004460,1,2,1277.32089,837.2974010885157,837.9844592953947,838.3564734668107,742,4,11913.875657885543,7.102250279490237,-0.1784683300922591,0.1523768020564532,0.0484329038817014,0.2558704877240659,0.848424247859415,False,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01004462,1,1,955.50529,595.6491587076277,595.6491587076277,595.6491587076277,742,4,11688.423332511533,6.827953298998032,0.1925377227926782,0.0860478502441658,0.0222350413937273,0.1441980688486397,0.946018706917877,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01004464,3,3,683.62999,28.460498941515414,194.87470388378915,95.22071261399321,6954,0,12365.67105693885,6.478691238622169,-0.1775591033649372,0.0185752366919475,0.0026800663626983,0.0280378533890126,0.8702120377919217,True,True,C3 moderate activity with destination characteristics,C0 outer arrival-oriented
E01004466,0,2,224.15703,395.5477215204254,441.3334017353098,460.4794698794452,6954,0,11898.558427529531,5.386590892525756,-0.0305878342959817,0.0081457804810202,0.0,0.0112131710954966,0.8923923082360752,True,True,"C0 low activity, weak night-persistence",C0 outer arrival-oriented
E01004467,2,4,685.48365,194.09533739891847,421.2525437942775,572.6538357005483,6954,0,12032.625443651606,6.484193580868234,-0.1580496194356776,0.0664893731750912,0.0126242066866328,0.0991731505579696,0.7415690834529964,True,True,"C2 moderate activity and persistence, transitional",C0 outer arrival-oriented
E01004468,2,6,257.40771,633.0576593012678,857.3789757861015,1049.4064703411698,6954,0,13339.159505463102,5.538918326693911,0.009951236898964,0.0556422313940101,0.0022081850992335,0.0803967616844062,0.6303843578578952,True,True,"C2 moderate activity and persistence, transitional",C0 outer arrival-oriented
E01004469,2,2,246.62689,490.8054604423223,668.8835444264803,601.7413682114246,6954,0,12944.850437706695,5.459302495374721,-0.428750563728581,0.0637068226654156,0.0170833591597612,0.0989863555319514,0.9016610450472128,True,True,"C2 moderate activity and persistence, transitional",C0 outer arrival-oriented
E01004470,2,3,1180.68834,387.45967532118743,498.78332042833875,566.2471461230497,6954,0,12570.24446714154,7.013713673874549,-0.2177389525348062,0.0542222379709774,0.0111057803015157,0.084030494317945,0.5453119749739971,True,True,"C2 moderate activity and persistence, transitional",C0 outer arrival-oriented
E01004474,1,2,1114.48215,434.1708110411897,435.48291967774935,434.43819341916713,512,4,6896.853087776756,6.996089052886086,0.2158860729766306,0.0689349673642615,0.0124152718883738,0.113299682340126,0.9633394242752557,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01004476,1,4,2482.14763,93.86660284848922,287.33045947151544,152.65495186462246,549,4,6313.796111706599,7.793748468653563,0.1132978008792117,0.0697548561112064,0.0276087398685477,0.1020536249046127,0.69762516436649,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01004477,0,2,120.83225,513.7580457085677,569.1320533961288,621.7326645594668,549,4,5977.665320322442,4.8026450985533256,-0.2502422159646948,0.0,0.0,0.0,0.5606506548823079,True,True,"C0 low activity, weak night-persistence",C4 inner–middle ring mixed
E01004479,0,2,226.75598,677.0262540923176,753.1462420890578,741.8421899048433,549,4,6675.378005106405,5.428274792655955,-0.2136851253051848,0.0063593471713513,0.0,0.0081502376563904,0.7199363164307074,True,True,"C0 low activity, weak night-persistence",C4 inner–middle ring mixed
E01004481,1,3,3527.9922000000006,62.341635369117256,93.56962848696453,78.95137011693734,726,4,8300.142194789154,8.138168499307126,0.2713750735373941,0.0460719352253977,0.0050093762688986,0.0737093337238394,0.840762575733254,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01004482,3,1,336.88694,400.197840449519,400.197840449519,400.197840449519,726,4,8430.677790071211,5.794147172974043,0.1351456364535979,0.0397151228745816,0.0079080063103743,0.0625198145085504,0.9368226353754902,True,True,C3 moderate activity with destination characteristics,C4 inner–middle ring mixed
E01004483,3,2,1408.3618000000001,692.9920739088044,1045.051122559743,1074.7790460247086,726,4,8557.822727997307,7.216854050415275,-0.3342050563426566,0.0343797577383569,0.0071002071258007,0.0510699061984722,0.8088525460220601,True,True,C3 moderate activity with destination characteristics,C4 inner–middle ring mixed
E01004486,0,2,109.38409999999999,801.2353918531701,900.7043208121704,898.9518672859813,512,4,7948.3284292626995,4.703966101731738,-0.1759275799682037,0.0116303923513563,0.0,0.015323312277199,0.6044684159923618,False,True,"C0 low activity, weak night-persistence",C4 inner–middle ring mixed
E01004491,0,2,255.9161,927.6864803914551,1032.6651760202767,973.2532120837249,727,4,8764.541396993098,5.5487495724518645,-0.3181988940906805,0.0121017786688684,0.0,0.0159422384693342,0.7477917571937324,False,True,"C0 low activity, weak night-persistence",C4 inner–middle ring mixed
E01004492,2,4,2096.05407,911.8507129212225,988.8125202634659,974.5298633067854,768,0,9027.57474383232,7.613901766253617,-0.1084108944168606,0.0377446945360833,0.007925286882202,0.0562697032106065,0.7584061409390439,False,True,"C2 moderate activity and persistence, transitional",C0 outer arrival-oriented
E01004493,2,2,724.8803,1203.6181032833863,1343.7690932799796,1277.7550074847427,705,0,8029.736462092262,6.555012123992468,-0.1003271827438665,0.0685516411954571,0.0301560081274209,0.1010704467146743,0.7686964491206126,False,False,"C2 moderate activity and persistence, transitional",C0 outer arrival-oriented
E01004494,2,2,1159.49645,1261.6530484060002,1305.0762504826641,1296.2846579624907,705,0,7707.099665228321,7.017934662224863,-0.0951562635914227,0.0681216908982893,0.0130878382908612,0.1082120843366569,0.7952132007628517,False,False,"C2 moderate activity and persistence, transitional",C0 outer arrival-oriented
E01004495,2,1,837.42747,1213.9670520862223,1213.9670520862223,1213.9670520862223,705,0,8324.140616303883,6.686859412231333,0.072691006047114,0.0535398362864982,0.0095615988692909,0.080450896596828,0.7754747598602317,False,False,"C2 moderate activity and persistence, transitional",C0 outer arrival-oriented
E01004496,2,2,3071.6974200000004,1117.4788908319174,1180.659391963527,1137.1495143329444,768,0,8461.657663526395,8.011434535526,-0.0155355141191369,0.0380087716189026,0.0037853793886343,0.0596575216062942,0.7508279042696535,False,True,"C2 moderate activity and persistence, transitional",C0 outer arrival-oriented
E01004497,0,1,92.63066,1409.1736387170208,1409.1736387170208,1409.1736387170208,768,0,8490.022673703528,4.539357893948703,-0.0435892392432484,0.00147143505185,0.0,0.0018071968864768,0.4477639764262912,False,False,"C0 low activity, weak night-persistence",C0 outer arrival-oriented
E01004498,2,1,603.37505,1023.9832005726147,1023.9832005726147,1023.9832005726146,768,0,8628.338947908804,6.3688435403713255,0.0806362784284247,0.0570535756568901,0.0206112721945521,0.0915203110129714,0.911564174236961,False,True,"C2 moderate activity and persistence, transitional",C0 outer arrival-oriented
E01004499,2,2,631.93809,597.732105773369,599.2369349942333,600.020718282976,567,4,7712.50571637315,6.40705642264868,-0.1614369380962138,0.0476628651402157,0.0112952267791743,0.0684982289959028,0.8436423263757987,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01004500,1,1,2122.56507,610.3640653513482,610.3640653513482,610.3640653513482,567,4,8482.056649185974,7.634486649030379,-0.6686242953103562,0.098858380150919,0.0287196300663344,0.1660313692497733,0.8832234375922722,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01004502,2,1,465.47182,829.9341282730081,829.9341282730081,829.9341282730081,567,4,7522.350762893206,6.116209249586806,-0.1961781263867273,0.0625318704001347,0.0179620336615121,0.0983311822126134,0.8236009709567764,False,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01004503,3,3,694.23215,521.2183115281426,641.2602727377885,610.4814475961587,567,4,8321.677637592222,6.528522772681773,-0.1951274364562705,0.0263811924751744,1.515979676916928e-05,0.0362027552693302,0.8339401378119786,True,True,C3 moderate activity with destination characteristics,C4 inner–middle ring mixed
E01004506,1,3,3773.2439799999997,449.45977714611337,525.5103889317155,490.3246662458556,567,4,8112.761205066356,8.209715474363898,-0.02439160691732,0.0766220015144295,0.0229677991836672,0.1201733445675641,0.9096287309128962,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01004507,2,2,2208.0270299999997,42.602773058221516,183.59171531694983,56.92061104465387,567,4,7865.529715165596,7.68953201906786,0.1322487539803688,0.0293127166037489,0.0050820343658774,0.0440537383491843,0.92282483571396,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01004508,1,3,1589.03702,394.7675828185977,461.28138616323645,448.6735798310738,5595,2,6050.031865360031,7.347464442327163,0.1137441622293475,0.0740021197021226,0.0212065103129032,0.1188435224192404,0.8558725414395517,True,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01004510,1,3,3638.72978,903.7360111104158,1144.5924249227617,1094.6200966991207,5595,2,6647.743982028084,8.179405775525789,-0.1989742119308998,0.0530413369885726,0.0133081161265005,0.0811934232252787,0.8539817232732896,False,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01004513,1,1,1797.34103,1407.75209627024,1407.75209627024,1407.7520962702401,705,0,7446.01484016786,7.4104879046041985,0.3360799882936591,0.0862648366428417,0.0515831010905321,0.1269519316455984,0.8510254326597256,False,False,"C1 relatively high activity, stronger night-persistence",C0 outer arrival-oriented
E01004514,1,5,6767.60394,1200.3094508408121,1389.2643568377857,1440.3173881279754,567,4,6961.604684094701,8.780767163891861,-0.1252193155801998,0.0806959002852718,0.02060942267237,0.1303874891177603,0.8843499049970319,False,False,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01004517,1,2,2361.47215,1778.5753030165238,1790.2799091748207,1791.7911373713034,726,4,9301.460083012696,7.713534107332013,-0.3110728042225487,0.0812037536591274,0.0252727897613735,0.1344265224496858,0.83402047639664,False,False,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01004519,1,3,2078.26462,898.2241646179104,1137.4572973133434,1156.0947920217536,727,4,9734.777997200994,7.605001980013453,-0.310114820883715,0.0856590527056763,0.0261451400341907,0.1417604965700813,0.7199753743426425,False,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01004522,1,3,3463.34386,1671.8555706471873,1728.0483334202652,1708.5067436362501,727,4,9795.917488856936,8.101879842183571,-0.3616614243901667,0.0796057728225652,0.0252306128177819,0.1301338043675379,0.787674929074536,False,False,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01004523,3,2,777.01495,1021.1906714714867,1173.6554575385026,1117.2192382933831,726,4,8656.829711274931,6.632974795296239,-0.3164773630685698,0.016077823769885,0.0007108374359305,0.0218492332035655,0.6202110111321152,False,True,C3 moderate activity with destination characteristics,C4 inner–middle ring mixed
E01004525,1,4,23853.39471,117.68717900691959,243.3259278767414,172.6941000888404,727,4,9364.717500272573,10.039032974828125,0.1212270338698251,0.0773649316220714,0.0181403048974866,0.1268780544757754,0.8144097764674473,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01004526,2,1,142.76922,242.569840052171,242.569840052171,242.569840052171,727,4,9545.936308188946,4.934151435090623,0.1252260335566958,0.1056317711303047,0.0289107665257658,0.1599420529792238,0.297958667582265,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01004528,1,1,2349.51925,711.7801109214881,711.7801109214881,711.7801109214881,727,4,9642.68453284665,7.714605878199201,-0.101008975839323,0.0953670181626759,0.0286679774510277,0.163136995546739,0.8620726519323307,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01004529,2,1,724.4683,894.450260162012,894.450260162012,894.450260162012,727,4,9881.11314579486,6.316784975676989,0.4643362372466867,0.0340606213922083,0.0209187877747645,0.0441997235293015,0.8690077119070581,False,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01004536,1,2,3490.46259,212.9266957846805,262.1918331193937,222.5238963691103,5595,2,5408.868408183938,8.119444885057463,0.1827580015792657,0.0663271398053867,0.0227893138873726,0.1033245302439941,0.7428823704137876,True,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01004537,2,3,1644.09276,127.46807879274363,396.07766368098834,380.2765125027912,5595,2,5727.423570117795,7.377128046776626,-0.0625955488833998,0.039063525604219,0.00722344520927,0.0578639913165024,0.7399837879348148,True,True,"C2 moderate activity and persistence, transitional","C2 central interchange, direction-balanced"
E01004538,1,2,1691.78143,759.0198357823805,854.1678063867997,876.4821204284186,5595,2,6144.979428598398,7.385404419181505,-0.1828236897665874,0.0775736205203851,0.0284247421474992,0.1216190321046619,0.8598969317982292,True,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01004540,1,2,2689.79792,930.0316004189292,1084.0588340752718,968.3833003454374,5595,2,4661.140169232622,7.865389112456665,-0.1107599170699927,0.0749968227400563,0.0287853281386645,0.1182203644540371,0.7512049648199676,False,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01004541,1,2,1761.24831,404.58881733325114,515.7063225719216,580.3752881627179,5595,2,5192.212480391848,7.443136077601683,-0.02019578764099,0.0972672544460467,0.0320529530526931,0.1555991484237925,0.8982868984723759,True,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01004543,3,1,190.09708,1048.4422650577037,1048.4422650577037,1048.4422650577037,512,4,7581.493586358825,5.247676806451521,0.0187466364670893,0.0296925732241577,0.0,0.0432332514437182,0.7054833271186495,False,True,C3 moderate activity with destination characteristics,C4 inner–middle ring mixed
E01004545,1,4,4054.13069,29.209545688796148,108.3744825388348,62.247741777162375,512,4,7280.536921241573,8.281950512462775,0.2050139301471555,0.0652497102878021,0.0218662652467443,0.101504723534454,0.7894559403007104,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01004547,3,2,435.10141,574.1776201669238,679.1183368733992,731.6926238246446,726,4,7817.639244071743,6.047091785129648,-0.0378708082918372,0.0238600937642642,0.0031065127994144,0.0329637247833709,0.771826885729986,True,True,C3 moderate activity with destination characteristics,C4 inner–middle ring mixed
E01004548,1,3,4416.89258,70.54271401432001,217.34316831933992,142.19035584867729,726,4,8207.972130038219,8.37577806999331,-0.073676524764199,0.0617381568847432,0.0155980272751801,0.0941960140957326,0.8072065299028995,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01004549,0,1,324.06906,401.76221885654945,401.76221885654945,401.76221885654945,726,4,8034.804602477897,5.763203486149742,-0.3073946223323199,0.0304713558686614,0.0080099171122554,0.0430728726717515,0.7953909268024606,True,True,"C0 low activity, weak night-persistence",C4 inner–middle ring mixed
E01004551,1,2,32441.89451,135.20889188378885,171.35227055094566,167.8846367321732,5595,2,5668.858869492513,10.354276009650103,0.0053892533951052,0.0665715982324604,0.0184346119012407,0.1067723207440486,0.8769932393914887,True,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01004552,1,3,5234.77796,371.07202056263714,480.05092548502836,418.3728357074224,5595,2,5790.640660906141,8.531269590410044,0.1801501546085011,0.0477900452900096,0.009872062664272,0.0772753192060585,0.9026664159329424,True,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01004553,3,1,159.22505999999998,510.6268478818637,510.6268478818637,510.6268478818637,5595,2,6084.801147120586,5.069980666649602,0.0943763800311372,0.0389600512103179,0.0,0.0621601226667737,0.9596733022814908,True,True,C3 moderate activity with destination characteristics,"C2 central interchange, direction-balanced"
E01004554,2,1,490.6756,1012.281539064233,1012.281539064233,1012.281539064233,549,4,5448.351402029792,6.186075796149238,-0.1978130697601092,0.0657979324877156,0.0186225610027066,0.1039240156674139,0.604723176701007,False,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01004557,3,1,488.847,812.4919144896744,812.4919144896744,812.4919144896744,5595,2,6140.216689987415,6.187368691502543,0.181607982072481,0.0166442693500499,0.0,0.0223499032261739,0.6664650906405064,False,True,C3 moderate activity with destination characteristics,"C2 central interchange, direction-balanced"
E01004558,3,2,768.91854,1180.4429018145786,1257.2288017532542,1190.2279078418271,5595,2,6433.6177172004855,6.628520388418977,-0.0341468759186817,0.0175390953495132,0.000341531510538,0.0244486582918571,0.6476178355112474,False,True,C3 moderate activity with destination characteristics,"C2 central interchange, direction-balanced"
E01004559,3,2,289.24078000000003,1000.6826116009496,1118.57906458769,1077.5653290819137,512,4,6902.591610331184,5.66167329790556,-0.1990848954048802,0.0361351114101886,0.0,0.0505594030846859,0.7142582870520956,False,True,C3 moderate activity with destination characteristics,C4 inner–middle ring mixed
E01004560,2,1,420.85056000000003,1035.9892397495726,1035.9892397495726,1035.9892397495726,832,2,4158.198167475908,5.992160055186155,0.1098733890622155,0.0900492964431074,0.0399272136752736,0.147245439165738,0.9706587811793476,False,True,"C2 moderate activity and persistence, transitional","C2 central interchange, direction-balanced"
E01004563,1,2,589.3699300000001,674.1086687447824,732.7295033168405,721.4382153660553,832,2,3927.469106121894,6.331770550445269,-0.2244862136312928,0.1227152340787826,0.0435962845867003,0.2006027890990612,0.7855825645129187,True,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01004564,1,5,2434.59093,348.80102705812976,604.7979653486503,708.3864314468547,5372,2,4160.184576418012,7.76032939825934,-0.1522789188792108,0.0698500178152459,0.0222762141144942,0.1103515186176876,0.7509633423992024,True,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01004568,1,2,1486.9886900000001,2253.5323128972786,2321.7225775444203,2342.953707303821,567,4,10002.935619766153,7.283793629263843,-0.3533591435631472,0.0756325825204934,0.0201306285190111,0.1172222710692202,0.7317466731102695,False,False,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01004569,1,4,7140.469779999999,2268.8655489632165,2405.0545529191004,2325.59535787801,567,4,10148.517811470343,8.838518313234857,-0.3585481868425423,0.0724449291758851,0.0111371062760183,0.116795983539153,0.7987747859515837,False,False,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01004570,2,2,541.19555,2413.196693921037,2438.236591388555,2431.0808224766943,705,0,10455.237596218949,6.181734080721578,-0.2192888999514383,0.1182593103170031,0.0732358659481615,0.1922452071748301,0.7730467680927168,False,False,"C2 moderate activity and persistence, transitional",C0 outer arrival-oriented
E01004571,1,4,1073.90087,2222.0434060908,2276.1613326930838,2281.6952291983644,705,0,10269.942826353734,6.950562399435454,-0.438861316994582,0.08519918012657,0.0213216941391217,0.1369015450991523,0.7268030466474238,False,False,"C1 relatively high activity, stronger night-persistence",C0 outer arrival-oriented
E01004572,1,7,4483.73252,978.8318927539156,1588.8255184129223,1211.8084965688236,567,4,9106.414611256027,8.348219074306279,-0.1229307265249208,0.0856676852903767,0.0323163471331629,0.1309625408432644,0.8079733567463446,False,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01004573,1,8,3136.317,1125.3029172409902,2158.3243402769235,2444.750518919652,705,0,10879.409188117927,8.01278599540288,-0.1807148792025076,0.0736279835875832,0.0200336001132233,0.1150018227080626,0.7334077144135278,False,True,"C1 relatively high activity, stronger night-persistence",C0 outer arrival-oriented
E01004574,1,2,1483.9526600000002,2697.4732592320797,2728.81948675471,2742.685877921694,567,4,10409.06017550247,7.224717024916829,-0.5440165769883532,0.086531546830003,0.0188060855422542,0.1445261034863347,0.8795449970266305,False,False,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01004575,2,2,958.5432000000001,2277.2420269422755,2315.743931890468,2342.7044732612544,567,4,9403.631780703266,6.844125603385978,0.0086741440463327,0.0647699073015685,0.0252658757176316,0.0942688068134636,0.7382716290756284,False,False,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01004579,1,1,1824.79047,778.6692351555909,778.6692351555909,778.6692351555909,5595,2,4912.454071032115,7.473111700760626,-0.3399506217756491,0.0630316444722368,0.0273127353864957,0.0968273883413464,0.7941166067205032,True,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01004582,1,2,2379.78281,1013.5423578278254,1037.8411941766194,1043.6602748357584,9586,2,4450.876448507776,7.740050356908448,-0.076016857729849,0.0622561363946461,0.0304422185537666,0.0912883845350506,0.6818250833464636,False,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01004583,2,5,1912.2559999999999,612.7447356862035,873.1401109508085,880.8071575418984,9586,2,4447.334781982859,7.542138242973128,-0.2715528182932642,0.0439726461324033,0.0016948808677983,0.0664552987765918,0.6676227625347728,True,True,"C2 moderate activity and persistence, transitional","C2 central interchange, direction-balanced"
E01004585,2,1,817.57105,642.5312789619236,642.5312789619236,642.5312789619236,5595,2,5275.924658294506,6.677128435046883,0.1534103300341923,0.0604189438077132,0.0118914947726628,0.097505202040556,0.7947344232340325,True,True,"C2 moderate activity and persistence, transitional","C2 central interchange, direction-balanced"
E01004586,2,1,386.8488,858.7175191981188,858.7175191981188,858.7175191981188,5595,2,5551.227341768665,5.947577417147604,-0.16393956505548,0.0719392787461495,0.0136623921144564,0.1198997368231288,0.9610905992615736,False,True,"C2 moderate activity and persistence, transitional","C2 central interchange, direction-balanced"
E01004588,2,2,1991.53199,309.00287664968073,390.51844571578613,465.8086322183522,5595,2,5395.1992945801285,7.583866070877467,0.0386159724686116,0.0388562921297875,0.0080305378368061,0.0575312489061408,0.7145632876690385,True,True,"C2 moderate activity and persistence, transitional","C2 central interchange, direction-balanced"
E01004590,1,2,2689.28907,939.6265215499188,1030.0170183489336,952.7117925077408,5372,2,4777.531102843608,7.871459891238669,-0.3024737762864237,0.0486323419965764,0.0117968329398206,0.0727661427603179,0.7719601918199592,False,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01004591,1,2,1845.19173,994.7333534392257,1025.222007279038,1003.0717177464946,5595,2,5022.068325135741,7.492567803287264,-0.1110533717613955,0.0579525321069358,0.0133036211823402,0.0891101501932163,0.7345348850814818,False,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01004593,1,1,468.73031,591.6622656141992,591.6622656141992,591.6622656141992,705,0,8328.484616063117,6.1242436443292645,-0.1737530492602134,0.1832253588576791,0.066803008904713,0.3308220017004975,0.7431859335873352,True,True,"C1 relatively high activity, stronger night-persistence",C0 outer arrival-oriented
E01004594,3,2,576.30709,43.22031410464656,202.50727322052842,79.77371460829576,705,0,8761.134215907956,6.328409225682347,0.0545522608858707,0.0240975010345281,0.0007347147986097,0.0335217702915721,0.7168536115422719,True,True,C3 moderate activity with destination characteristics,C0 outer arrival-oriented
E01004595,2,1,252.74727,607.413953207437,607.413953207437,607.413953207437,705,0,8561.398250285989,5.496693235454207,-0.4360813116937693,0.0969294288597612,0.0297765852384015,0.1593509870607048,0.8042313231429464,True,True,"C2 moderate activity and persistence, transitional",C0 outer arrival-oriented
E01004597,2,2,284.20793000000003,695.1966524306129,742.5274064153012,756.8667475511872,705,0,8752.196145636117,5.607243747162783,-0.2844601923664632,0.1314799433233986,0.0602212839990151,0.2231572559132108,0.8490817090131415,True,True,"C2 moderate activity and persistence, transitional",C0 outer arrival-oriented
E01004601,1,5,1848.02753,644.4267914607038,995.5652850012688,951.7859136230087,705,0,7850.248514196831,7.4936554767346,-0.3656601557191038,0.0644657120957989,0.0176458267974768,0.0992463892652582,0.8018180716179624,True,True,"C1 relatively high activity, stronger night-persistence",C0 outer arrival-oriented
E01004602,2,1,233.16102,422.85598762730376,422.85598762730376,422.8559876273037,567,4,7498.457241326379,5.437624205379286,-0.1650968007869099,0.0598159377200104,0.0105988173197926,0.0929871200288994,0.6442879424894893,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01004605,2,2,661.1443,1299.3550750148636,1326.8632014443624,1313.3826894855072,678,4,8187.892502773587,6.476329971985436,-0.2237629940662298,0.0482644322639686,0.0088433303281133,0.0738788626691791,0.920054644014311,False,False,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
