stoparea_unit_code,lsoa,unit_easting,unit_northing,activity,dist_m,nearest_rail_nlc,nearest_rail_cluster,dist_centre_m
AREA::490G00009145,E01002304,551475.0,193786.0,1.67481,4574.534757764991,6879,0,25286.567699076917
AREA::490G00009147,E01002589,511192.0,175523.0,93.73809,1219.0076103875065,613,3,19458.18922716089
AREA::490G00009148,E01000581,523434.0,183475.0,45.90748,269.4308816746885,1448,2,7289.227393901222
AREA::490G00009149,E01003499,540482.0,182588.0,137.13306,855.6226563695101,676,4,10678.55575440799
AREA::490G00009150,E01001495,531497.0,193297.0,99.16389,2062.424059084152,706,4,12998.593193111323
AREA::490G00009151,E01002404,509107.0,180987.0,492.12356,1673.1279837478064,3186,4,20935.772376485183
AREA::490G00009152,E01000604,520374.0,184805.0,66.14384,958.960335630013,717,4,10624.84710478226
AREA::490G00009153,E01003076,532194.0,176125.0,1192.44549,583.3052374186263,5421,0,4772.749312503224
AREA::490G00009154,E01003046,531602.0,176242.0,173.47895,981.636160384855,778,3,4426.052982059749
AREA::490G00009155,E01001887,523776.0,177475.0,1597.52478,894.3189925927014,516,4,6899.811591630601
AREA::490G00009156,E01001909,524903.0,177817.0,1038.89742,520.9483499869249,755,2,5735.961732787275
AREA::490G00009159,E01004255,536986.0,180965.0,621.84638,231.97090334781214,865,3,6976.486221587484
AREA::490G00009160,E01035691,536725.0,181086.0,97.06679,493.1739044191207,865,3,6728.03879299161
AREA::490G00009165,E01004002,535789.0,175384.0,94.37311,715.9245770330839,5404,4,7621.68183539565
AREA::490G00009166,E01000466,547925.0,179641.0,671.84114,816.7263243515882,5131,4,17906.297244265774
AREA::490G00009170,E01001511,534294.0,195802.0,434.25917,694.2189856234127,6947,2,15998.588719008936
AREA::490G00009171,E01000434,552156.0,176289.0,58.73896,5546.297463673864,5131,4,22497.274234893433
AREA::490G00009172,E01001508,535177.0,195667.0,10.0257,678.7945197185965,6947,2,16127.99569072363
AREA::490G00009174,E01004001,534868.0,175719.0,275.16224,918.0027233075074,5423,2,6715.787370070616
AREA::490G00009175,E01001512,533454.0,196054.0,20.743409999999997,698.9937410306333,6913,0,16041.799431485235
AREA::490G00009178,E01002281,554504.0,192461.0,83.89588,1852.664904940988,6879,0,27289.32575202253
AREA::490G00009179,E01000083,547682.0,186223.0,430.47221,1392.129663501213,6874,0,18589.805485803234
AREA::490G00009180,E01004139,526436.0,164182.0,155.74179999999998,4486.286268703351,647,4,16593.770065901237
AREA::490G00009181,E01004190,522849.0,165598.0,397.74166,4121.054153484711,647,4,16436.584620899805
AREA::490G00009182,E01000024,546991.0,185723.0,1232.58789,1354.5436329625763,518,0,17778.54923777528
AREA::490G00009183,E01003165,532732.0,172789.0,324.93374,2626.163932430723,5356,0,8057.1501165114205
AREA::490G00009185,E01034034,515756.0,176468.0,383.31094,1386.5253031730779,667,4,14804.48759667149
AREA::490G00009186,E01004086,530333.0,163919.0,201.85286,2852.6262570655836,5411,0,16464.715150891618
AREA::490G00009187,E01003427,525320.0,168473.0,158.0111,372.9450610315147,647,4,12807.117552361266
AREA::490G00009188,E01000280,525545.0,194018.0,12.862019999999998,576.068843610605,730,0,14356.841226397957
AREA::490G00009190,E01001470,530929.0,196823.0,341.53189,1776.440963612825,664,4,16466.341093272666
AREA::490G00009192,E01000775,537565.0,167189.0,157.57138,3637.729526931789,5376,0,15190.287192808437
AREA::490G00009193,E01000661,542224.0,166969.0,50.68492,8122.328791670527,5378,0,18123.957735549928
AREA::490G00009195,E01001795,535069.0,185610.0,2056.3051299999997,700.0957970163797,6977,2,7259.04029469461
AREA::490G00009196,E01004628,524059.0,173812.0,133.50771,833.4272167095578,705,0,8879.886598375004
AREA::490G00009197,E01001059,536261.0,162493.0,89.7412,5456.294490082074,5411,0,18940.857240367975
AREA::490G00009198,E01001688,546736.0,180841.0,1049.67637,1353.261430766428,1335,0,16708.333369908563
AREA::490G000092,E01001334,513257.0,179329.0,70.58516,789.6942446288944,3187,0,16809.95041634567
AREA::490G00009200,E01034042,518705.0,178359.0,118.44527,1140.61271183193,591,2,11508.028719116059
AREA::490G00009201,E01002562,518103.0,179215.0,409.66584,546.2242764296008,704,4,11987.84038098606
AREA::490G00009202,E01001023,529786.0,159319.0,75.94255,7189.657124126296,5411,0,21063.460019664384
AREA::490G00009203,E01000360,548518.0,175366.0,2076.0727699999998,3873.5364404579177,5131,4,19152.244803155583
AREA::490G00009204,E01000888,527807.0,185391.0,785.41588,541.2947441089743,1409,2,5482.666230950048
AREA::490G00009205,E01002901,528514.0,177988.0,1383.72496,789.7683368771208,702,2,2834.9336852914216
AREA::490G00009206,E01000469,547688.0,180795.0,865.5397,1580.0159809318386,1335,0,17658.85364342771
AREA::490G00009207,E01000060,549248.0,186464.0,139.93416,1768.687426294251,556,0,20153.92480386885
AREA::490G00009209,E01001805,533535.0,186966.0,291.7244,127.94530081249565,6934,2,7457.829845202959
AREA::490G00009211,E01002440,506444.0,191374.0,4.68973,2786.069607227754,661,4,26025.644065037082
AREA::490G00009212,E01032567,546363.0,177529.0,363.31442,1822.01625190948,5131,4,16576.19211399289
AREA::490G00009213,E01003663,546911.0,189049.0,474.16907000000003,1637.2098216172537,6874,0,18972.80561751477
AREA::490G00009216,E01001122,534552.0,163104.0,81.60597,3829.907578845735,5411,0,17857.96889346602
AREA::490G00009217,E01000442,549074.0,177171.0,79.22151,2556.294627428938,5131,4,19308.694932594488
AREA::490G00009219,E01003576,542871.0,185979.0,2370.32158,799.6380431170093,6881,4,14004.505453603137
AREA::490G00009220,E01003583,542896.0,185395.0,488.08937000000003,980.7191239085736,6883,4,13804.754253517156
AREA::490G00009221,E01002613,512201.0,172780.0,213.31661,3416.9882479140374,613,3,19385.331825893514
AREA::490G00009222,E01001536,532484.0,196633.0,679.20317,433.53921391265175,6959,0,16435.632144824853
AREA::490G00009224,E01033486,531102.0,185164.0,967.91811,345.6737775562506,609,4,4900.786977619003
AREA::490G00009225,E01002696,531310.0,183434.0,534.30287,417.5963400255337,507,1,3308.9250520372925
AREA::490G00009226,E01033488,530999.0,185060.0,41.46486,400.33392473035235,609,4,4777.474856030119
AREA::490G00009232,E01000140,525126.0,186698.0,794.90347,792.8635990259885,584,4,7999.559550375258
AREA::490G00009233,E01004460,537144.0,189831.0,292.8517,837.2974010885157,742,4,11826.013698622202
AREA::490G00009238,E01001433,536381.0,197419.0,95.51559,1929.913210483829,6952,0,18181.800048400048
AREA::490G00009239,E01003199,538460.0,175650.0,2031.71848,438.49566069052065,940,3,9663.324324475507
AREA::490G00009241,E01000667,542747.0,165066.0,0.22083999999999998,9229.220323395604,5376,0,19904.009495576513
AREA::490G00009242,E01000756,543217.0,165094.0,129.54731999999998,9662.188629452015,5376,0,20186.22941512357
AREA::490G00009243,E01000756,543098.0,165079.0,747.81383,9554.862520087794,5376,0,20120.121769015215
AREA::490G00009246,E01000096,546469.0,183661.0,378.58307,860.5724812273827,738,0,16759.10573389881
AREA::490G00009247,E01034471,546567.0,185758.0,1209.61114,1565.8253414733074,6878,0,17385.402439978203
AREA::490G00009248,E01001498,531126.0,192815.0,1163.05756,1764.6630086486614,527,4,12481.85963708934
AREA::490G00009249,E01000777,536906.0,167722.0,78.13134,2867.59948001425,5376,0,14403.98087335581
AREA::490G00009250,E01001067,531201.0,159862.0,61.03745,6314.882743369033,5411,0,20552.159253956746
AREA::490G00009258,E01000818,542285.0,170292.0,32.380739999999996,6995.608439903145,940,3,15870.567790725068
AREA::490G00009259,E01004307,533750.0,181607.0,143.90125,297.64057358825403,503,2,3913.020827953769
AREA::490G00009261,E01001180,530853.0,166914.0,187.67944,1546.2192802122213,5411,0,13491.880891854924
AREA::490G00009262,E01033133,526663.0,175930.0,142.99259999999998,689.5448579397274,5595,2,5583.461471166431
AREA::490G00009263,E01033133,526686.0,176186.0,501.04195,619.440697547237,9586,2,5367.227310259926
AREA::490G00009264,E01001006,530843.0,166824.0,744.18831,1509.7016468494694,5411,0,13581.116669847144
AREA::490G00009265,E01001180,530721.0,166907.0,238.18408,1656.6009062233427,5411,0,13491.502696141746
AREA::490G00009266,E01002505,510635.0,180962.0,49.47416,1771.88494265288,3186,4,19407.698524039373
AREA::490G00009274,E01035704,537967.0,179523.0,96.76393,238.09346904104697,854,4,7979.2639384845515
AREA::490G00009276,E01035687,534299.0,181318.0,1811.59501,367.22533851374266,503,2,4366.714325439666
AREA::490G00009277,E01035718,528389.0,180106.0,5418.80967,338.4859251258288,614,2,1667.8279287744285
AREA::490G00009279,E01000824,540332.0,170263.0,295.68237999999997,5147.518776610335,5437,0,14436.853119707217
AREA::490G00009282,E01002974,519187.0,169549.0,47.77201,5721.1536571463685,686,0,15329.371578769953
AREA::490G00009283,E01004191,523357.0,165112.0,240.39897,4187.084480202725,647,4,16665.073957231634
AREA::490G00009285,E01001089,530693.0,169499.0,1343.2589600000001,3551.0147845369497,5356,0,10901.935837272204
AREA::490G00009286,E01003392,527929.0,170060.0,506.51198,1181.9523674557122,552,4,10533.473596112537
AREA::490G00009288,E01002112,517921.0,192701.0,38.7282,380.58256851967974,714,4,17277.360012455607
AREA::490G00009290,E01032739,532691.0,181457.0,758.60554,212.51240288421212,645,1,2866.6051349985405
AREA::490G00009291,E01004730,528082.0,183663.0,176.63909,737.5105498961177,540,1,3818.615979644981
AREA::490G00009292,E01000786,547876.0,165648.0,9.30498,13421.925267594384,5131,4,23138.674400233045
AREA::490G00009293,E01000070,545240.0,185140.0,397.68205,1072.9558181224754,738,0,15933.314689668312
AREA::490G00009294,E01000009,544464.0,184605.0,520.71316,246.40443175407793,514,4,15035.527127440528
AREA::490G00009295,E01000021,546710.0,185822.0,418.46085,1527.9954188413,6878,0,17541.193146419657
AREA::490G00009296,E01000730,546601.0,168739.0,93.9509,10347.906095223101,5131,4,20248.497549201027
AREA::490G00009299,E01001240,521470.0,181462.0,18.75987,364.44282070352347,563,4,8631.955572174824
AREA::490G000093,E01002858,527426.0,178646.0,151.49484,537.4694085964182,708,2,3132.393493799909
AREA::490G00009300,E01002496,512183.0,186165.0,133.78222,1308.7289030808179,710,0,18764.670447412605
AREA::490G00009301,E01002151,514199.0,190641.0,255.84643,314.4729718115692,1434,4,18868.35512173756
AREA::490G00009302,E01002142,515058.0,190869.0,2841.63261,1202.7373986037019,1434,4,18283.29073225058
AREA::490G00009304,E01004121,522429.0,165890.0,793.86174,4226.0690653079755,647,4,16365.362996279673
AREA::490G00009305,E01001228,517395.0,180908.0,78.9585,594.8539509715425,560,4,12649.98221342623
AREA::490G00009306,E01004393,536063.0,189105.0,417.3893,402.2586595667615,522,4,10604.57528616776
AREA::490G00009307,E01004044,533789.0,178837.0,208.27653,886.2215929259672,787,4,4060.0444578846673
AREA::490G00009308,E01002444,504998.0,176899.0,82.95175,981.5200812968533,783,1,25276.978063051763
AREA::490G00009309,E01003903,513268.0,171846.0,99.67119,4136.236419779308,611,4,18813.42555198282
AREA::490G00009310,E01003842,513553.0,173131.0,77.77261999999999,2840.4027192118697,611,4,18005.162065363365
AREA::490G00009311,E01032569,535536.0,167598.0,47.69105,1592.6548415914092,5376,0,13916.791763908806
AREA::490G00009312,E01000992,535098.0,167178.0,98.47707,1483.455912538193,5376,0,14140.838200050235
AREA::490G00009313,E01000280,525838.0,193982.0,23.21174,282.4416558846994,730,0,14233.538456757688
AREA::490G00009314,E01002444,504885.0,176776.0,153.16651,881.2254507156421,783,1,25406.066716436057
AREA::490G00009316,E01000424,545603.0,172478.0,19.96518,6645.040966348087,573,3,17459.987686135406
AREA::490G00009318,E01000426,545160.0,172240.0,17.26697,6765.68649715442,573,3,17177.652837334907
AREA::490G00009319,E01000426,545235.0,172351.0,6.405099999999999,6673.896296600484,573,3,17191.60553875059
AREA::490G00009321,E01000176,526246.0,190336.0,297.07122,1023.4385143268063,578,4,10651.336488910676
AREA::490G00009322,E01000298,525519.0,191070.0,1381.36499,468.39733048556303,578,4,11603.44543659339
AREA::490G00009326,E01000353,548939.0,176453.0,19.639629999999997,3052.1134571891953,5131,4,19308.759903214912
AREA::490G00009328,E01000297,526074.0,190623.0,30.149849999999997,797.2646023792154,578,4,10980.899963117778
AREA::490G00009329,E01001574,547034.0,177980.0,52.1814,1125.33575236707,5131,4,17168.715764436198
AREA::490G00009330,E01001574,547455.0,177590.0,0.0,1473.3183257154078,5131,4,17643.155103325484
AREA::490G00009332,E01004617,527156.0,170990.0,776.85307,531.5784505634379,727,4,9822.105935083371
AREA::490G00009334,E01034610,509738.0,180791.0,237.07786,1355.0045202876631,3186,4,20300.140787689135
AREA::490G00009335,E01000267,526612.0,195429.0,1.3278699999999997,1521.4109793803036,730,0,15432.186753665212
AREA::490G00009336,E01034476,545557.0,182396.0,54.20615,1388.327230878945,1335,0,15653.23461780344
AREA::490G00009337,E01000749,545136.0,162494.0,0.0,12463.022002886994,5376,0,23409.723898414522
AREA::490G00009338,E01003413,529333.0,169479.0,573.30735,2695.9310361235607,552,4,10924.51394799787
AREA::490G00009339,E01034613,507880.0,180215.0,86.24276,1766.944537895856,3174,4,22154.62191056304
AREA::490G00009341,E01003680,543469.0,189622.0,129.56383,1207.6919505604642,582,4,16306.296513923693
AREA::490G00009346,E01003539,541771.0,182466.0,954.64913,1424.532516757337,739,4,11920.754757984076
AREA::490G00009348,E01003540,542899.0,182285.0,734.19385,805.531501556581,895,0,13005.13133343912
AREA::490G00009349,E01003541,542187.0,182391.0,698.35768,1263.6095124681517,895,0,12318.096809166585
AREA::490G00009350,E01001473,530577.0,196175.0,18.92804,1210.6774069102507,664,4,15803.3314525767
AREA::490G00009352,E01001473,530932.0,196234.0,46.45927,1570.379961793586,664,4,15878.41342829944
AREA::490G00009353,E01003801,522798.0,177807.0,1998.9911,943.1390590250893,682,4,7680.180466629674
AREA::490G00009354,E01001473,530736.0,196183.0,0.54009,1368.3165003766194,664,4,15817.585403594318
AREA::490G00009356,E01000692,544029.0,170684.0,127.79496,7896.268408417822,940,3,17026.210206619675
AREA::490G00009357,E01001458,533156.0,192588.0,1787.80666,780.0083332888181,6972,0,12599.910039361392
AREA::490G00009358,E01004084,529162.0,162345.0,37.392219999999995,4812.377433504151,5411,0,18057.06731448936
AREA::490G00009359,E01004725,527068.0,182896.0,454.47015,596.319548995339,696,4,3888.7505705560493
AREA::490G00009360,E01002077,533909.0,190611.0,4440.36275,494.89418060833975,6958,4,10939.31099292821
AREA::490G00009362,E01003949,534530.0,173198.0,1950.9643800000001,900.8371800719596,5362,0,8474.048914185001
AREA::490G00009363,E01003950,534176.0,173357.0,195.46795999999998,1285.401153336965,5362,0,8154.308063839629
AREA::490G00009364,E01001717,532297.0,186779.0,555.90733,745.7101121858625,638,4,6786.425642412948
AREA::490G00009365,E01001801,532895.0,186980.0,541.35389,761.447306121704,6934,2,7192.5045707319505
AREA::490G00009366,E01034224,542462.0,180053.0,32.77489,238.5877430026604,533,2,12432.327537512838
AREA::490G00009367,E01001132,536265.0,166866.0,90.43168,2586.6051968641473,5376,0,14882.223825759374
AREA::490G00009370,E01002913,526146.0,177305.0,1529.79473,652.5931180894921,9586,2,4957.652670367298
AREA::490G00009372,E01000934,526263.0,184072.0,378.5602,93.26306878931231,1451,1,5276.734027786506
AREA::490G00009373,E01003186,531193.0,176332.0,2455.51413,739.5779452084414,716,4,4211.612755228097
AREA::490G00009375,E01003101,531015.0,178122.0,176.50933,578.33880141801,668,4,2462.811807670249
AREA::490G00009377,E01033488,530914.0,185004.0,60.16934,357.2794148750694,534,4,4706.009880992601
AREA::490G00009395,E01002993,517866.0,167058.0,820.42907,7825.029237959939,767,0,18043.352044451163
AREA::490G00009397,E01003656,542653.0,191873.0,6.86107,1474.7916837481607,688,0,17067.666067743416
AREA::490G00009398,E01000454,546678.0,176552.0,311.55169,2596.4918426386193,5131,4,17078.758063746907
AREA::490G000094,E01001786,537000.0,185507.0,30.967799999999997,940.7477079429957,6978,3,8648.758986120494
AREA::490G00009400,E01002441,505117.0,189940.0,17.60184,4370.476901954544,661,4,26687.663254769985
AREA::490G00009402,E01003078,532313.0,175316.0,39.07709,898.4814967488201,5421,0,5554.103528023222
AREA::490G00009403,E01035690,536485.0,181117.0,1568.31183,407.23027883496087,862,3,6492.849682535397
AREA::490G00009404,E01002368,550670.0,183311.0,44.66345,1759.9107727392561,555,0,20842.969941925265
AREA::490G00009405,E01000984,533327.0,166370.0,96.86048,1188.5512452141052,5411,0,14392.774923551053
AREA::490G00009406,E01002866,524111.0,179640.0,210.83266,461.0179735884682,700,2,5969.171634322471
AREA::490G00009407,E01001104,532880.0,160728.0,79.82981,5421.0777583890085,5411,0,19857.999018027975
AREA::490G00009408,E01001254,515436.0,179918.0,199.80628,598.410603181461,3191,4,14605.340564327831
AREA::490G00009410,E01001166,531738.0,165569.0,223.951,685.650466710262,5411,0,14909.693491148635
AREA::490G00009411,E01001734,535231.0,185441.0,20.43481,615.5100527205059,6977,2,7253.44118332809
AREA::490G00009412,E01003380,524084.0,169398.0,572.19484,1471.780184853558,767,0,12491.148425985499
AREA::490G00009413,E01001403,532957.0,194390.0,115.82641,1248.2889288942686,6913,0,14310.69565045669
AREA::490G00009414,E01002616,509867.0,172216.0,834.01584,2844.104845835892,781,1,21757.185341858905
AREA::490G00009415,E01004453,536568.0,192533.0,148.47298,2108.7845103544737,6919,0,13797.255524197557
AREA::490G00009418,E01001734,535214.0,185269.0,222.33676,472.3506377681732,6977,2,7122.144620828757
AREA::490G00009419,E01002368,550476.0,183308.0,7.724239999999999,1731.862815642077,555,0,20650.488928836527
AREA::490G00009420,E01003013,530986.0,179560.0,5722.80383,180.43323105370487,628,4,1257.1177351385986
AREA::490G00009421,E01002966,518708.0,168316.0,284.04797,6536.278706705203,767,0,16548.18724211205
AREA::490G00009423,E01000847,527088.0,184229.0,26.94683,437.33984055555874,723,4,4846.2377160019705
