lsoa,retained_for_fit,min_direction_activity,exclusion_reason,cluster,LSOA21CD,COA,ACS,OPS,WIC,WAL,GRQ,URB,DIS,DRN,CRN,DUN,LOU,DIU,REU,MEU,HDU,OUT,n_lsoa11_sources,signature_dominant_code,signature_dominant_type,distance_centre_km,signature_dominant_collapsed
E01002090,True,239.0399,retained,3,E01002090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014386116919004196,0.9968859766702127,0.0,0.0016754116378867488,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,11.327530947799529,DRN
E01002091,True,980.5144,retained,3,E01002091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9846831832103218,0.0,0.015316816789678195,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,11.368570714911467,DRN
E01002092,True,307.49869,retained,3,E01002092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.324992918615782,0.0,0.675007081384218,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods,11.481460602408335,DUN
E01002096,True,308.22394,retained,3,E01002096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11151830962205414,0.0,0.8884816903779458,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods,10.887412912137263,DUN
E01002098,True,926.86036,retained,1,E01002098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods,10.216371949683097,DUN
E01002099,True,44.62759,retained,0,E01002099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods,10.491759071396798,DUN
E01002100,True,527.84117,retained,3,E01002100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3602161402077285e-05,0.0,0.9999663978385979,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods,10.57766109890356,DUN
E01002102,True,62.09631,retained,0,E01002102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039199455382415226,0.0,0.9608005446175848,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods,10.92457669000336,DUN
E01002103,True,438.03462,retained,1,E01002103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06294289054095506,0.0,0.937057109459045,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods,10.611667445633447,DUN
E01002104,True,298.51484,retained,3,E01002104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3483350061321633,0.0,0.6516649938678367,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods,10.856184510854241,DUN
E01002105,True,6624.8791200000005,retained,1,E01002105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DUN,Dense urban neighbourhoods,10.319208816869185,DUN
E01002106,True,69.869,retained,0,E01002106,0.0,0.994630037889258,0.0,0.0,0.0,0.0,0.0,0.005369962110742007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia,17.267296570022086,ACS
E01002108,True,62.818830000000005,retained,0,E01002108,0.0,0.9956105545266439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00438944547335607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia,16.62039772609506,ACS
E01002109,True,158.2359,retained,2,E01002109,0.0,0.1865106282848118,0.06975223790679541,0.0,0.035479409111359904,0.0,0.0,0.0,0.07731999978538781,0.630937724911645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,16.906814114804384,CRN
E01002110,True,91.68596,retained,2,E01002110,0.0,0.6219961856815044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37800381431849556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia,16.410467857044072,ACS
E01002111,True,374.05081,retained,0,E01002111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia,16.80264083010926,ACS
E01002112,True,1256.71478,retained,1,E01002112,0.0,0.0,0.0,0.0,0.9864618333652089,0.0,0.0,0.0,0.0,0.013538166634791085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land,17.5672344579769,WAL
E01002113,True,68.60288,retained,3,E01002113,0.0,0.0,0.0,0.0,0.7504912413405638,0.0,0.0,0.0,0.0,0.2495087586594362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land,16.64774806986005,WAL
E01002114,True,176.61578,retained,2,E01002114,0.0,0.0,0.0,0.0,0.3842740723421194,0.0,0.575023268079285,0.0,0.0,0.04070265957859553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,URB,Urban buffer,18.89242483896338,URB
E01002118,True,682.72374,retained,2,E01002118,0.0,0.05666067368760934,0.0754972110749553,0.0,0.31643749225097556,0.0,0.0,0.2786372549159769,0.16161933598419795,0.1111480320862849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land,15.92713533044265,WAL
E01002119,True,118.39647,retained,2,E01002119,0.0,0.3153905666349141,0.0,0.0,0.0,0.0,0.0,0.15669552707346124,0.002383448384062485,0.5255304579075621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,15.382821143172876,CRN
E01002121,True,77.37134999999999,retained,0,E01002121,0.0,0.994428972977392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005571027022608157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia,15.329481394966232,ACS
E01002122,True,284.41613,retained,2,E01002122,0.0,0.6989627570562944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010372429437056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia,14.875095352337421,ACS
E01002123,True,389.95635,retained,1,E01002123,0.0,0.34817138099394257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6518286190060574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,14.516753398953048,CRN
E01002125,True,368.45649,retained,3,E01002125,0.0,0.022685462342593138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9773145376574068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,14.454136065351255,CRN
E01002129,True,12513.90757,retained,1,E01002129,0.0,0.0,0.0,0.0,0.10746480527741392,0.0,0.0,0.05925374698638966,0.7739874621626865,0.0,0.05929398557350977,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,16.76631576296316,DRN
E01002130,True,4741.38552,retained,1,E01002130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8516410175782487,6.446362265586136e-05,0.14829451879909544,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,16.717753332502383,DRN
E01002132,True,237.57845,retained,0,E01002132,0.0,0.0,0.11029544661983087,0.0,0.08242907638625895,0.0,0.0,0.8072754769939102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DIS,Disconnected suburbia,16.634488538165783,DIS
E01002133,True,687.70139,retained,1,E01002133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DIS,Disconnected suburbia,16.68954949076833,DIS
E01002135,True,701.691,retained,0,E01002135,0.0,0.0,0.003409007021943169,0.0,0.6470312808304064,0.0,0.0,0.2933247592502039,0.044473982521531966,0.011760970375914632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land,15.67536854667788,WAL
E01002136,True,690.75933,retained,1,E01002136,0.0,0.06072074567718208,0.004850866885055461,0.0,0.0,0.0,0.0,0.8594907505750368,0.0,0.07493763686272562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DIS,Disconnected suburbia,17.286501375163997,DIS
E01002137,True,38.98442,retained,0,E01002137,0.0,0.0,0.02242693519664242,0.0,0.7304536749047943,0.0,0.0,0.1386397735709132,0.1084796163276501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land,16.239404232392467,WAL
E01002139,True,39.59733,retained,0,E01002139,0.0,0.03517747581285352,0.0,0.0,0.4719340389650637,0.0,0.0,0.0,0.43843020442835384,0.05445828079372896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land,19.103926040383175,WAL
E01002141,True,88.76756,retained,0,E01002141,0.0,0.14976200698128117,0.1580722909232504,0.0,0.0,0.0,0.0,0.5707734991656243,0.0597088612474028,0.06168334168244141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DIS,Disconnected suburbia,18.003638670950423,DIS
E01002142,True,1738.48007,retained,1,E01002142,0.0,0.21239783658820668,0.3667091513335927,0.0,0.10086573252693953,0.0,0.0,0.02027296020827118,0.1735938911415518,0.1261604282014381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl,18.581613490094007,OPS
E01002144,True,155.61531,retained,3,E01002144,0.0,0.0031494670697186197,0.13731236039851877,0.0,0.5317944352513094,0.0,0.3250079584866223,0.0,0.002735778793830856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land,19.85923994383382,WAL
E01002145,True,88.63785,retained,0,E01002145,0.0,0.0,0.7228387579703328,0.0,0.0011603144249552114,0.0,0.0,0.276000927604712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl,18.430703825553646,OPS
E01002148,True,39.63075,retained,3,E01002148,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land,19.81363779234151,WAL
E01002150,True,376.53759,retained,0,E01002150,0.0,0.0,0.01650317159072043,0.0,0.9123251882663905,0.0,0.0,0.07117164014288892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land,20.167986843121156,WAL
E01002151,True,378.50675,retained,0,E01002151,0.0,8.544707338190107e-06,0.0,0.0,0.8736674218758822,0.0,0.0,0.0,0.04847660308570773,0.07784743033107182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land,19.269364517956554,WAL
E01002152,True,341.73978,retained,0,E01002152,0.0,0.350468102650124,0.4190699005238432,0.0,0.08347373373122836,0.0,0.0,0.14698826309480453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl,20.517540828975974,OPS
E01002153,True,92.87851,retained,0,E01002153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6953070294446743e-06,0.9999973046929705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,18.748106721164294,CRN
E01002155,True,69.97157,retained,3,E01002155,0.0,0.0,0.37084437593216557,0.0,0.5573315366636502,0.0,0.0,0.0,0.0,0.07182408740418425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land,19.40634153586245,WAL
E01002157,True,266.16777,retained,3,E01002157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,18.764701876954817,CRN
E01002159,True,55.71676,retained,3,E01002159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42858208296954786,0.5714179170304522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,17.945468576678007,CRN
E01002160,True,369.49817,retained,3,E01002160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,17.4759240969066,DRN
E01002161,True,747.11203,retained,3,E01002161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002135852345700978,0.997864147654299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,18.415851375107522,CRN
E01002163,True,93.9833,retained,3,E01002163,0.0,0.001087285207400075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989127147926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,18.198420872858506,CRN
E01002166,True,137.84418,retained,3,E01002166,0.0,0.1834120793170973,0.0,0.0,0.0,0.0,0.0,0.0,0.5560760609673467,0.26051185971555596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,14.716359849700714,DRN
E01002172,True,83.4296,retained,3,E01002172,0.0,0.13694782392773752,0.0,0.0,0.02173957968568874,0.0,0.0,0.0,0.4778557764400265,0.36345681994654727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,16.524164700315197,DRN
E01002174,True,641.29321,retained,3,E01002174,0.0,0.963043091505915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03695690849408491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia,15.927273377874018,ACS
E01002175,True,633.05581,retained,3,E01002175,0.0,0.9164823828722192,0.0,0.0,0.0325206096981502,0.0,0.0,0.0,0.0,0.05099700742963058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia,15.410057392895572,ACS
E01002176,True,814.17476,retained,3,E01002176,0.0,0.002199901525728596,0.0,0.0,0.44047132374278114,0.0,0.0,0.0,0.16487454250815178,0.39245423222333836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land,15.784717642879828,WAL
E01002177,True,49.05454,retained,0,E01002177,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia,16.650690271814653,ACS
E01002179,True,3556.86195,retained,1,E01002179,0.0,0.003546449315156791,0.0,0.0,0.0,0.0,0.0,0.0,0.7257570226738924,0.2610687604778201,0.009627767533130743,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,17.408955216390567,DRN
E01002181,True,372.03925,retained,3,E01002181,0.0,0.0663979190190729,0.0,0.0,0.0,0.0,0.0,0.0,0.08386369505159927,0.8432870743624142,0.006451311566913638,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,17.725902186450792,CRN
E01002184,True,100.85144,retained,0,E01002184,0.0,0.45620852152606656,0.0,0.0,0.0,0.0,0.0,0.0,0.1364361425812127,0.4073553358927208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia,16.992259388544014,ACS
E01002185,True,44.37149,retained,0,E01002185,0.0,0.028566685448854236,0.0,0.0,0.1075526463002024,0.0,0.0,0.8334799293275628,0.0,0.030400738923380494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DIS,Disconnected suburbia,21.594371797748575,DIS
E01002186,True,380.92195,retained,0,E01002186,0.0,0.0,0.13158243522293395,0.0,0.0,0.0,0.0,0.8684175647770661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DIS,Disconnected suburbia,21.17157757769729,DIS
E01002187,True,44.10244,retained,0,E01002187,0.0,0.1709398786007603,0.4061376788638799,0.0,0.10011448054860417,0.0,0.0,0.32280796198675565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl,20.984363707166573,OPS
E01002189,True,483.11799,retained,3,E01002189,0.0,0.0,0.8865043714450201,0.0,0.05726968583653603,0.0,0.0,0.03954763279498213,0.0,0.016678309923461736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl,19.91612640204419,OPS
E01002191,True,93.3309,retained,0,E01002191,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia,19.500417053955417,ACS
E01002192,True,545.67379,retained,0,E01002192,0.0,0.07129584447145765,0.7039252025486401,0.0,0.0,0.0,0.0,0.22477895297990233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl,20.689400578652812,OPS
E01002193,True,439.98315,retained,0,E01002193,0.0,0.11614430267469864,0.09411053633225043,0.0,0.11243851882338084,0.0,0.0,0.11140333122986518,0.14025771982728494,0.42564559111252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,19.776950413040545,CRN
E01002195,True,119.90769,retained,0,E01002195,0.0,0.4820707966120834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5179292033879166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,19.450779578670456,CRN
E01002198,True,52.56276,retained,3,E01002198,0.0,0.16915846460348166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8308415353965183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,14.797071961890275,CRN
E01002199,True,115.90906,retained,3,E01002199,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia,15.926192746345222,ACS
E01002200,True,87.20277999999999,retained,0,E01002200,0.0,0.8623236758081708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1376763241918291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia,15.251133033666964,ACS
E01002201,True,181.08837,retained,3,E01002201,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia,15.757983814386456,ACS
E01002202,True,1022.05119,retained,1,E01002202,0.0,0.7438537678225983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25614623217740184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia,15.150153583677735,ACS
E01002203,True,125.0285,retained,2,E01002203,0.0,0.9968142684886163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031857315113837667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia,15.660733215951993,ACS
E01002204,True,489.34507,retained,3,E01002204,0.0,0.0655083934431826,0.0,0.0,0.0,0.5172871994318726,0.0,0.0,0.4169785192708838,0.0002258878540609737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,GRQ,Gridded residential quarters,18.507277340590637,OTHER_RARE
E01002207,True,75.78483,retained,3,E01002207,0.0,0.4877534202581529,0.0,0.0,0.0,0.5122465797418472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,GRQ,Gridded residential quarters,18.785607048005296,OTHER_RARE
E01002209,True,1250.17071,retained,3,E01002209,0.0,0.29698546377530083,0.0,0.0,0.0,0.0,0.0,0.0,0.27032312723729895,0.4326914089874003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,18.768928779583156,CRN
E01002211,True,63.91526,retained,0,E01002211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036707179227760795,0.9397883044319411,0.05984462377578131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,17.803697487612723,DRN
E01002212,True,703.14044,retained,3,E01002212,0.0,0.0,0.0,0.0,0.0,0.26608016113000127,0.0,0.08625065738368493,0.2013403736880136,0.4463288077983002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,17.970226320309596,CRN
E01002214,True,288.34601,retained,3,E01002214,0.0,0.13333666037032466,0.0,0.0,0.0,0.15370346684590375,0.0,0.5669897603640115,0.0,0.14597011241976005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DIS,Disconnected suburbia,18.528272378539462,DIS
E01002216,True,135.31551,retained,3,E01002216,0.0,0.0,0.0,0.0,0.0,0.8393826925676529,0.0,0.06248822914002058,0.05233849520493668,0.04579058308738991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,GRQ,Gridded residential quarters,18.37579719931045,OTHER_RARE
E01002217,True,68.06993,retained,0,E01002217,0.0,0.003521440295126642,0.0,0.0,0.0,0.0,0.0,0.0,0.9964785597048734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,17.843955160397154,DRN
E01002218,True,223.70316,retained,3,E01002218,0.0,0.367934062087465,0.0,0.0,0.0,0.0,0.0,0.14820825360719392,0.0,0.48385768430534104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,17.38257184651212,CRN
E01002219,True,5324.86738,retained,1,E01002219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9960422531596562,0.0,0.003957746840343827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DIS,Disconnected suburbia,16.822200821678855,DIS
E01002221,True,1065.99768,retained,1,E01002221,0.0,0.37030369207328157,0.037910813465099044,0.0,0.0,0.0,0.0,0.5076779182738221,0.0,0.0841075761877972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DIS,Disconnected suburbia,17.07948418273131,DIS
E01002225,True,236.24813,retained,3,E01002225,0.0,0.0,0.36239113074606755,0.0,0.09221853103215855,0.0,0.5169376480740691,0.028452690147704813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,URB,Urban buffer,19.214599673610856,URB
E01002226,True,1330.28755,retained,3,E01002226,0.0,0.0,0.10458206213069027,0.0,0.3464179043936834,0.0,0.0,0.5009738804794263,0.00821072272956308,0.03981543026663699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DIS,Disconnected suburbia,18.074922860156445,DIS
E01002227,True,275.39547,retained,0,E01002227,0.0,0.0,0.8513752040281755,0.0,0.03677104791372002,0.0,0.025897807696643793,0.08595594036146073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl,18.538152250002824,OPS
E01002228,True,165.99378,retained,0,E01002228,0.0,0.01161120941613536,0.8546099569263049,0.0,0.0,0.0,0.0,0.1337788336575596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl,17.897894187972767,OPS
E01002232,True,806.63849,retained,1,E01002232,0.0,0.2672287663563153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7327712336436846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,18.277490836966777,CRN
E01002233,True,1061.95876,retained,1,E01002233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11615145767908432,0.8662432955434994,0.017605246777416286,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,17.77538197733454,CRN
E01002235,True,86.61144,retained,0,E01002235,0.0,0.09941915036726999,0.0,0.0,0.0,0.0,0.0,0.0,0.013215992447119818,0.8873648571856102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,17.581556956007994,CRN
E01002240,True,271.03017,retained,2,E01002240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5246028715256258,0.22602214890726632,0.24937497956710786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DIS,Disconnected suburbia,17.136046629880436,DIS
E01002242,True,72.20456,retained,3,E01002242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,18.29323201971993,CRN
E01002243,True,322.69216,retained,2,E01002243,0.0,0.0005266410758626757,0.0,0.0,0.0,0.0,0.0,0.1311351607416846,0.2337710638859819,0.6266083011059935,0.00795883319047731,0.0,0.0,0.0,0.0,0.0,0.0,1,CRN,Connected residential neighbourhoods,22.381157750491205,CRN
E01002245,True,130.94665,retained,2,E01002245,0.0,0.01227673955990364,0.0,0.0,0.056712424235344464,0.0,0.0,0.6193831631125176,0.038859109185549336,0.27276701009186594,1.5538148190612711e-06,0.0,0.0,0.0,0.0,0.0,0.0,1,DIS,Disconnected suburbia,22.1971049968726,DIS
E01002246,True,311.14887,retained,2,E01002246,0.0,0.0,0.7594273052182249,0.0,0.0975242967132516,0.0,0.0,0.0,0.14304839806852354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl,21.30417268191191,OPS
E01002247,True,115.05158,retained,2,E01002247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,21.721213298355366,DRN
E01002248,True,774.04803,retained,1,E01002248,0.0,0.0,0.00690288748795849,0.0,0.31446610150796894,0.0,0.0,0.0,0.6786310110040726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DRN,Dense residential neighbourhoods,21.635234694636342,DRN
E01002250,True,46.64111,retained,2,E01002250,0.0,0.0,0.6543676057564303,0.0,0.33993081401823744,0.0,0.0,0.001139300374413788,0.0045622798509185325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl,20.748622998724947,OPS
E01002251,True,171.67457,retained,2,E01002251,0.0,0.0,0.34198038670093517,0.0,0.6420980388876539,0.0,0.0,0.0,0.015921574411410802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WAL,Warehouse/Park land,21.09528760776969,WAL
E01002253,True,77.02687999999999,retained,0,E01002253,0.0,0.3209773514445056,0.013672403182254409,0.0,0.0,0.0,0.66535024537324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,URB,Urban buffer,27.388325654614075,URB
E01002254,True,117.73368,retained,0,E01002254,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia,27.72757559164311,ACS
E01002258,True,148.04209,retained,0,E01002258,0.0,0.8016717462219413,0.19832825377805874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia,28.18851556785958,ACS
E01002260,True,50.98772,retained,3,E01002260,0.0,0.12796207608041066,0.8644594538413054,0.0,0.0053921031305686415,0.0,0.0,0.0,0.0019229664907182004,0.00026340045699714955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OPS,Open sprawl,22.090576139179806,OPS
E01002261,True,992.43899,retained,2,E01002261,0.0,0.8465294165874334,0.11077160666062526,0.0,0.015765238273963686,0.0,0.0,0.0,0.00823004094577485,0.018703697532202926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia,22.866495212762644,ACS
E01002262,True,119.7029,retained,2,E01002262,0.0,0.7304573376130459,0.1686251765465675,0.0,0.0,0.0,0.0,0.008835106601861816,0.0,0.09208237923852479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ACS,Accessible suburbia,22.767182725374138,ACS
