lsoa,alightings,boardings,total_activity,exact_direction_zero
E01003861,756.67184,441.89017,1198.56201,False
E01003862,497.93516999999997,212.61172,710.54689,False
E01003866,112.95872,122.4859,235.44462,False
E01003867,324.00932,269.32601999999997,593.33534,False
E01003868,488.23621,346.10562,834.3418300000001,False
E01003869,99.77099,61.13895,160.90994,False
E01003870,120.348,172.91339,293.26139,False
E01003871,187.08257,91.89982,278.98239,False
E01003872,144.32336,110.8019,255.12526000000003,False
E01003874,183.26819,257.82155,441.08974,False
E01003875,441.56293,373.86298,815.4259099999999,False
E01003876,9148.71732,14414.86479,23563.58211,False
E01003877,84.23234,58.88607,143.11840999999998,False
E01003878,196.79191,136.02029000000002,332.8122,False
E01003880,749.69749,574.97389,1324.67138,False
E01003881,301.70914,245.23906,546.9482,False
E01003882,1711.7592,2185.49929,3897.25849,False
E01003885,1278.08158,785.1716,2063.25318,False
E01003886,690.9088,578.05365,1268.96245,False
E01003887,343.35708,541.11914,884.47622,False
E01003888,1693.66806,1581.5034,3275.17146,False
E01003889,15.27037,23.15507,38.425439999999995,False
E01003890,200.91781,115.2233,316.14111,False
E01003891,508.0338,470.48752,978.5213200000001,False
E01003893,897.44229,1453.36663,2350.80892,False
E01003894,442.26105,376.27668,818.53773,False
E01003895,363.08823,326.31973999999997,689.40797,False
E01003896,1274.04179,1618.31707,2892.3588600000003,False
E01003897,1135.2878699999999,2561.54976,3696.83763,False
E01003898,266.89547,181.08551,447.98098,False
E01003899,307.98521,156.85493,464.84014,False
E01003900,831.72243,570.94843,1402.6708600000002,False
E01003903,303.67521999999997,203.14305,506.81827,False
E01003904,141.85531,162.67257,304.52788,False
E01003905,1051.93334,544.85826,1596.7916,False
E01003906,60.0942,56.49328,116.58748,False
E01003907,20.09296,8.376249999999999,28.46921,False
E01003908,17.19857,6.714639999999999,23.91321,False
E01003909,134.68314,236.74381,371.42695000000003,False
E01003911,2800.50775,2088.68817,4889.19592,False
E01003912,975.48815,384.58441,1360.07256,False
E01003916,1115.46767,924.0538300000001,2039.5215,False
E01003919,2457.19634,2123.06653,4580.2628700000005,False
E01003920,3234.11796,2325.76309,5559.88105,False
E01003921,5285.92501,5014.65267,10300.57768,False
E01003922,8975.2831,7447.85896,16423.14206,False
E01003924,1756.7534,1037.25032,2794.00372,False
E01003926,147.04422,218.58751,365.63173,False
E01003929,496.31834,3072.91298,3569.23132,False
E01003930,1457.0909,1249.31825,2706.40915,False
E01003932,18380.01564,20105.07413,38485.089770000006,False
E01003933,9326.66762,8931.10491,18257.772530000002,False
E01003934,792.96965,1333.90847,2126.8781200000003,False
E01003936,148.91831,146.07498999999999,294.9933,False
E01003938,158.13621999999998,128.71283,286.84905,False
E01003939,3040.46391,3152.8766100000003,6193.34052,False
E01003941,1755.38525,1596.89754,3352.28279,False
E01003942,1623.61879,999.30992,2622.92871,False
E01003945,258.46851,128.52689,386.9954,False
E01003946,1332.43486,620.24312,1952.67798,False
E01003947,93.54673,77.57174,171.11847,False
E01003948,606.97398,326.48178,933.45576,False
E01003949,1276.64406,858.55439,2135.19845,False
E01003950,1464.96092,914.711,2379.67192,False
E01003951,455.46335,367.9905,823.45385,False
E01003952,1308.81757,1178.79879,2487.61636,False
E01003953,1771.43572,1516.29821,3287.73393,False
E01003954,87.00536,92.82074,179.8261,False
E01003955,304.42605000000003,174.64972,479.07577000000003,False
E01003957,337.49971999999997,185.47031,522.97003,False
E01003958,939.99547,666.15999,1606.15546,False
E01003960,1485.1624,1300.34606,2785.50846,False
E01003961,4539.32236,3598.32412,8137.64648,False
E01003966,5229.91039,4427.38882,9657.299210000001,False
E01003969,4554.81869,3439.38547,7994.20416,False
E01003975,124.40051,118.08699,242.4875,False
E01003976,573.15598,593.43344,1166.58942,False
E01003977,334.63561,218.66097,553.29658,False
E01003979,1139.1008199999999,560.36775,1699.46857,False
E01003980,143.77761,53.74942,197.52703000000002,False
E01003981,6167.97448,2656.38259,8824.35707,False
E01003983,229.40543,145.87974,375.28517,False
E01003984,3545.0282899999997,2315.56643,5860.594719999999,False
E01003986,383.51158,331.78588,715.29746,False
E01003987,37.363,49.76262,87.12562,False
E01003988,6.77931,0.0,6.77931,True
E01003989,2802.87456,1763.72951,4566.60407,False
E01003990,612.32944,322.82506,935.1545,False
E01003991,31.01151,10.65411,41.665620000000004,False
E01003993,419.46567999999996,358.02177,777.48745,False
E01003994,2670.97676,2441.90529,5112.88205,False
E01003997,39.64767,21.28067,60.92834,False
E01003999,63.52877,45.48591,109.01468,False
E01004000,317.00993,174.94288,491.95281,False
E01004001,512.60456,288.98232,801.5868800000001,False
E01004002,116.9186,75.25502,192.17362,False
E01004003,80.04441,49.68326,129.72767,False
E01004004,940.20083,679.16201,1619.36284,False
E01004005,2164.0643,1630.21008,3794.27438,False
E01004008,1170.49629,1739.38927,2909.8855599999997,False
E01004010,8145.70171,5990.15358,14135.85529,False
E01004012,657.03227,246.38939,903.42166,False
E01004013,1760.69168,1231.87648,2992.56816,False
E01004014,1004.2552499999999,624.01703,1628.27228,False
E01004015,1937.44183,1058.36817,2995.81,False
E01004016,429.77859,271.03089,700.80948,False
E01004017,804.69151,370.42108,1175.11259,False
E01004018,177.06133,114.22484,291.28616999999997,False
E01004019,139.76023,84.12394,223.88417,False
E01004020,811.8076599999999,437.36692999999997,1249.1745899999999,False
E01004021,176.34011999999998,204.03176,380.37188,False
E01004023,2213.4100200000003,1544.62205,3758.03207,False
E01004024,172.23058,150.66929,322.89986999999996,False
E01004028,1065.93501,903.2249,1969.1599099999999,False
E01004031,6325.1233999999995,6292.99683,12618.12023,False
E01004033,764.92421,336.07648,1101.00069,False
E01004034,413.74699,297.51242,711.25941,False
E01004035,345.51486,234.58954,580.1043999999999,False
E01004036,163.61568,103.85038,267.46605999999997,False
E01004037,790.47761,459.18228999999997,1249.6599,False
E01004038,237.68324,119.14003,356.82327,False
E01004040,285.3376,300.07203,585.40963,False
E01004042,1524.89192,1010.46443,2535.35635,False
E01004044,122.38825,81.99792000000001,204.38617,False
E01004045,38.9874,28.3132,67.3006,False
E01004046,580.29738,181.82021,762.11759,False
E01004047,844.47668,583.99416,1428.47084,False
E01004048,1698.69666,1097.0618299999999,2795.75849,False
E01004049,595.81931,279.09514,874.91445,False
E01004050,141.83544,103.35385,245.18929,False
E01004051,1898.06126,1714.63804,3612.6993,False
E01004052,430.94342,435.30178,866.2452000000001,False
E01004053,343.43964,232.99435,576.43399,False
E01004054,172.86687,44.21255,217.07942,False
E01004055,145.41896,52.505449999999996,197.92441,False
E01004056,561.67015,270.76627,832.43642,False
E01004057,361.92086,165.57443,527.4952900000001,False
E01004059,455.14115,401.24421,856.38536,False
E01004060,1076.37845,1510.85759,2587.23604,False
E01004061,18.18716,93.46603,111.65319,False
E01004062,3351.99838,3339.06652,6691.064899999999,False
E01004063,2809.34568,4221.74564,7031.0913199999995,False
E01004064,2060.56309,1409.03157,3469.59466,False
E01004067,7786.842079999999,7546.65072,15333.4928,False
E01004069,277.92645,280.36489,558.29134,False
E01004070,614.49531,453.4727,1067.96801,False
E01004071,219.17459,195.12270999999998,414.29729999999995,False
E01004072,875.33274,378.58007,1253.9128099999998,False
E01004073,284.36289,145.97591,430.3388,False
E01004074,1049.96222,1104.47199,2154.43421,False
E01004075,60.472139999999996,137.26651,197.73865,False
E01004076,406.07088999999996,478.71253,884.78342,False
E01004077,605.92548,304.11094,910.03642,False
E01004078,19.67769,20.87465,40.55234,False
E01004080,130.46295,57.2211,187.68405,False
E01004081,15.678079999999998,7.81912,23.4972,False
E01004083,366.22846,161.42177,527.65023,False
E01004084,66.10113,34.1726,100.27373,False
E01004085,0.8565899999999999,0.0,0.8565899999999999,True
E01004086,816.31723,509.6342,1325.95143,False
E01004087,123.4299,79.98418,203.41408,False
E01004088,488.19481,202.66371,690.85852,False
E01004090,903.0199799999999,375.7872,1278.8071799999998,False
E01004091,94.65717,107.41692,202.07409,False
E01004092,7.4748399999999995,1.0533700000000001,8.52821,False
E01004094,415.80698,191.10325,606.91023,False
E01004095,24.60613,58.403009999999995,83.00914,False
E01004096,389.48083,1.42976,390.91059,False
E01004097,102.70709,70.38623,173.09332,False
E01004098,254.66448,179.12461,433.78909,False
E01004099,1607.54475,1579.04966,3186.5944099999997,False
E01004100,145.16101,67.4333,212.59431,False
E01004101,185.31202000000002,118.97792,304.28994,False
E01004103,187.01489,119.14671,306.1616,False
E01004105,194.1513,108.10404,302.25534,False
E01004106,1.0712499999999996,0.33259000000000005,1.4038399999999998,False
E01004107,149.38203,108.11992000000001,257.50194999999997,False
E01004108,0.2450199999999999,0.0,0.2450199999999999,True
E01004109,135.68271,45.45506,181.13777,False
E01004110,935.58228,1045.90661,1981.48889,False
E01004111,143.94182,109.04706999999999,252.98889,False
E01004112,20.29935,26.81963,47.11898,False
E01004116,14.0665,13.95041,28.01691,False
E01004118,3062.82785,2041.59006,5104.41791,False
E01004119,88.73124999999999,87.1395,175.87075,False
E01004120,298.1539,194.87643,493.03033000000005,False
E01004121,454.44194,456.69344,911.1353799999999,False
E01004123,2627.57228,2221.35048,4848.9227599999995,False
E01004125,430.81273,195.56659,626.37932,False
E01004127,261.51809,85.37263999999999,346.89072999999996,False
E01004128,279.44604,86.34758,365.79362,False
E01004129,970.98698,551.7900599999999,1522.77704,False
E01004130,416.37484,210.85892,627.2337600000001,False
E01004131,1150.59714,492.80048,1643.3976200000002,False
E01004132,6.102759999999999,6.3121,12.41486,False
E01004133,6.160349999999999,8.285260000000001,14.44561,False
E01004134,1097.31272,279.61622,1376.9289399999998,False
E01004135,229.61904,114.44811,344.06715,False
E01004137,1922.56355,2188.30758,4110.87113,False
E01004138,355.04665,168.85744,523.90409,False
E01004139,77.83403999999999,68.7066,146.54064,False
E01004140,1003.21949,999.60281,2002.8222999999998,False
E01004141,1.7261599999999995,4.351319999999999,6.077479999999999,False
E01004144,512.80903,282.56705,795.37608,False
E01004145,14.59399,8.71904,23.313029999999998,False
E01004146,957.25783,703.11,1660.3678300000001,False
E01004147,59.242020000000004,26.86237,86.10439,False
E01004148,395.83607,158.08896,553.92503,False
E01004150,2.18239,5.40657,7.58896,False
E01004152,327.19118,134.29318,461.48436,False
E01004153,71.88344,151.06425,222.94768999999997,False
E01004156,1675.31438,1694.76847,3370.08285,False
E01004157,55.22009,51.1336,106.35369,False
E01004158,136.2576,94.33739,230.59499,False
E01004159,120.91647999999999,63.17814,184.09462,False
E01004160,202.16156,79.84238,282.00394,False
E01004162,32.62768,36.06506,68.69274,False
E01004163,337.49448,91.51788,429.01236,False
E01004164,491.35414,333.3888,824.74294,False
E01004165,451.31005,326.55922,777.8692699999999,False
E01004166,105.5956,37.29151,142.88711,False
E01004167,318.3562,157.94339,476.29958999999997,False
E01004169,328.55162,72.56543,401.11705,False
E01004170,878.51601,676.3885300000001,1554.90454,False
E01004171,985.85763,661.11534,1646.9729699999998,False
E01004172,16.4471,46.35527,62.802369999999996,False
E01004175,39.52946,76.78925,116.31871,False
E01004176,77.04128,60.44793,137.48921,False
E01004177,405.83884,208.31886,614.1577,False
E01004178,1641.60824,1796.60646,3438.2147,False
E01004180,48.14498,62.83629,110.98127,False
E01004181,372.6286,195.35097,567.97957,False
E01004182,207.20736,137.06627,344.27363,False
E01004183,311.34961,90.33622,401.68583,False
E01004185,78.56551999999999,74.73752999999999,153.30304999999998,False
E01004186,194.6481,121.93445,316.58254999999997,False
E01004190,202.94741000000002,187.43402,390.38143,False
E01004191,366.98131,299.26515,666.2464600000001,False
E01004192,30.93339,27.63253,58.56592,False
E01004193,1.6912099999999997,9.1433,10.83451,False
E01004196,540.24339,193.2592,733.5025899999999,False
E01004198,385.48064,587.58502,973.06566,False
E01004200,540.1528,430.85845,971.01125,False
E01004201,115.31551,54.1055,169.42101,False
E01004203,1734.18056,917.00655,2651.18711,False
E01004204,486.89767,372.9763,859.87397,False
E01004205,48.56365,51.31953,99.88318000000001,False
E01004207,1517.77593,1200.72597,2718.5019,False
E01004208,4453.7631599999995,4502.6661,8956.42926,False
E01004209,1400.80387,698.5361899999999,2099.34006,False
E01004211,665.46812,817.01102,1482.47914,False
E01004212,422.74606,1350.62115,1773.36721,False
E01004216,336.89682,136.48128,473.3781,False
E01004217,1275.02842,846.51686,2121.5452800000003,False
E01004218,226.39803999999998,128.86708,355.26511999999997,False
E01004219,3825.37864,2532.90338,6358.282020000001,False
E01004221,498.3841,396.34484,894.72894,False
E01004223,776.01028,452.08589,1228.09617,False
E01004226,134.61336,66.33812999999999,200.95148999999998,False
E01004228,1335.36682,698.20965,2033.57647,False
E01004229,367.95396999999997,356.62235,724.5763199999999,False
E01004230,1259.84967,1168.26439,2428.11406,False
E01004231,1437.77914,936.88206,2374.6612,False
E01004232,4443.80926,4004.64915,8448.45841,False
E01004233,354.31981,198.8245,553.14431,False
E01004234,853.2605199999999,527.63975,1380.90027,False
E01004235,338.17873000000003,184.21071999999998,522.38945,False
E01004236,134.26695,63.25848,197.52543,False
E01004239,256.5071,130.45067,386.95777,False
E01004241,168.61928,92.04081,260.66008999999997,False
E01004244,147.06588,59.627919999999996,206.69379999999998,False
E01004245,467.20326,320.73891,787.94217,False
E01004247,1654.45872,1512.53252,3166.9912400000003,False
E01004248,7.85319,16.10744,23.960630000000002,False
E01004249,759.8284199999999,419.09681,1178.9252299999998,False
E01004255,884.01604,685.74347,1569.7595099999999,False
E01004257,702.6501,399.48601,1102.13611,False
E01004259,2290.11524,1735.93693,4026.05217,False
E01004260,22.22151,91.00724,113.22874999999999,False
E01004266,42.41701,36.00674,78.42375,False
E01004267,1369.18756,664.11528,2033.30284,False
E01004270,1848.66899,2658.62074,4507.2897299999995,False
E01004272,253.72727,186.70067,440.42794000000004,False
E01004274,705.09528,300.34418,1005.43946,False
E01004276,500.70237,207.81774,708.5201099999999,False
E01004277,2675.96152,4707.89675,7383.85827,False
E01004280,642.44141,341.28919,983.7306000000001,False
E01004281,227.64396,67.18057,294.82453,False
E01004283,48.81615,31.18852,80.00467,False
E01004287,658.03732,677.6360599999999,1335.67338,False
E01004288,43.567569999999996,38.08638,81.65395,False
E01004289,914.47441,891.93392,1806.40833,False
E01004290,520.02074,594.0321,1114.05284,False
E01004291,357.20981,179.15608,536.36589,False
E01004293,1144.6453,1900.8946,3045.5398999999998,False
E01004295,55.06237,49.39604,104.45841,False
E01004296,301.71398,278.90872,580.6227,False
E01004297,27.876129999999996,114.2983,142.17443,False
E01004298,19.12782,21.82495,40.95277,False
E01004301,342.74906,143.82808,486.57714,False
E01004303,110.78965,49.35767,160.14731999999998,False
E01004305,565.03783,389.70367999999996,954.74151,False
E01004307,194.65161,504.28704,698.93865,False
E01004308,13.02586,15.78319,28.80905,False
E01004309,1997.70613,3037.76386,5035.46999,False
E01004310,4954.14477,5278.89764,10233.04241,False
E01004313,690.27543,621.07547,1311.3509,False
E01004319,64.70275,62.80778,127.51052999999999,False
E01004321,1353.21019,1330.03389,2683.24408,False
E01004322,594.01237,205.17709,799.18946,False
E01004326,1541.73284,1332.06222,2873.79506,False
E01004328,228.62111000000002,136.40248,365.02359,False
E01004329,115.91855,61.69103,177.60958,False
E01004330,398.18055,267.07383,665.25438,False
E01004331,284.96576,133.51536,418.48112,False
E01004332,163.25029,321.99312,485.24341,False
E01004335,1341.49846,729.67971,2071.17817,False
E01004336,4889.73562,6071.93766,10961.673279999999,False
E01004337,231.73738,140.56721,372.30458999999996,False
E01004340,73.00795,35.88275,108.8907,False
E01004341,1582.26447,1050.60213,2632.8666000000003,False
E01004342,450.82308,370.51878999999997,821.34187,False
E01004343,416.67274000000003,170.41799,587.09073,False
E01004344,1541.94324,1257.11182,2799.05506,False
E01004345,320.63382,125.49118,446.125,False
E01004347,629.18134,72.54966,701.731,False
E01004348,1063.29112,758.97253,1822.26365,False
E01004349,115.50749,62.42031,177.9278,False
E01004350,329.67365,242.80848,572.48213,False
E01004352,696.07269,970.9512,1667.02389,False
E01004353,82.37504,41.88137,124.25640999999999,False
E01004354,1478.08537,1208.31343,2686.3988,False
E01004356,348.5068,170.95684,519.4636399999999,False
E01004357,36.41861,71.4482,107.86681,False
E01004358,334.38154,159.76021,494.14175,False
E01004359,229.27567,131.94351,361.21918,False
E01004360,31.09406,18.89667,49.99073,False
E01004361,256.17357,80.63282,336.80638999999996,False
E01004362,634.89628,353.95344,988.84972,False
E01004363,1388.79494,1488.27316,2877.0681,False
E01004364,2122.9136,2038.06589,4160.97949,False
E01004365,3605.79755,2081.91875,5687.7163,False
E01004366,142.00665999999998,179.68919,321.69584999999995,False
E01004369,622.45289,446.12644,1068.57933,False
E01004370,178.03244999999998,179.71752999999998,357.74997999999994,False
E01004371,165.93215,141.75042,307.68257,False
E01004374,250.16091,180.09637,430.25728000000004,False
E01004376,637.16739,460.05728,1097.22467,False
E01004377,262.60249999999996,160.30080999999998,422.9033099999999,False
E01004378,432.81494,180.53282,613.34776,False
E01004379,89.02123,258.17745,347.19868,False
E01004381,880.2079,932.1653699999999,1812.37327,False
E01004383,73.67399,58.58755,132.26154,False
E01004384,277.19364,145.63234,422.82598,False
E01004385,112.88735,62.41593,175.30328,False
E01004386,89.5318,40.69243,130.22423,False
E01004387,35.78489,24.42711,60.211999999999996,False
E01004388,6.880519999999999,8.5429,15.423419999999998,False
E01004389,133.10931,80.96312999999999,214.07243999999997,False
E01004390,239.86247,153.54059999999998,393.40306999999996,False
E01004391,2855.26301,5082.44305,7937.70606,False
E01004392,158.49834,206.8133,365.31164,False
E01004393,225.21305,293.90494,519.11799,False
E01004394,411.29262,418.9869,830.27952,False
E01004395,86.15734,29.804289999999998,115.96163,False
E01004396,223.04386,207.65804,430.7019,False
E01004397,10293.2791,11355.18303,21648.46213,False
E01004398,1016.25628,526.29423,1542.55051,False
E01004399,174.56268,42.86437,217.42705,False
E01004400,520.84182,190.34455,711.18637,False
E01004401,620.64646,517.70071,1138.34717,False
E01004403,2215.6060899999998,882.2044500000001,3097.81054,False
E01004404,364.38137,192.68031,557.06168,False
E01004405,535.75997,363.08448,898.8444499999999,False
E01004406,588.93515,1030.18679,1619.12194,False
E01004407,426.85283,888.89666,1315.74949,False
E01004408,2349.84355,1332.16021,3682.00376,False
E01004409,1338.72599,3484.83255,4823.55854,False
E01004410,289.51659,151.08345,440.60004000000004,False
E01004411,416.6424,167.79673,584.43913,False
E01004413,661.81001,329.7593,991.5693100000001,False
E01004414,353.44874,253.19438,606.64312,False
E01004415,243.40144999999998,169.22014,412.62158999999997,False
E01004416,30.53138,24.436339999999998,54.96772,False
E01004417,1206.99011,848.17278,2055.16289,False
E01004418,953.64134,463.66,1417.30134,False
E01004419,858.26257,654.98474,1513.24731,False
E01004420,2477.90948,2047.78526,4525.69474,False
E01004421,571.92512,464.5252,1036.45032,False
E01004422,238.86607999999998,406.8388,645.70488,False
E01004423,223.47621,188.36766,411.84387000000004,False
E01004424,4117.20386,2221.05337,6338.257229999999,False
E01004426,314.11043,269.10436,583.21479,False
E01004427,1654.35608,1135.51926,2789.87534,False
E01004428,431.15087,268.95642,700.1072899999999,False
E01004429,1426.50081,1121.76624,2548.26705,False
E01004430,2258.86311,2181.17561,4440.03872,False
E01004432,1502.8305,848.27634,2351.10684,False
E01004434,453.48314,260.49541,713.97855,False
E01004435,595.66111,361.18613,956.84724,False
E01004436,8.328109999999999,11.472529999999999,19.800639999999998,False
E01004437,368.77617,169.95156,538.72773,False
E01004438,1677.47606,2091.12717,3768.60323,False
E01004439,27.54808,30.6344,58.18248,False
E01004440,2923.48904,3188.51316,6112.0022,False
E01004444,2730.69272,2102.70491,4833.3976299999995,False
E01004448,445.57763,247.91705,693.49468,False
E01004450,29.939289999999996,25.16857,55.107859999999995,False
E01004451,201.79233,133.49871,335.29103999999995,False
E01004452,1338.00992,834.9334,2172.94332,False
E01004453,354.07152,332.58498,686.6565,False
E01004454,861.42166,348.03047,1209.45213,False
E01004455,999.87981,527.96065,1527.84046,False
E01004457,120.40425,119.21408,239.61833000000001,False
E01004458,721.01153,449.39724,1170.40877,False
E01004460,715.15198,498.54543,1213.69741,False
E01004462,372.36089,549.93827,922.29916,False
E01004464,382.77632,267.34191,650.11823,False
E01004465,40.913129999999995,30.24713,71.16026,False
E01004466,112.05445999999999,105.40290999999999,217.45736999999997,False
E01004467,378.51475999999997,275.19602,653.7107799999999,False
E01004468,125.4405,127.96217,253.40267,False
E01004469,167.11631,66.81719,233.93349999999998,False
E01004470,676.31737,434.45825,1110.77562,False
E01004474,427.87241,663.48025,1091.35266,False
E01004476,1074.85689,1349.53518,2424.39207,False
E01004477,75.53479,45.29746,120.83225,False
E01004479,137.60518,89.1508,226.75598,False
E01004481,1246.54739,2175.09616,3421.64355,False
E01004482,141.56456,185.80746,327.37202,False
E01004483,908.0579,453.13901,1361.1969100000001,False
E01004485,8.43745,25.1978,33.63525,False
E01004486,64.31389,45.07021,109.3841,False
E01004491,168.67416,87.24194,255.9161,False
E01004492,1122.35932,902.8090100000001,2025.16833,False
E01004493,386.08152,315.67615,701.75767,False
E01004494,610.81154,504.66679,1115.47833,False
E01004495,371.2946,429.50557,800.80017,False
E01004496,1530.53362,1483.70586,3014.23948,False
E01004497,48.33418,44.29648,92.63066,False
E01004498,267.7108,314.67198,582.38278,False
E01004499,351.39677,253.71016,605.10693,False
E01004500,1724.7810200000001,342.52799,2067.30901,False
E01004502,270.42219,181.72149,452.14368,False
E01004503,408.36696,275.01950999999997,683.3864699999999,False
E01004505,19.94764,57.49953,77.44717,False
E01004506,1882.57376,1792.9225000000001,3675.49626,False
E01004507,947.73692,1236.6147,2184.3516200000004,False
E01004508,687.40471,863.85099,1551.2557000000002,False
E01004510,2137.61191,1428.12268,3565.73459,False
E01004513,548.4752,1103.75757,1652.23277,False
E01004514,3660.8267,2846.04116,6506.86786,False
E01004517,1466.72283,770.71635,2237.43918,False
E01004519,1314.8416300000001,692.37424,2007.21587,False
E01004522,2246.51462,1053.15236,3299.66698,False
E01004523,499.43128,259.3076,758.73888,False
E01004525,10062.92775,12839.29646,22902.22421,False
E01004526,60.3398,77.61538,137.95517999999998,False
E01004528,1233.04173,1006.79783,2239.83956,False
E01004529,148.0547,404.73498,552.78968,False
E01004536,1372.2128599999999,1985.94265,3358.1555099999996,False
E01004537,849.00903,748.98191,1597.9909400000001,False
E01004538,952.9299,658.3498,1611.2797,False
E01004540,1446.50047,1158.0236,2604.52407,False
E01004541,870.78738,836.31118,1707.09856,False
E01004543,92.78931,96.33475,189.12406,False
E01004545,1570.45328,2380.44181,3950.89509,False
E01004547,218.92919999999998,202.95221,421.88140999999996,False
E01004548,2329.6871,2009.95719,4339.64429,False
E01004549,207.46168,109.9049,317.36658,False
E01004550,17.59803,19.09811,36.69614,False
E01004551,15610.40791,15779.57649,31389.9844,False
E01004552,2078.27004,2991.60965,5069.87969,False
E01004553,71.62181,86.54944,158.17125,False
E01004554,290.43100999999996,194.50444,484.93544999999995,False
E01004557,198.6909,286.87322,485.56412,False
E01004558,390.57774,364.78448000000003,755.36222,False
E01004559,171.84656999999999,114.78296,286.62953,False
E01004560,177.70412,221.57418,399.2783,False
E01004563,343.56085,217.59018,561.15103,False
E01004564,1350.86102,993.81612,2344.67714,False
E01004567,63.47118,0.77076,64.24194,False
E01004568,984.90914,470.59385,1455.50299,False
E01004569,4682.75881,2211.01037,6893.76918,False
E01004570,294.35477,188.47546,482.83023,False
E01004571,750.17665,292.55991,1042.73656,False
E01004572,2370.31239,1851.34142,4221.65381,False
E01004573,1781.88602,1236.43119,3018.31721,False
E01004574,1059.15681,312.79324,1371.95005,False
E01004575,464.61084999999997,472.74158,937.3524299999999,False
E01004577,31.2873,40.70064,71.98794,False
E01004579,1178.53682,580.53818,1759.075,False
E01004582,1236.12178,1061.46635,2297.58813,False
E01004583,1198.34834,686.5098,1884.85814,False
E01004585,335.68791999999996,457.34779,793.0357099999999,False
E01004586,222.21049,159.6143,381.82479,False
E01004588,944.66355,1020.55227,1965.21582,False
E01004590,1706.4944600000001,913.89528,2620.38974,False
E01004591,996.42294,797.23156,1793.6545,False
E01004593,267.49778,188.3013,455.79908,False
E01004594,264.37774,294.88689,559.26463,False
E01004595,174.40068,68.48345,242.88413,False
E01004597,174.29638,97.09604,271.39242,False
E01004601,1226.09485,569.51271,1795.60756,False
E01004602,133.34262,95.55273,228.89535,False
E01004605,396.85568,251.7269,648.58258,False
E01004606,215.73284,187.36455,403.09739,False
E01004607,89.13785,120.84708,209.98493000000002,False
E01004608,895.01814,763.50847,1658.52661,False
E01004609,4560.19139,5902.87647,10463.06786,False
E01004612,209.23349,350.11222,559.3457099999999,False
E01004613,442.57209,1146.29565,1588.8677400000001,False
E01004614,784.69033,597.66561,1382.35594,False
E01004615,1231.59845,771.06687,2002.66532,False
E01004616,3455.10805,2585.00225,6040.1103,False
E01004617,1985.16846,3255.35836,5240.52682,False
E01004619,207.72091,197.74054999999998,405.46146,False
E01004621,810.06597,384.04791,1194.1138799999999,False
E01004622,143.05634,178.02142,321.07776,False
E01004623,136.51328,71.99662000000001,208.50990000000002,False
E01004625,112.47717,108.32636,220.80353,False
E01004626,79.40114,64.68238,144.08352,False
E01004628,225.79188,87.42657,313.21844999999996,False
E01004629,930.27751,999.45004,1929.72755,False
E01004630,376.68137,171.51337,548.19474,False
E01004631,878.79754,266.25522,1145.05276,False
E01004632,328.85571999999996,173.14085999999998,501.99657999999994,False
E01004633,189.6787,22.86309,212.54179,False
E01004635,719.47903,234.46486000000002,953.94389,False
E01004637,79.31748999999999,57.24598,136.56347,False
E01004639,382.84853,335.82111,718.66964,False
E01004640,293.55279,221.9148,515.46759,False
E01004641,316.05438,57.82299,373.87737,False
E01004642,1002.3004500000001,543.21645,1545.5169,False
E01004643,1055.63303,749.49876,1805.13179,False
E01004644,248.5885,86.04442,334.63292,False
E01004646,283.41827,195.28016,478.69843000000003,False
E01004647,642.89021,475.78454,1118.6747500000001,False
E01004648,426.71531,261.64473,688.36004,False
E01004649,194.65372,206.97355,401.62726999999995,False
E01004651,325.08987,90.40347,415.49334,False
E01004652,690.4381099999999,971.90425,1662.34236,False
E01004653,649.09565,660.54685,1309.6425,False
E01004654,209.02073,660.84795,869.8686799999999,False
E01004656,878.3453,713.5752,1591.9205,False
E01004657,5740.99045,6148.2500199999995,11889.24047,False
E01004658,1904.54152,2860.90039,4765.44191,False
E01004660,533.29686,776.07795,1309.37481,False
E01004661,2149.16037,3437.34972,5586.51009,False
E01004662,1239.32002,907.76938,2147.0894,False
E01004668,271.26191,90.93332,362.19523,False
E01004669,0.27216,8.559660000000001,8.83182,False
E01004675,2582.98701,1625.19307,4208.18008,False
E01004676,338.00028,221.75889,559.75917,False
E01004677,10.98308,67.1342,78.11728000000001,False
E01004678,48.636359999999996,94.0078,142.64416,False
E01004679,1438.71268,1613.94858,3052.66126,False
E01004680,716.5597799999999,886.31232,1602.8721,False
E01004681,2159.49011,2589.68992,4749.1800299999995,False
E01004682,1177.38041,701.2805900000001,1878.661,False
E01004683,118.34604999999999,121.87641,240.22246,False
E01004684,2343.86442,1513.97362,3857.8380399999996,False
E01004686,1595.88014,2131.21363,3727.0937700000004,False
E01004687,5.97176,0.92774,6.8995,False
E01004691,2889.84972,3006.90801,5896.75773,False
E01004693,92.65975999999999,57.42722,150.08697999999998,False
E01004694,457.75432,423.58071,881.33503,False
E01004695,1494.3102199999998,945.92417,2440.2343899999996,False
E01004698,352.86732,132.54765,485.41497000000004,False
E01004699,1273.93804,831.28171,2105.21975,False
E01004701,34.38799,73.87037,108.25836,False
E01004702,339.68633,313.12856,652.81489,False
E01004703,491.95927,472.25841,964.21768,False
E01004705,472.02161,446.76231,918.7839200000001,False
E01004708,165.83554999999998,103.66422,269.49977,False
E01004710,471.20245,420.01709,891.21954,False
