MSOA11CD,hour,od_origin,od_destination
E02000617,19,233.0,289.0
E02000617,20,188.0,212.0
E02000617,21,195.0,175.0
E02000617,22,88.0,120.0
E02000617,23,44.0,106.0
E02000619,5,89.0,67.0
E02000619,18,388.0,212.0
E02000619,19,130.0,189.0
E02000619,20,83.0,169.0
E02000619,21,81.0,173.0
E02000619,22,71.0,140.0
E02000619,23,25.0,69.0
E02000620,0,36.0,84.0
E02000620,1,31.0,57.0
E02000620,2,29.0,38.0
E02000620,3,30.0,53.0
E02000620,4,37.0,24.0
E02000620,5,36.0,64.0
E02000620,18,541.0,469.0
E02000620,19,284.0,302.0
E02000620,20,244.0,285.0
E02000620,21,218.0,309.0
E02000620,22,157.0,174.0
E02000620,23,116.0,68.0
E02000621,0,96.0,132.0
E02000621,1,71.0,76.0
E02000621,2,34.0,30.0
E02000621,3,14.0,14.0
E02000621,4,130.0,149.0
E02000621,5,178.0,229.0
E02000621,18,1409.0,1447.0
E02000621,19,808.0,891.0
E02000621,20,560.0,573.0
E02000621,21,411.0,466.0
E02000621,22,304.0,466.0
E02000621,23,200.0,289.0
E02000622,3,15.0,0.0
E02000622,4,135.0,22.0
E02000622,5,75.0,0.0
E02000622,18,444.0,620.0
E02000622,19,333.0,399.0
E02000622,20,187.0,223.0
E02000622,21,204.0,234.0
E02000622,22,137.0,122.0
E02000622,23,45.0,93.0
E02000623,0,10.0,0.0
E02000623,1,11.0,11.0
E02000623,4,41.0,0.0
E02000623,5,110.0,23.0
E02000623,18,217.0,352.0
E02000623,19,129.0,195.0
E02000623,20,84.0,209.0
E02000623,21,65.0,171.0
E02000623,22,55.0,71.0
E02000623,23,41.0,47.0
E02000624,0,14.0,28.0
E02000624,1,15.0,56.0
E02000624,2,0.0,79.0
E02000624,3,34.0,36.0
E02000624,4,33.0,40.0
E02000624,5,17.0,104.0
E02000624,18,381.0,240.0
E02000624,19,188.0,230.0
E02000624,20,106.0,175.0
E02000624,21,108.0,218.0
E02000624,22,69.0,131.0
E02000624,23,21.0,60.0
E02000625,0,54.0,24.0
E02000625,1,43.0,22.0
E02000625,3,23.0,23.0
E02000625,4,11.0,0.0
E02000625,5,315.0,89.0
E02000625,18,457.0,489.0
E02000625,19,342.0,282.0
E02000625,20,230.0,201.0
E02000625,21,161.0,233.0
E02000625,22,95.0,177.0
E02000625,23,91.0,58.0
E02000626,0,20.0,51.0
E02000626,1,20.0,20.0
E02000626,2,14.0,14.0
E02000626,4,27.0,14.0
E02000626,5,32.0,22.0
E02000626,18,219.0,302.0
E02000626,19,141.0,235.0
E02000626,20,101.0,168.0
E02000626,21,85.0,129.0
E02000626,22,74.0,88.0
E02000626,23,42.0,117.0
E02000627,0,23.0,10.0
E02000627,1,0.0,12.0
E02000627,2,0.0,25.0
E02000627,4,282.0,74.0
E02000627,5,69.0,0.0
E02000627,18,236.0,294.0
E02000627,19,126.0,216.0
E02000627,20,106.0,208.0
E02000627,21,93.0,116.0
E02000627,22,41.0,51.0
E02000627,23,0.0,21.0
E02000628,0,187.0,103.0
E02000628,1,51.0,84.0
E02000628,2,24.0,59.0
E02000628,3,51.0,144.0
E02000628,4,108.0,99.0
E02000628,5,296.0,344.0
E02000628,18,2343.0,1678.0
E02000628,19,1505.0,1211.0
E02000628,20,1150.0,880.0
E02000628,21,883.0,557.0
E02000628,22,701.0,383.0
E02000628,23,418.0,275.0
E02000629,0,37.0,69.0
E02000629,1,18.0,18.0
E02000629,3,0.0,12.0
E02000629,4,39.0,0.0
E02000629,5,14.0,32.0
E02000629,18,399.0,377.0
E02000629,19,285.0,265.0
E02000629,20,159.0,157.0
E02000629,21,112.0,172.0
E02000629,22,106.0,149.0
E02000629,23,62.0,63.0
E02000630,0,13.0,144.0
E02000630,1,16.0,27.0
E02000630,2,24.0,33.0
E02000630,4,34.0,49.0
E02000630,5,13.0,38.0
E02000630,18,451.0,513.0
E02000630,19,276.0,258.0
E02000630,20,273.0,229.0
E02000630,21,191.0,155.0
E02000630,22,126.0,73.0
E02000630,23,26.0,12.0
E02000631,0,32.0,33.0
E02000631,1,29.0,18.0
E02000631,2,21.0,21.0
E02000631,3,105.0,24.0
E02000631,4,53.0,0.0
E02000631,5,64.0,0.0
E02000631,18,702.0,725.0
E02000631,19,603.0,555.0
E02000631,20,427.0,442.0
E02000631,21,286.0,225.0
E02000631,22,149.0,173.0
E02000631,23,36.0,96.0
E02000632,0,46.0,15.0
E02000632,1,23.0,22.0
E02000632,2,12.0,0.0
E02000632,4,55.0,0.0
E02000632,5,138.0,0.0
E02000632,18,168.0,199.0
E02000632,19,98.0,160.0
E02000632,20,94.0,86.0
E02000632,21,54.0,97.0
E02000632,22,69.0,84.0
E02000632,23,58.0,14.0
E02000633,0,40.0,50.0
E02000633,1,44.0,86.0
E02000633,2,58.0,69.0
E02000633,3,170.0,42.0
E02000633,4,157.0,115.0
E02000633,5,224.0,137.0
E02000633,18,744.0,598.0
E02000633,19,507.0,415.0
E02000633,20,344.0,358.0
E02000633,21,314.0,278.0
E02000633,22,176.0,209.0
E02000633,23,143.0,84.0
E02000634,0,23.0,0.0
E02000634,5,34.0,21.0
E02000634,18,370.0,325.0
E02000634,19,243.0,243.0
E02000634,20,169.0,164.0
E02000634,21,131.0,103.0
E02000634,22,115.0,106.0
E02000634,23,50.0,80.0
E02000635,0,10.0,21.0
E02000635,1,0.0,11.0
E02000635,2,12.0,0.0
E02000635,3,13.0,0.0
E02000635,4,83.0,0.0
E02000635,5,126.0,23.0
E02000635,18,666.0,773.0
E02000635,19,473.0,533.0
E02000635,20,265.0,359.0
E02000635,21,222.0,219.0
E02000635,22,149.0,218.0
E02000635,23,172.0,68.0
E02000636,18,186.0,150.0
E02000636,19,156.0,77.0
E02000636,20,69.0,63.0
E02000636,21,55.0,18.0
E02000636,22,28.0,16.0
E02000636,23,14.0,10.0
E02000637,3,0.0,92.0
E02000637,4,60.0,101.0
E02000637,5,25.0,0.0
E02000637,18,175.0,286.0
E02000637,19,146.0,194.0
E02000637,20,115.0,154.0
E02000637,21,58.0,98.0
E02000637,22,66.0,50.0
E02000638,1,10.0,0.0
E02000638,2,14.0,13.0
E02000638,3,33.0,0.0
E02000638,4,70.0,23.0
E02000638,5,93.0,0.0
E02000638,18,203.0,164.0
E02000638,19,109.0,139.0
E02000638,20,68.0,111.0
E02000638,21,48.0,101.0
E02000638,22,50.0,92.0
E02000638,23,30.0,57.0
E02000639,0,0.0,110.0
E02000639,2,61.0,0.0
E02000639,3,28.0,0.0
E02000639,4,64.0,14.0
E02000639,5,41.0,22.0
E02000639,18,201.0,351.0
E02000639,19,178.0,195.0
E02000639,20,60.0,190.0
E02000639,21,82.0,187.0
E02000639,22,29.0,108.0
E02000639,23,18.0,151.0
E02000640,18,206.0,213.0
E02000640,19,79.0,156.0
E02000640,20,52.0,82.0
E02000640,21,56.0,65.0
E02000640,22,13.0,25.0
E02000640,23,10.0,10.0
E02000641,0,0.0,11.0
E02000641,4,79.0,0.0
E02000641,5,56.0,0.0
E02000641,18,177.0,373.0
E02000641,19,182.0,260.0
E02000641,20,109.0,206.0
E02000641,21,52.0,131.0
E02000641,22,72.0,91.0
E02000641,23,0.0,68.0
E02000642,0,21.0,63.0
E02000642,1,34.0,0.0
E02000642,4,64.0,22.0
E02000642,5,70.0,33.0
E02000642,18,620.0,766.0
E02000642,19,461.0,436.0
E02000642,20,246.0,255.0
E02000642,21,157.0,110.0
E02000642,22,55.0,61.0
E02000642,23,40.0,65.0
E02000643,0,13.0,0.0
E02000643,1,10.0,35.0
E02000643,2,13.0,0.0
E02000643,4,16.0,0.0
E02000643,5,34.0,16.0
E02000643,18,299.0,309.0
E02000643,19,197.0,215.0
E02000643,20,175.0,155.0
E02000643,21,91.0,84.0
E02000643,22,100.0,58.0
E02000643,23,77.0,31.0
E02000644,3,41.0,41.0
E02000644,5,11.0,11.0
E02000644,18,220.0,295.0
E02000644,19,198.0,204.0
E02000644,20,109.0,157.0
E02000644,21,61.0,71.0
E02000644,22,30.0,56.0
E02000644,23,10.0,13.0
E02000645,0,0.0,20.0
E02000645,2,39.0,0.0
E02000645,3,35.0,0.0
E02000645,4,22.0,0.0
E02000645,5,45.0,77.0
E02000645,18,859.0,914.0
E02000645,19,547.0,754.0
E02000645,20,421.0,399.0
E02000645,21,218.0,144.0
E02000645,22,135.0,78.0
E02000645,23,84.0,63.0
E02000646,0,16.0,41.0
E02000646,1,26.0,11.0
E02000646,4,27.0,23.0
E02000646,5,29.0,96.0
E02000646,18,726.0,592.0
E02000646,19,457.0,397.0
E02000646,20,242.0,219.0
E02000646,21,180.0,152.0
E02000646,22,125.0,69.0
E02000646,23,60.0,17.0
E02000647,0,0.0,17.0
E02000647,2,11.0,12.0
E02000647,3,16.0,10.0
E02000647,4,0.0,30.0
E02000647,5,113.0,0.0
E02000647,18,184.0,447.0
E02000647,19,133.0,325.0
E02000647,20,95.0,192.0
E02000647,21,25.0,161.0
E02000647,22,10.0,70.0
E02000647,23,0.0,89.0
E02000648,0,0.0,12.0
E02000648,1,0.0,12.0
E02000648,3,52.0,21.0
E02000648,4,72.0,10.0
E02000648,5,40.0,0.0
E02000648,18,381.0,672.0
E02000648,19,308.0,408.0
E02000648,20,236.0,278.0
E02000648,21,71.0,137.0
E02000648,22,25.0,103.0
E02000648,23,19.0,72.0
E02000649,0,104.0,34.0
E02000649,1,14.0,14.0
E02000649,2,22.0,11.0
E02000649,3,0.0,11.0
E02000649,4,40.0,64.0
E02000649,5,61.0,195.0
E02000649,18,1362.0,1294.0
E02000649,19,1138.0,1135.0
E02000649,20,776.0,563.0
E02000649,21,513.0,382.0
E02000649,22,371.0,223.0
E02000649,23,218.0,165.0
E02000650,0,14.0,41.0
E02000650,4,14.0,39.0
E02000650,5,86.0,77.0
E02000650,18,481.0,686.0
E02000650,19,322.0,568.0
E02000650,20,195.0,237.0
E02000650,21,124.0,109.0
E02000650,22,85.0,77.0
E02000650,23,31.0,72.0
E02000651,0,17.0,11.0
E02000651,4,39.0,40.0
E02000651,5,56.0,0.0
E02000651,18,345.0,348.0
E02000651,19,255.0,302.0
E02000651,20,174.0,208.0
E02000651,21,160.0,211.0
E02000651,22,91.0,244.0
E02000651,23,71.0,84.0
E02000652,0,0.0,13.0
E02000652,1,0.0,21.0
E02000652,2,0.0,24.0
E02000652,3,13.0,0.0
E02000652,4,53.0,0.0
E02000652,5,10.0,35.0
E02000652,18,192.0,313.0
E02000652,19,150.0,142.0
E02000652,20,76.0,66.0
E02000652,21,65.0,99.0
E02000652,22,20.0,62.0
E02000652,23,0.0,15.0
E02000653,0,56.0,116.0
E02000653,1,36.0,52.0
E02000653,2,32.0,32.0
E02000653,3,144.0,47.0
E02000653,4,46.0,43.0
E02000653,5,83.0,49.0
E02000653,18,518.0,903.0
E02000653,19,423.0,648.0
E02000653,20,399.0,419.0
E02000653,21,218.0,315.0
E02000653,22,126.0,211.0
E02000653,23,69.0,131.0
E02000654,0,25.0,50.0
E02000654,4,38.0,0.0
E02000654,5,12.0,0.0
E02000654,18,286.0,348.0
E02000654,19,219.0,273.0
E02000654,20,159.0,157.0
E02000654,21,156.0,243.0
E02000654,22,90.0,159.0
E02000654,23,40.0,106.0
E02000655,0,38.0,61.0
E02000655,1,43.0,46.0
E02000655,2,0.0,47.0
E02000655,3,117.0,0.0
E02000655,4,11.0,11.0
E02000655,5,10.0,0.0
E02000655,18,839.0,1032.0
E02000655,19,777.0,876.0
E02000655,20,394.0,529.0
E02000655,21,378.0,444.0
E02000655,22,270.0,243.0
E02000655,23,84.0,101.0
E02000657,0,31.0,299.0
E02000657,1,10.0,114.0
E02000657,2,0.0,10.0
E02000657,4,25.0,0.0
E02000657,5,100.0,11.0
E02000657,18,431.0,488.0
E02000657,19,307.0,381.0
E02000657,20,199.0,216.0
E02000657,21,194.0,197.0
E02000657,22,127.0,113.0
E02000657,23,78.0,105.0
E02000658,0,100.0,56.0
E02000658,1,157.0,0.0
E02000658,2,83.0,0.0
E02000658,3,10.0,68.0
E02000658,4,54.0,51.0
E02000658,5,23.0,16.0
E02000658,18,375.0,641.0
E02000658,19,260.0,402.0
E02000658,20,126.0,210.0
E02000658,21,151.0,117.0
E02000658,22,114.0,127.0
E02000658,23,140.0,32.0
E02000659,0,39.0,0.0
E02000659,3,28.0,0.0
E02000659,4,0.0,12.0
E02000659,5,21.0,26.0
E02000659,18,289.0,477.0
E02000659,19,149.0,351.0
E02000659,20,122.0,209.0
E02000659,21,58.0,69.0
E02000659,22,103.0,150.0
E02000659,23,51.0,80.0
E02000660,18,231.0,303.0
E02000660,19,144.0,192.0
E02000660,20,107.0,94.0
E02000660,21,87.0,66.0
E02000660,22,151.0,42.0
E02000660,23,25.0,0.0
E02000661,0,49.0,12.0
E02000661,1,10.0,10.0
E02000661,18,535.0,621.0
E02000661,19,470.0,386.0
E02000661,20,273.0,201.0
E02000661,21,156.0,125.0
E02000661,22,155.0,42.0
E02000661,23,184.0,35.0
E02000662,0,12.0,25.0
E02000662,1,0.0,17.0
E02000662,3,91.0,0.0
E02000662,5,104.0,0.0
E02000662,18,359.0,368.0
E02000662,19,164.0,308.0
E02000662,20,86.0,170.0
E02000662,21,46.0,140.0
E02000662,22,23.0,41.0
E02000662,23,0.0,17.0
E02000663,18,177.0,225.0
E02000663,19,90.0,175.0
E02000663,20,50.0,83.0
E02000663,21,39.0,59.0
E02000663,22,0.0,24.0
E02000663,23,0.0,25.0
E02000664,0,238.0,189.0
E02000664,1,45.0,35.0
E02000664,2,33.0,23.0
E02000664,3,25.0,84.0
E02000664,4,193.0,195.0
E02000664,5,284.0,442.0
E02000664,18,4282.0,3316.0
E02000664,19,2924.0,2117.0
E02000664,20,1616.0,1011.0
E02000664,21,871.0,878.0
E02000664,22,593.0,668.0
E02000664,23,455.0,480.0
E02000665,0,0.0,25.0
E02000665,4,11.0,0.0
E02000665,18,481.0,411.0
E02000665,19,363.0,339.0
E02000665,20,199.0,216.0
E02000665,21,181.0,142.0
E02000665,22,72.0,39.0
E02000665,23,22.0,32.0
E02000666,0,30.0,0.0
E02000666,5,10.0,10.0
E02000666,18,242.0,254.0
E02000666,19,141.0,239.0
E02000666,20,106.0,135.0
E02000666,21,83.0,47.0
E02000666,22,53.0,33.0
E02000666,23,53.0,24.0
E02000667,0,0.0,21.0
E02000667,3,12.0,0.0
E02000667,5,11.0,0.0
E02000667,18,153.0,207.0
E02000667,19,146.0,159.0
E02000667,20,101.0,149.0
E02000667,21,55.0,81.0
E02000667,22,15.0,15.0
E02000667,23,0.0,22.0
E02000668,0,12.0,12.0
E02000668,4,20.0,0.0
E02000668,5,53.0,0.0
E02000668,18,477.0,483.0
E02000668,19,329.0,286.0
E02000668,20,158.0,204.0
E02000668,21,145.0,119.0
E02000668,22,94.0,128.0
E02000668,23,39.0,86.0
E02000669,0,0.0,18.0
E02000669,4,38.0,15.0
E02000669,5,159.0,28.0
E02000669,18,297.0,480.0
E02000669,19,228.0,397.0
E02000669,20,143.0,142.0
E02000669,21,87.0,89.0
E02000669,22,54.0,175.0
E02000669,23,0.0,37.0
E02000670,5,14.0,17.0
E02000670,18,273.0,328.0
E02000670,19,173.0,177.0
E02000670,20,104.0,109.0
E02000670,21,62.0,75.0
E02000670,22,11.0,42.0
E02000670,23,0.0,23.0
E02000671,0,11.0,11.0
E02000671,5,0.0,53.0
E02000671,18,436.0,452.0
E02000671,19,263.0,324.0
E02000671,20,191.0,142.0
E02000671,21,218.0,68.0
E02000671,22,48.0,89.0
E02000671,23,17.0,35.0
E02000672,0,114.0,42.0
E02000672,1,11.0,32.0
E02000672,2,10.0,10.0
E02000672,3,10.0,0.0
E02000672,4,75.0,103.0
E02000672,5,112.0,281.0
E02000672,18,2057.0,1690.0
E02000672,19,1300.0,1118.0
E02000672,20,905.0,685.0
E02000672,21,695.0,470.0
E02000672,22,369.0,225.0
E02000672,23,254.0,119.0
E02000673,3,10.0,0.0
E02000673,4,146.0,32.0
E02000673,5,0.0,95.0
E02000673,18,615.0,596.0
E02000673,19,438.0,328.0
E02000673,20,212.0,210.0
E02000673,21,138.0,106.0
E02000673,22,89.0,82.0
E02000673,23,41.0,28.0
E02000674,4,108.0,0.0
E02000674,5,73.0,12.0
E02000674,18,383.0,465.0
E02000674,19,245.0,254.0
E02000674,20,87.0,183.0
E02000674,21,39.0,109.0
E02000674,22,42.0,80.0
E02000674,23,10.0,38.0
E02000675,0,22.0,55.0
E02000675,1,12.0,12.0
E02000675,2,12.0,12.0
E02000675,3,11.0,11.0
E02000675,4,15.0,15.0
E02000675,5,11.0,21.0
E02000675,18,380.0,754.0
E02000675,19,276.0,612.0
E02000675,20,150.0,317.0
E02000675,21,105.0,177.0
E02000675,22,47.0,80.0
E02000675,23,16.0,89.0
E02000676,3,0.0,11.0
E02000676,5,49.0,15.0
E02000676,18,239.0,266.0
E02000676,19,178.0,204.0
E02000676,20,77.0,161.0
E02000676,21,42.0,115.0
E02000676,22,27.0,66.0
E02000676,23,0.0,14.0
E02000677,0,29.0,46.0
E02000677,1,10.0,12.0
E02000677,2,29.0,0.0
E02000677,3,0.0,20.0
E02000677,4,10.0,32.0
E02000677,5,78.0,174.0
E02000677,18,359.0,467.0
E02000677,19,247.0,334.0
E02000677,20,162.0,194.0
E02000677,21,63.0,120.0
E02000677,22,61.0,56.0
E02000677,23,39.0,94.0
E02000678,0,10.0,51.0
E02000678,2,0.0,29.0
E02000678,5,119.0,29.0
E02000678,18,274.0,576.0
E02000678,19,229.0,426.0
E02000678,20,159.0,248.0
E02000678,21,71.0,227.0
E02000678,22,37.0,130.0
E02000678,23,21.0,74.0
E02000679,4,11.0,0.0
E02000679,5,37.0,37.0
E02000679,18,322.0,557.0
E02000679,19,231.0,364.0
E02000679,20,154.0,253.0
E02000679,21,53.0,132.0
E02000679,22,62.0,81.0
E02000679,23,13.0,27.0
E02000680,0,0.0,18.0
E02000680,1,10.0,10.0
E02000680,4,12.0,0.0
E02000680,5,288.0,83.0
E02000680,18,395.0,468.0
E02000680,19,287.0,444.0
E02000680,20,211.0,244.0
E02000680,21,88.0,164.0
E02000680,22,27.0,119.0
E02000680,23,13.0,41.0
E02000681,0,16.0,47.0
E02000681,3,11.0,0.0
E02000681,4,12.0,0.0
E02000681,5,64.0,0.0
E02000681,18,703.0,679.0
E02000681,19,424.0,375.0
E02000681,20,252.0,279.0
E02000681,21,113.0,270.0
E02000681,22,81.0,80.0
E02000681,23,24.0,29.0
E02000682,0,0.0,15.0
E02000682,4,41.0,0.0
E02000682,5,65.0,0.0
E02000682,18,369.0,434.0
E02000682,19,262.0,231.0
E02000682,20,162.0,158.0
E02000682,21,67.0,119.0
E02000682,22,20.0,83.0
E02000682,23,25.0,48.0
E02000683,0,0.0,10.0
E02000683,1,0.0,10.0
E02000683,4,11.0,10.0
E02000683,5,31.0,307.0
E02000683,18,417.0,373.0
E02000683,19,204.0,200.0
E02000683,20,153.0,285.0
E02000683,21,125.0,125.0
E02000683,22,51.0,62.0
E02000683,23,65.0,45.0
E02000685,0,15.0,15.0
E02000685,3,12.0,12.0
E02000685,5,72.0,75.0
E02000685,18,569.0,659.0
E02000685,19,453.0,374.0
E02000685,20,248.0,263.0
E02000685,21,213.0,208.0
E02000685,22,150.0,122.0
E02000685,23,44.0,79.0
E02000686,0,16.0,58.0
E02000686,1,0.0,11.0
E02000686,4,21.0,0.0
E02000686,5,180.0,54.0
E02000686,18,517.0,808.0
E02000686,19,309.0,535.0
E02000686,20,301.0,342.0
E02000686,21,167.0,253.0
E02000686,22,78.0,211.0
E02000686,23,16.0,129.0
E02000687,0,11.0,11.0
E02000687,1,0.0,18.0
E02000687,5,27.0,0.0
E02000687,18,451.0,428.0
E02000687,19,213.0,390.0
E02000687,20,212.0,192.0
E02000687,21,106.0,90.0
E02000687,22,60.0,49.0
E02000687,23,37.0,14.0
E02000689,1,24.0,0.0
E02000689,4,0.0,30.0
E02000689,5,0.0,51.0
E02000689,18,447.0,305.0
E02000689,19,274.0,190.0
E02000689,20,96.0,124.0
E02000689,21,83.0,74.0
E02000689,22,42.0,43.0
E02000690,4,0.0,31.0
E02000690,5,63.0,63.0
E02000690,18,449.0,358.0
E02000690,19,332.0,276.0
E02000690,20,292.0,164.0
E02000690,21,167.0,84.0
E02000690,22,55.0,40.0
E02000690,23,28.0,43.0
E02000691,0,37.0,53.0
E02000691,1,0.0,17.0
E02000691,2,0.0,23.0
E02000691,5,41.0,139.0
E02000691,18,2249.0,1541.0
E02000691,19,1142.0,763.0
E02000691,20,631.0,529.0
E02000691,21,386.0,333.0
E02000691,22,243.0,261.0
E02000691,23,162.0,148.0
E02000692,0,35.0,0.0
E02000692,4,0.0,96.0
E02000692,5,0.0,29.0
E02000692,18,802.0,613.0
E02000692,19,518.0,454.0
E02000692,20,348.0,221.0
E02000692,21,253.0,172.0
E02000692,22,280.0,55.0
E02000692,23,216.0,42.0
E02000693,0,58.0,25.0
E02000693,1,16.0,0.0
E02000693,2,13.0,0.0
E02000693,4,35.0,0.0
E02000693,5,91.0,71.0
E02000693,18,972.0,778.0
E02000693,19,660.0,451.0
E02000693,20,415.0,353.0
E02000693,21,277.0,241.0
E02000693,22,249.0,166.0
E02000693,23,176.0,66.0
E02000694,0,0.0,11.0
E02000694,1,12.0,31.0
E02000694,5,14.0,53.0
E02000694,18,257.0,491.0
E02000694,19,201.0,284.0
E02000694,20,374.0,242.0
E02000694,21,172.0,121.0
E02000694,22,52.0,95.0
E02000694,23,0.0,57.0
E02000695,0,0.0,16.0
E02000695,1,0.0,24.0
E02000695,4,66.0,0.0
E02000695,5,48.0,0.0
E02000695,18,268.0,395.0
E02000695,19,192.0,289.0
E02000695,20,157.0,412.0
E02000695,21,82.0,120.0
E02000695,22,42.0,108.0
E02000695,23,23.0,46.0
E02000696,2,0.0,16.0
E02000696,3,10.0,0.0
E02000696,4,0.0,33.0
E02000696,5,27.0,0.0
E02000696,18,389.0,277.0
E02000696,19,198.0,257.0
E02000696,20,101.0,136.0
E02000696,21,51.0,53.0
E02000696,22,25.0,32.0
E02000696,23,19.0,36.0
E02000697,0,40.0,60.0
E02000697,1,30.0,19.0
E02000697,2,34.0,17.0
E02000697,3,13.0,13.0
E02000697,5,11.0,53.0
E02000697,18,847.0,709.0
E02000697,19,664.0,553.0
E02000697,20,399.0,363.0
E02000697,21,427.0,272.0
E02000697,22,192.0,153.0
E02000697,23,92.0,173.0
E02000698,2,16.0,16.0
E02000698,5,0.0,27.0
E02000698,18,180.0,184.0
E02000698,19,114.0,205.0
E02000698,20,45.0,184.0
E02000698,21,41.0,115.0
E02000698,22,12.0,50.0
E02000698,23,0.0,30.0
E02000699,4,36.0,0.0
E02000699,5,12.0,0.0
E02000699,18,128.0,236.0
E02000699,19,232.0,260.0
E02000699,20,25.0,79.0
E02000699,21,73.0,25.0
E02000699,22,47.0,31.0
E02000699,23,39.0,65.0
E02000700,0,13.0,49.0
E02000700,1,12.0,0.0
E02000700,4,11.0,0.0
E02000700,5,58.0,20.0
E02000700,18,333.0,317.0
E02000700,19,113.0,281.0
E02000700,20,90.0,224.0
E02000700,21,108.0,146.0
E02000700,22,44.0,125.0
E02000700,23,24.0,83.0
E02000701,0,0.0,25.0
E02000701,3,28.0,0.0
E02000701,4,0.0,13.0
E02000701,5,70.0,73.0
E02000701,18,763.0,800.0
E02000701,19,660.0,650.0
E02000701,20,411.0,445.0
E02000701,21,230.0,204.0
E02000701,22,105.0,106.0
E02000701,23,60.0,34.0
E02000702,0,11.0,26.0
E02000702,5,188.0,0.0
E02000702,18,263.0,558.0
E02000702,19,217.0,337.0
E02000702,20,143.0,221.0
E02000702,21,61.0,118.0
E02000702,22,10.0,49.0
E02000702,23,0.0,45.0
E02000703,0,0.0,24.0
E02000703,4,0.0,91.0
E02000703,5,35.0,0.0
E02000703,18,231.0,286.0
E02000703,19,216.0,211.0
E02000703,20,61.0,147.0
E02000703,21,21.0,150.0
E02000703,22,31.0,73.0
E02000703,23,41.0,38.0
E02000704,0,153.0,102.0
E02000704,1,84.0,84.0
E02000704,2,54.0,54.0
E02000704,3,61.0,73.0
E02000704,4,65.0,183.0
E02000704,5,166.0,114.0
E02000704,18,818.0,791.0
E02000704,19,694.0,704.0
E02000704,20,487.0,381.0
E02000704,21,291.0,234.0
E02000704,22,189.0,142.0
E02000704,23,226.0,144.0
E02000705,3,41.0,0.0
E02000705,4,13.0,0.0
E02000705,5,116.0,20.0
E02000705,18,391.0,684.0
E02000705,19,307.0,547.0
E02000705,20,171.0,359.0
E02000705,21,103.0,234.0
E02000705,22,53.0,124.0
E02000705,23,29.0,40.0
E02000706,0,0.0,24.0
E02000706,3,35.0,16.0
E02000706,4,127.0,0.0
E02000706,5,122.0,33.0
E02000706,18,648.0,852.0
E02000706,19,507.0,591.0
E02000706,20,371.0,546.0
E02000706,21,230.0,381.0
E02000706,22,131.0,124.0
E02000706,23,56.0,37.0
E02000707,1,0.0,44.0
E02000707,4,19.0,0.0
E02000707,5,144.0,27.0
E02000707,18,388.0,686.0
E02000707,19,241.0,404.0
E02000707,20,124.0,359.0
E02000707,21,127.0,257.0
E02000707,22,133.0,137.0
E02000707,23,10.0,43.0
E02000708,0,0.0,11.0
E02000708,4,11.0,15.0
E02000708,5,15.0,0.0
E02000708,18,326.0,379.0
E02000708,19,226.0,351.0
E02000708,20,166.0,264.0
E02000708,21,79.0,164.0
E02000708,22,37.0,124.0
E02000708,23,0.0,86.0
E02000709,0,0.0,45.0
E02000709,1,0.0,11.0
E02000709,2,0.0,17.0
E02000709,3,17.0,0.0
E02000709,5,26.0,0.0
E02000709,18,263.0,563.0
E02000709,19,237.0,363.0
E02000709,20,106.0,199.0
E02000709,21,37.0,160.0
E02000709,22,11.0,75.0
E02000709,23,0.0,68.0
E02000710,0,72.0,12.0
E02000710,1,22.0,0.0
E02000710,3,0.0,17.0
E02000710,4,10.0,0.0
E02000710,5,120.0,92.0
E02000710,18,783.0,658.0
E02000710,19,415.0,404.0
E02000710,20,325.0,324.0
E02000710,21,171.0,154.0
E02000710,22,132.0,111.0
E02000710,23,118.0,15.0
E02000711,0,179.0,46.0
E02000711,1,42.0,0.0
E02000711,3,11.0,14.0
E02000711,4,24.0,11.0
E02000711,5,166.0,249.0
E02000711,18,2097.0,1146.0
E02000711,19,1180.0,658.0
E02000711,20,652.0,376.0
E02000711,21,513.0,257.0
E02000711,22,365.0,199.0
E02000711,23,333.0,124.0
E02000712,0,37.0,56.0
E02000712,1,0.0,13.0
E02000712,2,0.0,13.0
E02000712,5,93.0,15.0
E02000712,18,295.0,545.0
E02000712,19,244.0,387.0
E02000712,20,94.0,283.0
E02000712,21,125.0,165.0
E02000712,22,33.0,76.0
E02000712,23,21.0,92.0
E02000713,0,14.0,45.0
E02000713,18,212.0,485.0
E02000713,19,174.0,306.0
E02000713,20,217.0,229.0
E02000713,21,33.0,73.0
E02000713,22,0.0,43.0
E02000713,23,15.0,108.0
E02000714,0,0.0,10.0
E02000714,3,21.0,0.0
E02000714,4,47.0,0.0
E02000714,5,84.0,0.0
E02000714,18,536.0,645.0
E02000714,19,272.0,281.0
E02000714,20,165.0,158.0
E02000714,21,112.0,141.0
E02000714,22,73.0,32.0
E02000714,23,18.0,31.0
E02000715,4,31.0,10.0
E02000715,5,37.0,10.0
E02000715,18,212.0,272.0
E02000715,19,145.0,246.0
E02000715,20,94.0,179.0
E02000715,21,56.0,72.0
E02000715,22,49.0,47.0
E02000715,23,17.0,61.0
E02000716,0,27.0,0.0
E02000716,3,10.0,0.0
E02000716,5,11.0,13.0
E02000716,18,158.0,177.0
E02000716,19,111.0,183.0
E02000716,20,85.0,95.0
E02000716,21,44.0,35.0
E02000716,22,25.0,28.0
E02000716,23,19.0,0.0
