MSOA11CD,total_flow,linked_flow,shiftwork_linked_share,std_residual,linked_share_quartile,transport_storage_share,shiftwork_heavy
E02000298,452,0.0,0.0,0.1247973572834716,Q1_low,0.031200424094596904,False
E02000299,931,846.0,0.9087003222341569,0.3229601855664719,Q4_high,0.06329049581292874,True
E02000300,461,372.0,0.806941431670282,-0.8008710180221187,Q4_high,0.07067643617225682,True
E02000301,1065,887.0,0.8328638497652582,-0.1148433701613793,Q4_high,0.06860704172287645,True
E02000302,532,10.0,0.018796992481203006,-1.1772342389477295,Q2,0.04432726042113373,False
E02000303,750,632.0,0.8426666666666667,1.106351475543338,Q4_high,0.07428476909828019,True
E02000304,444,16.0,0.036036036036036036,-0.36366429923238,Q2,0.021944793267529978,False
E02000305,1585,121.0,0.07634069400630915,-1.0833887946010354,Q3,0.03049589131793064,False
E02000306,2708,2044.0,0.7548005908419497,1.1324963076012096,Q4_high,0.069394742111723,True
E02000307,895,484.0,0.5407821229050279,0.325330551626781,Q4_high,0.06360314726378817,True
E02000308,1017,213.0,0.20943952802359883,1.3916059785350046,Q3,0.04411574893115698,False
E02000309,2562,1825.0,0.7123341139734582,0.4705724248299103,Q4_high,0.07242578327969186,True
E02000311,1141,234.0,0.20508326029798424,0.4631451455878627,Q3,0.05925886489875651,False
E02000312,1175,19.0,0.016170212765957447,0.874038326446772,Q2,0.03663064707089151,False
E02000313,1266,640.0,0.5055292259083728,-0.060004476927404,Q4_high,0.07882577114931845,True
E02000314,4958,2957.0,0.5964098426784994,-0.768193666450529,Q4_high,0.0680374269926507,True
E02000315,2074,1582.0,0.7627772420443587,1.8446896381229885,Q4_high,0.0799222069268645,True
E02000316,8879,2044.0,0.23020610429102376,0.7760242919298962,Q3,0.043926672642319316,False
E02000317,1294,12.0,0.00927357032457496,-0.0149101174971455,Q2,0.05228043459606858,False
E02000318,2700,1620.0,0.6,-0.133234048833898,Q4_high,0.061902976356100606,True
E02000319,2325,1284.0,0.552258064516129,-0.0896120052658598,Q4_high,0.06529474270033728,True
E02000320,814,533.0,0.6547911547911548,0.2569045877927881,Q4_high,0.06368515475609474,True
E02000321,1156,338.0,0.29238754325259514,-0.714591035499761,Q3,0.06366309601742325,True
E02000323,3235,473.0,0.14621329211746523,0.5841007231672166,Q3,0.05097000359743942,False
E02000324,2231,14.0,0.0062752129090094125,-0.8757738935148833,Q2,0.040826591504692936,False
E02000326,1083,0.0,0.0,-0.2842112493591524,Q1_low,0.03050203414915419,False
E02000327,2296,176.0,0.07665505226480836,-0.6251169680897808,Q3,0.0472885931718504,False
E02000328,924,44.0,0.047619047619047616,0.5602904123709043,Q2,0.020409433109329564,False
E02000329,1613,169.0,0.10477371357718537,-0.4230348579250616,Q3,0.049841305662495394,False
E02000331,1954,0.0,0.0,-0.5780849029227632,Q1_low,0.045267391253033105,False
E02000332,1404,27.0,0.019230769230769232,-0.5658481746297876,Q2,0.04563830963046417,False
E02000333,1432,32.0,0.0223463687150838,-0.6639971889524053,Q2,0.023301702543505016,False
E02000334,897,0.0,0.0,-0.5657481605070572,Q1_low,0.042056986356956524,False
E02000335,589,43.0,0.0730050933786078,-0.6041486018836781,Q3,0.03518598607025244,False
E02000337,1709,88.0,0.051492100643651256,-0.9009562860948388,Q2,0.05369820713419133,False
E02000339,1899,33.0,0.017377567140600316,-0.5379446466456693,Q2,0.029131793754199338,False
E02000340,2711,0.0,0.0,-0.0742716233153343,Q1_low,0.041027055027925564,False
E02000341,1435,0.0,0.0,-1.1950480855702532,Q1_low,0.05223403515485091,False
E02000342,671,0.0,0.0,-1.0287443924534156,Q1_low,0.04282797169462383,False
E02000343,908,0.0,0.0,-0.5858117751663258,Q1_low,0.045494394709878386,False
E02000344,1007,14.0,0.013902681231380337,-1.1231106235052783,Q2,0.03877045040654887,False
E02000345,895,95.0,0.10614525139664804,1.365529588801135,Q3,0.02200372713406079,False
E02000346,962,0.0,0.0,2.2746090765844738,Q1_low,0.033444119658443155,False
E02000347,385,12.0,0.03116883116883117,0.320082994141291,Q2,0.0230043265573752,False
E02000348,707,0.0,0.0,0.7153937318194236,Q1_low,0.0352481368112117,False
