lsoa,tot_boardings,tot_alightings,total_activity
E01000338,32.67527,97.72307,130.39834000000002
E01000340,100.48948,188.89772,289.3872
E01000343,129.4998,231.97359000000003,361.47339
E01000344,78.40152999999998,154.36290999999997,232.76443999999995
E01000345,36.36331000000001,48.35144,84.71475000000001
E01000347,213.98228,270.05854,484.04082
E01000349,81.75730999999999,114.71938000000002,196.47669000000002
E01000350,90.77901,106.57631999999998,197.35532999999998
E01000352,143.08572,171.71685,314.80257
E01000353,37.39491999999999,85.55201,122.94692999999998
E01000354,50.23938,103.2364,153.47578
E01000356,546.4301499999999,395.10221999999993,941.5323699999999
E01000358,46.490199999999994,83.75591999999999,130.24612
E01000359,48.64744999999999,148.57926,197.22671
E01000360,1563.51631,1436.4247699999999,2999.9410799999996
E01000362,4298.72864,3138.0777,7436.80634
E01000363,24.539569999999998,27.78577,52.32534
E01000364,13.770389999999999,42.07156,55.84195
E01000365,13.71535,1264.6983199999997,1278.4136699999997
E01000367,75.26801,186.89707,262.16508
E01000369,50.905179999999994,61.89073000000001,112.79591
E01000370,351.96045,404.92839,756.88884
E01000374,49.42985,108.08728999999998,157.51713999999998
E01000375,31.23564,70.73347,101.96911
E01000383,61.05868,68.34927,129.40795
E01000384,84.9238,158.14160999999996,243.06540999999996
E01000385,47.55891,53.54180999999999,101.10072
E01000386,378.19220000000007,564.0861200000002,942.2783200000002
E01000389,245.01644,264.02441999999996,509.04085999999995
E01000392,992.4542799999999,1115.0311100000001,2107.48539
E01000394,86.82651,125.25767999999998,212.08418999999998
E01000398,38.164699999999996,82.6893,120.854
E01000399,151.10471,270.31561999999997,421.42033
E01000400,266.43183000000005,270.25662,536.6884500000001
E01000401,48.30140999999999,21.121669999999998,69.42307999999998
E01000402,50.73554,68.62518,119.36072
E01000403,1041.2989400000001,1310.82121,2352.12015
E01000404,234.8682,407.39008,642.25828
E01000405,53.15902,125.24663999999999,178.40565999999998
E01000406,171.42473999999999,366.14185000000003,537.56659
E01000407,76.01019000000001,113.72701000000002,189.73720000000003
E01000408,309.76768,493.95544,803.72312
E01000409,58.31312,158.4467,216.75982
E01000410,20.257309999999997,36.026509999999995,56.28381999999999
E01000411,32.138709999999996,22.070610000000002,54.20932
E01000412,59.94545,45.975559999999994,105.92101
E01000413,43.289649999999995,70.30463,113.59428
E01000414,1253.8477399999997,1158.97959,2412.8273299999996
E01000416,2043.7433200000003,223.80076,2267.54408
E01000417,2131.6304700000005,1995.0104400000005,4126.640910000001
E01000418,68.16901000000001,294.52004999999997,362.68906
E01000420,58.86165999999999,152.03421000000003,210.89587000000003
E01000421,38.090669999999996,81.65737,119.74804
E01000422,240.45551,320.22502000000003,560.6805300000001
E01000423,68.88405,63.71443,132.59848
E01000426,90.97527,161.01162,251.98689
E01000427,34.05397,60.940310000000004,94.99428
E01000428,747.28668,974.3128000000002,1721.5994800000003
E01000429,63.815690000000004,97.11480999999999,160.9305
E01000430,110.01897,157.44752000000003,267.46649
E01000431,25.63833,30.811549999999997,56.44987999999999
E01000433,304.00998999999996,393.98109999999997,697.99109
E01000434,104.27176,247.78744999999998,352.05921
E01000435,16.81605,94.23548999999997,111.05153999999997
E01000436,44.12173,76.04039,120.16212
E01000439,247.25259,353.9175,601.1700900000001
E01000442,145.11048000000002,252.41716999999997,397.52765
