LSOA21CD,MSOA21CD,LAD22CD,LAD22NM,MSOA11CD,CHNGIND
E01003268,E02000675,E09000023,Lewisham,E02000675,U
E01003269,E02000675,E09000023,Lewisham,E02000675,U
E01003270,E02000675,E09000023,Lewisham,E02000675,U
E01003271,E02000675,E09000023,Lewisham,E02000675,U
E01003272,E02000666,E09000023,Lewisham,E02000666,U
E01003273,E02000663,E09000023,Lewisham,E02000663,U
E01003274,E02000666,E09000023,Lewisham,E02000666,U
E01003275,E02000666,E09000023,Lewisham,E02000666,U
E01003276,E02000666,E09000023,Lewisham,E02000666,U
E01003277,E02000663,E09000023,Lewisham,E02000663,U
E01003278,E02000663,E09000023,Lewisham,E02000663,U
E01003279,E02000663,E09000023,Lewisham,E02000663,U
E01003280,E02000668,E09000023,Lewisham,E02000668,U
E01003281,E02000668,E09000023,Lewisham,E02000668,U
E01003282,E02000665,E09000023,Lewisham,E02000665,U
E01003283,E02000665,E09000023,Lewisham,E02000665,U
E01003284,E02000665,E09000023,Lewisham,E02000665,U
E01003285,E02000668,E09000023,Lewisham,E02000668,U
E01003286,E02000665,E09000023,Lewisham,E02000665,U
E01003287,E02000668,E09000023,Lewisham,E02000668,U
E01003288,E02007009,E09000023,Lewisham,E02000664,S
E01003290,E02007009,E09000023,Lewisham,E02000664,S
E01003291,E02007009,E09000023,Lewisham,E02000664,S
E01003292,E02000669,E09000023,Lewisham,E02000669,U
E01003293,E02000669,E09000023,Lewisham,E02000669,U
E01003295,E02000669,E09000023,Lewisham,E02000669,U
E01003297,E02000655,E09000023,Lewisham,E02000655,U
E01003298,E02006798,E09000023,Lewisham,E02006798,U
E01003299,E02000655,E09000023,Lewisham,E02000655,U
E01003300,E02006798,E09000023,Lewisham,E02006798,U
E01003301,E02000655,E09000023,Lewisham,E02000655,U
E01003302,E02000655,E09000023,Lewisham,E02000655,U
E01003303,E02006798,E09000023,Lewisham,E02006798,U
E01003304,E02006798,E09000023,Lewisham,E02006798,U
E01003305,E02000655,E09000023,Lewisham,E02000655,U
E01003307,E02000676,E09000023,Lewisham,E02000676,U
E01003308,E02000676,E09000023,Lewisham,E02000676,U
E01003309,E02000679,E09000023,Lewisham,E02000679,U
E01003310,E02000679,E09000023,Lewisham,E02000679,U
E01003311,E02000679,E09000023,Lewisham,E02000679,U
E01003312,E02000679,E09000023,Lewisham,E02000679,U
E01003313,E02000679,E09000023,Lewisham,E02000679,U
E01003314,E02000676,E09000023,Lewisham,E02000676,U
E01003315,E02000676,E09000023,Lewisham,E02000676,U
E01003316,E02000676,E09000023,Lewisham,E02000676,U
E01003318,E02000672,E09000023,Lewisham,E02000672,U
E01003319,E02000670,E09000023,Lewisham,E02000670,U
E01003320,E02000670,E09000023,Lewisham,E02000670,U
E01003321,E02000672,E09000023,Lewisham,E02000672,U
E01003322,E02000672,E09000023,Lewisham,E02000672,U
E01003323,E02000670,E09000023,Lewisham,E02000670,U
E01003324,E02000672,E09000023,Lewisham,E02000672,U
E01003325,E02000670,E09000023,Lewisham,E02000670,U
E01003326,E02000687,E09000023,Lewisham,E02000687,U
E01003327,E02000687,E09000023,Lewisham,E02000687,U
E01003328,E02000687,E09000023,Lewisham,E02000687,U
E01003329,E02000685,E09000023,Lewisham,E02000685,U
E01003330,E02000685,E09000023,Lewisham,E02000685,U
E01003331,E02000685,E09000023,Lewisham,E02000685,U
E01003332,E02000685,E09000023,Lewisham,E02000685,U
E01003333,E02000687,E09000023,Lewisham,E02000687,U
E01003334,E02000685,E09000023,Lewisham,E02000685,U
E01003335,E02000687,E09000023,Lewisham,E02000687,U
E01003336,E02000662,E09000023,Lewisham,E02000662,U
E01003337,E02000662,E09000023,Lewisham,E02000662,U
E01003338,E02000658,E09000023,Lewisham,E02000658,U
E01003339,E02000658,E09000023,Lewisham,E02000658,U
E01003340,E02000658,E09000023,Lewisham,E02000658,U
E01003341,E02000658,E09000023,Lewisham,E02000658,U
E01003342,E02000662,E09000023,Lewisham,E02000662,U
E01003343,E02000658,E09000023,Lewisham,E02000658,U
E01003344,E02000662,E09000023,Lewisham,E02000662,U
E01003345,E02000662,E09000023,Lewisham,E02000662,U
E01003346,E02000678,E09000023,Lewisham,E02000678,U
E01003347,E02000682,E09000023,Lewisham,E02000682,U
E01003348,E02000682,E09000023,Lewisham,E02000682,U
E01003349,E02000678,E09000023,Lewisham,E02000678,U
E01003350,E02000682,E09000023,Lewisham,E02000682,U
E01003351,E02000678,E09000023,Lewisham,E02000678,U
E01003352,E02000682,E09000023,Lewisham,E02000682,U
E01003353,E02000682,E09000023,Lewisham,E02000682,U
E01003354,E02000678,E09000023,Lewisham,E02000678,U
E01003355,E02000697,E09000024,Merton,E02000697,U
E01003356,E02000697,E09000024,Merton,E02000697,U
E01003357,E02000700,E09000024,Merton,E02000700,U
E01003358,E02000697,E09000024,Merton,E02000697,U
E01003359,E02000694,E09000024,Merton,E02000694,U
E01003360,E02000694,E09000024,Merton,E02000694,U
E01003361,E02000703,E09000024,Merton,E02000703,U
E01003362,E02000709,E09000024,Merton,E02000709,U
E01003363,E02000709,E09000024,Merton,E02000709,U
E01003364,E02000709,E09000024,Merton,E02000709,U
E01003365,E02000709,E09000024,Merton,E02000709,U
E01003366,E02000704,E09000024,Merton,E02000704,U
E01003368,E02000696,E09000024,Merton,E02000696,U
E01003369,E02000693,E09000024,Merton,E02000693,U
E01003370,E02000693,E09000024,Merton,E02000693,U
E01003371,E02000693,E09000024,Merton,E02000693,U
E01003372,E02000696,E09000024,Merton,E02000696,U
E01003373,E02000706,E09000024,Merton,E02000706,U
E01003374,E02000710,E09000024,Merton,E02000710,U
E01003375,E02000710,E09000024,Merton,E02000710,U
E01003376,E02000700,E09000024,Merton,E02000700,U
E01003377,E02000700,E09000024,Merton,E02000700,U
E01003378,E02000706,E09000024,Merton,E02000706,U
E01003379,E02000706,E09000024,Merton,E02000706,U
E01003380,E02000699,E09000024,Merton,E02000699,U
E01003381,E02000704,E09000024,Merton,E02000704,U
E01003382,E02000699,E09000024,Merton,E02000699,U
E01003383,E02000697,E09000024,Merton,E02000697,U
E01003384,E02000697,E09000024,Merton,E02000697,U
E01003385,E02000699,E09000024,Merton,E02000699,U
E01003386,E02000701,E09000024,Merton,E02000701,U
E01003387,E02000702,E09000024,Merton,E02000702,U
E01003388,E02000701,E09000024,Merton,E02000701,U
E01003389,E02000701,E09000024,Merton,E02000701,U
E01003390,E02000706,E09000024,Merton,E02000706,U
E01003391,E02000702,E09000024,Merton,E02000702,U
E01003392,E02000701,E09000024,Merton,E02000701,U
E01003393,E02000696,E09000024,Merton,E02000696,U
E01003394,E02000695,E09000024,Merton,E02000695,U
E01003395,E02000695,E09000024,Merton,E02000695,U
E01003396,E02000695,E09000024,Merton,E02000695,U
E01003397,E02000695,E09000024,Merton,E02000695,U
E01003398,E02000695,E09000024,Merton,E02000695,U
E01003399,E02000699,E09000024,Merton,E02000699,U
E01003400,E02000691,E09000024,Merton,E02000691,U
E01003401,E02000692,E09000024,Merton,E02000692,U
E01003402,E02000692,E09000024,Merton,E02000692,U
E01003403,E02000692,E09000024,Merton,E02000692,U
E01003404,E02000692,E09000024,Merton,E02000692,U
E01003405,E02000706,E09000024,Merton,E02000706,U
E01003406,E02000696,E09000024,Merton,E02000696,U
E01003407,E02000696,E09000024,Merton,E02000696,U
E01003408,E02000700,E09000024,Merton,E02000700,U
E01003409,E02000701,E09000024,Merton,E02000701,U
E01003410,E02000700,E09000024,Merton,E02000700,U
E01003411,E02000702,E09000024,Merton,E02000702,U
E01003412,E02000702,E09000024,Merton,E02000702,U
E01003413,E02000705,E09000024,Merton,E02000705,U
E01003414,E02000705,E09000024,Merton,E02000705,U
E01003415,E02000705,E09000024,Merton,E02000705,U
E01003416,E02000705,E09000024,Merton,E02000705,U
E01003417,E02000713,E09000024,Merton,E02000713,U
E01003418,E02000713,E09000024,Merton,E02000713,U
E01003419,E02000713,E09000024,Merton,E02000713,U
E01003420,E02000713,E09000024,Merton,E02000713,U
E01003421,E02000709,E09000024,Merton,E02000709,U
E01003422,E02000713,E09000024,Merton,E02000713,U
E01003423,E02000699,E09000024,Merton,E02000699,U
E01003424,E02000703,E09000024,Merton,E02000703,U
E01003425,E02000703,E09000024,Merton,E02000703,U
E01003426,E02000703,E09000024,Merton,E02000703,U
E01003427,E02000711,E09000024,Merton,E02000711,U
E01003428,E02000703,E09000024,Merton,E02000703,U
E01003429,E02000707,E09000024,Merton,E02000707,U
E01003430,E02000707,E09000024,Merton,E02000707,U
E01003431,E02000707,E09000024,Merton,E02000707,U
E01003432,E02000707,E09000024,Merton,E02000707,U
E01003433,E02000707,E09000024,Merton,E02000707,U
E01003434,E02000705,E09000024,Merton,E02000705,U
E01003435,E02000702,E09000024,Merton,E02000702,U
E01003436,E02000711,E09000024,Merton,E02000711,U
E01003437,E02000710,E09000024,Merton,E02000710,U
E01003438,E02000712,E09000024,Merton,E02000712,U
E01003439,E02000711,E09000024,Merton,E02000711,U
E01003440,E02000710,E09000024,Merton,E02000710,U
E01003441,E02000710,E09000024,Merton,E02000710,U
E01003442,E02000698,E09000024,Merton,E02000698,U
E01003443,E02000698,E09000024,Merton,E02000698,U
E01003444,E02000698,E09000024,Merton,E02000698,U
E01003445,E02000698,E09000024,Merton,E02000698,U
E01003446,E02000704,E09000024,Merton,E02000704,U
E01003447,E02000704,E09000024,Merton,E02000704,U
E01003448,E02000711,E09000024,Merton,E02000711,U
E01003449,E02000712,E09000024,Merton,E02000712,U
E01003450,E02000712,E09000024,Merton,E02000712,U
E01003451,E02000712,E09000024,Merton,E02000712,U
E01003452,E02000712,E09000024,Merton,E02000712,U
E01003453,E02000711,E09000024,Merton,E02000711,U
E01003454,E02000691,E09000024,Merton,E02000691,U
E01003455,E02000693,E09000024,Merton,E02000693,U
E01003456,E02000691,E09000024,Merton,E02000691,U
E01003457,E02000694,E09000024,Merton,E02000694,U
E01003458,E02000694,E09000024,Merton,E02000694,U
E01003459,E02000694,E09000024,Merton,E02000694,U
E01003460,E02000690,E09000024,Merton,E02000690,U
E01003461,E02000692,E09000024,Merton,E02000692,U
E01003462,E02000690,E09000024,Merton,E02000690,U
E01003463,E02000698,E09000024,Merton,E02000698,U
E01003464,E02000690,E09000024,Merton,E02000690,U
E01003465,E02000690,E09000024,Merton,E02000690,U
E01003466,E02000708,E09000024,Merton,E02000708,U
E01003467,E02000708,E09000024,Merton,E02000708,U
E01003468,E02000708,E09000024,Merton,E02000708,U
E01003469,E02000708,E09000024,Merton,E02000708,U
E01003470,E02000708,E09000024,Merton,E02000708,U
E01003471,E02000704,E09000024,Merton,E02000704,U
E01003472,E02000689,E09000024,Merton,E02000689,U
E01003473,E02000689,E09000024,Merton,E02000689,U
E01003474,E02000689,E09000024,Merton,E02000689,U
E01003476,E02000691,E09000024,Merton,E02000691,U
E01003477,E02000691,E09000024,Merton,E02000691,U
E01003478,E02000689,E09000024,Merton,E02000689,U
E01003479,E02000748,E09000025,Newham,E02000748,U
E01003480,E02000746,E09000025,Newham,E02000746,U
E01003481,E02000748,E09000025,Newham,E02000748,U
E01003483,E02000745,E09000025,Newham,E02000745,U
E01003484,E02000745,E09000025,Newham,E02000745,U
E01003485,E02000748,E09000025,Newham,E02000748,U
E01003486,E02000746,E09000025,Newham,E02000746,U
E01003487,E02000746,E09000025,Newham,E02000746,U
E01003488,E02000732,E09000025,Newham,E02000732,U
E01003489,E02000732,E09000025,Newham,E02000732,U
E01003490,E02000732,E09000025,Newham,E02000732,U
E01003491,E02000735,E09000025,Newham,E02000735,U
E01003492,E02000738,E09000025,Newham,E02000738,U
E01003494,E02000738,E09000025,Newham,E02000738,U
E01003495,E02000738,E09000025,Newham,E02000738,U
E01003496,E02000740,E09000025,Newham,E02000740,U
E01003497,E02000747,E09000025,Newham,E02000747,U
E01003498,E02000740,E09000025,Newham,E02000740,U
E01003499,E02000743,E09000025,Newham,E02000743,U
E01003500,E02000740,E09000025,Newham,E02000740,U
E01003501,E02000743,E09000025,Newham,E02000743,U
E01003502,E02000743,E09000025,Newham,E02000743,U
E01003503,E02000743,E09000025,Newham,E02000743,U
E01003506,E02000747,E09000025,Newham,E02000747,U
E01003507,E02000744,E09000025,Newham,E02000744,U
E01003508,E02000744,E09000025,Newham,E02000744,U
E01003509,E02000744,E09000025,Newham,E02000744,U
E01003511,E02000749,E09000025,Newham,E02000749,U
E01003512,E02000749,E09000025,Newham,E02000749,U
E01003513,E02000748,E09000025,Newham,E02000748,U
E01003514,E02000749,E09000025,Newham,E02000749,U
E01003515,E02000749,E09000025,Newham,E02000749,U
E01003516,E02000745,E09000025,Newham,E02000745,U
E01003517,E02000749,E09000025,Newham,E02000749,U
E01003518,E02000745,E09000025,Newham,E02000745,U
E01003519,E02000745,E09000025,Newham,E02000745,U
E01003520,E02000731,E09000025,Newham,E02000731,U
E01003521,E02000731,E09000025,Newham,E02000731,U
E01003522,E02000731,E09000025,Newham,E02000731,U
E01003523,E02000737,E09000025,Newham,E02000737,U
E01003524,E02000732,E09000025,Newham,E02000732,U
E01003525,E02000731,E09000025,Newham,E02000731,U
E01003526,E02000731,E09000025,Newham,E02000731,U
E01003527,E02000737,E09000025,Newham,E02000737,U
E01003528,E02000718,E09000025,Newham,E02000718,U
E01003529,E02000723,E09000025,Newham,E02000723,U
E01003530,E02000723,E09000025,Newham,E02000723,U
E01003531,E02000723,E09000025,Newham,E02000723,U
E01003532,E02000723,E09000025,Newham,E02000723,U
E01003533,E02000724,E09000025,Newham,E02000724,U
E01003534,E02000723,E09000025,Newham,E02000723,U
E01003535,E02000736,E09000025,Newham,E02000736,U
E01003536,E02000736,E09000025,Newham,E02000736,U
E01003537,E02000737,E09000025,Newham,E02000737,U
E01003538,E02000742,E09000025,Newham,E02000742,U
E01003539,E02000742,E09000025,Newham,E02000742,U
E01003540,E02000742,E09000025,Newham,E02000742,U
E01003541,E02000742,E09000025,Newham,E02000742,U
E01003542,E02000737,E09000025,Newham,E02000737,U
E01003543,E02000714,E09000025,Newham,E02000714,U
E01003544,E02000714,E09000025,Newham,E02000714,U
E01003545,E02000719,E09000025,Newham,E02000719,U
E01003546,E02000714,E09000025,Newham,E02000714,U
E01003547,E02000720,E09000025,Newham,E02000720,U
E01003548,E02000719,E09000025,Newham,E02000719,U
E01003549,E02000719,E09000025,Newham,E02000719,U
E01003550,E02000714,E09000025,Newham,E02000714,U
E01003551,E02000722,E09000025,Newham,E02000722,U
E01003552,E02000729,E09000025,Newham,E02000729,U
E01003553,E02000722,E09000025,Newham,E02000722,U
E01003554,E02000722,E09000025,Newham,E02000722,U
E01003555,E02000720,E09000025,Newham,E02000720,U
E01003556,E02000721,E09000025,Newham,E02000721,U
E01003557,E02000719,E09000025,Newham,E02000719,U
E01003558,E02000721,E09000025,Newham,E02000721,U
E01003559,E02000722,E09000025,Newham,E02000722,U
E01003560,E02000724,E09000025,Newham,E02000724,U
E01003561,E02000720,E09000025,Newham,E02000720,U
E01003562,E02000727,E09000025,Newham,E02000727,U
E01003563,E02000724,E09000025,Newham,E02000724,U
E01003564,E02000727,E09000025,Newham,E02000727,U
E01003565,E02000727,E09000025,Newham,E02000727,U
E01003566,E02000727,E09000025,Newham,E02000727,U
E01003567,E02000720,E09000025,Newham,E02000720,U
E01003568,E02000730,E09000025,Newham,E02000730,U
E01003569,E02000730,E09000025,Newham,E02000730,U
E01003570,E02000721,E09000025,Newham,E02000721,U
E01003571,E02000721,E09000025,Newham,E02000721,U
E01003572,E02000721,E09000025,Newham,E02000721,U
E01003573,E02000730,E09000025,Newham,E02000730,U
E01003574,E02000730,E09000025,Newham,E02000730,U
E01003575,E02000718,E09000025,Newham,E02000718,U
E01003576,E02000715,E09000025,Newham,E02000715,U
E01003577,E02000718,E09000025,Newham,E02000718,U
E01003578,E02000716,E09000025,Newham,E02000716,U
E01003579,E02000717,E09000025,Newham,E02000717,U
E01003580,E02000718,E09000025,Newham,E02000718,U
E01003581,E02000715,E09000025,Newham,E02000715,U
E01003582,E02000715,E09000025,Newham,E02000715,U
E01003583,E02000715,E09000025,Newham,E02000715,U
E01003584,E02000716,E09000025,Newham,E02000716,U
E01003585,E02000717,E09000025,Newham,E02000717,U
E01003586,E02000716,E09000025,Newham,E02000716,U
E01003587,E02000717,E09000025,Newham,E02000717,U
E01003588,E02000724,E09000025,Newham,E02000724,U
E01003589,E02000724,E09000025,Newham,E02000724,U
E01003590,E02000716,E09000025,Newham,E02000716,U
E01003591,E02000717,E09000025,Newham,E02000717,U
E01003592,E02000735,E09000025,Newham,E02000735,U
E01003593,E02000740,E09000025,Newham,E02000740,U
E01003594,E02000739,E09000025,Newham,E02000739,U
E01003595,E02000739,E09000025,Newham,E02000739,U
E01003596,E02000729,E09000025,Newham,E02000729,U
E01003597,E02000729,E09000025,Newham,E02000729,U
E01003598,E02000734,E09000025,Newham,E02000734,U
E01003599,E02000735,E09000025,Newham,E02000735,U
E01003600,E02000734,E09000025,Newham,E02000734,U
E01003601,E02000741,E09000025,Newham,E02000741,U
E01003602,E02000739,E09000025,Newham,E02000739,U
E01003603,E02000741,E09000025,Newham,E02000741,U
E01003604,E02000744,E09000025,Newham,E02000744,U
E01003605,E02000741,E09000025,Newham,E02000741,U
E01003607,E02000739,E09000025,Newham,E02000739,U
E01003608,E02000741,E09000025,Newham,E02000741,U
E01003611,E02006998,E09000025,Newham,E02000750,S
E01003615,E02006996,E09000025,Newham,E02000726,S
E01003616,E02000725,E09000025,Newham,E02000725,U
E01003618,E02000725,E09000025,Newham,E02000725,U
E01003619,E02000725,E09000025,Newham,E02000725,U
E01003621,E02000736,E09000025,Newham,E02000736,U
E01003622,E02000736,E09000025,Newham,E02000736,U
E01003623,E02000736,E09000025,Newham,E02000736,U
E01003624,E02000737,E09000025,Newham,E02000737,U
E01003625,E02000728,E09000025,Newham,E02000728,U
E01003626,E02000728,E09000025,Newham,E02000728,U
E01003627,E02000728,E09000025,Newham,E02000728,U
E01003628,E02000728,E09000025,Newham,E02000728,U
E01003629,E02000728,E09000025,Newham,E02000728,U
E01003630,E02000734,E09000025,Newham,E02000734,U
E01003631,E02000733,E09000025,Newham,E02000733,U
E01003632,E02000733,E09000025,Newham,E02000733,U
E01003633,E02000733,E09000025,Newham,E02000733,U
E01003634,E02000733,E09000025,Newham,E02000733,U
E01003635,E02000729,E09000025,Newham,E02000729,U
E01003636,E02000733,E09000025,Newham,E02000733,U
E01003637,E02000734,E09000025,Newham,E02000734,U
E01003638,E02000767,E09000026,Redbridge,E02000767,U
E01003639,E02000763,E09000026,Redbridge,E02000763,U
E01003640,E02000763,E09000026,Redbridge,E02000763,U
E01003641,E02000763,E09000026,Redbridge,E02000763,U
E01003642,E02000763,E09000026,Redbridge,E02000763,U
E01003643,E02000767,E09000026,Redbridge,E02000767,U
E01003644,E02000767,E09000026,Redbridge,E02000767,U
E01003645,E02000767,E09000026,Redbridge,E02000767,U
E01003646,E02000762,E09000026,Redbridge,E02000762,U
E01003647,E02000765,E09000026,Redbridge,E02000765,U
E01003648,E02000762,E09000026,Redbridge,E02000762,U
E01003649,E02000762,E09000026,Redbridge,E02000762,U
E01003650,E02000765,E09000026,Redbridge,E02000765,U
E01003651,E02000762,E09000026,Redbridge,E02000762,U
E01003652,E02000765,E09000026,Redbridge,E02000765,U
E01003653,E02000765,E09000026,Redbridge,E02000765,U
E01003654,E02000754,E09000026,Redbridge,E02000754,U
E01003655,E02000754,E09000026,Redbridge,E02000754,U
E01003656,E02000755,E09000026,Redbridge,E02000755,U
E01003657,E02000755,E09000026,Redbridge,E02000755,U
E01003658,E02000754,E09000026,Redbridge,E02000754,U
E01003659,E02000755,E09000026,Redbridge,E02000755,U
E01003660,E02000754,E09000026,Redbridge,E02000754,U
E01003661,E02007018,E09000026,Redbridge,E02000769,S
E01003662,E02007018,E09000026,Redbridge,E02000769,S
E01003663,E02007017,E09000026,Redbridge,E02000769,S
