lsoa,age_0_19_share,age_20_34_share,age_35_64_share,age_65plus_share
E01000948,0.18003913894324852,0.29549902152641877,0.3731245923026745,0.15133724722765818
E01000949,0.2348532167395378,0.23297938788257339,0.4322298563397876,0.09993753903810118
E01000951,0.28925081433224753,0.29055374592833877,0.3309446254071661,0.08925081433224756
E01000952,0.23459715639810427,0.3518957345971564,0.3299763033175355,0.0835308056872038
E01000954,0.3270547945205479,0.2471461187214612,0.3430365296803653,0.08276255707762557
E01000955,0.24851632047477745,0.27299703264094954,0.3516320474777448,0.12685459940652818
E01000956,0.24451827242524918,0.35348837209302325,0.3401993355481728,0.061794019933554815
E01000957,0.15250379362670713,0.3573596358118361,0.3892261001517451,0.10091047040971168
E01000958,0.2904761904761905,0.38299319727891157,0.2833333333333333,0.04319727891156463
E01000959,0.21145894861193149,0.3650324867099823,0.32073242764323684,0.10277613703484938
E01000960,0.20010700909577314,0.3333333333333333,0.3681112894596041,0.09844836811128946
E01000961,0.2381483547127719,0.2587841606246514,0.3987730061349693,0.10429447852760736
E01000962,0.152300712896954,0.35839274141283217,0.4024627349319507,0.08684381075826313
E01000963,0.23854166666666668,0.24270833333333333,0.39895833333333336,0.11979166666666667
E01000964,0.1981513575967649,0.2720970537261698,0.4119006354708261,0.11785095320623917
E01000965,0.2006980802792321,0.3333333333333333,0.38685282140779526,0.07911576497963932
E01000966,0.19950433705080545,0.30297397769516726,0.39219330855018586,0.10532837670384139
E01000967,0.23750811161583388,0.19402985074626866,0.417910447761194,0.15055158987670345
E01000968,0.14023144996596323,0.381211708645337,0.371000680735194,0.10755616065350579
E01000969,0.1394204483324221,0.36905412793876435,0.3909240021869874,0.10060142154182614
E01000970,0.11948790896159317,0.4167852062588905,0.3833570412517781,0.08036984352773827
E01000971,0.2161753590325019,0.24640967498110355,0.41043083900226757,0.12698412698412698
E01000972,0.186414708886619,0.33299284984678246,0.37231869254341166,0.10827374872318693
E01000973,0.19796954314720813,0.41233893010542755,0.3279968762202265,0.06169465052713784
E01000974,0.15432873274780426,0.37452948557089083,0.38143036386449186,0.08971141781681305
E01000975,0.21117747440273038,0.3340443686006826,0.3758532423208191,0.07892491467576791
E01000976,0.25081585081585084,0.2834498834498835,0.37575757575757573,0.08997668997668998
E01000977,0.2020618556701031,0.2520618556701031,0.3974226804123711,0.14845360824742268
E01000978,0.20103986135181975,0.2784517619872906,0.3974581166955517,0.12305025996533796
E01000979,0.19852104664391354,0.2514220705346985,0.4459613196814562,0.10409556313993173
E01000980,0.27680965147453085,0.20040214477211796,0.4242627345844504,0.0985254691689008
E01000981,0.2508670520231214,0.2161849710982659,0.43179190751445085,0.10115606936416185
E01000982,0.25950118764845603,0.21140142517814728,0.44002375296912116,0.08907363420427554
E01000983,0.20604395604395603,0.21923076923076923,0.4510989010989011,0.12362637362637363
E01000984,0.2440944881889764,0.24146981627296588,0.38740157480314963,0.12703412073490813
E01000985,0.21831955922865015,0.15771349862258954,0.4084022038567493,0.21556473829201103
E01000986,0.21513269339356295,0.18690005646527386,0.4031620553359684,0.19480519480519481
E01000987,0.1940959409594096,0.16974169741697417,0.4487084870848708,0.18745387453874537
E01000989,0.23471741637831603,0.17128027681660898,0.42675893886966554,0.16724336793540945
E01000990,0.255393180236604,0.19693806541405706,0.4091858037578288,0.13848295059151008
E01000991,0.17616580310880828,0.1600460564191134,0.3949337938975245,0.2688543465745538
E01000992,0.2512,0.2208,0.4245333333333333,0.10346666666666667
E01000993,0.2689738919247116,0.17182756527018822,0.41894353369763204,0.14025500910746813
E01000994,0.2526712759270899,0.21118793211816467,0.40414833438089254,0.13199245757385292
E01000995,0.28004667444574094,0.20653442240373396,0.40198366394399065,0.11143523920653442
E01000996,0.22255639097744362,0.22556390977443608,0.41578947368421054,0.13609022556390976
E01000997,0.2559840425531915,0.19414893617021275,0.40425531914893614,0.1456117021276596
E01000998,0.23978566644340255,0.20830542531815138,0.44005358338914935,0.11185532484929672
E01000999,0.24169184290030213,0.19561933534743203,0.3972809667673716,0.16540785498489427
E01001000,0.2563527653213752,0.19656203288490284,0.43796711509715996,0.10911808669656203
E01001001,0.26386913229018494,0.24253200568990044,0.3990042674253201,0.0945945945945946
E01001002,0.2837746096401901,0.19959266802443992,0.41887304820095045,0.09775967413441955
E01001003,0.27816236626809315,0.21271239773442416,0.40339836375078664,0.10572687224669604
E01001004,0.28315741165672326,0.22625057365764112,0.41211564938044976,0.07847636530518587
E01001005,0.2834101382488479,0.2269585253456221,0.40725806451612906,0.08237327188940093
E01001006,0.31078814980436,0.2437115707098938,0.38289547233091115,0.0626048071548351
E01001007,0.2840565085771948,0.1987891019172553,0.4091826437941473,0.10797174571140263
E01001008,0.3055222088835534,0.17647058823529413,0.41116446578631455,0.10684273709483794
E01001009,0.2984420642648491,0.23515092502434273,0.39191820837390456,0.07448880233690361
E01001010,0.27898763978811064,0.23131253678634492,0.38846380223660976,0.10123602118893467
E01001011,0.3132842925140632,0.2505408913890091,0.3773258329727391,0.05884898312418866
E01001012,0.27060505002382085,0.24249642686993805,0.41257741781800855,0.07432110528823249
E01001013,0.30177514792899407,0.21074192080109239,0.39371870732817477,0.09376422394173874
E01001015,0.28112449799196787,0.17202141900937082,0.3862115127175368,0.1606425702811245
E01001016,0.25341685649202733,0.13382687927107062,0.41287015945330297,0.19988610478359908
E01001017,0.2287621359223301,0.13349514563106796,0.4253640776699029,0.21237864077669902
E01001018,0.2275485436893204,0.14199029126213591,0.40898058252427183,0.22148058252427186
E01001019,0.19849418206707733,0.13483915126625598,0.3942505133470226,0.2724161533196441
E01001020,0.2566585956416465,0.1228813559322034,0.4092009685230024,0.2112590799031477
E01001021,0.2809734513274336,0.16666666666666666,0.36578171091445427,0.18657817109144542
E01001022,0.19311276164753544,0.11951384199864956,0.40445644834571237,0.28291694800810263
E01001023,0.26810477657935283,0.25385208012326654,0.3697996918335901,0.10824345146379044
E01001024,0.22611940298507463,0.17164179104477612,0.42014925373134326,0.18208955223880596
E01001025,0.24721603563474387,0.1492204899777283,0.414996288047513,0.18856718634001485
E01001026,0.28495481127060074,0.18128654970760233,0.38809144072301965,0.14566719829877725
E01001027,0.30044688896528016,0.1942248195256102,0.40735647988999657,0.0979718116191131
E01001028,0.21523579201934703,0.14691656590084642,0.38391777509068925,0.2539298669891173
E01001029,0.21046511627906977,0.1994186046511628,0.3877906976744186,0.20232558139534884
E01001030,0.23209366391184574,0.18181818181818182,0.4084022038567493,0.17768595041322313
E01001031,0.2268041237113402,0.15395189003436427,0.43711340206185567,0.18213058419243985
E01001032,0.2442159383033419,0.12082262210796915,0.4003856041131105,0.2345758354755784
E01001033,0.21783363255535607,0.26511071214841414,0.39497307001795334,0.12208258527827648
E01001034,0.23048327137546468,0.2342007434944238,0.4114002478314746,0.12391573729863693
E01001035,0.2058033315421816,0.2649113379903278,0.40677055346587854,0.12251477700161204
E01001036,0.19024088943792464,0.18282890673255095,0.4126003705991353,0.21432983323038912
E01001037,0.2542372881355932,0.25945241199478486,0.4002607561929596,0.08604954367666232
E01001038,0.20640756302521007,0.26733193277310924,0.4474789915966387,0.07878151260504201
E01001039,0.23994894703254627,0.15826419910657308,0.42948308870453095,0.1723037651563497
E01001040,0.24288204532248692,0.2492736780941313,0.4235909355026148,0.084253341080767
E01001041,0.2615473441108545,0.2540415704387991,0.4105080831408776,0.07390300230946882
E01001042,0.24677716390423574,0.2992633517495396,0.4046961325966851,0.049263351749539594
E01001044,0.23905723905723905,0.177008177008177,0.4078884078884079,0.17604617604617603
E01001046,0.25597092419522327,0.2201453790238837,0.4117341640706127,0.11214953271028037
E01001047,0.21350259665320254,0.27293710328909404,0.42238892094633584,0.09117137911136756
E01001049,0.2,0.14791666666666667,0.4152777777777778,0.23680555555555555
E01001050,0.22040816326530613,0.19941690962099126,0.3819241982507289,0.19825072886297376
E01001051,0.3537117903930131,0.16781035558328133,0.3437305053025577,0.13474734872114785
E01001052,0.3447098976109215,0.18566552901023892,0.36177474402730375,0.10784982935153584
E01001053,0.3089430894308943,0.1657285803627267,0.3908692933083177,0.1344590368980613
E01001054,0.341227125941873,0.1759956942949408,0.3805166846071044,0.10226049515608181
E01001055,0.27979604843849587,0.18546845124282982,0.38368387507966856,0.15105162523900573
E01001056,0.4108227498619547,0.1695196024295969,0.3699613473219216,0.04969630038652678
E01001057,0.4146205357142857,0.19196428571428573,0.33314732142857145,0.060267857142857144
E01001058,0.25055432372505543,0.16925351071692535,0.4028085735402809,0.17738359201773837
E01001059,0.2467263955892488,0.2067539627842867,0.39007580978635426,0.15644383184011026
E01001060,0.273176761433869,0.1681087762669963,0.4004944375772559,0.15822002472187885
E01001061,0.22455274521900062,0.229487970388649,0.41270820481184456,0.13325107958050586
E01001062,0.18638466622604097,0.1440846001321877,0.3615333773959022,0.30799735624586916
E01001063,0.21107491856677524,0.15895765472312703,0.4214983713355049,0.20846905537459284
E01001064,0.19324577861163228,0.1669793621013133,0.3902439024390244,0.24953095684803
E01001065,0.17220543806646527,0.19637462235649547,0.4161631419939577,0.21525679758308158
E01001066,0.2984869325997249,0.19119669876203577,0.3988995873452545,0.11141678129298486
E01001067,0.23536511768255883,0.11285455642727821,0.4532287266143633,0.19855159927579963
E01001068,0.23353293413173654,0.17147523135547088,0.4289602612955906,0.16603157321720197
E01001069,0.22514619883040934,0.15497076023391812,0.4159356725146199,0.20394736842105263
E01001070,0.2656599552572707,0.16610738255033558,0.39485458612975394,0.17337807606263983
E01001071,0.2441983122362869,0.16455696202531644,0.44989451476793246,0.14135021097046413
E01001072,0.18353576248313092,0.11538461538461539,0.3900134952766532,0.31106612685560053
E01001073,0.23328690807799443,0.19080779944289694,0.41434540389972147,0.1615598885793872
E01001074,0.25436793422404935,0.19938335046248715,0.4028776978417266,0.1433710174717369
E01001075,0.24262899262899262,0.20884520884520885,0.40663390663390664,0.14189189189189189
E01001076,0.32713085234093636,0.18667466986794717,0.38535414165666265,0.10084033613445378
E01001077,0.22897897897897898,0.18243243243243243,0.40765765765765766,0.18093093093093093
E01001078,0.2969613259668508,0.18577348066298344,0.39157458563535913,0.12569060773480664
E01001079,0.27340359578425294,0.1903285802851829,0.40173589584624925,0.13453192808431494
E01001080,0.28561782579338285,0.17285617825793384,0.37812288993923027,0.16340310600945307
E01001081,0.3070652173913043,0.1827445652173913,0.38247282608695654,0.12771739130434784
E01001082,0.28193548387096773,0.20387096774193547,0.3987096774193548,0.11548387096774193
E01001083,0.20977722772277227,0.19245049504950495,0.37995049504950495,0.21782178217821782
E01001084,0.20818228896944588,0.17711030554117038,0.4158467115484205,0.19886069394096323
E01001085,0.2126537785588752,0.20035149384885764,0.4317516110134739,0.1552431165787932
E01001086,0.19560185185185186,0.2013888888888889,0.40914351851851855,0.19386574074074073
E01001087,0.24725857799787762,0.25822426600636716,0.3742483197736116,0.12026883622214361
E01001088,0.2427126710291493,0.22189173111243307,0.4134443783462225,0.12195121951219512
E01001089,0.2525195968645017,0.22284434490481522,0.40257558790593506,0.12206047032474804
E01001090,0.2551602986385595,0.21826965305226176,0.4189723320158103,0.10759771629336846
E01001091,0.20761904761904762,0.19174603174603175,0.40634920634920635,0.19428571428571428
E01001092,0.2007242628039317,0.19968960165545785,0.3771339886187274,0.2224521469218831
E01001093,0.23535973229224763,0.18739542665923034,0.4205242610150586,0.15672058003346348
E01001094,0.20742092457420924,0.16666666666666666,0.3880778588807786,0.23783454987834549
E01001095,0.29112271540469975,0.2154046997389034,0.3922976501305483,0.10117493472584857
E01001096,0.22364864864864864,0.14864864864864866,0.41486486486486485,0.21283783783783783
E01001097,0.21105527638190955,0.23869346733668342,0.39782244556113905,0.152428810720268
E01001098,0.22501699524133242,0.13936097892590074,0.4432358939496941,0.19238613188307274
E01001099,0.27886435331230286,0.20441640378548895,0.40189274447949525,0.11482649842271293
E01001100,0.22486772486772486,0.19576719576719576,0.4246031746031746,0.15476190476190477
E01001101,0.23693379790940766,0.14006968641114984,0.42160278745644597,0.2013937282229965
E01001102,0.2228081740276862,0.10810810810810811,0.36980883322346736,0.2992748846407383
E01001103,0.22031823745410037,0.10709914320685435,0.39657282741738065,0.27600979192166464
E01001104,0.22228843861740166,0.14898688915375446,0.4439809296781883,0.18474374255065554
E01001105,0.26424870466321243,0.16810592976396085,0.42256764536557284,0.14507772020725387
E01001106,0.24234354194407456,0.15978695073235685,0.41278295605858856,0.18508655126498003
E01001107,0.2085080886758538,0.12043139604553625,0.42180946674655484,0.24925104853205513
E01001108,0.23559037493005036,0.11583659764969222,0.4152210408505876,0.23335198656966985
E01001109,0.27276595744680854,0.2404255319148936,0.3578723404255319,0.12893617021276596
E01001110,0.298278268962308,0.22335970218706375,0.41554211261051655,0.06281991624011168
E01001111,0.2600229095074456,0.21305841924398625,0.4369988545246277,0.08991981672394044
E01001112,0.2672285572632623,0.20277640059494298,0.41695587506197324,0.11303916707982152
E01001113,0.2472582253240279,0.23180458624127617,0.4436689930209372,0.07726819541375872
E01001114,0.3196286472148541,0.1903183023872679,0.4230769230769231,0.06697612732095491
E01001115,0.3140814081408141,0.20847084708470848,0.36523652365236525,0.11221122112211221
E01001116,0.27278688524590167,0.22950819672131148,0.41180327868852457,0.0859016393442623
E01001118,0.2768230376219229,0.21319089642359498,0.4096609382257315,0.10032512772875057
E01001119,0.22322670375521558,0.12795549374130738,0.39777468706536856,0.2510431154381085
E01001120,0.23385300668151449,0.16703786191536749,0.4105419450631032,0.18856718634001485
E01001121,0.17886792452830189,0.10264150943396226,0.36452830188679247,0.3539622641509434
E01001122,0.2532871972318339,0.12179930795847752,0.3972318339100346,0.22768166089965397
E01001123,0.21296296296296297,0.14382716049382716,0.43148148148148147,0.21172839506172839
E01001124,0.18315252074026803,0.11805998723675813,0.39055520102105934,0.30823229100191446
E01001125,0.23951367781155014,0.16048632218844985,0.3890577507598784,0.2109422492401216
E01001126,0.20324629498941427,0.1489061397318278,0.39731827805222303,0.25052928722653495
E01001127,0.20848708487084872,0.15006150061500614,0.41266912669126693,0.22878228782287824
E01001128,0.3333333333333333,0.1891385767790262,0.37702871410736577,0.10049937578027465
E01001129,0.18938307030129126,0.15423242467718795,0.41893830703012913,0.2374461979913917
E01001130,0.41562853907134767,0.18063420158550397,0.3516421291053228,0.052095130237825596
E01001131,0.27243793761935076,0.18268618714194781,0.37937619350732016,0.1654996817313813
E01001132,0.19827053736874614,0.15750463248919086,0.3823347745521927,0.2618900555898703
E01001133,0.15248897290485192,0.15626969124133586,0.36546943919344677,0.3257718966603655
E01001134,0.20967741935483872,0.1805210918114144,0.40818858560794047,0.20161290322580644
E01001135,0.209053007742704,0.16021441334127456,0.39487790351399643,0.235854675402025
E01001136,0.20931372549019608,0.2754901960784314,0.40980392156862744,0.1053921568627451
E01001137,0.22243078366963867,0.2383857343969967,0.41576724542468324,0.12341623650868137
E01001138,0.23366336633663368,0.20594059405940593,0.4534653465346535,0.10693069306930693
E01001139,0.2448499117127722,0.19658622719246616,0.44143613890523836,0.11712772218952325
E01001140,0.22297297297297297,0.1947174447174447,0.4864864864864865,0.09582309582309582
E01001141,0.23233908948194662,0.24097331240188383,0.43720565149136575,0.08948194662480377
E01001142,0.24427083333333333,0.17447916666666666,0.43385416666666665,0.14739583333333334
E01001143,0.25193998965338854,0.20848422141748577,0.41696844283497153,0.12260734609415416
E01001144,0.217787913340935,0.2594070695553022,0.42531356898517675,0.0974914481185861
E01001145,0.28790366721401206,0.20799124247400108,0.41105637657361793,0.09304871373836891
E01001146,0.23921568627450981,0.1895424836601307,0.4261437908496732,0.1450980392156863
E01001147,0.2895622895622896,0.22278338945005613,0.42368125701459036,0.06397306397306397
E01001148,0.26007950028392957,0.2021578648495173,0.4389551391254969,0.09880749574105621
E01001149,0.2835538752362949,0.1770636420919975,0.444234404536862,0.09514807813484562
E01001150,0.24589201877934272,0.18603286384976525,0.4565727699530516,0.11150234741784038
E01001151,0.260422615648201,0.20959451741861793,0.4180468303826385,0.11193603655054254
E01001152,0.2714493456131847,0.2060106640814348,0.44207464857004364,0.08046534173533688
E01001153,0.21861604409063073,0.21922841396203308,0.43355786895284754,0.12859767299448868
E01001154,0.26262111167771546,0.23355430902600713,0.4135645079041305,0.09026007139214687
E01001155,0.2569676700111483,0.18896321070234115,0.39687848383500557,0.15719063545150502
E01001156,0.22829763246899662,0.18151071025930102,0.4492671927846674,0.14092446448703494
E01001157,0.27336574824419235,0.17882225823878983,0.4035656401944895,0.14424635332252836
E01001158,0.25261096605744127,0.18080939947780678,0.45822454308093996,0.10835509138381201
E01001159,0.25309278350515463,0.1634020618556701,0.42731958762886596,0.15618556701030928
E01001160,0.2539763981528989,0.17444843509492047,0.396613648024628,0.17496151872755258
E01001161,0.242093156986774,0.23634272570442783,0.39332949971247844,0.1282346175963197
E01001162,0.256353591160221,0.2110497237569061,0.4176795580110497,0.11491712707182321
E01001163,0.22430379746835444,0.17670886075949366,0.45772151898734176,0.14126582278481012
E01001164,0.18163471241170534,0.29919273461150353,0.41523713420787084,0.10393541876892028
E01001165,0.2418655097613883,0.23481561822125813,0.44739696312364424,0.07592190889370933
E01001166,0.276790248857288,0.21736922295581512,0.3895378364652108,0.11630269172168614
E01001167,0.27956989247311825,0.19698924731182796,0.4258064516129032,0.09763440860215054
E01001168,0.22442244224422442,0.22167216721672167,0.44554455445544555,0.10836083608360836
E01001169,0.3178590933915893,0.19060622610595304,0.3883123975969416,0.1032222829055161
E01001170,0.24342444559051057,0.20422898401237752,0.4043321299638989,0.148014440433213
E01001171,0.2521343198634035,0.1906659077973819,0.3727945361411497,0.18440523619806487
E01001172,0.32849364791288566,0.20961887477313976,0.38067150635208713,0.08121597096188747
E01001173,0.2605042016806723,0.21629521373766897,0.4176105224698575,0.10559006211180125
E01001174,0.283175355450237,0.19727488151658767,0.3791469194312796,0.14040284360189573
E01001175,0.2708968883465528,0.2312385600976205,0.40512507626601585,0.09273947528981086
E01001176,0.2707092582566324,0.22685435841905793,0.39685977260422306,0.10557661072008663
E01001177,0.254247572815534,0.2506067961165049,0.41262135922330095,0.0825242718446602
E01001178,0.3083538083538084,0.2512285012285012,0.39373464373464373,0.04668304668304668
E01001179,0.27961515333734216,0.20024052916416116,0.4004810583283223,0.11966325917017438
E01001180,0.2973245835436648,0.2054517920242302,0.4164563351842504,0.08076728924785462
E01001181,0.34200913242009134,0.20684931506849316,0.3863013698630137,0.06484018264840183
E01001182,0.2144436256448047,0.2431834929992631,0.39056742815033163,0.1518054532056006
E01001183,0.28186813186813187,0.21263736263736263,0.3901098901098901,0.11538461538461539
E01001184,0.207532667179093,0.20522674865488086,0.4158339738662567,0.17140661029976942
E01001185,0.2291421856639248,0.21504112808460635,0.4512338425381904,0.1045828437132785
E01001186,0.21945432977461446,0.2022538552787663,0.45848161328588377,0.11981020166073547
E01001187,0.2685138539042821,0.20856423173803526,0.4256926952141058,0.09722921914357682
E01001188,0.2816326530612245,0.23520408163265305,0.4086734693877551,0.07448979591836735
E01001189,0.25922887612797374,0.18703855619360132,0.42904019688269074,0.12469237079573421
E01001190,0.2508059316569955,0.2076079948420374,0.4448742746615087,0.09671179883945841
E01001191,0.2647058823529412,0.23240115718418514,0.42912246865959497,0.07377049180327869
E01001192,0.2555205047318612,0.19936908517350158,0.4555205047318612,0.08958990536277603
E01001193,0.2294887039239001,0.2788347205707491,0.41854934601664684,0.07312722948870393
E01001194,0.26811145510835915,0.19876160990712075,0.4371517027863777,0.09597523219814241
E01001195,0.25877192982456143,0.21820175438596492,0.39528508771929827,0.12774122807017543
E01001196,0.23886138613861385,0.2524752475247525,0.38242574257425743,0.12623762376237624
E01001197,0.24703344120819848,0.1941747572815534,0.43473570658036675,0.12405609492988134
E01001198,0.23337595907928388,0.26854219948849106,0.409846547314578,0.08823529411764706
E01001199,0.2158749248346362,0.2880336740829826,0.39987973541791944,0.09621166566446182
E01001200,0.2266750156543519,0.2542266750156543,0.41828428303068255,0.1008140262993112
E01001201,0.20956576463184393,0.27564505978602893,0.41787287602265577,0.09691629955947137
E01001202,0.26109556177528986,0.2746901239504198,0.3886445421831268,0.07556977209116353
E01001203,0.18886915334517465,0.2539964476021314,0.4570751924215512,0.10005920663114269
E01001204,0.22642679900744417,0.17866004962779156,0.41811414392059554,0.17679900744416874
E01001205,0.2848314606741573,0.21741573033707864,0.39662921348314606,0.10112359550561797
E01001206,0.3616751269035533,0.2068527918781726,0.3686548223350254,0.06281725888324872
E01001207,0.20249574588769143,0.290414066931367,0.4140669313669881,0.09302325581395349
E01001208,0.23676470588235293,0.13897058823529412,0.4102941176470588,0.2139705882352941
E01001209,0.2339667458432304,0.1508313539192399,0.43883610451306415,0.17636579572446556
E01001210,0.2934322033898305,0.18908898305084745,0.3564618644067797,0.16101694915254236
E01001211,0.2185697808535179,0.16724336793540945,0.444636678200692,0.1695501730103806
E01001212,0.18845500848896435,0.18053197509903793,0.4165251839275608,0.2144878324844369
E01001213,0.23596621957277694,0.21063089915548933,0.39642324888226527,0.15697963238946847
E01001214,0.22591743119266056,0.19610091743119265,0.393348623853211,0.18463302752293578
E01001215,0.25547445255474455,0.19854014598540146,0.405352798053528,0.14063260340632602
E01001216,0.2847341337907376,0.1841052029731275,0.37564322469982847,0.15551743853630645
E01001217,0.228118538938663,0.1909028256374914,0.41902136457615435,0.16195727084769124
E01001218,0.2850194552529183,0.20379377431906615,0.3754863813229572,0.13570038910505836
E01001219,0.29658314350797266,0.20683371298405467,0.3977220956719818,0.0988610478359909
E01001220,0.31266490765171506,0.22031662269129287,0.3687335092348285,0.09828496042216359
E01001223,0.19270474879559532,0.2326221610461115,0.4150034411562285,0.1596696490020647
E01001224,0.21153846153846154,0.17564102564102563,0.4442307692307692,0.1685897435897436
E01001225,0.175787728026534,0.25538971807628524,0.4361525704809287,0.13266998341625208
E01001226,0.18332230311052283,0.21972203838517537,0.4228987425545996,0.17405691594970218
E01001227,0.20657894736842106,0.21907894736842104,0.41973684210526313,0.15460526315789475
E01001228,0.15267175572519084,0.3336968375136314,0.3980370774263904,0.11559432933478735
E01001229,0.2267633487145682,0.2089650626235992,0.43243243243243246,0.13183915622940012
E01001230,0.16143170197224252,0.25639152666179693,0.42951059167275385,0.15266617969320673
E01001231,0.1709819247679531,0.323400097703957,0.3453834880312653,0.16023448949682462
E01001232,0.20846696600384862,0.20333547145606157,0.43489416292495187,0.15330339961513792
E01001233,0.1875432525951557,0.24083044982698962,0.42006920415224913,0.15155709342560553
E01001234,0.17188638018936636,0.3306627822286963,0.3932993445010925,0.10415149308084487
E01001235,0.15819209039548024,0.34858757062146895,0.40225988700564974,0.09096045197740113
E01001236,0.16587677725118483,0.2742044685172647,0.4116452268111036,0.14827352742044686
E01001237,0.1530089628681178,0.2605633802816901,0.4167733674775928,0.16965428937259924
E01001239,0.22417285617825794,0.27413909520594193,0.4179608372721134,0.0837272113436867
E01001240,0.16703176341730558,0.38608981380065716,0.33953997809419495,0.10733844468784227
E01001241,0.18857758620689655,0.36907327586206895,0.33997844827586204,0.10237068965517242
E01001242,0.24274243360098827,0.24274243360098827,0.38604076590487957,0.12847436689314393
E01001243,0.23347280334728032,0.31255230125523015,0.3682008368200837,0.08577405857740586
E01001244,0.24210903873744619,0.3116929698708752,0.35294117647058826,0.09325681492109039
E01001245,0.23119520073834796,0.24273188740193816,0.45085371481310565,0.07521919704660822
E01001246,0.19934282584884994,0.28806133625410735,0.41566265060240964,0.09693318729463307
E01001247,0.22158590308370044,0.27444933920704845,0.35506607929515416,0.14889867841409693
E01001248,0.22138364779874214,0.1742138364779874,0.4050314465408805,0.19937106918238995
E01001249,0.23594583504308575,0.2966762412802626,0.3906442347148133,0.07673368896183833
E01001250,0.22283356258596973,0.2370472260430995,0.44154057771664373,0.09857863365428703
E01001251,0.2537313432835821,0.17799889441680486,0.4560530679933665,0.11221669430624655
E01001252,0.240973630831643,0.21947261663286005,0.4478701825557809,0.09168356997971602
E01001253,0.2696101456082668,0.20150305307656177,0.4382339126350399,0.09065288868013152
E01001254,0.2482837528604119,0.14588100686498856,0.459954233409611,0.14588100686498856
E01001255,0.28148614609571787,0.13161209068010077,0.45843828715365237,0.12846347607052896
E01001257,0.31303179579041646,0.2328705776981639,0.3802060008956561,0.07389162561576355
E01001258,0.26254002134471716,0.17716115261472787,0.4167556029882604,0.14354322305229456
E01001259,0.25140712945590993,0.21325828642901815,0.4046278924327705,0.13070669168230145
E01001260,0.22756253065228052,0.21186856302108878,0.4198136341343796,0.1407552721922511
E01001261,0.23524342955622576,0.23998276604911675,0.4149073675140026,0.1098664368806549
E01001262,0.2537037037037037,0.19876543209876543,0.37777777777777777,0.1697530864197531
E01001263,0.2773497688751926,0.2223934257832563,0.39034411915767847,0.10991268618387262
E01001264,0.25205930807248766,0.20593080724876442,0.4058209774848984,0.13618890719384955
E01001265,0.24419953596287702,0.19953596287703015,0.44779582366589327,0.10846867749419954
E01001266,0.2055616139585605,0.21810250817884405,0.40567066521264994,0.17066521264994547
E01001267,0.2549115913555992,0.17583497053045186,0.4076620825147348,0.16159135559921414
E01001268,0.25267447784004077,0.17116658176260827,0.413143148242486,0.163015792154865
E01001269,0.24790841039189784,0.22677234698370763,0.4240422721268164,0.10127697049757815
E01001270,0.2539772727272727,0.1875,0.4431818181818182,0.11534090909090909
E01001271,0.27447916666666666,0.19114583333333332,0.42604166666666665,0.10833333333333334
E01001272,0.2229336437718277,0.21944121071012807,0.43771827706635624,0.119906868451688
E01001273,0.22268656716417912,0.19701492537313434,0.41194029850746267,0.16835820895522388
E01001274,0.2890818858560794,0.163151364764268,0.423697270471464,0.12406947890818859
E01001275,0.16,0.2783333333333333,0.42277777777777775,0.1388888888888889
E01001276,0.2029229904440697,0.23496346261944911,0.4345137717818999,0.12759977515458124
E01001277,0.2465686274509804,0.25049019607843137,0.38823529411764707,0.11470588235294117
E01001278,0.24482924482924484,0.23472823472823473,0.3900913900913901,0.13035113035113036
E01001279,0.23560910307898258,0.12449799196787148,0.3962516733601071,0.24364123159303883
E01001280,0.24008810572687225,0.1883259911894273,0.42731277533039647,0.14427312775330398
E01001281,0.2431572246976448,0.14704010184595798,0.4213876511775939,0.1884150222788033
E01001282,0.27486102532427426,0.1624459542927733,0.4095120444718962,0.1531809759110562
E01001283,0.2258426966292135,0.18483146067415732,0.4207865168539326,0.16853932584269662
E01001284,0.2837209302325581,0.14883720930232558,0.4238372093023256,0.1436046511627907
E01001285,0.27843803056027167,0.2014714204867006,0.42161856253537067,0.09847198641765705
E01001286,0.28999400838825645,0.1737567405632115,0.4212103055721989,0.11503894547633313
E01001287,0.33746130030959753,0.18328173374613002,0.37585139318885447,0.10340557275541795
E01001288,0.27303523035230354,0.1578590785907859,0.4363143631436314,0.13279132791327913
E01001289,0.26028421839940163,0.18175018698578907,0.4442782348541511,0.11368735976065819
E01001290,0.24074074074074073,0.1968810916179337,0.44005847953216376,0.12231968810916179
E01001291,0.2603752131893121,0.1932916429789653,0.41557703240477545,0.13075611142694712
E01001292,0.2208955223880597,0.20776119402985074,0.41074626865671643,0.16059701492537312
E01001293,0.2762582056892779,0.18216630196936542,0.42669584245076586,0.11487964989059081
E01001294,0.24346968950221784,0.21931986200098572,0.40266140956136026,0.13454903893543618
E01001295,0.23565459610027856,0.20111420612813372,0.4228412256267409,0.1403899721448468
E01001296,0.23697011813759555,0.21612230715774844,0.41834607366226545,0.12856150104239056
E01001297,0.26101141924959215,0.20554649265905384,0.4056552474170745,0.1277868406742795
E01001298,0.2019914651493599,0.20531057373162637,0.43338074917022285,0.1593172119487909
E01001299,0.2411630558722919,0.14310148232611175,0.42702394526795895,0.1887115165336374
E01001300,0.2660891089108911,0.1478960396039604,0.46472772277227725,0.12128712871287128
E01001301,0.19692144373673037,0.309447983014862,0.3890658174097665,0.1045647558386412
