lsoa,asian_share,black_share
E01001098,0.15760869565217392,0.06521739130434782
E01001099,0.10646387832699619,0.13244613434727504
E01001100,0.14890800794176043,0.1343481138318994
E01001101,0.12831241283124128,0.03277545327754533
E01001102,0.12854317732366513,0.04284772577455504
E01001103,0.12851897184822522,0.05263157894736842
E01001104,0.15490430622009568,0.07715311004784689
E01001105,0.11162255466052934,0.08342922899884925
E01001106,0.1104457751164338,0.09181636726546906
E01001107,0.2184873949579832,0.07563025210084033
E01001108,0.14437604924454392,0.05260212646894236
E01001109,0.12595744680851065,0.3204255319148936
E01001110,0.140995812005584,0.3364355514192648
E01001111,0.0989136649514008,0.4036592338479131
E01001112,0.08779761904761904,0.3819444444444444
E01001113,0.06166086524117355,0.3774241670810542
E01001114,0.18356527501656728,0.42412193505632867
E01001115,0.28398458998348924,0.3670886075949367
E01001116,0.18479685452162517,0.3440366972477064
E01001118,0.16890951276102087,0.4162412993039443
E01001119,0.09414225941422594,0.05439330543933055
E01001120,0.13595839524517087,0.10475482912332838
E01001121,0.14264150943396225,0.03547169811320755
E01001122,0.2677329624478442,0.08831710709318498
E01001123,0.17326732673267325,0.09405940594059406
E01001124,0.12404092071611253,0.053069053708439895
E01001125,0.2,0.11003039513677812
E01001126,0.10656316160903317,0.08186309103740297
E01001127,0.12730627306273062,0.14760147601476015
E01001128,0.08692933083176986,0.3527204502814259
E01001129,0.11709770114942529,0.11853448275862069
E01001130,0.12095400340715502,0.4355479840999432
E01001131,0.06675143038779402,0.11379529561347743
E01001132,0.15493827160493828,0.13024691358024693
E01001133,0.14977973568281938,0.07866582756450598
E01001134,0.1853233830845771,0.11940298507462686
E01001135,0.15110053539559787,0.12314098750743604
E01001136,0.10784313725490197,0.2980392156862745
E01001137,0.06100422336931018,0.1712810886907555
E01001138,0.05343007915567282,0.18733509234828497
E01001139,0.08298999411418481,0.3301942319011183
E01001140,0.08041743400859423,0.21669736034376919
E01001141,0.09105180533751962,0.34301412872841447
E01001142,0.07732226258432798,0.2983912817851583
E01001143,0.07608695652173914,0.36645962732919257
E01001144,0.07902217168845935,0.38828880045480385
E01001145,0.10557986870897156,0.40317286652078776
E01001146,0.1272845953002611,0.41906005221932113
E01001147,0.10892756878158338,0.41998877035373383
E01001148,0.1061293984108967,0.4460839954597049
E01001149,0.07488986784140969,0.4185022026431718
E01001150,0.07583774250440917,0.31099353321575546
E01001151,0.18171428571428572,0.36457142857142855
E01001152,0.11208151382823872,0.3726346433770015
E01001153,0.12982241273729334,0.4243723208818126
E01001154,0.12857142857142856,0.40969387755102044
E01001155,0.16109253065774806,0.4375696767001115
E01001156,0.08690744920993228,0.2353273137697517
E01001157,0.27056277056277056,0.2597402597402597
E01001158,0.06331592689295039,0.26762402088772846
E01001159,0.15689300411522633,0.21193415637860083
E01001160,0.3891170431211499,0.21457905544147843
E01001161,0.2389431361286617,0.3273980470993682
E01001162,0.06670341786108049,0.3031973539140022
E01001163,0.08708860759493671,0.1908860759493671
E01001164,0.06771096513390601,0.1212733703890854
E01001165,0.1771397616468039,0.2248104008667389
E01001166,0.12347560975609756,0.27235772357723576
E01001167,0.21391752577319587,0.21305841924398625
E01001168,0.15228147333699835,0.18911489829576691
E01001169,0.1884216275259421,0.2949208083014746
E01001170,0.14572605561277033,0.2286302780638517
E01001171,0.23479249573621375,0.20352472996020465
E01001172,0.14655172413793102,0.31851179673321234
E01001173,0.2018950437317784,0.22448979591836735
E01001174,0.44582593250444047,0.3025458851391356
E01001175,0.34615384615384615,0.3083028083028083
E01001176,0.37351351351351353,0.3227027027027027
E01001177,0.38438256658595643,0.29963680387409203
E01001178,0.2639656230816452,0.3278084714548803
E01001179,0.436036036036036,0.24384384384384383
E01001180,0.3743073047858942,0.27204030226700254
E01001181,0.2699498404012768,0.4053807569539444
E01001182,0.40544518027961735,0.21559970566593084
E01001183,0.400990099009901,0.3179317931793179
E01001184,0.35126825518831667,0.32667179093005383
E01001185,0.09219025249559601,0.23899001761597183
E01001186,0.08685306365258774,0.3402736466389054
E01001187,0.12141057934508816,0.3062972292191436
E01001188,0.11497189575881452,0.33980582524271846
E01001189,0.08216926869350863,0.32046014790468363
E01001190,0.07850707850707851,0.36486486486486486
E01001191,0.08863198458574181,0.3930635838150289
E01001192,0.07939508506616257,0.3749212350346566
E01001193,0.08674985145573381,0.45513963161021986
E01001194,0.08044554455445545,0.2685643564356436
E01001195,0.2730263157894737,0.041666666666666664
E01001196,0.14700432365657815,0.1852995676343422
E01001197,0.25377969762419006,0.07937365010799136
E01001198,0.08846153846153847,0.07243589743589744
E01001199,0.0985576923076923,0.15324519230769232
E01001200,0.11613308223477715,0.06591337099811675
E01001201,0.1053952321204517,0.0740276035131744
E01001202,0.13565426170468187,0.15126050420168066
E01001203,0.09332545776727702,0.13939751919669227
E01001204,0.17286245353159851,0.07496902106567534
E01001205,0.18069584736251404,0.19753086419753085
E01001206,0.16055625790139064,0.3843236409608091
E01001207,0.12422007941009643,0.0737379466817924
E01001208,0.13181148748159058,0.03313696612665685
E01001209,0.11401425178147269,0.023752969121140142
E01001210,0.23186871360508204,0.25039703546850184
E01001211,0.1257934218118869,0.07155222158107329
E01001212,0.17677053824362607,0.04475920679886686
E01001213,0.7309417040358744,0.08320876930742402
E01001214,0.7522935779816514,0.034977064220183485
E01001215,0.7746958637469586,0.07737226277372262
E01001216,0.7248283752860412,0.05263157894736842
E01001217,0.5293305728088337,0.10420979986197378
E01001218,0.3356031128404669,0.24124513618677043
E01001219,0.37374658158614404,0.3195077484047402
E01001220,0.3520475561426684,0.3157199471598415
E01001223,0.16115702479338842,0.03443526170798898
E01001224,0.11636828644501279,0.03388746803069054
E01001225,0.18442849254555493,0.05245720596355605
E01001226,0.18506278916060806,0.08261731658955718
E01001227,0.17391304347826086,0.025691699604743084
E01001228,0.16921397379912664,0.03056768558951965
E01001229,0.13372859025032938,0.15019762845849802
E01001230,0.13230994152046785,0.0402046783625731
E01001231,0.23644357596482657,0.04738641914997557
E01001232,0.17126363053239255,0.07440667094291212
E01001233,0.14414414414414414,0.09216909216909216
E01001234,0.16107871720116618,0.06778425655976676
E01001235,0.17623873873873874,0.06362612612612613
E01001236,0.13537414965986394,0.06938775510204082
E01001237,0.1126039667306462,0.037747920665387076
E01001239,0.1179245283018868,0.2857142857142857
E01001240,0.13417305585980285,0.14074479737130338
E01001241,0.14908503767491926,0.10226049515608181
E01001242,0.10110974106041924,0.08631319358816276
E01001243,0.1697324414715719,0.13712374581939799
E01001244,0.13698140200286124,0.21101573676680974
E01001245,0.12263715998155832,0.0995850622406639
E01001246,0.11469142545057345,0.2304751501911524
E01001247,0.20502645502645503,0.10493827160493827
E01001248,0.17011927181418707,0.10043942247332077
E01001249,0.17630176301763018,0.15908159081590817
E01001250,0.13336388634280477,0.13978001833180567
E01001251,0.14301490889011595,0.09055770292655992
E01001252,0.16281895504252733,0.13446739570676386
E01001253,0.11074612857813233,0.10464570624120131
E01001254,0.09038901601830664,0.05835240274599542
E01001255,0.13934426229508196,0.046027742749054225
E01001257,0.2939068100358423,0.21729390681003585
E01001258,0.3141640042598509,0.09424920127795527
E01001259,0.37155388471177947,0.07769423558897243
E01001260,0.3475699558173785,0.07314678448699068
E01001261,0.26928048255062476,0.13399396811719086
E01001262,0.24876543209876542,0.19074074074074074
E01001263,0.2915811088295688,0.22946611909650924
E01001264,0.20647995606809447,0.13948380010982978
E01001265,0.23174971031286212,0.14020857473928158
E01001266,0.2888283378746594,0.0779291553133515
E01001267,0.25675012272950415,0.13205694648993618
E01001268,0.27374872318692545,0.05720122574055159
E01001269,0.3042712461470718,0.07749889916336415
E01001270,0.29017603634298694,0.11641113003975014
E01001271,0.32414151925078044,0.1113423517169615
E01001272,0.3079604880883207,0.08018593840790238
E01001273,0.2915173237753883,0.024492234169653525
E01001274,0.3651580905145691,0.06695598264104154
E01001275,0.1681465038845727,0.06104328523862375
E01001276,0.1637591446257738,0.08610016882386044
E01001277,0.2450884086444008,0.03732809430255403
E01001278,0.1999038923594426,0.06054781355117732
E01001279,0.2012072434607646,0.030181086519114688
E01001280,0.23581267217630855,0.05068870523415978
E01001281,0.12642947903430748,0.03176620076238882
E01001282,0.22584615384615384,0.09415384615384616
E01001283,0.15393258426966291,0.16292134831460675
E01001284,0.1530849825378347,0.07974388824214203
E01001285,0.15688487584650113,0.13318284424379231
E01001286,0.1695626123427202,0.1426003594967046
E01001287,0.27396413110698825,0.2566481137909709
E01001288,0.11907983761840325,0.10216508795669824
E01001289,0.11161048689138577,0.08614232209737828
E01001290,0.15365853658536585,0.08195121951219513
E01001291,0.5650198750709824,0.07666098807495741
E01001292,0.45340501792114696,0.09976105137395459
E01001293,0.6604498080087767,0.09380142622051563
E01001294,0.7187962506166748,0.05032067094227923
E01001295,0.6969866071428571,0.04966517857142857
E01001296,0.6988202637057599,0.04996530187369882
E01001297,0.7441480675013609,0.06967882416984214
E01001298,0.6430260047281324,0.04964539007092199
E01001299,0.13952164009111617,0.04555808656036447
E01001300,0.12136222910216718,0.03529411764705882
E01001301,0.12672322375397668,0.06839872746553552
E01001302,0.1282051282051282,0.05065666041275797
E01001303,0.10840579710144928,0.03304347826086956
E01001304,0.08338368580060423,0.12507552870090635
E01001305,0.15055008685581933,0.0335842501447597
E01001306,0.11470408785845028,0.039048200122025624
E01001307,0.35300372142477404,0.0733652312599681
E01001308,0.4262125902992776,0.06759545923632611
E01001309,0.4051724137931034,0.09213362068965517
E01001310,0.3308446103593094,0.14185720951936537
E01001311,0.2685736988478347,0.2097735399284863
E01001312,0.41382816471784445,0.08235892221657347
E01001313,0.46806039488966317,0.0900116144018583
E01001314,0.3433616742969261,0.08960104643557881
E01001315,0.373469387755102,0.11836734693877551
E01001316,0.3095652173913043,0.17797101449275363
E01001317,0.2897753324163228,0.1572673085740486
E01001318,0.27575602255253717,0.17221937467965145
E01001319,0.2862694300518135,0.12888601036269431
E01001320,0.1918568784700802,0.2202344231955583
E01001321,0.24944714727996462,0.13887660327288812
E01001322,0.2855764592378196,0.11866859623733719
E01001323,0.3220843672456576,0.15781637717121588
E01001324,0.28185096153846156,0.18689903846153846
E01001325,0.2849218356026223,0.14775592536560767
E01001326,0.22959183673469388,0.14744897959183673
E01001327,0.28880675818373813,0.17106652587117213
E01001328,0.29237520570488207,0.21283598464070214
E01001329,0.28323993886907795,0.15180845644421803
E01001330,0.28825431034482757,0.23868534482758622
E01001331,0.24053452115812918,0.2561247216035635
E01001332,0.263058527375708,0.2511013215859031
E01001333,0.6650426309378806,0.1278928136419001
E01001334,0.5473053892215569,0.2215568862275449
E01001335,0.6503613118399111,0.03557531962201223
E01001336,0.6082698585418934,0.06147986942328618
E01001337,0.2898209236569274,0.17153628652214892
E01001338,0.6663095875736476,0.08248527048741296
E01001339,0.4924415941365094,0.19468621163536418
E01001340,0.23160588611644273,0.23928342930262317
E01001341,0.3791178112786153,0.07984366275823562
E01001342,0.4127906976744186,0.060782241014799156
E01001343,0.3388888888888889,0.05694444444444444
E01001344,0.20401922236784623,0.06946264744429882
E01001345,0.5073947667804323,0.08304891922639362
E01001346,0.1948849104859335,0.08132992327365729
E01001347,0.273972602739726,0.07711821410451547
E01001348,0.17257967528562837,0.09981960312687914
E01001349,0.26297085998578534,0.18052594171997158
E01001350,0.17397355601948503,0.07654836464857341
E01001351,0.12462006079027356,0.11499493414387031
E01001352,0.1571969696969697,0.0625
E01001353,0.11943462897526502,0.10742049469964664
E01001354,0.15978630403108304,0.0811073336571151
E01001355,0.09304703476482618,0.0950920245398773
E01001356,0.14725568942436412,0.31860776439089694
E01001357,0.14462209302325582,0.2220203488372093
E01001358,0.1567051732797589,0.21998995479658462
E01001359,0.8471208434712084,0.049067315490673155
E01001360,0.8792401628222524,0.026232473993668022
E01001361,0.7859340659340659,0.07252747252747253
E01001362,0.7406702208682406,0.08987052551408987
E01001363,0.8064192577733199,0.07422266800401203
E01001364,0.6706652126499455,0.15812431842966193
E01001365,0.7677669902912622,0.04854368932038835
E01001366,0.6939970717423133,0.09468033186920449
E01001367,0.7779417189229066,0.05864994466986352
E01001368,0.7497168742921857,0.07134767836919592
E01001369,0.7519342359767892,0.0609284332688588
E01001370,0.72,0.07540229885057471
E01001371,0.7051948051948052,0.11125541125541126
E01001372,0.7211124167645907,0.0853897375636506
E01001373,0.7256509161041466,0.08534233365477338
E01001374,0.09305912596401028,0.07969151670951156
E01001375,0.08235294117647059,0.01411764705882353
E01001376,0.1240491515506144,0.12755997659449972
E01001377,0.07326007326007326,0.0347985347985348
E01001379,0.0706896551724138,0.034482758620689655
E01001380,0.11125541125541126,0.0329004329004329
E01001381,0.09095744680851064,0.09680851063829787
E01001382,0.11808367071524967,0.02496626180836707
E01001383,0.16970387243735763,0.05694760820045558
E01001384,0.12256586483390607,0.06414662084765177
E01001385,0.10912343470483005,0.03577817531305903
E01001386,0.09544950055493896,0.013873473917869035
E01001387,0.13450292397660818,0.05588044184535412
E01001388,0.15294117647058825,0.17301038062283736
E01001389,0.14636810486073185,0.08629164391043145
E01001390,0.15008246289169874,0.06652006597031336
E01001391,0.08412787436904094,0.09085810431856421
E01001392,0.1846895074946467,0.058886509635974305
E01001393,0.10374493927125505,0.08097165991902834
E01001394,0.11694152923538231,0.12143928035982009
E01001395,0.13219094247246022,0.1438188494492044
E01001396,0.11788896504455106,0.06648389307745031
E01001397,0.1738929889298893,0.13099630996309963
E01001398,0.08413998510796723,0.08935219657483247
E01001399,0.1282051282051282,0.10256410256410256
E01001400,0.10961538461538461,0.05897435897435897
E01001401,0.11143062544931703,0.10711718188353703
E01001402,0.12015086206896551,0.05765086206896552
E01001403,0.1927144535840188,0.10164512338425381
E01001404,0.15104517869184086,0.11598111935266352
E01001405,0.06329816768461966,0.0699611327040533
E01001406,0.09348612786489746,0.13630880579010857
E01001407,0.096045197740113,0.096045197740113
E01001408,0.03652694610778443,0.07245508982035928
E01001409,0.176007866273353,0.1735496558505408
E01001410,0.06221408966148216,0.26715462031107046
E01001411,0.049868766404199474,0.08083989501312336
E01001412,0.05593607305936073,0.12385844748858447
E01001413,0.020744356314826115,0.03111653447223917
E01001414,0.06958608278344332,0.14877024595080984
E01001415,0.1364522417153996,0.05799220272904483
E01001416,0.2020845396641575,0.04342790966994789
E01001417,0.1793103448275862,0.042440318302387266
E01001418,0.14959723820483314,0.04430379746835443
E01001419,0.157548125633232,0.05673758865248227
E01001420,0.12962962962962962,0.07968574635241302
E01001421,0.144311377245509,0.06287425149700598
E01001422,0.1383422778771616,0.035181872391174714
E01001423,0.1569195136074117,0.25709322524609146
E01001424,0.10920945395273024,0.34963325183374083
E01001425,0.11688954928182269,0.2991579990094106
E01001426,0.15304443225452552,0.26988480526604497
E01001427,0.1008595988538682,0.41146131805157593
E01001428,0.1504938988959907,0.27658338175479374
E01001429,0.10695876288659793,0.37328178694158076
E01001430,0.11039283938339135,0.4172053704624565
E01001431,0.0771380659586361,0.37339295695919505
E01001432,0.13604713444027852,0.3085163363685056
E01001433,0.061504667764964306,0.22405271828665568
E01001434,0.08181246066708622,0.2183763373190686
E01001435,0.1075907590759076,0.19603960396039605
E01001436,0.11743404035178479,0.24366270046559751
E01001437,0.12043956043956044,0.2734065934065934
E01001438,0.09928229665071771,0.2799043062200957
E01001439,0.1311706629055007,0.2646920545369064
E01001440,0.1625,0.24047619047619048
E01001441,0.09223300970873786,0.2524271844660194
E01001442,0.07167630057803469,0.28034682080924855
E01001444,0.050340849501835344,0.2679601468274777
E01001445,0.07725321888412018,0.2753934191702432
E01001446,0.05974165769644779,0.2782561894510226
E01001447,0.07414829659318638,0.28106212424849697
E01001448,0.057604850934815564,0.3511874684183931
E01001449,0.08043875685557587,0.2900670322973796
E01001450,0.08151260504201681,0.1264705882352941
E01001451,0.08007224563515954,0.057194461167971104
E01001452,0.11726147123088128,0.05680990531682447
E01001453,0.12424607961399277,0.04764776839565742
E01001454,0.09048178613396005,0.045828437132784956
E01001455,0.10013717421124829,0.0775034293552812
E01001456,0.05954088952654232,0.04160688665710186
E01001457,0.09602649006622517,0.04525386313465784
E01001458,0.09228187919463088,0.28579418344519014
E01001459,0.14294015107495642,0.21731551423590936
E01001460,0.14049195837275308,0.2696310312204352
E01001461,0.1148477157360406,0.3026649746192893
E01001462,0.11691884456671252,0.3947730398899587
E01001463,0.16261203585147246,0.17797695262483995
E01001464,0.1778115501519757,0.16717325227963525
E01001465,0.16912235746316465,0.1627162075592569
E01001466,0.09573934837092732,0.22656641604010025
E01001467,0.12106053026513257,0.33516758379189593
E01001468,0.11362032462949895,0.11432604093154553
E01001469,0.09688385269121813,0.10141643059490085
E01001470,0.06865127582017011,0.04374240583232078
E01001471,0.07813319349764027,0.07813319349764027
E01001472,0.06706948640483383,0.04833836858006042
E01001473,0.09193245778611632,0.10631644777986242
E01001474,0.0679304897314376,0.07161664033701948
E01001475,0.18691070438158625,0.033277870216306155
E01001476,0.13142857142857142,0.20342857142857143
E01001477,0.11262626262626263,0.32272727272727275
E01001478,0.10869565217391304,0.20531400966183574
E01001479,0.10919220055710306,0.2763231197771588
E01001480,0.13035264483627204,0.21158690176322417
E01001481,0.13159355913381454,0.32648528595224874
E01001482,0.1431546069755336,0.28787090057261844
E01001483,0.09259259259259259,0.3400673400673401
E01001484,0.12508833922261484,0.17314487632508835
E01001485,0.10679611650485436,0.3004314994606257
E01001486,0.09302325581395349,0.3269767441860465
E01001487,0.13954685890834193,0.345005149330587
E01001488,0.12916246215943492,0.3022199798183653
E01001489,0.10127253446447508,0.3282078472958643
E01001491,0.13641025641025642,0.3630769230769231
E01001492,0.14341654429760156,0.3387175721977484
E01001493,0.08481675392670157,0.1968586387434555
E01001494,0.16779431664411368,0.09404600811907984
E01001495,0.04175704989154013,0.05422993492407809
E01001496,0.12526315789473685,0.08789473684210526
E01001497,0.13511659807956103,0.12962962962962962
E01001498,0.10092744135297327,0.07692307692307693
E01001499,0.2157244964262508,0.11176088369070825
E01001500,0.15263819095477388,0.06092964824120603
E01001501,0.11738148984198646,0.11693002257336343
E01001502,0.15207373271889402,0.32206861239119305
E01001503,0.17117117117117117,0.24218335983041867
E01001504,0.30528284244974285,0.27302477793361385
E01001505,0.30694586312563843,0.18232890704800817
E01001507,0.13560635412630764,0.4626113909337466
E01001508,0.1253572886892609,0.3499387505104124
E01001509,0.18003365114974762,0.26584408300616935
E01001511,0.12733887733887733,0.1683991683991684
E01001512,0.08205353225098727,0.12417727073277754
E01001513,0.11116725618999494,0.19858514401212735
E01001514,0.0572562358276644,0.1473922902494331
E01001515,0.08699902248289346,0.25562072336265884
E01001516,0.08525671219971738,0.16721620348563354
E01001517,0.07782672540381791,0.3220753793441018
E01001518,0.10426540284360189,0.13270142180094788
E01001520,0.14655172413793102,0.05064655172413793
E01001521,0.15589962626801923,0.04591564335290977
E01001522,0.15088105726872247,0.09966960352422907
E01001523,0.11736073553272039,0.03623580313683072
E01001524,0.15586914688903142,0.11866581141757537
E01001525,0.1436576668364748,0.056036678553234846
E01001526,0.13283674736188703,0.0297951582867784
E01001527,0.12134502923976608,0.08333333333333333
E01001528,0.15225118483412323,0.20319905213270142
E01001529,0.14261744966442952,0.11465324384787472
E01001530,0.18753606462781305,0.12694748990190421
E01001531,0.11482254697286012,0.031315240083507306
E01001532,0.08197709463532249,0.03616636528028933
E01001533,0.1535219747140277,0.028898254063816978
E01001534,0.20675355450236968,0.05864928909952607
E01001535,0.18265813788201848,0.04548685145700071
E01001536,0.05992889791772473,0.10665312341289995
E01001537,0.037252619324796274,0.12514551804423749
E01001538,0.06328358208955225,0.07522388059701493
E01001539,0.06469165659008465,0.07073760580411124
E01001540,0.06880252100840337,0.0667016806722689
E01001541,0.0502283105022831,0.046966731898238745
E01001542,0.061980830670926516,0.13993610223642172
E01001543,0.10822510822510822,0.06988249845392702
E01001544,0.10029498525073746,0.06430678466076696
E01001545,0.06726694915254237,0.2409957627118644
E01001546,0.07497243660418963,0.23208379272326352
E01001547,0.08743430482560917,0.20258002866698518
E01001548,0.0877466251298027,0.2585669781931464
E01001549,0.06612971598134802,0.3590504451038576
E01001550,0.08875070661390616,0.18711136235161108
E01001551,0.0619074177356386,0.2308979364194088
E01001552,0.0787037037037037,0.21244855967078188
E01001553,0.1038220193953223,0.2612664004563605
E01001554,0.07357859531772576,0.3717948717948718
E01001555,0.1906040268456376,0.29977628635346754
E01001556,0.1357636706473916,0.15021998742928974
E01001557,0.13986013986013987,0.32167832167832167
E01001558,0.13766359670382938,0.38342220067862337
E01001559,0.09543958627174425,0.3450869769628585
E01001560,0.1492063492063492,0.1853968253968254
E01001562,0.13488164359088878,0.30504689593568557
E01001563,0.06978085351787774,0.04844290657439446
E01001564,0.07344972907886815,0.042745334136062615
E01001565,0.1103202846975089,0.0753262158956109
E01001566,0.08263069139966273,0.05902192242833052
E01001567,0.11348897535667964,0.02204928664072633
E01001568,0.10015898251192369,0.017488076311605722
E01001569,0.057029926595143984,0.060982495765104464
E01001570,0.1148577449947313,0.09220231822971549
E01001571,0.1587651598676957,0.26460859977949286
E01001572,0.1283236994219653,0.24046242774566473
E01001573,0.16772554002541296,0.2833545108005083
E01001574,0.0908147379346134,0.3321224701608718
E01001575,0.07378854625550661,0.43887665198237885
E01001576,0.07919799498746867,0.3829573934837093
E01001577,0.08933002481389578,0.37766749379652603
E01001578,0.10610653962754439,0.32828064097011694
E01001579,0.10103926096997691,0.3579676674364896
E01001580,0.08170731707317073,0.03536585365853658
E01001581,0.07165504121750159,0.09194673430564362
E01001582,0.1079136690647482,0.1236102027468934
E01001583,0.07966857871255577,0.04652644996813257
E01001584,0.06133333333333333,0.024
E01001585,0.07194244604316546,0.06671026814911707
E01001586,0.08426966292134831,0.09831460674157304
E01001587,0.07168096920747097,0.0706713780918728
E01001588,0.1591715976331361,0.15798816568047339
E01001589,0.12243797195253506,0.16774541531823084
E01001590,0.14419695193434937,0.111957796014068
E01001591,0.08774439675727229,0.25894134477825465
E01001592,0.11904761904761904,0.09265010351966874
E01001593,0.0859375,0.06305803571428571
E01001594,0.14152936206168146,0.29193071398394593
E01001595,0.1560251798561151,0.29901079136690645
E01001596,0.08520437535981577,0.057570523891767415
E01001597,0.1473414477898783,0.09288917360666239
E01001598,0.13636363636363635,0.08530510585305105
E01001599,0.09226190476190477,0.10773809523809524
E01001600,0.07687210072895957,0.08946322067594434
E01001601,0.08206485771012574,0.06353408338848444
E01001602,0.05545112781954887,0.13157894736842105
E01001603,0.05520774046670461,0.1439954467842914
E01001604,0.09554551323434474,0.036152356358941255
E01001605,0.07555847568988174,0.03942181340341656
E01001606,0.051597051597051594,0.02764127764127764
E01001607,0.061490683229813665,0.04906832298136646
E01001608,0.0498960498960499,0.024255024255024255
E01001609,0.047365304914150384,0.07992895204262877
E01001610,0.05400795906765207,0.06992609437180217
E01001611,0.10809281267685342,0.05602716468590832
E01001613,0.07367218732153055,0.07367218732153055
E01001614,0.06831882116543872,0.022103148024112524
E01001615,0.10155857214680744,0.12619406737053795
E01001617,0.07943349753694581,0.05665024630541872
E01001618,0.07566999474513926,0.07514450867052024
E01001619,0.10188487009679063,0.06418746816097809
E01001620,0.1068943706514864,0.127134724857685
E01001621,0.08667065152420801,0.07591153616258219
E01001623,0.10680686220254565,0.16657443276148312
E01001624,0.08230958230958231,0.10442260442260443
E01001625,0.07916900617630544,0.12128017967434025
E01001629,0.14065420560747663,0.3485981308411215
E01001631,0.16176470588235295,0.4240986717267552
E01001632,0.39842983316977426,0.17664376840039253
E01001633,0.12027491408934708,0.28767795778105054
E01001634,0.13487031700288185,0.3573487031700288
E01001635,0.1667681071211199,0.1935483870967742
E01001636,0.2522255192878338,0.19228486646884274
E01001637,0.19844357976653695,0.23624235686492495
E01001638,0.07487237663074305,0.36074872376630746
E01001641,0.07556270096463022,0.1457663451232583
E01001642,0.03983833718244804,0.04503464203233257
E01001644,0.14008374571754853,0.12371526456033498
E01001645,0.12196438208310847,0.19751753912574205
E01001646,0.12810503903477644,0.22817601135557133
E01001647,0.1641991924629879,0.13526244952893673
E01001648,0.13789107763615296,0.16859791425260717
E01001649,0.12563451776649745,0.18972081218274112
E01001650,0.1994550408719346,0.15313351498637603
E01001651,0.14682327816337426,0.23117992525360384
E01001652,0.12037580739870817,0.10217263652378156
E01001653,0.035849056603773584,0.1710691823899371
E01001654,0.07658779576587796,0.1980074719800747
E01001655,0.04634920634920635,0.1295238095238095
E01001656,0.0738255033557047,0.06562266964951528
E01001657,0.06823979591836735,0.0784438775510204
E01001658,0.09063444108761329,0.16132930513595167
E01001659,0.14558914250462676,0.256631708821715
E01001660,0.12123155869146889,0.2193713919178961
E01001661,0.09036144578313253,0.11746987951807229
E01001664,0.06884930187770823,0.13818006740491093
E01001665,0.10253699788583509,0.12473572938689217
E01001666,0.20040383644623927,0.27763755678950025
E01001669,0.1619887730553328,0.2774659182036889
E01001671,0.11524609843937575,0.18247298919567828
E01001672,0.3648578811369509,0.21705426356589147
E01001673,0.3861839367457345,0.18726591760299627
E01001674,0.31403828623518687,0.25569735642661806
E01001675,0.42863175675675674,0.17905405405405406
E01001676,0.15141430948419302,0.31336661120354964
E01001677,0.1980564553447478,0.3378065710319297
E01001678,0.1589627959413754,0.20180383314543404
E01001679,0.05461254612546126,0.19114391143911438
E01001680,0.09096901779828609,0.08305866842452209
E01001681,0.07692307692307693,0.2827635327635328
E01001682,0.08490566037735849,0.17126269956458637
E01001683,0.18487394957983194,0.14350355526826114
E01001684,0.10464310464310464,0.19196119196119196
E01001685,0.13316261203585147,0.18693982074263765
E01001686,0.09055555555555556,0.27111111111111114
E01001687,0.08292978208232446,0.37469733656174337
E01001688,0.09958816922500936,0.46574316735305127
E01001690,0.053738317757009345,0.4252336448598131
E01001692,0.06377204884667571,0.3853459972862958
E01001693,0.04942233632862644,0.49486521181001286
E01001694,0.051061388410786,0.43316121629374643
E01001695,0.22143318269851517,0.24661071659134925
E01001696,0.18397510696227148,0.24893037728510306
E01001697,0.22870124952669443,0.3237410071942446
E01001698,0.08938839519079979,0.4683742812336644
E01001699,0.09611451942740286,0.24608043626448534
E01001700,0.2249894470240608,0.2933727311101731
E01001701,0.11627906976744186,0.21610890527509927
E01001702,0.21155137676292815,0.4237743451981195
E01001703,0.17299375300336375,0.49735703988467084
E01001704,0.15366001209921354,0.2220205686630369
E01001705,0.1423487544483986,0.3634341637010676
E01001708,0.09005297233666863,0.13772807533843437
E01001710,0.17366628830874006,0.3944381384790011
E01001712,0.16376470588235295,0.35905882352941176
E01001714,0.13365853658536586,0.2029268292682927
E01001715,0.06853582554517133,0.09657320872274143
E01001716,0.10464465584778959,0.25517627308338
E01001717,0.10301953818827708,0.11545293072824156
E01001718,0.08385985066053991,0.037334865020103386
E01001719,0.0921293471629042,0.18364856619890177
E01001720,0.06444053895723492,0.06561218512009373
E01001722,0.10082572794437202,0.22164276401564537
E01001723,0.18163368848300354,0.07965499746321664
E01001724,0.09706390328151986,0.10673575129533679
E01001725,0.11408296943231441,0.11572052401746726
E01001726,0.11035525321239607,0.29024943310657597
E01001727,0.2066365007541478,0.08345902463549522
E01001728,0.1076301162203133,0.16068721576553815
E01001729,0.1555891238670695,0.32275931520644513
E01001730,0.11424439624005785,0.3940708604483008
E01001731,0.12860892388451445,0.24146981627296588
E01001732,0.10152551288795371,0.39715938979484483
E01001733,0.09834313201496526,0.16408337787279528
E01001734,0.09422657952069717,0.23202614379084968
E01001735,0.0899234693877551,0.2538265306122449
E01001736,0.047865459249676584,0.16041397153945666
E01001737,0.0916289592760181,0.10180995475113122
E01001738,0.06131805157593123,0.07564469914040114
E01001739,0.03645569620253165,0.09569620253164557
E01001740,0.09385113268608414,0.3333333333333333
E01001741,0.06453851492019431,0.06453851492019431
