lsoa,bres_total_jobs,bres_manufacturing_share,bres_manufacturing_per_km2,bres_wholesale_retail_share,bres_wholesale_retail_per_km2,bres_transport_storage_share,bres_transport_storage_per_km2,bres_accom_food_share,bres_accom_food_per_km2,bres_info_comms_share,bres_info_comms_per_km2,bres_professional_sci_share,bres_professional_sci_per_km2,bres_education_share,bres_education_per_km2,bres_health_social_share,bres_health_social_per_km2,bres_admin_support_share,bres_admin_support_per_km2
E01001019,150,0.0,0.0,0.06666666666666667,18.984674507342227,0.0,0.0,0.0,0.0,0.03333333333333333,9.492337253671113,0.06666666666666667,18.984674507342227,0.2,56.95402352202668,0.13333333333333333,37.969349014684454,0.13333333333333333,37.969349014684454
E01001020,250,0.0,0.0,0.04,34.08295875035305,0.0,0.0,0.02,17.041479375176525,0.04,34.08295875035305,0.04,34.08295875035305,0.6,511.24438125529576,0.04,34.08295875035305,0.0,0.0
E01001021,50,0.0,0.0,0.3,7.005931441014425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,4.670620960676284,0.0,0.0
E01001022,300,0.0,0.0,0.05,14.735559998938752,0.0,0.0,0.1,29.471119997877505,0.016666666666666666,4.911853332979584,0.03333333333333333,9.823706665959168,0.5,147.3555999893875,0.1,29.471119997877505,0.06666666666666667,19.647413331918337
E01001023,1750,0.0,0.0,0.26571428571428574,724.5185172659493,0.011428571428571429,31.162086764126855,0.12857142857142856,350.5734760964271,0.014285714285714285,38.95260845515857,0.04857142857142857,132.43886874753912,0.0,0.0,0.07428571428571429,202.55356396682456,0.46,1254.2739922561059
E01001024,150,0.06666666666666667,35.65852011936693,0.1,53.487780179050404,0.26666666666666666,142.63408047746773,0.0,0.0,0.0,0.0,0.03333333333333333,17.829260059683467,0.0,0.0,0.2,106.97556035810081,0.06666666666666667,35.65852011936693
E01001025,125,0.0,0.0,0.08,51.0763902093696,0.0,0.0,0.08,51.0763902093696,0.12,76.6145853140544,0.16,102.1527804187392,0.0,0.0,0.32,204.3055608374784,0.04,25.5381951046848
E01001026,225,0.0,0.0,0.06666666666666667,44.00757811668754,0.0,0.0,0.044444444444444446,29.338385411125028,0.0,0.0,0.022222222222222223,14.669192705562514,0.4444444444444444,293.3838541112503,0.044444444444444446,29.338385411125028,0.1111111111111111,73.34596352781257
E01001027,300,0.0,0.0,0.4,83.33139198277696,0.03333333333333333,6.944282665231413,0.06666666666666667,13.888565330462827,0.06666666666666667,13.888565330462827,0.1,20.83284799569424,0.16666666666666666,34.72141332615706,0.03333333333333333,6.944282665231413,0.03333333333333333,6.944282665231413
E01001028,450,0.0,0.0,0.011111111111111112,6.8193366541047675,0.022222222222222223,13.638673308209535,0.0,0.0,0.011111111111111112,6.8193366541047675,0.044444444444444446,27.27734661641907,0.5555555555555556,340.96683270523835,0.12222222222222222,75.01270319515244,0.0,0.0
E01001029,400,0.0,0.0,0.075,66.02635202151218,0.0,0.0,0.0625,55.02196001792682,0.0875,77.03074402509755,0.025,22.00878400717073,0.125,110.04392003585365,0.375,330.1317601075609,0.0125,11.004392003585364
E01001030,125,0.0,0.0,0.08,24.92153113379156,0.0,0.0,0.0,0.0,0.12,37.38229670068734,0.2,62.3038278344789,0.0,0.0,0.44,137.06842123585358,0.04,12.46076556689578
E01001031,150,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,20.982152866439904,0.03333333333333333,10.491076433219952,0.13333333333333333,41.96430573287981,0.0,0.0,0.4,125.89291719863942,0.0,0.0
E01001032,125,0.0,0.0,0.2,42.37940513879754,0.0,0.0,0.0,0.0,0.12,25.42764308327852,0.08,16.951762055519012,0.0,0.0,0.28,59.33116719431655,0.08,16.951762055519012
E01001033,300,0.0,0.0,0.08333333333333333,76.03896096664472,0.0,0.0,0.13333333333333333,121.66233754663156,0.08333333333333333,76.03896096664472,0.13333333333333333,121.66233754663156,0.0,0.0,0.3333333333333333,304.1558438665789,0.03333333333333333,30.41558438665789
E01001034,800,0.025,58.83757178127277,0.1625,382.44421657827303,0.2625,617.7945037033641,0.03125,73.54696472659097,0.025,58.83757178127277,0.05625,132.38453650786374,0.0625,147.09392945318194,0.03125,73.54696472659097,0.075,176.51271534381831
E01001035,250,0.0,0.0,0.0,0.0,0.0,0.0,0.12,142.030488197998,0.04,47.34349606599933,0.04,47.34349606599933,0.16,189.37398426399733,0.52,615.4654488579913,0.0,0.0
E01001036,700,0.0,0.0,0.0,0.0,0.0,0.0,0.09285714285714286,80.04134735981616,0.014285714285714285,12.314053439971715,0.02142857142857143,18.471080159957573,0.5714285714285714,492.5621375988686,0.11428571428571428,98.51242751977372,0.0,0.0
E01001037,700,0.02857142857142857,136.34953258079133,0.19285714285714287,920.3593449203415,0.007142857142857143,34.08738314519783,0.10714285714285714,511.3107471779675,0.03571428571428571,170.43691572598917,0.05,238.61168201638486,0.0,0.0,0.3,1431.6700920983092,0.11428571428571428,545.3981303231653
E01001038,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,37.27558914660909,0.05,74.55117829321819,0.5,745.5117829321819,0.1,149.10235658643637,0.1625,242.2913294529591
E01001039,100,0.0,0.0,0.0,0.0,0.0,0.0,0.1,21.516914625601345,0.2,43.03382925120269,0.2,43.03382925120269,0.0,0.0,0.1,21.516914625601345,0.0,0.0
E01001040,600,0.0,0.0,0.1,337.9604774382301,0.06666666666666667,225.30698495882007,0.05,168.98023871911505,0.016666666666666666,56.32674623970502,0.041666666666666664,140.81686559926254,0.0,0.0,0.325,1098.3715516742477,0.39166666666666666,1323.6785366330678
E01001041,300,0.03333333333333333,43.08461967177685,0.21666666666666667,280.05002786654956,0.0,0.0,0.13333333333333333,172.3384786871074,0.0,0.0,0.05,64.62692950766528,0.0,0.0,0.3333333333333333,430.8461967177685,0.016666666666666666,21.542309835888425
E01001042,1000,0.0,0.0,0.405,2965.3062917323123,0.01,73.2174393020324,0.125,915.217991275405,0.125,915.217991275405,0.005,36.6087196510162,0.1,732.1743930203239,0.165,1208.0877484835346,0.0,0.0
E01001044,450,0.0,0.0,0.07777777777777778,72.92069908158811,0.0,0.0,0.022222222222222223,20.834485451882315,0.12222222222222222,114.58966998535274,0.03333333333333333,31.251728177823473,0.2777777777777778,260.43106814852894,0.36666666666666664,343.7690099560582,0.011111111111111112,10.417242725941158
E01001046,150,0.0,0.0,0.13333333333333333,147.31014035704652,0.0,0.0,0.06666666666666667,73.65507017852326,0.2,220.96521053556978,0.26666666666666666,294.62028071409304,0.06666666666666667,73.65507017852326,0.0,0.0,0.06666666666666667,73.65507017852326
E01001047,300,0.0,0.0,0.016666666666666666,23.958919387103947,0.016666666666666666,23.958919387103947,0.03333333333333333,47.917838774207894,0.11666666666666667,167.71243570972763,0.1,143.75351632262368,0.06666666666666667,95.83567754841579,0.18333333333333332,263.5481132581434,0.03333333333333333,47.917838774207894
E01001049,300,0.0,0.0,0.06666666666666667,14.825815864044358,0.0,0.0,0.03333333333333333,7.412907932022179,0.11666666666666667,25.945177762077627,0.03333333333333333,7.412907932022179,0.16666666666666666,37.064539660110896,0.18333333333333332,40.770993626121985,0.13333333333333333,29.651631728088716
E01001050,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,199.04406260544428,0.12,85.30459825947612,0.0,0.0,0.6,426.52299129738066,0.0,0.0
E01001051,150,0.0,0.0,0.06666666666666667,45.01607508583554,0.0,0.0,0.03333333333333333,22.50803754291777,0.0,0.0,0.0,0.0,0.6666666666666666,450.16075085835536,0.13333333333333333,90.03215017167108,0.0,0.0
E01001052,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001053,175,0.05714285714285714,53.291223743789466,0.08571428571428572,79.9368356156842,0.0,0.0,0.05714285714285714,53.291223743789466,0.08571428571428572,79.9368356156842,0.0,0.0,0.5714285714285714,532.9122374378946,0.0,0.0,0.05714285714285714,53.291223743789466
E01001054,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,477.0654641431053,0.2222222222222222,238.53273207155266,0.0,0.0
E01001055,75,0.0,0.0,0.06666666666666667,16.167785285356953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,129.34228228285562,0.06666666666666667,16.167785285356953,0.0,0.0
E01001056,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,52.6826547106955,0.0,0.0,0.0,0.0
E01001057,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,93.98547715748494,0.0,0.0
E01001058,45,0.2222222222222222,86.71296836715433,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,130.0694525507315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001059,50,0.0,0.0,0.0,0.0,0.2,56.84237500590444,0.0,0.0,0.0,0.0,0.0,0.0,0.2,56.84237500590444,0.0,0.0,0.0,0.0
E01001060,150,0.06666666666666667,6.380028284236332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,31.900141421181658,0.13333333333333333,12.760056568472663,0.06666666666666667,6.380028284236332
E01001061,450,0.0,0.0,0.06666666666666667,86.71544085609418,0.0,0.0,0.05555555555555555,72.26286738007848,0.011111111111111112,14.452573476015695,0.0,0.0,0.7777777777777778,1011.6801433210987,0.022222222222222223,28.90514695203139,0.022222222222222223,28.90514695203139
E01001062,600,0.0,0.0,0.09166666666666666,44.95147412097384,0.0,0.0,0.05,24.518985884167552,0.041666666666666664,20.432488236806293,0.041666666666666664,20.432488236806293,0.375,183.89239413125662,0.2,98.07594353667021,0.06666666666666667,32.69198117889007
E01001063,350,0.05714285714285714,64.22744543968352,0.15714285714285714,176.62547495912966,0.0,0.0,0.21428571428571427,240.85292039881318,0.02857142857142857,32.11372271984176,0.05714285714285714,64.22744543968352,0.0,0.0,0.02857142857142857,32.11372271984176,0.2857142857142857,321.1372271984176
E01001064,250,0.0,0.0,0.14,9.483981314295972,0.0,0.0,0.12,8.12912684082512,0.08,5.419417893883413,0.12,8.12912684082512,0.0,0.0,0.16,10.838835787766826,0.0,0.0
E01001065,225,0.0,0.0,0.17777777777777778,32.50299426139997,0.0,0.0,0.2222222222222222,40.62874282674996,0.0,0.0,0.08888888888888889,16.251497130699985,0.044444444444444446,8.125748565349992,0.13333333333333333,24.377245696049975,0.06666666666666667,12.188622848024988
E01001066,50,0.0,0.0,0.2,82.07853243670296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,82.07853243670296,0.0,0.0
E01001067,350,0.02857142857142857,14.028148421111975,0.014285714285714285,7.014074210555988,0.0,0.0,0.02857142857142857,14.028148421111975,0.11428571428571428,56.1125936844479,0.15714285714285714,77.15481631611587,0.0,0.0,0.4142857142857143,203.40815210612365,0.07142857142857142,35.07037105277994
E01001068,225,0.0,0.0,0.13333333333333333,44.216445431148024,0.0,0.0,0.0,0.0,0.06666666666666667,22.108222715574012,0.022222222222222223,7.369407571858004,0.0,0.0,0.4444444444444444,147.3881514371601,0.044444444444444446,14.738815143716009
E01001069,175,0.0,0.0,0.05714285714285714,25.163237880801404,0.0,0.0,0.05714285714285714,25.163237880801404,0.05714285714285714,25.163237880801404,0.11428571428571428,50.32647576160281,0.0,0.0,0.6857142857142857,301.95885456961685,0.02857142857142857,12.581618940400702
E01001070,200,0.0,0.0,0.025,9.43461027779706,0.0,0.0,0.05,18.86922055559412,0.025,9.43461027779706,0.125,47.1730513889853,0.5,188.6922055559412,0.1,37.73844111118824,0.05,18.86922055559412
E01001071,400,0.075,53.697963878111544,0.1875,134.24490969527886,0.0,0.0,0.0,0.0,0.025,17.89932129270385,0.0875,62.64762452446347,0.125,89.49660646351924,0.4,286.3891406832616,0.0125,8.949660646351925
E01001072,350,0.0,0.0,0.014285714285714285,2.191440151616334,0.0,0.0,0.0,0.0,0.08571428571428572,13.148640909698006,0.08571428571428572,13.148640909698006,0.04285714285714286,6.574320454849003,0.3142857142857143,48.21168333555936,0.32857142857142857,50.40312348717569
E01001073,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,27.23360898201006,0.06666666666666667,13.61680449100503,0.0,0.0,0.4666666666666667,95.31763143703522,0.0,0.0
E01001074,400,0.0,0.0,0.0,0.0,0.025,26.72124527216443,0.0625,66.80311318041107,0.0375,40.08186790824665,0.0625,66.80311318041107,0.375,400.8186790824665,0.2625,280.57307535772657,0.05,53.44249054432886
E01001075,400,0.025,23.5491055798548,0.15,141.2946334791288,0.025,23.5491055798548,0.025,23.5491055798548,0.025,23.5491055798548,0.05,47.0982111597096,0.0,0.0,0.0875,82.4218695294918,0.075,70.6473167395644
E01001076,450,0.0,0.0,0.36666666666666664,507.610345895357,0.0,0.0,0.16666666666666666,230.73197540698047,0.0,0.0,0.044444444444444446,61.52852677519479,0.0,0.0,0.14444444444444443,199.96771201938307,0.022222222222222223,30.764263387597396
E01001077,75,0.0,0.0,0.06666666666666667,32.88338893659968,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,32.88338893659968,0.0,0.0,0.0,0.0,0.26666666666666666,131.53355574639872
E01001078,175,0.0,0.0,0.2857142857142857,112.9142582369418,0.0,0.0,0.05714285714285714,22.58285164738836,0.0,0.0,0.0,0.0,0.0,0.0,0.4857142857142857,191.95423900280107,0.0,0.0
E01001079,500,0.14,260.64837304074564,0.66,1228.7709014778009,0.0,0.0,0.0,0.0,0.02,37.23548186296366,0.01,18.61774093148183,0.0,0.0,0.04,74.47096372592732,0.0,0.0
E01001080,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,228.55640370595862,0.3,228.55640370595862,0.3,228.55640370595862
E01001081,300,0.0,0.0,0.06666666666666667,37.40853201926663,0.0,0.0,0.05,28.056399014449973,0.0,0.0,0.0,0.0,0.6666666666666666,374.0853201926663,0.2,112.22559605779989,0.03333333333333333,18.704266009633315
E01001082,500,0.35,288.8981813557054,0.1,82.54233753020155,0.01,8.254233753020154,0.0,0.0,0.01,8.254233753020154,0.08,66.03387002416123,0.0,0.0,0.06,49.52540251812093,0.08,66.03387002416123
E01001083,75,0.0,0.0,0.06666666666666667,19.009894295834258,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,38.019788591668515,0.13333333333333333,38.019788591668515,0.3333333333333333,95.04947147917129,0.0,0.0
E01001084,300,0.0,0.0,0.03333333333333333,15.088410603429258,0.0,0.0,0.08333333333333333,37.721026508573146,0.016666666666666666,7.544205301714629,0.05,22.632615905143886,0.5,226.32615905143885,0.2,90.53046362057555,0.08333333333333333,37.721026508573146
E01001085,300,0.0,0.0,0.26666666666666666,326.33928239169774,0.0,0.0,0.13333333333333333,163.16964119584887,0.016666666666666666,20.39620514948111,0.08333333333333333,101.98102574740554,0.0,0.0,0.16666666666666666,203.96205149481108,0.016666666666666666,20.39620514948111
E01001086,175,0.0,0.0,0.0,0.0,0.2857142857142857,281.77308930546315,0.11428571428571428,112.70923572218526,0.0,0.0,0.08571428571428572,84.53192679163895,0.05714285714285714,56.35461786109263,0.22857142857142856,225.4184714443705,0.05714285714285714,56.35461786109263
E01001087,600,0.0,0.0,0.20833333333333334,287.488247539259,0.025,34.49858970471108,0.19166666666666668,264.4891877361183,0.008333333333333333,11.49952990157036,0.025,34.49858970471108,0.016666666666666666,22.99905980314072,0.16666666666666666,229.99059803140722,0.041666666666666664,57.497649507851804
E01001088,75,0.0,0.0,0.13333333333333333,60.52365286725756,0.0,0.0,0.0,0.0,0.13333333333333333,60.52365286725756,0.0,0.0,0.0,0.0,0.13333333333333333,60.52365286725756,0.06666666666666667,30.26182643362878
E01001089,350,0.0,0.0,0.24285714285714285,749.6779275613974,0.0,0.0,0.21428571428571427,661.48052431888,0.02857142857142857,88.19740324251734,0.014285714285714285,44.09870162125867,0.0,0.0,0.14285714285714285,440.9870162125867,0.05714285714285714,176.39480648503468
E01001090,250,0.0,0.0,0.04,73.36814317094868,0.08,146.73628634189737,0.0,0.0,0.0,0.0,0.12,220.10442951284605,0.0,0.0,0.44,807.0495748804356,0.04,73.36814317094868
E01001091,175,0.0,0.0,0.17142857142857143,90.26201585761311,0.0,0.0,0.2571428571428571,135.39302378641966,0.02857142857142857,15.043669309602183,0.02857142857142857,15.043669309602183,0.0,0.0,0.0,0.0,0.05714285714285714,30.087338619204367
E01001092,600,0.0,0.0,0.03333333333333333,34.830297509128975,0.0,0.0,0.0,0.0,0.016666666666666666,17.415148754564488,0.016666666666666666,17.415148754564488,0.016666666666666666,17.415148754564488,0.7083333333333334,740.1438220689907,0.0,0.0
E01001093,700,0.05714285714285714,94.47776664647456,0.15,248.00413744699574,0.014285714285714285,23.61944166161864,0.06428571428571428,106.28748747728389,0.02857142857142857,47.23888332323728,0.10714285714285714,177.14581246213982,0.2857142857142857,472.3888332323728,0.14285714285714285,236.1944166161864,0.04285714285714286,70.85832498485593
E01001094,300,0.0,0.0,0.08333333333333333,21.614983851180693,0.0,0.0,0.06666666666666667,17.291987080944555,0.08333333333333333,21.614983851180693,0.06666666666666667,17.291987080944555,0.1,25.937980621416834,0.38333333333333336,99.42892571543119,0.016666666666666666,4.322996770236139
E01001095,300,0.03333333333333333,34.26671486555768,0.2,205.6002891933461,0.18333333333333332,188.46693176056726,0.0,0.0,0.05,51.400072298336525,0.0,0.0,0.03333333333333333,34.26671486555768,0.06666666666666667,68.53342973111536,0.03333333333333333,34.26671486555768
E01001096,125,0.0,0.0,0.08,27.06018515676133,0.0,0.0,0.0,0.0,0.32,108.24074062704533,0.12,40.590277735141996,0.24,81.18055547028399,0.04,13.530092578380666,0.0,0.0
E01001097,1750,0.0,0.0,0.3,1114.8039269270555,0.04285714285714286,159.25770384672222,0.12857142857142856,477.7731115401666,0.022857142857142857,84.93744205158518,0.02857142857142857,106.17180256448147,0.017142857142857144,63.703081538688885,0.17714285714285713,658.2651758997852,0.15428571428571428,573.3277338482
E01001098,175,0.0,0.0,0.08571428571428572,35.48782442206862,0.0,0.0,0.05714285714285714,23.658549614712413,0.02857142857142857,11.829274807356207,0.14285714285714285,59.14637403678103,0.22857142857142856,94.63419845884965,0.0,0.0,0.2571428571428571,106.46347326620587
E01001099,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,37.882953827617534,0.0,0.0,0.4,75.76590765523507,0.0,0.0,0.1,18.941476913808767
E01001100,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,30.430901437701344,0.08,60.86180287540269,0.32,243.44721150161075,0.24,182.58540862620805,0.0,0.0
E01001101,75,0.0,0.0,0.13333333333333333,15.260848787293709,0.0,0.0,0.0,0.0,0.06666666666666667,7.630424393646854,0.13333333333333333,15.260848787293709,0.0,0.0,0.13333333333333333,15.260848787293709,0.06666666666666667,7.630424393646854
E01001102,600,0.0,0.0,0.325,307.8569563467219,0.0,0.0,0.08333333333333333,78.93768111454408,0.016666666666666666,15.787536222908814,0.06666666666666667,63.15014489163526,0.08333333333333333,78.93768111454408,0.15,142.08782600617934,0.03333333333333333,31.57507244581763
E01001103,200,0.0,0.0,0.075,18.524561097508855,0.0,0.0,0.05,12.349707398339236,0.025,6.174853699169618,0.225,55.57368329252656,0.25,61.74853699169618,0.15,37.04912219501771,0.05,12.349707398339236
E01001104,400,0.0,0.0,0.0125,2.987770580275211,0.0,0.0,0.0875,20.914394061926476,0.025,5.975541160550422,0.075,17.926623481651266,0.75,179.26623481651265,0.025,5.975541160550422,0.0,0.0
E01001105,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,15.662847397200196,0.04,5.220949132400065,0.4,52.20949132400065,0.04,5.220949132400065,0.0,0.0
E01001106,250,0.0,0.0,0.18,141.63548166025342,0.0,0.0,0.14,110.16093018019711,0.02,15.737275740028158,0.02,15.737275740028158,0.12,94.42365444016895,0.0,0.0,0.08,62.94910296011263
E01001107,200,0.0,0.0,0.05,13.152472733496147,0.0,0.0,0.05,13.152472733496147,0.1,26.304945466992294,0.075,19.72870910024422,0.5,131.52472733496148,0.0,0.0,0.075,19.72870910024422
E01001108,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,25.572770584332872,0.2,51.145541168665744,0.0,0.0,0.36666666666666664,93.76682547588719,0.03333333333333333,8.52425686144429
E01001109,2250,0.10222222222222223,473.39213478294346,0.1,463.10100141809687,0.27111111111111114,1255.5182705112848,0.0044444444444444444,20.582266729693195,0.0,0.0,0.028888888888888888,133.78473374300575,0.022222222222222223,102.91133364846597,0.013333333333333334,61.74680018907958,0.32222222222222224,1492.2143379027566
E01001110,350,0.0,0.0,0.08571428571428572,270.36263942139504,0.0,0.0,0.02857142857142857,90.12087980713169,0.14285714285714285,450.60439903565845,0.0,0.0,0.05714285714285714,180.24175961426337,0.45714285714285713,1441.934076914107,0.0,0.0
E01001111,600,0.0,0.0,0.26666666666666666,730.237115981536,0.0,0.0,0.125,342.298648116345,0.0,0.0,0.016666666666666666,45.639819748846,0.16666666666666666,456.39819748846,0.0,0.0,0.016666666666666666,45.639819748846
E01001112,450,0.0,0.0,0.0,0.0,0.35555555555555557,386.1059950875576,0.011111111111111112,12.065812346486174,0.011111111111111112,12.065812346486174,0.03333333333333333,36.19743703945852,0.3333333333333333,361.9743703945852,0.24444444444444444,265.4478716226958,0.011111111111111112,12.065812346486174
E01001113,100,0.0,0.0,0.1,89.4704613449843,0.15,134.20569201747645,0.0,0.0,0.1,89.4704613449843,0.1,89.4704613449843,0.0,0.0,0.4,357.8818453799372,0.0,0.0
E01001114,350,0.0,0.0,0.02857142857142857,38.81859509032944,0.0,0.0,0.04285714285714286,58.22789263549416,0.0,0.0,0.0,0.0,0.5714285714285714,776.3719018065888,0.07142857142857142,97.0464877258236,0.0,0.0
E01001115,225,0.0,0.0,0.17777777777777778,192.96210992841873,0.0,0.0,0.13333333333333333,144.72158244631405,0.0,0.0,0.022222222222222223,24.12026374105234,0.0,0.0,0.4888888888888889,530.6458023031515,0.044444444444444446,48.24052748210468
E01001116,175,0.17142857142857143,213.46775639507266,0.42857142857142855,533.6693909876817,0.0,0.0,0.0,0.0,0.05714285714285714,71.15591879835756,0.11428571428571428,142.31183759671512,0.0,0.0,0.11428571428571428,142.31183759671512,0.0,0.0
E01001118,600,0.0,0.0,0.11666666666666667,326.3872856009076,0.025,69.94013262876591,0.1,279.76053051506364,0.008333333333333333,23.31337754292197,0.05,139.88026525753182,0.06666666666666667,186.50702034337576,0.19166666666666668,536.2076834872054,0.20833333333333334,582.8344385730493
E01001119,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,26.302593519771797,0.0,0.0,0.13333333333333333,13.151296759885899,0.26666666666666666,26.302593519771797,0.0,0.0
E01001120,100,0.0,0.0,0.3,114.30559665272284,0.0,0.0,0.0,0.0,0.1,38.10186555090762,0.0,0.0,0.0,0.0,0.05,19.05093277545381,0.1,38.10186555090762
E01001121,100,0.0,0.0,0.0,0.0,0.1,4.481462755468756,0.0,0.0,0.1,4.481462755468756,0.05,2.240731377734378,0.0,0.0,0.0,0.0,0.2,8.962925510937511
E01001122,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,16.402454808364215,0.04,16.402454808364215,0.8,328.0490961672843,0.02,8.201227404182108,0.04,16.402454808364215
E01001123,150,0.0,0.0,0.06666666666666667,13.45688047037756,0.0,0.0,0.0,0.0,0.13333333333333333,26.91376094075512,0.3,60.55596211669902,0.0,0.0,0.06666666666666667,13.45688047037756,0.03333333333333333,6.72844023518878
E01001124,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,37.38478274213851,0.16666666666666666,46.73097842767314,0.0,0.0,0.3333333333333333,93.46195685534629,0.13333333333333333,37.38478274213851
E01001125,1250,0.0,0.0,0.144,441.4960677997354,0.0,0.0,0.12,367.91338983311283,0.008,24.527559322207523,0.116,355.6496101720091,0.2,613.188983055188,0.164,502.8149661052542,0.008,24.527559322207523
E01001126,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,22.641819484013027,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,45.283638968026054
E01001127,100,0.0,0.0,0.1,35.564362306435186,0.0,0.0,0.0,0.0,0.0,0.0,0.05,17.782181153217593,0.0,0.0,0.2,71.12872461287037,0.05,17.782181153217593
E01001128,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001129,75,0.0,0.0,0.0,0.0,0.13333333333333333,29.095230259874544,0.0,0.0,0.0,0.0,0.06666666666666667,14.547615129937272,0.0,0.0,0.5333333333333333,116.38092103949818,0.13333333333333333,29.095230259874544
E01001130,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,75.42444949028406,0.0,0.0,0.5,75.42444949028406
E01001131,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,78.3619186831097,0.0,0.0,0.0,0.0,0.0,0.0
E01001132,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,30.32507980832969,0.05,20.216719872219794,0.5,202.16719872219792,0.05,20.216719872219794,0.0,0.0
E01001133,125,0.0,0.0,0.12,45.18035274209693,0.0,0.0,0.16,60.2404703227959,0.08,30.12023516139795,0.04,15.060117580698975,0.0,0.0,0.24,90.36070548419386,0.0,0.0
E01001134,400,0.0,0.0,0.0625,64.53493415657232,0.0,0.0,0.1125,116.16288148183018,0.025,25.81397366262893,0.025,25.81397366262893,0.05,51.62794732525786,0.4625,477.5585127586352,0.05,51.62794732525786
E01001135,600,0.016666666666666666,20.488636728470826,0.175,215.13068564894365,0.016666666666666666,20.488636728470826,0.20833333333333334,256.1079591058853,0.008333333333333333,10.244318364235413,0.058333333333333334,71.7102285496479,0.20833333333333334,256.1079591058853,0.058333333333333334,71.7102285496479,0.03333333333333333,40.97727345694165
E01001136,700,0.0,0.0,0.19285714285714287,483.1885052013284,0.22857142857142856,572.6678580163892,0.14285714285714285,357.9174112602432,0.014285714285714285,35.79174112602433,0.03571428571428571,89.4793528150608,0.07142857142857142,178.9587056301216,0.19285714285714287,483.1885052013284,0.05,125.27109394108513
E01001137,200,0.0,0.0,0.0,0.0,0.0,0.0,0.2,122.24478610076697,0.225,137.52538436336283,0.125,76.40299131297935,0.0,0.0,0.35,213.9283756763422,0.0,0.0
E01001138,175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,17.114936782044236,0.11428571428571428,68.45974712817694,0.5714285714285714,342.29873564088473,0.0,0.0,0.0,0.0
E01001139,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,23.92784755154506,0.0,0.0,0.5333333333333333,191.42278041236048,0.13333333333333333,47.85569510309012
E01001140,200,0.0,0.0,0.0,0.0,0.0,0.0,0.05,29.599050870087886,0.05,29.599050870087886,0.1,59.19810174017577,0.5,295.9905087008789,0.35,207.1933560906152,0.0,0.0
E01001141,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,31.88784246621697,0.0,0.0,0.4,191.3270547973018,0.13333333333333333,63.77568493243394
