unit,cluster,max_posterior,entropy,Station,mode_label,is_lu,easting,northing,lon,lat,matched_name,coord_source,total_activity,catchment_area_m2,station_in_loac_extent,loac_A_share,loac_B_share,loac_C_share,loac_D_share,loac_E_share,loac_F_share,loac_G_share,covered_area_m2,loac_coverage_ratio,analysis_eligible,dominant_loac_supergroup
6883,4,1.0,7.110587751626905e-26,Manor Park,EZL,False,541975.0,185732.0,0.04638,51.55262,Manor Park Station,naptan_rse_tmu,16565.3605683877,1311815.394198386,True,0.0,0.03125,0.6875,0.0,0.0625,0.1875,0.03125,1311815.3941983872,1.0000000000000009,True,C
6886,4,1.0,3.0256247647131305e-14,Romford,"EZL,LO",False,551383.0,188474.5,0.1831499999999999,51.574815,Romford Station,naptan_rse_tmu,57167.52275441283,2007391.0339494327,True,0.0,0.15517241379310345,0.08620689655172414,0.08620689655172414,0.1896551724137931,0.3448275862068966,0.13793103448275862,2007391.033949429,0.9999999999999981,True,F
6893,4,0.99999999954116,1.0320781735969004e-08,Seven Kings,EZL,False,545462.5,187083.0,0.097205,51.56387,Seven Kings Station,naptan_rse_tmu,15597.870787761573,1656596.900037601,True,0.0,0.0,0.9354838709677419,0.0,0.04838709677419355,0.016129032258064516,0.0,1656596.9000376065,1.0000000000000033,True,C
690,4,0.9999983048092688,2.4220403081925167e-05,Royal Oak,LU,True,525833.8943,181570.6391,-0.1877862733299185,51.51904813011949,Royal Oak,underground_stations_csv,8826.772373898142,617810.4319371348,True,0.08771929824561403,0.05263157894736842,0.0,0.47368421052631576,0.38596491228070173,0.0,0.0,617810.4319371432,1.0000000000000135,True,D
691,0,0.9999966161242764,4.600882140970013e-05,Ruislip,LU,True,509473.5706,187004.4778,-0.4217906669062553,51.57129177940531,Ruislip,underground_stations_csv,4768.616259282785,1333112.5527998826,True,0.0,0.21212121212121213,0.0,0.030303030303030304,0.0,0.06060606060606061,0.696969696969697,1333112.552799869,0.9999999999999899,True,G
6913,0,1.0,6.203060030871341e-63,Bush Hill Park,LO,False,533694.0,195397.5,-0.06931,51.641495000000006,Bush Hill Park Station,naptan_rse_tmu,6723.915209594194,1922554.815021946,True,0.0,0.13559322033898305,0.05084745762711865,0.0,0.06779661016949153,0.4067796610169492,0.3389830508474576,1922554.8150219517,1.0000000000000029,True,F
6914,0,1.0,6.831600776900256e-89,Chingford,LO,False,539213.0,194655.0,0.0101,51.63349,Chingford Station,naptan_rse_tmu,8557.977420330002,2007391.0339494327,True,0.0,0.23333333333333334,0.0,0.0,0.0,0.26666666666666666,0.5,2007391.0339494387,1.000000000000003,True,G
6919,0,1.0,3.6558712923099105e-46,Highams Park,LO,False,538553.6666666666,191823.0,-0.0005366666666666,51.6082,Highams Park Station,naptan_rse_tmu,9417.743999889855,2007391.0339494327,True,0.01818181818181818,0.14545454545454545,0.05454545454545454,0.01818181818181818,0.07272727272727272,0.3090909090909091,0.3818181818181818,2007391.0339494406,1.000000000000004,True,G
692,0,1.0,9.938423909087316e-23,Ruislip Gardens,LU,True,510266.398,185851.599300001,-0.4107169346271762,51.56077549009729,Ruislip Gardens,underground_stations_csv,3036.1771361526803,1618629.9739370302,True,0.0,0.125,0.03125,0.0,0.03125,0.15625,0.65625,1618629.9739370316,1.0000000000000009,True,G
6926,0,0.9999999382271216,1.0871896744819524e-06,Clapton,LO,False,534768.0,186518.0,-0.05721,51.56145,Clapton Station,naptan_rse_tmu,8449.365193043246,1580209.6509818223,True,0.022727272727272728,0.4318181818181818,0.0,0.03409090909090909,0.4090909090909091,0.09090909090909091,0.011363636363636364,1580209.6509818237,1.0000000000000009,True,B
693,0,0.9999999998390194,3.793706471777357e-09,Ruislip Manor,LU,True,510159.7912,187262.366699999,-0.411812431756392,51.5734761421505,Ruislip Manor,underground_stations_csv,4755.907930025898,1305744.197792634,True,0.0,0.05263157894736842,0.0,0.0,0.02631578947368421,0.07894736842105263,0.8421052631578947,1305744.1977926411,1.0000000000000056,True,G
6934,2,0.9996390647727438,0.0032219357877007,Stoke Newington,LO,False,533654.0,186919.0,-0.07311,51.56532,Stoke Newington Station,naptan_rse_tmu,8202.635105333924,1337159.4495102444,True,0.11842105263157894,0.43421052631578944,0.0,0.05263157894736842,0.3026315789473684,0.07894736842105263,0.013157894736842105,1337159.449510226,0.9999999999999862,True,B
694,2,1.0,6.3429800927845604e-21,Russell Square,LU,True,530229.0927,182127.7234,-0.1242697810208252,51.52305918332612,Russell Square,underground_stations_csv,31451.88635607055,674304.3743493719,True,0.022727272727272728,0.09090909090909091,0.0,0.4772727272727273,0.4090909090909091,0.0,0.0,674304.3743493668,0.9999999999999925,True,D
6941,0,1.0,1.4224496927324046e-14,Edmonton Green,LO,False,534327.0,193570.0,-0.06087,51.62492,Edmonton Green Station,naptan_rse_tmu,14804.520309985966,1870721.0954282423,True,0.0,0.0,0.024390243902439025,0.0,0.1951219512195122,0.7804878048780488,0.0,1870721.0954282396,0.9999999999999986,True,F
6947,2,1.0,8.22879987870389e-17,Southbury,LO,False,534826.0,196248.0,-0.05263,51.64887,Southbury Station,naptan_rse_tmu,4495.046618179462,1961604.3229829525,True,0.0,0.02040816326530612,0.04081632653061224,0.0,0.14285714285714285,0.7551020408163265,0.04081632653061224,1961604.3229829515,0.9999999999999996,True,F
695,2,1.0,3.3143575713761054e-42,St. James's Park,LU,True,529646.6061,179498.074100001,-0.1336270216533475,51.49956127784573,St. James's Park,underground_stations_csv,24502.407275750003,711170.9214957536,True,0.0625,0.03125,0.0,0.6875,0.21875,0.0,0.0,711170.921495779,1.0000000000000357,True,D
6952,0,1.0,6.810161723281186e-16,Turkey Street,LO,False,535140.0,198897.0,-0.04707,51.6726,Turkey Street Station,naptan_rse_tmu,4520.013177763123,2007391.0339494327,True,0.0,0.0,0.0,0.0,0.125,0.8541666666666666,0.020833333333333332,2007391.0339494362,1.0000000000000018,True,F
6954,0,0.999986065419533,0.0001697389344488,Wood Street,LO,False,538476.0,189400.0,-0.00261,51.58645,Wood Street Station,naptan_rse_tmu,7724.923021294175,1940031.9065255865,True,0.02857142857142857,0.41428571428571426,0.07142857142857142,0.014285714285714285,0.21428571428571427,0.24285714285714285,0.014285714285714285,1940031.9065256035,1.0000000000000087,True,B
6956,0,1.0,4.432799632515442e-15,White Hart Lane,LO,False,533683.0,191373.0,-0.071,51.60533,White Hart Lane Station,naptan_rse_tmu,5701.230864741041,1674969.6588167679,True,0.0,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.3333333333333333,0.6166666666666667,0.0,1674969.6588167697,1.000000000000001,True,F
6958,4,0.999999999996362,9.425039594226307e-11,Bruce Grove,LO,False,533788.5,190131.0,-0.06995,51.59415,Bruce Grove Station,naptan_rse_tmu,4637.620859745746,1516524.0361904944,True,0.0,0.09411764705882353,0.011764705882352941,0.0,0.27058823529411763,0.6235294117647059,0.0,1516524.0361904926,0.9999999999999988,True,F
6959,0,1.0,2.3149844350597724e-21,Enfield Town,LO,False,532916.5,196603.0,-0.08008,51.652515,Enfield Town Station,naptan_rse_tmu,8255.700581587173,1968341.5259884787,True,0.057692307692307696,0.25,0.0,0.0,0.13461538461538464,0.19230769230769232,0.3653846153846154,1968341.5259884868,1.0000000000000042,True,G
696,4,1.0,7.721634463881342e-21,St. John's Wood,LU,True,526735.2854,183390.8717,-0.1741475741935914,51.53520496988703,St. John's Wood,underground_stations_csv,20073.566798526204,1311057.8313747228,True,0.4126984126984127,0.015873015873015872,0.0,0.49206349206349204,0.07936507936507936,0.0,0.0,1311057.8313747183,0.9999999999999967,True,D
6962,2,1.0,1.6610012800067168e-27,Cambridge Heath,LO,False,534852.0,183286.0,-0.05723,51.53238,Cambridge Heath Station,naptan_rse_tmu,6073.2158227203945,1080717.753607675,True,0.046875,0.234375,0.0,0.15625,0.546875,0.015625,0.0,1080717.7536076778,1.0000000000000027,True,E
6966,2,1.0,6.992747415681488e-35,London Fields,LO,False,534774.5,184246.0,-0.057985,51.541025000000005,London Fields Station,naptan_rse_tmu,7557.294361601734,1057281.0446085706,True,0.041666666666666664,0.40277777777777773,0.0,0.15277777777777776,0.3472222222222222,0.05555555555555555,0.0,1057281.0446085697,0.9999999999999991,True,B
6967,4,0.9999999725323508,5.056880950229706e-07,Rectory Road,LO,False,533989.0,186177.0,-0.06857,51.55857,Rectory Road Station,naptan_rse_tmu,7492.59834544952,1099632.1243967216,True,0.11267605633802817,0.5492957746478874,0.0,0.04225352112676056,0.2535211267605634,0.04225352112676056,0.0,1099632.1243967284,1.0000000000000062,True,B
6968,2,1.0,1.0200167363148648e-15,Stamford Hill,LO,False,533377.0,187927.0,-0.07673,51.57444,Stamford Hill Station,naptan_rse_tmu,2927.605905797846,1275674.0443946065,True,0.013888888888888888,0.3194444444444444,0.0,0.027777777777777776,0.40277777777777773,0.20833333333333331,0.027777777777777776,1275674.044394606,0.9999999999999997,True,E
697,2,1.0,7.296621888368579e-15,St. Paul's,LU,True,532108.3512,181274.1885,-0.097517753107933,51.51495287569836,St. Paul's,underground_stations_csv,26175.806832325696,322524.02923759,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,322524.02923759515,1.000000000000016,True,D
6970,4,1.0,1.4226794798276049e-39,Maryland,EZL,False,539172.0,184948.0,0.00566,51.54627,Maryland Station,naptan_rse_tmu,16193.555760677997,1407046.146852673,True,0.0,0.07142857142857142,0.09523809523809523,0.047619047619047616,0.23809523809523808,0.5476190476190476,0.0,1407046.1468526698,0.9999999999999977,True,F
6972,0,0.999885769491898,0.0011511276806281,Silver Street,LO,False,533919.0,192426.0,-0.06719,51.61474,Silver Street Station,naptan_rse_tmu,10361.209431750416,1658700.3517700576,True,0.0,0.0,0.028985507246376812,0.0,0.2463768115942029,0.7246376811594203,0.0,1658700.3517700625,1.0000000000000029,True,F
6973,0,0.9999999895217117,2.0300814903029678e-07,St James Street,LO,False,536376.0,188743.0,-0.03316,51.58106,St James Street Station,naptan_rse_tmu,5937.525748837801,1151280.752255501,True,0.0,0.4444444444444444,0.14814814814814814,0.037037037037037035,0.07407407407407407,0.2962962962962963,0.0,1151280.7522554703,0.9999999999999734,True,B
6977,2,1.0,9.064897993907585e-20,Hackney Central,LO,False,534878.75,184936.25,-0.0562175,51.547205,Hackney Central Station,naptan_rse_tmu,25231.67471549358,650043.8545982313,True,0.047619047619047616,0.38095238095238093,0.0,0.16666666666666666,0.38095238095238093,0.023809523809523808,0.0,650043.8545982153,0.9999999999999755,True,B
6978,3,0.9999972742326324,3.76503690108659e-05,Hackney Wick,LO,False,537037.5,184567.0,-0.025245,51.543365,Hackney Wick Station,naptan_rse_tmu,19003.345108095004,1673814.8561471147,True,0.0,0.32432432432432434,0.0,0.40540540540540543,0.1891891891891892,0.08108108108108109,0.0,1673814.8561471319,1.0000000000000102,True,D
6979,4,1.0,3.2692508514389562e-24,Homerton,LO,False,535841.0,184936.0,-0.04235,51.54697,Homerton Station,naptan_rse_tmu,17517.935576149404,1581932.6306566766,True,0.021052631578947368,0.4105263157894737,0.0,0.021052631578947368,0.42105263157894735,0.12631578947368421,0.0,1581932.630656702,1.000000000000016,True,E
698,4,1.0,4.856101504409988e-44,Seven Sisters,"LO,LU",True,533642.8986,188930.9134,-0.0725100279127818,51.58339794718637,Seven Sisters,underground_stations_csv,54564.286584941365,924302.611209603,True,0.0,0.21568627450980393,0.0,0.0392156862745098,0.3333333333333333,0.4117647058823529,0.0,924302.6112096194,1.0000000000000178,True,F
700,2,1.0,2.739016035804631e-29,Shepherd's Bush LU,"LO,LU",True,523719.5706,179883.5582,-0.2188348749838903,51.50435277171325,Shepherd's Bush,underground_stations_csv,91919.55526271428,611680.102761142,True,0.15789473684210525,0.22807017543859648,0.0,0.3157894736842105,0.2631578947368421,0.03508771929824561,0.0,611680.1027611456,1.000000000000006,True,D
702,2,1.0,4.465873727731989e-28,Sloane Square,LU,True,528090.7172,178654.7576,-0.1563353394945677,51.49233693461083,Sloane Square,underground_stations_csv,47332.7993196,1415361.5423343861,True,0.5168539325842696,0.02247191011235955,0.0,0.2696629213483146,0.19101123595505617,0.0,0.0,1415361.5423343799,0.9999999999999956,True,A
703,4,1.0,8.706963896014728e-22,Snaresbrook,LU,True,540156.7713,188804.041300001,0.0213934263382834,51.58067707711797,Snaresbrook,underground_stations_csv,6620.203611422079,1495924.816216316,True,0.3333333333333333,0.3333333333333333,0.027777777777777776,0.05555555555555555,0.08333333333333333,0.0,0.16666666666666666,1495924.8162163184,1.0000000000000016,True,A
704,4,1.0,2.181700408967566e-42,South Ealing,LU,True,517574.6349,179353.532600001,-0.3075052577072797,51.50089966685759,South Ealing,underground_stations_csv,8886.851332467684,1324327.450566869,True,0.4117647058823529,0.3137254901960784,0.0,0.0,0.0392156862745098,0.1568627450980392,0.0784313725490196,1324327.4505668676,0.9999999999999989,True,A
705,0,1.0,3.679407313120024e-12,Southfields,LU,True,524726.397,173312.818499999,-0.2066534771013345,51.44507985784133,Southfields,underground_stations_csv,18670.788036984148,1928292.3500260338,True,0.4444444444444444,0.2716049382716049,0.0,0.04938271604938271,0.13580246913580246,0.07407407407407407,0.024691358024691357,1928292.3500260292,0.9999999999999976,True,A
706,4,1.0,5.1448249828132776e-17,Southgate,LU,True,529675.8503,194264.9911,-0.1277625393853033,51.63225854371172,Southgate,underground_stations_csv,15840.395285777417,2007391.0339494327,True,0.02127659574468085,0.19148936170212766,0.06382978723404255,0.02127659574468085,0.0851063829787234,0.10638297872340426,0.5106382978723404,2007391.033949435,1.000000000000001,True,G
707,4,0.9868753485305672,0.0699107108772575,South Harrow,LU,True,514320.5446,186361.227299999,-0.3520927569079474,51.564549549948175,South Harrow,underground_stations_csv,7950.377949424957,1941353.4269613544,True,0.018518518518518517,0.018518518518518517,0.7222222222222222,0.018518518518518517,0.07407407407407407,0.07407407407407407,0.07407407407407407,1941353.4269613489,0.9999999999999971,True,C
708,2,0.9999999999786268,5.439854470062185e-10,South Kensington,LU,True,526917.564,178820.259,-0.1731650469113846,51.49408858708188,South Kensington,underground_stations_csv,98068.0209588534,1274994.6626426503,True,0.472972972972973,0.0,0.0,0.43243243243243246,0.0945945945945946,0.0,0.0,1274994.662642659,1.0000000000000067,True,A
709,0,1.0,1.0353676009577488e-12,South Kenton,"LO,LU",True,517336.1598,187060.2129,-0.3083734923397721,51.570212909100526,South Kenton,underground_stations_csv,3310.8413677582166,1256008.3890921136,True,0.0,0.030303030303030304,0.6666666666666667,0.0,0.030303030303030304,0.06060606060606061,0.21212121212121213,1256008.3890921099,0.999999999999997,True,C
710,0,0.9999999998035493,4.584261563634359e-09,South Ruislip,LU,True,511097.3834,185434.104699999,-0.3988661306887068,51.55686021118094,South Ruislip,underground_stations_csv,6022.064548700399,1702711.617601652,True,0.0,0.09090909090909091,0.33333333333333337,0.0,0.0,0.030303030303030304,0.5454545454545454,1702711.617601657,1.000000000000003,True,G
711,4,1.0,3.9615434354136896e-42,South Wimbledon,LU,True,525736.3947,169989.4476,-0.1933065202931911,51.41498929257676,South Wimbledon,underground_stations_csv,16040.91058922382,1598605.7788686128,True,0.5901639344262295,0.1639344262295082,0.0,0.0819672131147541,0.04918032786885246,0.03278688524590164,0.0819672131147541,1598605.7788686058,0.9999999999999957,True,A
712,4,0.9999999999954524,1.263586800996215e-10,South Woodford,LU,True,540535.7362,190062.669600001,0.0273625184698253,51.591892453017074,South Woodford,underground_stations_csv,15511.78784303364,1919490.7237473428,True,0.06779661016949153,0.3898305084745763,0.1016949152542373,0.06779661016949153,0.01694915254237288,0.01694915254237288,0.3389830508474576,1919490.72374735,1.0000000000000038,True,B
713,4,1.0,1.3233207984210466e-26,Stamford Brook,LU,True,521859.3453,178788.8474,-0.2460012251835393,51.4949181050598,Stamford Brook,underground_stations_csv,9102.10183890137,1015186.0663027943,True,0.5,0.3333333333333333,0.0,0.10416666666666666,0.020833333333333332,0.0,0.041666666666666664,982483.0067401767,0.9677861422175357,True,A
714,4,1.0,2.471388896346467e-21,Stanmore,LU,True,517562.6021,192572.9608,-0.3032624771028668,51.61971092780402,Stanmore,underground_stations_csv,12830.215940520426,1977333.0136827657,True,0.0,0.09090909090909091,0.42424242424242425,0.030303030303030304,0.09090909090909091,0.030303030303030304,0.33333333333333337,1977333.013682766,1.0000000000000002,True,C
715,4,1.0,1.935378112663189e-16,Stepney Green,LU,True,535621.3116,182135.557,-0.0465909032388702,51.52186169216427,Stepney Green,underground_stations_csv,21681.04390623,1003086.1558483208,True,0.0,0.17567567567567569,0.0,0.0945945945945946,0.6621621621621622,0.06756756756756757,0.0,1003086.1558482898,0.9999999999999691,True,E
716,4,1.0,2.162742705415035e-13,Stockwell,LU,True,530460.3355,176432.887399999,-0.1230421883655021,51.47182845729258,Stockwell,underground_stations_csv,35628.46484595575,1149314.9646991165,True,0.03658536585365854,0.2682926829268293,0.0,0.12195121951219512,0.5487804878048781,0.024390243902439025,0.0,1149314.964699136,1.000000000000017,True,E
717,4,1.0,1.2910717678396525e-23,Stonebridge Park,"LO,LU",True,519615.5138,184218.2261,-0.2764667949099679,51.54419264973252,Stonebridge Park,underground_stations_csv,9571.93890046753,1987449.6961720795,True,0.0,0.0,0.6590909090909091,0.0,0.022727272727272728,0.3181818181818182,0.0,1987449.696172074,0.9999999999999972,True,C
718,1,1.0,3.72933331266192e-44,Charing Cross LU,LU,True,530057.6992,180378.381899999,-0.1273836832203838,51.50737795073341,Charing Cross,underground_stations_csv,73131.50772776242,323781.51695745264,True,0.16666666666666666,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,323781.5169574608,1.000000000000025,True,D
719,4,0.9999986221501274,1.997191598916231e-05,Stratford,"DLR,EZL,LO,LU",True,538530.0487,184394.6448,-0.0038044932283004,51.54145647497037,Stratford,underground_stations_csv,219531.13859923795,460313.96354677493,True,0.0,0.0,0.0,0.631578947368421,0.2631578947368421,0.10526315789473684,0.0,460313.96354679746,1.0000000000000488,True,D
720,0,1.0,1.7191241808643394e-15,Sudbury Hill,LU,True,515411.8716,185542.0623,-0.3366239412564384,51.55696518658866,Sudbury Hill,underground_stations_csv,6285.405647843367,1941353.4269613281,True,0.0,0.04,0.84,0.0,0.0,0.08,0.04,1941353.4269613437,1.000000000000008,True,C
721,4,0.9305409685114506,0.2522373763898748,Sudbury Town,LU,True,516874.9001,184890.216,-0.3157464873310852,51.550805806993615,Sudbury Town,underground_stations_csv,6260.0361815950855,1908884.047369337,True,0.0,0.022727272727272728,0.9318181818181819,0.0,0.022727272727272728,0.0,0.022727272727272728,1908884.0473693516,1.0000000000000078,True,C
723,4,1.0,8.472250375336657e-20,Swiss Cottage,LU,True,526663.6914,184334.9639,-0.1748398347754522,51.54370542648981,Swiss Cottage,underground_stations_csv,21573.15912519433,695837.8420720863,True,0.375,0.041666666666666664,0.0,0.4583333333333333,0.125,0.0,0.0,695837.8420720744,0.9999999999999829,True,D
724,1,1.0,1.8257804191583278e-68,Temple,LU,True,530958.661,180802.829600001,-0.1142517165435635,51.51098440371512,Temple,underground_stations_csv,27617.607928029403,533441.1259939373,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,358679.7106274404,0.6723885601417183,True,D
725,0,1.0,2.7462282119823423e-34,Theydon Bois,LU,True,545541.5127,199100.828500001,0.1033276639997498,51.671832474283256,Theydon Bois,underground_stations_csv,2574.909836962551,2007391.0339494327,False,,,,,,,,,,False,
726,4,1.0,1.959704810632343e-36,Tooting Bec,LU,True,528047.2745,172373.6505,-0.159233625335043,51.43589927439103,Tooting Bec,underground_stations_csv,29825.42152563284,1538611.0822325966,True,0.43902439024390244,0.2804878048780488,0.07317073170731708,0.12195121951219512,0.012195121951219513,0.06097560975609756,0.012195121951219513,1538611.0822326029,1.000000000000004,True,A
727,4,1.0,6.70309697376492e-51,Tooting Broadway,LU,True,527433.7399,171443.250700001,-0.1683898368141734,51.42767600459317,Tooting Broadway,underground_stations_csv,54785.52139802759,1699290.0833726623,True,0.07692307692307693,0.6923076923076923,0.05128205128205128,0.02564102564102564,0.0641025641025641,0.08974358974358974,0.0,1699290.0833726476,0.9999999999999913,True,B
728,1,1.0,1.2721968780816804e-57,Tottenham Court Road,"EZL,LU",True,529815.381,181382.496200001,-0.1305038755407188,51.51645724635473,Tottenham Court Road,underground_stations_csv,305209.50901581504,382232.9402915472,True,0.0,0.0,0.0,0.894736842105263,0.10526315789473684,0.0,0.0,382232.9402915341,0.9999999999999657,True,D
729,3,1.0,2.7175057764029597e-49,Tottenham Hale LU,LU,True,534484.4517,189470.7161,-0.0601646506537094,51.588048703622064,Tottenham Hale,underground_stations_csv,56937.49928264693,1392421.5334291225,True,0.0,0.15384615384615385,0.0,0.15384615384615385,0.3076923076923077,0.3846153846153846,0.0,1392421.533429109,0.9999999999999903,True,F
730,0,0.9999958280832912,5.585000260192703e-05,Totteridge & Whetstone,LU,True,526120.3494,193989.2184,-0.1792054604098072,51.63058779485697,Totteridge & Whetstone,underground_stations_csv,8302.475295375494,1976209.373158683,True,0.10256410256410256,0.23076923076923075,0.0,0.02564102564102564,0.0,0.05128205128205128,0.5897435897435898,1976209.373158673,0.9999999999999949,True,G
731,2,1.0,4.325595469176918e-31,Tower Hill,LU,True,533579.4477,180755.3849,-0.0765262714194326,51.50994511580925,Tower Hill,underground_stations_csv,57895.62549400264,608039.6336907207,True,0.0625,0.0,0.0,0.875,0.0625,0.0,0.0,411402.98949585104,0.6766055478960952,True,D
733,3,1.0,5.602305704249259e-17,Tufnell Park,LU,True,529148.7021,185859.620100001,-0.1384656557230477,51.55684430975304,Tufnell Park,underground_stations_csv,15574.61543119147,984177.1772256679,True,0.323943661971831,0.3098591549295775,0.0,0.18309859154929578,0.18309859154929578,0.0,0.0,984177.1772256648,0.9999999999999969,True,A
734,4,1.0,2.706819593536971e-27,Turnham Green,LU,True,521265.8017,178779.0811,-0.2545503301237331,51.4949578319235,Turnham Green,underground_stations_csv,20360.111469656425,1168373.500316697,True,0.7142857142857142,0.17857142857142855,0.0,0.017857142857142856,0.05357142857142857,0.0,0.03571428571428571,1168373.500316709,1.0000000000000104,True,A
735,4,1.0,5.100220023903557e-42,Turnpike Lane,LU,True,531512.729,189637.9518,-0.1029721135418456,51.59025232853629,Turnpike Lane,underground_stations_csv,36384.943346573775,1684650.035514038,True,0.0,0.5822784810126582,0.02531645569620253,0.0379746835443038,0.12658227848101267,0.22784810126582278,0.0,1684650.0355140346,0.9999999999999979,True,B
736,0,1.0,1.8271313600644085e-33,Upminster,"LO,LU",True,556146.114,186868.406300001,0.2511155158113154,51.55908765486934,Upminster,underground_stations_csv,15221.72114159996,1785366.358830539,True,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.9333333333333333,1785366.3588305358,0.9999999999999982,True,G
737,0,1.0,8.506449295234912e-60,Upminster Bridge,LU,True,555088.411,186770.1083,0.2358266798019925,51.5584960541412,Upminster Bridge,underground_stations_csv,1985.2237864018116,1671987.5408737985,True,0.0,0.05405405405405406,0.0,0.0,0.0,0.02702702702702703,0.918918918918919,1671987.540873806,1.0000000000000044,True,G
738,0,1.0,5.415713738773147e-15,Upney,LU,True,545845.6808,184254.344900001,0.1015536636074823,51.53835457119145,Upney,underground_stations_csv,7671.463641674234,1986932.003857952,True,0.0,0.0,0.49056603773584906,0.0,0.018867924528301886,0.49056603773584906,0.0,1986932.00385796,1.000000000000004,True,C
739,4,0.9999999999690772,7.75891575680365e-10,Upton Park,LU,True,541254.2061,183793.485200001,0.0352101576549693,51.53538004104193,Upton Park,underground_stations_csv,46666.767373481496,1839649.680581033,True,0.0,0.0,0.7540983606557378,0.03278688524590164,0.09836065573770492,0.11475409836065574,0.0,1839649.6805810237,0.9999999999999949,True,C
740,4,1.0,1.9237269088783962e-13,Uxbridge,LU,True,505661.0034,184161.1754,-0.4776347848292753,51.54646222722115,Uxbridge,underground_stations_csv,15924.512619699994,2007391.033949385,True,0.0,0.20512820512820512,0.2564102564102564,0.05128205128205128,0.07692307692307693,0.23076923076923075,0.1794871794871795,1936941.867887489,0.9649051107280814,True,C
7401,2,1.0,5.645672286624216e-48,Harringay Green Lanes,LO,False,531840.0,188183.0,-0.098795,51.5771,Harringay Green Lanes Station,naptan_rse_tmu,7980.8112458249725,1508380.4787992905,True,0.15151515151515152,0.6666666666666667,0.0,0.030303030303030304,0.09090909090909091,0.06060606060606061,0.0,1508380.478799289,0.9999999999999991,True,B
7402,0,1.0,2.1427976838681985e-12,Leyton Midland Road,LO,False,538144.5,187535.5,-0.008125,51.569775,Leyton Midland Road Station,naptan_rse_tmu,6499.784320066001,1796754.1391628757,True,0.0,0.2,0.2111111111111111,0.0,0.07777777777777778,0.5111111111111112,0.0,1796754.1391628836,1.0000000000000044,True,F
7403,2,0.9999978716464196,2.992499515966384e-05,Leytonstone High Road,LO,False,539321.0,186851.0,0.00857,51.56333,Leytonstone High Road Station,naptan_rse_tmu,5272.540260781352,1294209.4867009318,True,0.0,0.26229508196721313,0.06557377049180328,0.0,0.1639344262295082,0.4754098360655738,0.03278688524590164,1294209.486700935,1.0000000000000024,True,F
7404,2,1.0,8.943781606798484e-18,South Tottenham,LO,False,533637.0,188602.0,-0.07272,51.58044,South Tottenham Station,naptan_rse_tmu,6393.894307042107,816031.6196113336,True,0.02127659574468085,0.10638297872340426,0.0425531914893617,0.0,0.1702127659574468,0.6382978723404256,0.02127659574468085,816031.6196113373,1.0000000000000047,True,F
7406,2,1.0,3.8461504005489116e-32,Crouch Hill,LO,False,530586.0,187489.0,-0.11714,51.57116,Crouch Hill Station,naptan_rse_tmu,4150.465262820751,1568562.9669469276,True,0.16842105263157894,0.5157894736842105,0.0,0.06315789473684211,0.25263157894736843,0.0,0.0,1568562.9669469136,0.9999999999999911,True,B
7407,2,1.0,6.364713801614758e-38,Walthamstow Queen's Road,LO,False,537002.0,188807.0,-0.02411,51.58148,Walthamstow Queens Road Station,naptan_rse_tmu,5014.35590830018,703497.8716562594,True,0.0,0.30000000000000004,0.30000000000000004,0.0,0.07500000000000001,0.325,0.0,703497.8716562438,0.9999999999999778,True,F
7408,2,1.0,5.020581956998931e-22,Wanstead Park,LO,False,540511.0,185612.0,0.02523,51.55191,Wanstead Park Station,naptan_rse_tmu,6065.9046408778,1155828.4709582825,True,0.0,0.06666666666666667,0.06666666666666667,0.0,0.044444444444444446,0.7555555555555555,0.06666666666666667,1155828.4709582774,0.9999999999999956,True,F
741,2,1.0,9.934570029596836e-20,Victoria LU,LU,True,528998.7715,179129.9345,-0.1430892898009483,51.49640097859263,Victoria,underground_stations_csv,247086.36686834105,924941.208108733,True,0.26530612244897955,0.02040816326530612,0.0,0.5306122448979591,0.18367346938775508,0.0,0.0,924941.2081087092,0.9999999999999744,True,D
742,4,1.0,5.4495652855709705e-27,Walthamstow Central,"LO,LU",True,537176.4746,188994.332599999,-0.0215170203946605,51.58311960662003,Walthamstow Central,underground_stations_csv,53582.33032366332,1131781.2445579646,True,0.016129032258064516,0.5806451612903225,0.11290322580645161,0.016129032258064516,0.08064516129032258,0.1935483870967742,0.0,1131781.2445579746,1.0000000000000089,True,B
743,4,1.0,7.895925282023666e-20,Wanstead,LU,True,540673.1526,188253.507300001,0.0286206777652704,51.57560161289604,Wanstead,underground_stations_csv,7504.454732590206,1421248.7453322767,True,0.33333333333333337,0.21212121212121213,0.0,0.0,0.06060606060606061,0.030303030303030304,0.36363636363636365,1421248.7453322988,1.0000000000000155,True,G
745,2,1.0,7.893050653004168e-33,Warren Street,LU,True,529248.7448,182266.0339,-0.1383417771400554,51.52452712399776,Warren Street,underground_stations_csv,49928.5445836328,209142.7616860866,True,0.0,0.0,0.0,0.35000000000000003,0.65,0.0,0.0,209142.7616860726,0.999999999999933,True,E
