lsoa,direction,TV_alpha0_alpha5
E01003523,alightings,0.00018092509798723196
E01003525,alightings,0.00012652350673317053
E01003528,alightings,0.0015410159781621049
E01003529,alightings,0.0016456966740703012
E01003530,alightings,0.004582425635426271
E01003531,alightings,0.00010449084312359996
E01003532,alightings,0.001293753357867528
E01003533,alightings,0.00624840674350886
E01003535,alightings,0.0008108387128621279
E01003537,alightings,0.005074344252386116
E01003538,alightings,0.0012489418663732027
E01003539,alightings,0.0006940555631304272
E01003540,alightings,0.0010505071109829984
E01003541,alightings,0.0005125564277854804
E01003542,alightings,0.0006242118800572156
E01003543,alightings,0.0007233321152158489
E01003544,alightings,0.0005070084862042943
E01003545,alightings,0.007406564650716433
E01003549,alightings,0.006727942863706362
E01003550,alightings,0.0012599087146067905
E01003551,alightings,0.000525734665201085
E01003553,alightings,0.0005592702650826294
E01003555,alightings,0.0003282709801207891
E01003556,alightings,0.00014823590566792133
E01003558,alightings,0.0001744569751056372
E01003559,alightings,0.00047335528726835663
E01003561,alightings,0.005416937339270533
E01003562,alightings,0.004363416217896885
E01003564,alightings,0.00455307864040213
E01003565,alightings,0.001165876337996566
E01003566,alightings,0.00019771333828948754
E01003567,alightings,0.0009880176678184608
E01003569,alightings,0.0001650579410592378
E01003570,alightings,0.0007833835326824236
E01003571,alightings,0.01495816082263137
E01003572,alightings,0.007715504589973319
E01003573,alightings,0.0010106515558219664
E01003574,alightings,0.00044342674310160376
E01003575,alightings,0.0007440156512469845
E01003576,alightings,0.00018206159660493913
E01003578,alightings,0.00034656030626834585
E01003583,alightings,0.0011179866486940384
E01003586,alightings,0.000746098982460554
E01003587,alightings,0.0005396222268531014
E01003589,alightings,0.0012322908007703086
E01003590,alightings,0.0002635442854448297
E01003591,alightings,0.00017325304733351813
E01003593,alightings,0.005895816690452155
E01003594,alightings,0.002571840788443126
E01003595,alightings,0.0036626859081493246
E01003596,alightings,0.0011512477162416476
E01003598,alightings,0.012994002543318377
E01003600,alightings,0.0003821712667646073
E01003601,alightings,5.784069694400617e-05
E01003602,alightings,0.0005398541309304707
E01003603,alightings,0.0017170603010459207
E01003604,alightings,0.003267899010748113
E01003605,alightings,0.0001884931766576144
E01003607,alightings,0.0003506020978658639
E01003611,alightings,0.0005245281746185052
E01003615,alightings,0.00042854845683452307
E01003616,alightings,0.0003921045054429016
E01003618,alightings,0.005755669366907527
E01003619,alightings,0.00012179626133183028
E01003622,alightings,0.00029072478705694015
E01003623,alightings,0.0023747952273877543
E01003630,alightings,5.749723636341397e-05
E01003631,alightings,0.01488926144244749
E01003633,alightings,0.006625561465821122
E01003635,alightings,0.0004214805280660257
E01003636,alightings,0.00017686768959083185
E01003638,alightings,0.016633360979372055
E01003639,alightings,0.009000213284775358
E01003640,alightings,0.0007588087391831496
E01003641,alightings,0.0008896354961228314
E01003643,alightings,0.0041931125132965
E01003644,alightings,0.0065145267030657285
E01003645,alightings,0.002034529501524831
E01003646,alightings,0.0011516078135581885
E01003647,alightings,0.0024499385718982176
E01003648,alightings,0.0023430386777102876
E01003650,alightings,0.0011335747257837764
E01003651,alightings,0.0013657603284331146
E01003653,alightings,0.0005686231676020025
E01003654,alightings,0.028241531338068712
E01003655,alightings,0.0025693990279221667
E01003656,alightings,0.01297989301147677
E01003657,alightings,0.0018198866945760117
E01003659,alightings,0.002089552077223362
E01003661,alightings,0.013610274990620608
E01003662,alightings,0.0001702941615149158
E01003663,alightings,0.002047627027665225
E01003665,alightings,0.0024301743526444325
E01003666,alightings,0.018279537171875332
E01003668,alightings,0.02059888379364837
E01003670,alightings,0.004026916666908839
E01003672,alightings,0.001234797019190015
E01003673,alightings,0.0010476235023614633
E01003674,alightings,0.0036148200528600197
E01003675,alightings,0.0005601669690593683
E01003677,alightings,0.002902288857300371
E01003679,alightings,0.004537880972982481
E01003680,alightings,0.020429248289515166
E01003681,alightings,0.00043271963001680845
E01003684,alightings,0.0013333608215667348
E01003686,alightings,0.001125157907398224
E01003689,alightings,5.830257217391728e-05
E01003690,alightings,5.668432952692028e-05
E01003692,alightings,0.001380236296920477
E01003693,alightings,0.0028392368626918166
E01003694,alightings,0.0020402470952093224
E01003695,alightings,0.0007173113873987752
E01003696,alightings,0.0014282935211922957
E01003700,alightings,0.0016442364782009319
E01003701,alightings,0.0002810332342346227
E01003702,alightings,0.0014844184303173984
E01003703,alightings,0.011924983783745409
E01003704,alightings,0.0008672135180850607
E01003705,alightings,0.003119014486076129
E01003706,alightings,0.0015418439214584091
E01003707,alightings,0.17659243248400064
E01003708,alightings,0.0018559557558212767
E01003709,alightings,0.001606024955781635
E01003710,alightings,0.0010827749577072862
E01003711,alightings,0.0001716344057812616
E01003713,alightings,0.0035098438258605183
E01003714,alightings,0.0035860656651241266
E01003715,alightings,0.0007330477463035002
E01003716,alightings,0.011306640662056914
E01003719,alightings,0.00023947513810137106
E01003720,alightings,0.0003791007262119034
E01003721,alightings,0.0007329655692448641
E01003722,alightings,0.0008010759480130698
E01003723,alightings,0.00355515937726571
E01003724,alightings,0.0089392982403756
E01003726,alightings,0.006255090685162909
E01003729,alightings,0.0003612887380035948
E01003733,alightings,0.00046903803222344013
E01003734,alightings,0.0004697280344150307
E01003735,alightings,0.0004654174215663641
E01003737,alightings,0.02554754986380832
E01003738,alightings,0.00016456347966896314
E01003739,alightings,0.0008500497205708208
E01003740,alightings,0.0006862672665438176
E01003741,alightings,0.0007659993251848089
E01003743,alightings,0.003742083198289398
E01003744,alightings,0.01803138613597652
E01003746,alightings,0.0017950601841651905
E01003750,alightings,0.000663067000782467
E01003751,alightings,0.0016010043377058872
E01003752,alightings,0.020592561007287964
E01003754,alightings,0.0013418004258051199
E01003755,alightings,0.00042300004566925823
E01003756,alightings,0.002100923597529747
E01003759,alightings,0.05047144467092715
E01003760,alightings,0.0033639812335913366
E01003761,alightings,0.002377670832163669
E01003762,alightings,0.0017006589142542926
E01003763,alightings,0.0013078094280705912
E01003764,alightings,0.0008131723857114941
E01003765,alightings,0.0011607969376165265
E01003767,alightings,0.00033595724968889695
E01003769,alightings,0.00024175189887650286
E01003770,alightings,0.0006899718009270714
E01003771,alightings,0.007154243562165752
E01003773,alightings,0.0006525296542563544
E01003774,alightings,0.015095228138192276
E01003775,alightings,0.01216205699052858
E01003776,alightings,0.0120407523806058
E01003777,alightings,0.02735839658977396
E01003778,alightings,0.0009163187772343887
E01003779,alightings,0.011749878205908322
E01003781,alightings,0.0005008197520280237
E01003782,alightings,0.013961268647750472
E01003783,alightings,0.00010974623586859899
E01003788,alightings,0.001302507552590185
E01003789,alightings,0.0004306044138053075
E01003791,alightings,0.0018871303166332354
E01003792,alightings,0.0012415965249434001
E01003793,alightings,0.001247385803350473
E01003796,alightings,0.03710295413467102
E01003797,alightings,0.018631880698527524
E01003798,alightings,0.0030732418047832947
E01003799,alightings,0.0008888393686686306
E01003800,alightings,0.005429990704856157
E01003801,alightings,0.0009834717396597437
E01003804,alightings,0.001673986692405706
E01003807,alightings,0.0005278127048847215
E01003808,alightings,0.003457914153052912
E01003809,alightings,0.0020060269782016652
E01003810,alightings,0.010905461370891491
E01003811,alightings,0.005896454332811034
E01003812,alightings,0.0005526427871349047
E01003814,alightings,0.0007493635114533227
E01003815,alightings,0.0006293839691806112
E01003816,alightings,0.0011397496998252626
E01003817,alightings,0.00043644853621924764
E01003818,alightings,0.004033919263199819
E01003820,alightings,0.005169001756673793
E01003821,alightings,0.002997721104896916
E01003822,alightings,0.0036749457627952412
E01003823,alightings,0.0007544058579298478
E01003824,alightings,0.0049369441210164325
E01003825,alightings,0.021873617372388902
E01003827,alightings,0.0009825111244684455
E01003828,alightings,0.0014407173431602352
E01003829,alightings,0.0028400356795851315
E01003830,alightings,0.0020060343976655653
E01003831,alightings,0.024032835916892224
E01003833,alightings,0.0007855285386993508
E01003834,alightings,0.0013503339323077067
E01003836,alightings,0.0028304592004023406
E01003837,alightings,0.0033410993747198135
E01003838,alightings,0.0012915762660043752
E01003839,alightings,0.010387254524581009
E01003840,alightings,0.0020758432043674626
E01003841,alightings,0.0004478840721856743
E01003842,alightings,0.014564240362701309
E01003843,alightings,0.00391730488997363
E01003844,alightings,0.0016454372308422965
E01003845,alightings,0.003455450504866038
E01003847,alightings,0.0007997696755567862
E01003848,alightings,0.002560993046285418
E01003849,alightings,0.05295528090831421
E01003852,alightings,0.00045863873870708724
E01003854,alightings,0.0010379444131362937
E01003855,alightings,0.0005661883471713416
E01003856,alightings,0.0008368182514005005
E01003857,alightings,0.0005455179939217673
E01003859,alightings,0.0022151814128126206
E01003860,alightings,0.002091956689401794
E01003861,alightings,0.0007484186909008062
E01003862,alightings,0.0011601407909444237
E01003866,alightings,0.00759679173649122
E01003867,alightings,0.0016056022709956415
E01003868,alightings,0.0014904085281906884
E01003869,alightings,0.010160880527062637
E01003870,alightings,0.004799099258259968
E01003871,alightings,0.0034210753487847077
E01003872,alightings,0.004686277673071598
E01003874,alightings,0.002995492625865173
E01003875,alightings,0.0014748238181583621
E01003876,alightings,6.475726260298876e-05
E01003877,alightings,0.008870656581428079
E01003878,alightings,0.0032971976384083795
E01003880,alightings,0.0007209911240033857
E01003881,alightings,0.0014001905315074717
E01003882,alightings,0.00022500030228587585
E01003885,alightings,0.0005055813557756617
E01003886,alightings,0.0007346009506350641
E01003887,alightings,0.0019807954554017333
E01003888,alightings,0.00018902604342201166
E01003890,alightings,0.0032850914218445094
E01003891,alightings,0.0008069668013491671
E01003893,alightings,0.0007890128595591164
E01003894,alightings,0.0015655121301660396
E01003895,alightings,0.001912007048904918
E01003896,alightings,0.00041381755577654965
E01003897,alightings,0.0006331771050900926
E01003898,alightings,0.0026246324603162816
E01003899,alightings,0.002250594749666917
E01003900,alightings,0.00046186846230405657
E01003903,alightings,0.0020167116764236315
E01003904,alightings,0.0046943510582929835
E01003905,alightings,0.0004726666794523585
E01003906,alightings,0.014962957901753504
E01003909,alightings,0.005186822280591545
E01003911,alightings,0.00013167611465959313
E01003912,alightings,0.000540489964128415
E01003916,alightings,0.00041010995079698815
E01003919,alightings,0.00012824664506588704
E01003920,alightings,0.0001119765240887615
E01003921,alightings,7.744077976574006e-05
E01003922,alightings,3.0345631078105553e-05
E01003924,alightings,0.00026884083465981686
E01003926,alightings,0.003200180101855816
E01003929,alightings,0.001677804593980375
E01003930,alightings,0.00017337176838856834
E01003932,alightings,3.332235365376525e-05
E01003933,alightings,5.2001221020005336e-05
E01003934,alightings,0.0014902358260349704
E01003936,alightings,0.0031022172456835347
E01003938,alightings,0.004731223178168693
E01003939,alightings,0.00014523847205085523
E01003941,alightings,0.00018002314792678992
E01003942,alightings,0.00017191560295903396
E01003945,alightings,0.002152912446104686
E01003946,alightings,0.00038571804884114164
E01003947,alightings,0.010418722558805682
E01003948,alightings,0.0006571637528885314
E01003949,alightings,0.00027240249831001916
E01003950,alightings,0.0003406993433237629
E01003951,alightings,0.0010597323365900322
E01003952,alightings,0.000437655831530796
E01003953,alightings,0.00015759971431226105
E01003954,alightings,0.012381833661190257
E01003955,alightings,0.0017024563388247723
E01003957,alightings,0.0016443400552533136
E01003958,alightings,0.0004781321739011368
E01003960,alightings,0.00018282088011070544
E01003961,alightings,7.832753586214957e-05
E01003966,alightings,5.943203563062052e-05
E01003969,alightings,9.038269849211676e-05
E01003975,alightings,0.005127379086673839
E01003976,alightings,0.000586794291544756
E01003977,alightings,0.0016951787222344726
E01003979,alightings,0.0004795513705278116
E01003980,alightings,0.005668269441688409
E01003981,alightings,4.9380482015514e-05
E01003983,alightings,0.0021385558048852204
E01003984,alightings,0.00010895767133333812
E01003986,alightings,0.0012005377682158683
E01003987,alightings,0.029904806906911514
E01003989,alightings,0.00013629345902078493
E01003990,alightings,0.000827347089644851
E01003993,alightings,0.0010966825605575577
E01003994,alightings,0.00011566238745051556
E01003997,alightings,0.02189647801341691
E01003999,alightings,0.013910480240587608
E01004000,alightings,0.001956822552631849
E01004001,alightings,0.0008796457613199284
E01004002,alightings,0.00614583628165868
E01004003,alightings,0.010508731822794156
E01004004,alightings,0.0004506233531027131
E01004005,alightings,0.00015290836839190096
E01004008,alightings,0.00038408468489513586
E01004010,alightings,3.0370826877925772e-05
E01004012,alightings,0.001072681999905377
E01004013,alightings,0.00023117057052100983
E01004014,alightings,0.0005476360557935554
E01004015,alightings,0.00026290490798195666
E01004016,alightings,0.001064362058854211
E01004017,alightings,0.0006669981848269668
E01004018,alightings,0.0033479552267157327
E01004019,alightings,0.005841209112943404
E01004020,alightings,0.0004864674863492449
E01004021,alightings,0.002832924844340918
E01004023,alightings,0.00015213710064904823
E01004024,alightings,0.005330906954342746
E01004028,alightings,0.0002754583786847018
E01004031,alightings,4.669678650679051e-05
E01004033,alightings,0.0005173357658875061
E01004034,alightings,0.0009616251581133734
E01004035,alightings,0.0011127352333613028
E01004036,alightings,0.002812810437871733
E01004037,alightings,0.0005348810070269069
E01004038,alightings,0.0019532130264611532
E01004040,alightings,0.001698606224704545
E01004042,alightings,0.00019632215814548441
E01004044,alightings,0.004481889123547992
E01004045,alightings,0.023811926447989767
E01004046,alightings,0.0013770316484931682
E01004047,alightings,0.0006406810421571902
E01004048,alightings,0.00022003633080108927
E01004049,alightings,0.0009867829023270434
E01004050,alightings,0.004766084899475347
E01004051,alightings,0.0002648468353708002
E01004052,alightings,0.0017678355632064794
E01004053,alightings,0.0018736864179702672
E01004054,alightings,0.003793547190405624
E01004055,alightings,0.004970242943172859
E01004056,alightings,0.0011399528476828493
E01004057,alightings,0.0020232766298782542
E01004059,alightings,0.0009781243305974677
E01004060,alightings,0.0022514512833798827
E01004061,alightings,0.06400026643994232
E01004062,alightings,9.858367887046002e-05
E01004063,alightings,0.00016373478176641686
E01004064,alightings,0.0001094904053217028
E01004067,alightings,2.8443971064687603e-05
E01004069,alightings,0.0020351242304312966
E01004070,alightings,0.000735984785254545
E01004071,alightings,0.0022287852522563335
E01004072,alightings,0.0006415595744553372
E01004073,alightings,0.0020083200750265597
E01004074,alightings,0.0010279068653442948
E01004075,alightings,0.012720479931901108
E01004076,alightings,0.001843789927515685
E01004077,alightings,0.0009642301728164386
E01004080,alightings,0.005273271802734484
E01004083,alightings,0.0014669508958129807
E01004084,alightings,0.014889548690542029
E01004086,alightings,0.0005727884822626149
E01004087,alightings,0.0056630252428369904
E01004088,alightings,0.0011589213797540163
E01004090,alightings,0.0006718699018697792
E01004091,alightings,0.011772583947262256
E01004094,alightings,0.0018808509136273195
E01004095,alightings,0.059060769269289694
E01004096,alightings,0.0020061533482195705
E01004097,alightings,0.008090918590673903
E01004098,alightings,0.002151943157654417
E01004099,alightings,0.0002811853559421761
E01004100,alightings,0.003770460975321806
E01004101,alightings,0.0032739715882920697
E01004103,alightings,0.003416191320004971
E01004105,alightings,0.0035752850673916466
E01004107,alightings,0.004553057095379795
E01004109,alightings,0.005435925744666823
E01004110,alightings,0.0005965741805486386
E01004111,alightings,0.003613984795119129
E01004118,alightings,7.827197948577589e-05
E01004119,alightings,0.013395169924553838
E01004120,alightings,0.0018999453442433054
E01004121,alightings,0.0007204708732046247
E01004123,alightings,0.00019286986549730243
E01004125,alightings,0.001715226676527607
E01004127,alightings,0.002943768817467238
E01004128,alightings,0.002117939971828262
E01004129,alightings,0.0004991756315184837
E01004130,alightings,0.0013510133349400855
E01004131,alightings,0.000422989943610494
E01004134,alightings,0.0004953723644138832
E01004135,alightings,0.0031693671739909295
E01004137,alightings,0.00019135550906915005
E01004138,alightings,0.0016404265804202606
E01004139,alightings,0.010250016274814713
E01004140,alightings,0.0003129802519644853
E01004144,alightings,0.0011015706968790751
E01004146,alightings,0.0003361551417689731
E01004147,alightings,0.02002739836358329
E01004148,alightings,0.001221158704371079
E01004152,alightings,0.0015126680448866163
E01004153,alightings,0.012980134610498937
E01004156,alightings,0.0001721643443910578
E01004157,alightings,0.013282043055914515
E01004158,alightings,0.0047322905306271465
E01004159,alightings,0.006134582042820176
E01004160,alightings,0.004744884300395571
E01004162,alightings,0.03350061753881715
E01004163,alightings,0.0018210086740713869
E01004164,alightings,0.0012607156472236379
E01004165,alightings,0.0013365361714602437
E01004166,alightings,0.00829000924099183
E01004167,alightings,0.0022745426936888495
E01004169,alightings,0.0017083718487983016
E01004170,alightings,0.0006067674102351407
E01004171,alightings,0.0004479097438143456
E01004172,alightings,0.07542683532375975
E01004175,alightings,0.029404990707836948
E01004176,alightings,0.012036232730271691
E01004177,alightings,0.001351256947018626
E01004178,alightings,0.0003623556028925188
E01004180,alightings,0.020739810593906095
E01004181,alightings,0.001900925109059746
E01004182,alightings,0.0027643266966228047
E01004183,alightings,0.002770810549203707
E01004185,alightings,0.011277764253016086
E01004186,alightings,0.003428248758480525
E01004190,alightings,0.004342236547291776
E01004191,alightings,0.0021933313354824176
E01004192,alightings,0.06951891243499099
E01004196,alightings,0.0014693406556894662
E01004198,alightings,0.0010808116702630778
E01004200,alightings,0.0013876218465090442
E01004201,alightings,0.0072895780752088996
E01004203,alightings,0.004914351272556187
E01004204,alightings,0.0010388242801191517
E01004205,alightings,0.023268446905648926
E01004207,alightings,0.00042297317063108293
E01004208,alightings,0.00011932450993151333
E01004209,alightings,0.001695600210687738
E01004211,alightings,0.0006123607986404998
E01004212,alightings,6.072059723849542e-05
E01004216,alightings,0.0015895611161176179
E01004217,alightings,0.000561079559454381
E01004218,alightings,0.003654805457585216
E01004219,alightings,0.00015445193611978792
E01004221,alightings,0.0008547883240053594
E01004223,alightings,0.0006803030832574826
E01004226,alightings,0.0072606434039759905
E01004228,alightings,0.0005127115649193271
E01004229,alightings,0.002618627032015828
E01004230,alightings,0.00021087772495054962
E01004231,alightings,0.0006109348650243842
E01004232,alightings,0.00021036780046267307
E01004233,alightings,0.0019019320867721696
E01004234,alightings,0.0005980625994524513
E01004235,alightings,0.002801740766390609
E01004236,alightings,0.0061390294839374065
E01004239,alightings,0.0038849233828472294
E01004241,alightings,0.0040727216111932935
E01004244,alightings,0.006935257137642178
E01004245,alightings,0.001006693861089369
E01004247,alightings,0.0005745061854298336
E01004249,alightings,0.0009143040134074801
E01004255,alightings,0.000748215873508614
E01004257,alightings,0.0011303415839895524
E01004259,alightings,0.0014059483234484188
E01004260,alightings,0.04486341384376861
E01004266,alightings,0.019918325277206172
E01004267,alightings,0.000657877467128541
E01004270,alightings,0.00011447176913315787
E01004272,alightings,0.0039766232255909785
E01004274,alightings,0.0009940660854353
E01004276,alightings,0.0013897727212751347
E01004277,alightings,0.00026570133217562015
E01004280,alightings,0.0008331703138159145
E01004281,alightings,0.003265088447170783
E01004283,alightings,0.01654100385083953
E01004287,alightings,0.00100060430103657
E01004288,alightings,0.030867435207968617
E01004289,alightings,0.001005060411838826
E01004290,alightings,0.0013853524063027916
E01004291,alightings,0.00190170895093097
E01004293,alightings,0.0005184222691906794
E01004295,alightings,0.018016992596041715
E01004296,alightings,0.0032001728063519126
E01004297,alightings,0.03297443891427543
E01004301,alightings,0.0019941588976440904
E01004303,alightings,0.010247773005914913
E01004305,alightings,0.0013563221684085086
E01004307,alightings,0.004787801336253323
E01004309,alightings,0.00043785991297633827
E01004310,alightings,0.00021936680356115287
E01004313,alightings,0.0006044607167871614
E01004319,alightings,0.01142357660203694
E01004321,alightings,0.0005351023683084284
E01004322,alightings,0.0011805288785249539
E01004326,alightings,0.0004453774127962224
E01004328,alightings,0.003542837526010649
E01004329,alightings,0.005458175005515521
E01004330,alightings,0.0014865118802388582
E01004331,alightings,0.0021201268998393
E01004332,alightings,0.0025268090552390543
E01004335,alightings,0.0002545667914928874
E01004336,alightings,6.018987315110284e-05
E01004337,alightings,0.0026796796318298895
E01004340,alightings,0.011666374432816502
E01004341,alightings,0.0002366956896379831
E01004342,alightings,0.001128245277363734
E01004343,alightings,0.0015937978893460713
E01004344,alightings,0.00021926849523236152
E01004345,alightings,0.0019193841324906219
E01004347,alightings,0.0006694607404799927
E01004348,alightings,0.0003361819168752465
E01004349,alightings,0.008395489255178284
E01004350,alightings,0.002546225341423264
E01004352,alightings,0.000878063972332509
E01004353,alightings,0.008964314984329522
E01004354,alightings,0.0003454127369733416
E01004356,alightings,0.0015709540021711058
E01004357,alightings,0.03293160587626346
E01004358,alightings,0.0013021119315442505
E01004359,alightings,0.0028945214314450895
E01004360,alightings,0.0385231727024263
E01004361,alightings,0.0028103045678937004
E01004362,alightings,0.0006353121852489884
E01004363,alightings,0.0004399174323875179
E01004364,alightings,0.00012974991330135703
E01004365,alightings,4.8148762502341026e-05
E01004366,alightings,0.0051564696482629385
E01004369,alightings,0.000509647850037787
E01004370,alightings,0.0028648986472006675
E01004371,alightings,0.004568773933115269
E01004374,alightings,0.002142143898355243
E01004376,alightings,0.0008447665315132393
E01004377,alightings,0.0024264071811681146
E01004378,alightings,0.000833693058020737
E01004379,alightings,0.007596101460946408
E01004381,alightings,0.0008118901383881598
E01004383,alightings,0.012335594231241098
E01004384,alightings,0.0022494195077018167
E01004385,alightings,0.0074399042784435935
E01004386,alightings,0.010287009749191346
E01004387,alightings,0.028945646865370076
E01004389,alightings,0.007262453597275745
E01004390,alightings,0.0024483733094929315
E01004391,alightings,0.00019002763704732825
E01004392,alightings,0.0060675114061093036
E01004393,alightings,0.001555669736380492
E01004394,alightings,0.0011161105683106397
E01004395,alightings,0.008787486766553132
E01004396,alightings,0.0025378176562423065
E01004397,alightings,3.7237122592938265e-05
E01004398,alightings,0.0003945006090212074
E01004399,alightings,0.0032108534436906064
E01004400,alightings,0.0008169840927842536
E01004401,alightings,0.0006500202774341593
E01004403,alightings,0.0001703797628061979
E01004404,alightings,0.0016458907892825114
E01004405,alightings,0.0008852523568700022
E01004406,alightings,0.0006779628971376858
E01004407,alightings,0.0008857857749389722
E01004408,alightings,0.00012107261912285678
E01004409,alightings,0.00023017569615277952
E01004410,alightings,0.0024962122350498045
E01004411,alightings,0.0009205907745839606
E01004413,alightings,0.0009385736836127752
E01004414,alightings,0.0021034630888891043
E01004415,alightings,0.0027528040659370845
E01004416,alightings,0.03173479256999118
E01004417,alightings,0.0005121506008573081
E01004418,alightings,0.0004948210895513482
E01004419,alightings,0.0004358796844566818
E01004420,alightings,0.00010002580002527574
E01004421,alightings,0.0007326535483153191
E01004422,alightings,0.0031500701989526387
E01004423,alightings,0.002920081832685766
E01004424,alightings,7.508185779863427e-05
E01004426,alightings,0.00195680159214772
E01004427,alightings,0.00018987301725745752
E01004428,alightings,0.0009987028321093714
E01004429,alightings,0.00025760854515948927
E01004430,alightings,0.00019049652939537743
E01004432,alightings,0.0001744221942040539
E01004434,alightings,0.0009482359595977365
E01004435,alightings,0.0008368283095215603
E01004437,alightings,0.0015686018580778698
E01004438,alightings,0.00016326862327702336
E01004439,alightings,0.0320947942795666
E01004440,alightings,0.0001329546364721777
E01004444,alightings,9.812422348486467e-05
E01004448,alightings,0.0011552523955480635
E01004450,alightings,0.03476190316983617
E01004451,alightings,0.0032949992662538157
E01004452,alightings,0.00031650298451443935
E01004453,alightings,0.0015208237277651927
E01004454,alightings,0.0005298514831181428
E01004455,alightings,0.0002980362800485304
E01004457,alightings,0.004725751443589627
E01004458,alightings,0.0005306097214970794
E01004460,alightings,0.0005059829734486515
E01004462,alightings,0.0011154711155321579
E01004464,alightings,0.0013886377625923227
E01004465,alightings,0.022008846241479516
E01004466,alightings,0.008175048286517982
E01004467,alightings,0.0009417001075773333
E01004468,alightings,0.00672633307860818
E01004469,alightings,0.003490960539098577
E01004470,alightings,0.0008831349868387307
E01004474,alightings,0.0011259773104148676
E01004476,alightings,0.00047281798778968636
E01004477,alightings,0.022675200267980818
E01004479,alightings,0.007014480114301893
E01004481,alightings,0.0004004399781620838
E01004482,alightings,0.00456067828983746
E01004483,alightings,0.0006214054556477591
E01004486,alightings,0.014874554673946579
E01004491,alightings,0.005596829161731146
E01004492,alightings,0.00045475837546577705
E01004493,alightings,0.0010165271017228462
E01004494,alightings,0.0007485044982203053
E01004495,alightings,0.0008362746619183668
E01004496,alightings,0.0002471088602545022
E01004497,alightings,0.024181272520892725
E01004498,alightings,0.001270323231370376
E01004499,alightings,0.0011233164277521755
E01004500,alightings,0.00018514646994990816
E01004502,alightings,0.002014158302038145
E01004503,alightings,0.0016431842958656688
E01004505,alightings,0.05636079129366266
E01004506,alightings,0.0019274128003802307
E01004507,alightings,0.0007283244659887678
E01004508,alightings,0.0005451538138216088
E01004510,alightings,0.00019195084490164423
E01004513,alightings,0.001156462364746195
E01004514,alightings,5.968108801699323e-05
E01004517,alightings,0.00031177565549974056
E01004519,alightings,0.00045853381664448425
E01004522,alightings,0.00019320390399734999
E01004523,alightings,0.0014302260961584253
E01004525,alightings,1.9307956594726916e-05
E01004526,alightings,0.026831882283309908
E01004528,alightings,0.00035720500230960474
E01004529,alightings,0.007030445731587466
E01004536,alightings,0.0003169492000187549
E01004537,alightings,0.0005273824303732461
E01004538,alightings,0.00026738863825434447
E01004540,alightings,0.00024625213675424104
E01004541,alightings,0.00041019163337942233
E01004543,alightings,0.009205760351925822
E01004545,alightings,0.00025726616996177634
E01004547,alightings,0.0027072473070720096
E01004548,alightings,0.0001392741777985504
E01004549,alightings,0.0030597716398617528
E01004551,alightings,1.1129974566098308e-05
E01004552,alightings,0.00021254672954630326
E01004553,alightings,0.009235195654885292
E01004554,alightings,0.0026665978784392403
E01004557,alightings,0.004183491989244954
E01004558,alightings,0.0018612341722520447
E01004559,alightings,0.0036428862412955744
E01004560,alightings,0.004163674335129935
E01004563,alightings,0.0009316191193216616
E01004564,alightings,0.00024038924044662187
E01004567,alightings,0.014101564457984092
E01004568,alightings,0.0004327469159213417
E01004569,alightings,8.816919243881486e-05
E01004570,alightings,0.0017415221869869384
E01004571,alightings,0.000662885242921395
E01004572,alightings,9.334159523055e-05
E01004573,alightings,0.00024387103713626498
E01004574,alightings,0.0005427611814854135
E01004575,alightings,0.0010885985142998066
E01004577,alightings,0.047347004616433035
E01004579,alightings,0.00023670911987965415
E01004582,alightings,0.0002019066421607996
E01004583,alightings,0.00035299207008910075
E01004585,alightings,0.0012165643296010898
E01004586,alightings,0.00324014258518479
E01004588,alightings,0.0007811016527445194
E01004590,alightings,0.0002571989490196708
E01004591,alightings,0.0004745442852936581
E01004593,alightings,0.0024951616178104145
E01004594,alightings,0.002651793040476243
E01004595,alightings,0.0033483418894179155
E01004597,alightings,0.0033982023972255735
E01004601,alightings,0.0002489945420824318
E01004602,alightings,0.00498278890731522
E01004605,alightings,0.0011873904823590708
E01004606,alightings,0.0027919150880311777
E01004607,alightings,0.01194281299168696
E01004608,alightings,0.000670911896102096
E01004609,alightings,3.1480448943770794e-05
E01004612,alightings,0.002853351762364528
E01004613,alightings,0.0016370020178987095
E01004614,alightings,0.00040095515508175575
E01004615,alightings,0.00031573381341092467
E01004616,alightings,0.00041268029353876525
E01004617,alightings,0.00025439474638035836
E01004619,alightings,0.0038188413844647898
E01004621,alightings,0.0007471681584232988
E01004622,alightings,0.005162288283629742
E01004623,alightings,0.005866778375915681
E01004625,alightings,0.007028903778063565
E01004626,alightings,0.012140869378181826
E01004628,alightings,0.002604703743582391
E01004629,alightings,0.0005845514677307172
E01004630,alightings,0.0013811546810402566
E01004631,alightings,0.00042518820638324286
E01004632,alightings,0.0016564121522899251
E01004633,alightings,0.0036578396974897487
E01004635,alightings,0.0007171207432656917
E01004637,alightings,0.01516177232862082
E01004639,alightings,0.0013724785296173006
E01004640,alightings,0.0021973003258919715
E01004641,alightings,0.0017670817017755175
E01004642,alightings,0.0004768937952755614
E01004643,alightings,0.00028779301640196014
E01004644,alightings,0.0019938734527260504
E01004646,alightings,0.001696954870157932
E01004647,alightings,0.0010088443772673951
E01004648,alightings,0.001344721074970912
E01004649,alightings,0.002996431598557968
E01004651,alightings,0.0021774704721226217
E01004652,alightings,0.0004324565791941999
