lsoa,cluster,max_posterior,entropy
E01002717,2,1.0,3.3348384121033036e-58
E01002718,3,1.0,1.7337399755640383e-22
E01002719,2,1.0,6.610809350238283e-42
E01002720,1,0.9999994755083844,8.109079004448855e-06
E01002723,0,1.0,4.4486028339380094e-23
E01002724,1,1.0,1.9782595819602006e-15
E01002726,1,0.9999999999999574,1.460182039307468e-12
E01002727,1,0.9999948156913399,6.827667871155048e-05
E01002728,1,0.9999151138289127,0.0008806224590310723
E01002730,1,0.9999999999999432,1.663503172193601e-12
E01002732,1,0.9999999999893134,2.8080912706604417e-10
E01002734,1,1.0,1.3514165055041383e-17
E01002735,3,1.0,1.6878612554332505e-29
E01002738,1,0.9999994819157713,8.016383468932492e-06
E01002741,2,1.0,8.542720840835699e-57
E01002743,2,1.0,8.438735816419565e-46
E01002745,2,1.0,5.224708296183489e-71
E01002747,2,1.0,1.0583330704492407e-15
E01002748,2,1.0,4.697746203786643e-65
E01002749,2,1.0,6.392386601785286e-15
E01002752,2,1.0,6.192433652169658e-57
E01002756,3,1.0,1.4814533223311454e-24
E01002758,1,1.0,3.533291513778474e-15
E01002759,2,1.0,1.5720592753289343e-85
E01002762,2,0.9999999999999787,5.869884960688853e-13
E01002763,1,1.0,7.935408640784534e-14
E01002764,1,0.9999999999999432,1.7858871322334908e-12
E01002765,1,0.9999999999988631,3.23844418040488e-11
E01002766,2,1.0,4.8731821683080115e-62
E01002767,2,1.0,7.092199854132369e-19
E01002768,1,0.9997019271545619,0.0027178352399153355
E01002770,1,1.0,2.2384960238802504e-17
E01002771,1,0.999999999997172,7.81029329259853e-11
E01002772,2,0.9999998764998145,2.088020455774296e-06
E01002773,3,1.0,3.119710628117403e-28
E01002774,1,0.9999999999988916,3.161204462036565e-11
E01002775,3,1.0,8.265480467735139e-24
E01002776,2,1.0,4.4704070777695805e-21
E01002778,2,1.0,8.584060076757502e-68
E01002779,1,1.0,1.0482191103443014e-15
E01002780,2,0.9999531616434822,0.0005137598477304681
E01002781,0,1.0,1.472017718384987e-16
E01002782,3,1.0,2.273888683861461e-23
E01002784,2,1.0,3.0210176320461815e-30
E01002785,1,0.999999678467882,5.1284913154134e-06
E01002786,1,1.0,6.03535935522991e-16
E01002788,3,1.0,1.8365184516699353e-23
E01002789,1,0.9999999991801474,1.7972656282177877e-08
E01002790,1,0.9999999996754099,7.416294778959769e-09
E01002791,1,1.0,6.166519250789374e-14
E01002793,1,1.0,2.0841892231430428e-16
E01002794,1,1.0,8.886079926922992e-18
E01002795,1,0.9999999999999858,4.955107779417432e-13
E01002796,0,1.0,2.0320489226942313e-30
E01002797,2,1.0,7.002343462890894e-27
E01002798,1,0.9999994828395687,8.003012410420305e-06
E01002801,1,0.9999999983769783,3.447119646134046e-08
E01002804,2,1.0,2.775828390935938e-33
E01002805,3,1.0,5.27697113458671e-24
E01002807,1,0.9544444974772961,0.1852146478552939
E01002808,2,1.0,1.082593737347696e-53
E01002810,2,1.0,7.3205437451904846e-62
E01002811,3,1.0,2.261880416891094e-25
E01002814,1,0.9990315299596914,0.007688982537582863
E01002815,2,1.0,2.5961987040008528e-20
E01002817,1,0.9999999999991616,2.428793346938593e-11
E01002818,1,0.9999999882013881,2.271855728638929e-07
E01002819,1,0.9999999861836244,2.638570269222716e-07
E01002821,1,1.0,4.815544516147999e-15
E01002825,1,1.0,1.3941691230069922e-14
E01002826,1,1.0,1.5557319849941462e-15
E01002827,1,1.0,1.8827768206144205e-15
E01002830,2,1.0,1.4619580214281892e-56
E01002831,1,1.0,1.0067827771738484e-14
E01002833,2,0.9999999878384713,2.3380525746457735e-07
E01002835,1,0.9999999999331806,1.6324528429880766e-09
E01002837,3,1.0,4.2245742167663205e-21
E01002839,2,1.0,2.987685820417316e-63
E01002840,2,0.9991665047438194,0.006742531272442274
E01002843,2,1.0,6.498155584515799e-22
E01002844,1,0.9999999999221245,1.890533991367755e-09
E01002845,1,1.0,2.570519332172894e-15
E01002846,2,0.9999998492566646,2.5185724959020263e-06
E01002847,2,0.9999999239300934,1.3229783473257324e-06
E01002849,1,0.9999996395778022,5.707642172877847e-06
E01002850,2,1.0,1.7778762557578918e-156
E01002851,2,0.9999999777186661,4.148676310370973e-07
E01002852,1,1.0,1.708308389313463e-14
E01002854,2,1.0,3.989624127285504e-73
E01002858,0,1.0,3.375583429838785e-24
E01002859,1,0.9922713621792997,0.045281689721352894
E01002861,2,1.0,1.6454396349194905e-60
E01002862,0,1.0,7.929290875459353e-41
E01002863,2,1.0,1.7687119671791804e-173
E01002864,2,1.0,1.044577452611525e-29
E01002866,0,0.9999999999999574,1.3704145202957594e-12
E01002867,3,1.0,1.2513758892015442e-24
E01002868,1,0.999972361600707,0.00031773907148781517
E01002869,1,0.9999976116872303,3.3304835794878204e-05
E01002870,2,1.0,1.7960434253875658e-43
E01002873,1,0.9999999997909441,4.868569844927318e-09
E01002874,2,1.0,5.385779138164555e-59
E01002877,2,1.0,4.319299416044114e-96
E01002878,1,0.9999361725437235,0.0006803556980973178
E01002880,2,0.9937138069755209,0.03813361799915159
E01002882,2,1.0,1.1558818909857527e-215
E01002883,1,0.9999999999999858,2.605296133171802e-13
E01002884,1,0.99999999999973,8.265836473046331e-12
E01002885,2,0.9999826850612926,0.00020715475379120605
E01002886,1,0.9999999999995879,1.2068246994968378e-11
E01002887,0,0.9999999999999716,9.10437791668488e-13
E01002891,2,1.0,2.7445296962813473e-18
E01002894,1,0.9999999996244782,8.525318010614407e-09
E01002896,2,1.0,1.972617002012137e-49
E01002897,2,1.0,1.2530897269495272e-65
E01002898,3,1.0,3.233083744177582e-23
E01002899,1,0.9944779309275797,0.03421604608640398
E01002900,3,1.0,7.314497338174917e-27
E01002901,1,0.9999999999999147,2.5408374526892208e-12
E01002902,1,1.0,1.3930276750148622e-15
E01002903,1,0.9993428757293327,0.005472076705129126
E01002905,1,0.99999638351139,4.893110964375202e-05
E01002906,2,1.0,7.815529360051829e-20
E01002908,2,1.0,5.793857838792503e-41
E01002909,1,0.9999999969180209,6.348166013715268e-08
E01002910,2,1.0,3.3947210240948515e-34
E01002911,1,0.9999999999952109,1.2973248493428806e-10
E01002912,1,0.9999999969337878,6.317260287947053e-08
E01002913,1,0.9999756146718187,0.00028339449912407873
E01002914,3,1.0,2.5026497609562053e-23
E01002915,3,1.0,3.9807210328451266e-25
E01002916,1,0.9998840656851008,0.0011665807901408266
E01002918,0,1.0,1.3907321452815766e-36
E01002919,1,0.9999997656039586,3.812745352974878e-06
E01002920,0,1.0,1.0294454888030315e-26
E01002921,1,0.9895702744759162,0.05796697764880325
E01002922,0,1.0,3.7453118828741776e-23
E01002926,0,0.9999999999984652,4.3107674254949817e-11
E01002928,2,1.0,2.9636933406999694e-34
E01002929,2,1.0,1.2759619686122633e-131
E01002930,1,0.9999999991713082,1.8157546230159598e-08
E01002931,1,1.0,5.6803221034209826e-14
E01002932,1,0.9062681330752403,0.3110880146673322
E01002935,1,0.9999999999798774,5.156486500811692e-10
E01002938,3,1.0,5.2208745399868365e-24
E01002940,2,1.0,1.386221283326669e-51
E01002941,2,1.0,7.71583287618561e-30
E01002946,2,1.0,4.350471671244314e-101
E01002947,2,1.0,1.0051317138933528e-37
E01002948,2,1.0,1.634193462781659e-78
E01002949,2,1.0,1.4766132342228978e-76
E01002950,2,1.0,2.021810487571949e-139
E01002951,2,1.0,9.243711913714811e-107
E01002952,2,1.0,2.5515240640386008e-85
E01002953,2,1.0,4.484489215546854e-89
E01002954,1,0.9999999999999432,1.7031280024236092e-12
E01002955,2,0.9999999999999574,1.4473673287399354e-12
E01002956,2,0.9999697357540197,0.00034517971735777863
E01002957,2,1.0,3.770604316813781e-27
E01002959,2,1.0,5.12000672480576e-116
E01002960,2,1.0,6.83984266604576e-44
E01002961,2,1.0,8.022718247153549e-87
E01002964,1,0.9999779162896278,0.00025883564461927567
E01002965,1,0.9999984320067271,2.2525341574204812e-05
E01002966,0,0.9999999999999716,1.0657833935927126e-12
E01002967,2,1.0,1.7449882515003904e-23
E01002968,1,1.0,2.3423586847425926e-15
E01002969,2,1.0,6.463795577516434e-16
E01002970,2,1.0,4.6716734654295473e-76
E01002971,2,1.0,1.113486271310058e-57
E01002972,2,0.9996201937898685,0.0033710305901081196
E01002973,1,0.9991542069940713,0.006829620263458046
E01002974,2,1.0,4.063170899940875e-15
E01002975,0,0.9999999999988489,3.271068160359665e-11
E01002978,1,0.9957956064801587,0.027200408280531052
E01002981,0,1.0,1.3831281732726762e-21
E01002982,2,1.0,2.9377566305942984e-37
E01002983,2,1.0,4.9639247856932425e-116
E01002984,1,1.0,8.98250899734219e-15
E01002987,1,1.0,1.2486294166035834e-14
E01002988,0,1.0,4.710371158565194e-18
E01002990,2,0.9999998700593848,2.1903034380777813e-06
E01002991,0,1.0,3.2136440433523216e-34
E01002993,2,1.0,2.2224839590451907e-30
E01002994,2,1.0,3.661182428829026e-35
E01002995,2,1.0,1.1591162398094964e-87
E01002996,1,0.974762080642775,0.11777732380060257
E01002997,2,1.0,7.964697376312072e-83
E01002998,0,1.0,1.286181825171026e-13
E01002999,1,0.9087851259735544,0.305339623871761
E01003000,0,1.0,1.825569556967918e-13
E01003001,2,1.0,8.400198668584073e-48
E01003002,2,1.0,1.5848976147133995e-31
E01003005,0,1.0,6.433730592677695e-44
E01003006,2,1.0,1.4065442844811133e-30
E01003008,3,1.0,4.6500258158742836e-23
E01003009,3,1.0,3.534884722154953e-24
E01003010,2,1.0,2.547111113279742e-94
E01003011,2,1.0,9.935595547781212e-77
E01003013,1,1.0,1.869285096220853e-15
E01003014,1,1.0,3.0069460900271337e-15
E01003016,2,1.0,1.6863358182220168e-20
E01003018,1,1.0,6.099657930445668e-15
E01003019,2,0.9930939645234379,0.041242143240263415
E01003020,1,0.9999999999999858,4.611673871881486e-13
E01003023,1,0.9999999999999858,3.2196425694195466e-13
E01003024,1,1.0,2.1483920134035138e-15
E01003026,2,1.0,1.1000286785756836e-39
E01003030,2,0.999980400720476,0.00023205562540749508
E01003031,0,0.9999999999999147,2.758303267581992e-12
E01003032,1,1.0,2.0696973683788208e-16
E01003034,2,1.0,8.414644969788536e-27
E01003035,2,1.0,4.5031426714187574e-61
E01003037,1,0.9999999999999716,8.7511411210247e-13
E01003039,2,1.0,2.6276801566863037e-40
E01003040,2,1.0,5.2357709082464864e-52
E01003041,1,0.998118893070026,0.013684965893829346
E01003042,1,0.9999999999958931,1.1177807594278718e-10
E01003043,0,1.0,2.4083424232203102e-29
E01003044,0,1.0,1.739792903105297e-13
E01003046,0,1.0,1.7164786186702782e-20
E01003047,1,1.0,2.968331587490901e-18
E01003048,0,1.0,8.776690382316624e-14
E01003051,1,0.9999999999947846,1.408751942442621e-10
E01003052,0,1.0,3.714193162669072e-24
E01003053,2,0.9999975207519862,3.448027567751498e-05
E01003054,1,0.9999999999665761,8.397754240762061e-10
E01003057,1,1.0,4.389311403702057e-15
E01003060,1,0.9999999999070894,2.239116288199383e-09
E01003061,1,1.0,5.81963485368121e-17
E01003062,2,1.0,1.793502655448426e-63
E01003064,2,1.0,4.444509326058558e-140
E01003067,2,1.0,1.2700243350259132e-69
E01003068,0,1.0,2.3467772374850996e-15
E01003069,1,0.9999355435444243,0.0006864282785500717
E01003072,1,0.9987189196385134,0.009812320642096476
E01003074,1,1.0,3.4510901765631553e-16
E01003076,1,0.9999999999999858,5.769320815574992e-13
E01003077,1,1.0,5.640906586045805e-14
E01003078,3,1.0,5.186681497080917e-26
E01003079,2,1.0,1.9969937419330273e-94
E01003081,1,1.0,2.43693215025945e-15
E01003082,2,1.0,2.4626861674568973e-59
E01003083,2,1.0,1.0581152696437893e-26
E01003084,2,1.0,2.565116949173311e-75
E01003086,2,1.0,6.337427106857933e-41
E01003087,1,0.9999999999999858,2.5587420774578827e-13
E01003089,1,1.0,3.2450285850905467e-15
E01003090,1,0.9999999999984794,4.3044588822284026e-11
E01003091,2,1.0,4.6979714795229746e-46
E01003096,1,0.9999999999883187,3.0568155536046543e-10
E01003097,1,0.9999999932788768,1.3319940434306564e-07
E01003099,1,1.0,2.6325437914969956e-17
E01003100,1,0.9994724922257411,0.004508652811265329
E01003101,1,0.9999999999998579,4.424366040788582e-12
E01003102,1,1.0,2.5334843372373634e-17
E01003104,1,0.9999999949751981,1.0104312649824404e-07
E01003105,3,1.0,2.949286443716882e-29
E01003106,1,0.9999999999997584,7.169791139654575e-12
E01003107,0,1.0,2.107933131444639e-16
E01003108,1,0.9999999999971294,7.929072167852874e-11
E01003110,2,0.999739138787401,0.002413329231697124
E01003112,0,0.99999999997614,6.073965004544972e-10
E01003115,1,0.9999999999724167,6.982347625860568e-10
E01003117,1,1.0,2.059225592119078e-17
E01003118,1,1.0,3.238240275797298e-16
E01003119,2,0.9999999943042397,1.1382152930778022e-07
E01003120,1,1.0,1.205124310903324e-16
E01003121,1,0.9999999999923546,2.0327900289691956e-10
E01003125,2,0.9944522061012585,0.03434958691879165
E01003126,1,0.9999999999999858,3.5272886313679756e-13
E01003127,1,0.9999999999999574,1.4781568081894964e-12
E01003128,1,1.0,1.5572579306964717e-14
E01003131,1,1.0,2.2669468328453067e-17
E01003134,0,1.0,4.30480905518338e-35
E01003137,1,1.0,6.003326768967542e-18
E01003139,1,0.9999999999958078,1.1384081712563898e-10
E01003141,2,1.0,1.4907258350688506e-23
E01003144,1,0.999999988391977,2.2370480908512432e-07
E01003145,1,0.9999884620486686,0.00014272287809973287
E01003146,1,0.9999999999868407,3.428314457015402e-10
E01003147,1,0.9999999999999432,1.8033496972660584e-12
E01003150,1,1.0,4.9508923522404057e-17
E01003151,2,1.0,8.277045896900537e-189
E01003152,2,1.0,6.645163768493528e-28
E01003153,1,0.9999999999943014,1.532446116447664e-10
E01003154,2,1.0,1.0568330469003347e-83
E01003156,0,1.0,1.8861045276054238e-15
E01003159,1,0.9999999974054958,5.3887599291269855e-08
E01003160,3,1.0,8.048673381663112e-31
E01003162,1,0.9999999999999716,1.018229274319923e-12
E01003163,0,1.0,1.5780267791988438e-14
E01003164,1,1.0,2.0461978990370465e-14
E01003165,2,1.0,1.3375909904347597e-73
E01003166,1,1.0,1.8599088575980098e-14
E01003167,0,1.0,7.532092760751542e-14
E01003169,1,0.9999999996719708,7.491451573784025e-09
E01003172,1,0.999999999999929,2.3348167327322688e-12
E01003175,0,1.0,6.7620709494356175e-18
E01003176,1,1.0,3.1865812262009163e-16
E01003177,1,0.9973901182646872,0.01813122500346116
E01003179,1,0.9885770306733385,0.06244247086951128
E01003180,1,0.9999999999819522,4.6443511464777626e-10
E01003181,1,0.9999999999597833,1.0029191648724301e-09
E01003182,0,1.0,4.205055605907813e-37
E01003183,1,1.0,7.60470479142462e-17
E01003185,2,1.0,3.106987561359828e-42
E01003186,1,1.0,8.985972685717682e-17
E01003190,3,1.0,1.5030562236357725e-24
E01003191,3,1.0,6.636393957478748e-25
E01003192,3,1.0,3.1173264084365926e-21
E01003193,3,1.0,7.21790495565581e-26
E01003194,3,1.0,1.7827256996884299e-22
E01003195,3,1.0,8.08338855101655e-24
E01003198,2,1.0,3.6156874717843146e-97
E01003199,1,0.9999999999822649,4.56672502933209e-10
E01003200,1,0.9999999567902487,7.759260605295465e-07
E01003202,1,1.0,5.0374707374914175e-14
E01003203,1,0.998793210403411,0.009315435813211235
E01003207,1,1.0,1.3070148305255647e-14
E01003209,1,0.9999950994502167,6.481545900983719e-05
E01003210,1,0.9999999999587743,1.0269494536323208e-09
E01003211,2,1.0,9.549894683719398e-43
E01003212,2,1.0,4.8871317609044114e-33
E01003213,3,1.0,6.043992876582696e-23
E01003214,1,0.9999864151015503,0.00016582467421175627
E01003215,1,0.9999999998955502,2.5050352159764865e-09
E01003217,2,1.0,6.873696420382864e-34
E01003218,0,1.0,1.363706822946581e-20
E01003219,0,1.0,1.2653816065332137e-15
E01003220,2,1.0,2.315893214091167e-44
E01003221,1,1.0,1.8460786386396512e-14
E01003223,1,0.9999999999989768,2.918939639482415e-11
E01003224,2,1.0,3.8547165277651993e-41
E01003226,2,1.0,1.9229090409560003e-54
E01003227,2,1.0,2.3822076776473425e-28
E01003229,1,0.999999999975671,6.189376650294097e-10
E01003231,2,1.0,3.6401049109870535e-18
E01003232,2,1.0,3.8347358008639584e-36
E01003233,3,1.0,1.9364598429147182e-24
E01003235,2,1.0,9.353964254533611e-76
E01003236,2,1.0,1.0231142089293764e-116
E01003237,1,0.9999999966906756,6.79290303287266e-08
E01003238,3,1.0,4.591872981701974e-24
E01003239,2,1.0,8.370978342725527e-50
E01003240,1,1.0,2.5052858956757016e-14
E01003241,1,1.0,1.1015382785404721e-14
E01003243,1,0.9999999999990763,2.6608598708977948e-11
E01003244,2,1.0,2.4224981662795973e-25
E01003245,3,1.0,2.757933702725314e-29
E01003247,2,1.0,8.830679773737632e-15
E01003248,1,1.0,1.2832647522832258e-13
E01003249,2,1.0,1.44927768899911e-186
E01003251,1,0.9999999999988631,3.250334834502155e-11
E01003253,1,1.0,2.4360332894690938e-14
E01003254,3,1.0,9.313098114034631e-22
E01003255,1,1.0,1.459670285130058e-15
E01003256,1,0.9999996030742018,6.2474200756715055e-06
E01003257,1,0.9999999996951487,6.9844938564541794e-09
E01003258,2,1.0,1.0472426228359476e-37
E01003259,2,0.9999999999997513,7.381573592442946e-12
E01003260,3,1.0,9.312102928925627e-30
E01003261,0,1.0,6.774302224492622e-38
E01003263,2,1.0,1.3879433048656948e-14
E01003264,2,1.0,9.05608125249803e-34
E01003265,1,0.9999999999999574,1.4393511614209253e-12
E01003266,2,0.9999999996089244,8.862597047099396e-09
E01003268,3,1.0,4.889939785742486e-24
E01003269,0,1.0,3.430899401433043e-22
E01003272,1,0.9968870046139647,0.021076883151922427
E01003273,3,1.0,1.303127789265453e-25
E01003274,3,1.0,2.244450098549055e-25
E01003276,3,1.0,2.8623063062008456e-23
E01003277,0,1.0,1.3666255257440402e-16
E01003278,1,0.999999999070468,2.026052052591245e-08
E01003279,3,1.0,1.3367441366144766e-21
E01003280,3,1.0,1.1578401231344135e-23
E01003281,0,0.9999999999976552,6.502001233960419e-11
E01003282,1,0.999999893758789,1.8122152678353907e-06
E01003284,0,1.0,1.1234664514355018e-14
E01003285,3,1.0,5.938115792507177e-21
E01003286,1,1.0,3.7595979219115416e-14
E01003288,1,1.0,1.2844642165976542e-15
E01003290,3,1.0,6.195398761308136e-22
E01003291,1,0.9999993517815509,9.884707643244365e-06
E01003292,3,1.0,5.245549189389258e-25
E01003295,2,1.0,2.6026689018777106e-50
E01003298,3,1.0,2.5947989086378e-24
E01003299,2,0.9999914735041736,0.00010805055032061492
E01003301,2,1.0,7.338353987172777e-102
E01003302,2,1.0,4.0790094440551645e-14
E01003303,1,1.0,2.7410855734752937e-18
E01003304,1,0.9999999995295497,1.0574472920400844e-08
E01003305,1,1.0,6.770278921106687e-15
E01003307,3,1.0,5.77290389348673e-25
E01003308,1,0.9825236409796614,0.08804793608860778
E01003309,3,1.0,1.1101983937691093e-22
E01003310,3,1.0,6.168656490855465e-23
E01003311,3,1.0,6.769631222293957e-24
E01003313,3,1.0,2.2486962694528137e-24
E01003318,1,1.0,3.358680373487124e-17
E01003319,2,1.0,1.2653980406860098e-49
E01003320,3,1.0,2.286467679876766e-22
E01003321,1,0.9999999999999858,2.6248292421708893e-13
E01003322,2,0.9999999642511532,6.487253091342328e-07
E01003325,1,0.9999999999999716,9.87006788698343e-13
E01003326,0,1.0,3.813713038422392e-19
E01003327,3,1.0,1.2076104074057933e-24
E01003330,1,0.9828080928522055,0.08689943241173062
E01003331,3,1.0,3.0046386794236978e-22
E01003332,0,0.9999999999999716,9.838988260943214e-13
E01003333,3,1.0,4.245540939920178e-24
E01003334,1,1.0,1.3385894393141094e-13
E01003336,2,1.0,1.7400766419722224e-15
E01003337,1,0.9999999999629665,9.264917408395473e-10
E01003339,1,0.9999998604392841,2.3424939861127177e-06
E01003340,1,1.0,2.6357690148794362e-18
E01003342,1,0.9994737613692397,0.004499073285818838
E01003344,3,1.0,3.0157116446103948e-24
E01003346,3,1.0,9.187933715776495e-25
E01003347,0,0.9999999999990763,2.6435552978513754e-11
E01003348,2,1.0,3.631934912992424e-24
E01003350,0,1.0,1.4256362558627576e-16
E01003351,3,1.0,3.0209856966920254e-26
E01003352,3,1.0,9.635343788752504e-26
E01003354,3,1.0,9.277669656061471e-29
E01003355,1,0.9999999999999432,1.8368476099759933e-12
E01003356,2,1.0,9.332722911936371e-59
E01003358,1,0.999999999755417,5.657671989450967e-09
E01003359,1,0.9999999999995737,1.2622997397646001e-11
E01003360,1,1.0,1.0465472584466197e-13
E01003361,3,1.0,5.701257463090353e-24
E01003363,3,1.0,4.853537245173159e-27
E01003364,3,1.0,2.3435803796161275e-25
E01003366,3,1.0,9.840956618465982e-28
E01003370,1,0.9999928753206008,9.156596833323769e-05
E01003374,1,1.0,1.879322145866881e-13
E01003375,2,1.0,1.403167028536267e-116
E01003376,0,1.0,1.0253419350490254e-18
E01003377,0,0.9999999999974136,7.163564554493123e-11
E01003378,0,1.0,2.3297955186190508e-14
E01003379,0,1.0,7.922335016842737e-28
E01003380,3,1.0,7.153154219608882e-23
E01003382,3,1.0,1.229909495568753e-25
E01003383,1,0.999978128316022,0.0002565615630979967
E01003384,3,1.0,1.334807395467514e-22
E01003386,0,1.0,1.0882227542258676e-14
E01003387,0,0.9999999999999858,5.365954786881931e-13
E01003388,3,1.0,1.200288138176094e-23
E01003389,1,1.0,4.587721795006439e-15
E01003390,1,0.9999999999994742,1.5484706294715606e-11
E01003392,1,1.0,3.197935903519169e-15
E01003393,1,0.9999999999998153,5.600273362864326e-12
E01003394,0,0.999999999999929,2.294600132848844e-12
E01003399,2,1.0,7.083020178196369e-40
E01003400,1,0.9999999999689777,7.815293872802935e-10
E01003401,2,1.0,1.2081770786643315e-18
E01003402,1,0.9999999999992042,2.2864708482703514e-11
E01003403,2,1.0,-0.0
E01003404,2,1.0,5.742292856786436e-44
E01003410,0,0.9999999999971152,7.941285184686326e-11
E01003411,0,1.0,5.46271348269713e-19
E01003412,3,1.0,4.329263397632557e-25
E01003413,1,0.9999998780581695,2.063221830120283e-06
E01003414,0,0.9999999998732108,3.0161332551374015e-09
E01003415,1,0.9999999998024407,4.612092141754127e-09
E01003416,2,1.0,3.802309008340626e-67
E01003417,2,1.0,5.383722751586263e-35
E01003421,3,1.0,3.2246826363998094e-27
E01003422,3,1.0,2.7546536575108595e-27
E01003423,3,1.0,1.073794298444856e-22
E01003426,2,1.0,1.466794586869609e-38
E01003427,1,1.0,3.60545846019038e-16
E01003428,3,1.0,5.671342222557842e-26
E01003430,3,1.0,6.34795760130849e-28
E01003431,3,1.0,1.2871606444635698e-25
E01003432,3,1.0,1.2607049428703961e-18
E01003433,1,1.0,3.417016812642318e-14
E01003435,1,0.9999998012246663,3.266095510977999e-06
E01003436,3,1.0,2.7977522842018233e-22
E01003437,2,0.9999999614207064,6.97149028509078e-07
E01003438,2,1.0,4.3179861660280463e-57
E01003439,2,1.0,9.864203903906939e-17
E01003440,2,1.0,1.2221221450323665e-64
E01003441,2,1.0,2.0252904419014953e-15
E01003444,0,1.0,4.485928971054593e-21
E01003445,2,1.0,9.893701919367351e-51
E01003446,1,1.0,6.552417730357792e-14
E01003447,2,1.0,1.9969194809694724e-57
E01003448,3,1.0,1.4736119835925061e-24
E01003449,2,1.0,9.082241481630044e-44
E01003450,3,1.0,1.6031259757324908e-24
E01003451,2,1.0,1.1169305205865467e-42
E01003452,2,1.0,8.269032963829278e-47
E01003454,0,1.0,1.7881140510788527e-16
E01003456,1,1.0,2.9668951489351733e-17
E01003458,0,1.0,2.60443839547728e-14
E01003459,0,1.0,1.5341155864916925e-22
E01003460,1,0.9941800609716939,0.03575508561564071
E01003461,2,1.0,1.3935366009752892e-15
E01003462,0,1.0,3.190018474187095e-19
E01003463,0,1.0,4.248769761390998e-18
E01003464,2,1.0,7.3945262421716e-146
E01003467,3,1.0,5.1830776160570666e-27
E01003469,2,0.999988265345884,0.00014495769336276762
E01003470,2,1.0,6.765907224512938e-25
E01003471,3,1.0,2.9230507629195e-30
E01003478,2,1.0,1.053500014781174e-33
E01003480,1,0.9500682961963407,0.19831410024340768
E01003481,2,1.0,1.922447480219791e-173
E01003483,2,1.0,6.125051571652297e-220
E01003485,1,0.9999999992576534,1.6347235931172773e-08
E01003486,1,1.0,2.635526896238671e-14
E01003488,1,0.9997209274206718,0.0025629744156325466
E01003491,3,1.0,1.407003030762772e-23
E01003497,2,1.0,1.903452519833294e-61
E01003498,1,0.9999999642648028,6.484913677059026e-07
E01003499,1,1.0,1.5974407548023184e-15
E01003500,3,1.0,1.4166090155449826e-24
E01003501,1,0.9999999999999858,3.021873755538236e-13
E01003502,1,1.0,4.833397574212594e-14
E01003503,1,1.0,2.6147975387971314e-16
E01003506,2,0.9999947576441877,6.898278118300077e-05
E01003507,3,1.0,7.665555589927638e-22
E01003509,3,1.0,1.964245115213514e-22
E01003512,2,1.0,3.454122565391046e-25
E01003513,0,1.0,1.3090352210591645e-47
E01003515,1,0.9999998897513923,1.8764894722615626e-06
E01003516,1,0.9999999999994031,1.7486272159932795e-11
E01003517,3,1.0,9.715653831147597e-23
E01003518,2,1.0,4.679247093979445e-60
E01003520,1,0.9999999999988489,3.289224084478382e-11
E01003521,1,1.0,8.695249293116365e-17
E01003523,1,1.0,5.795926169407963e-14
E01003525,1,1.0,5.2381405860907467e-17
E01003528,3,1.0,1.1544532543204034e-27
E01003529,1,0.9847521371064106,0.07891764648588287
E01003530,3,1.0,4.287380472039075e-24
E01003531,1,1.0,7.7000583242477e-14
E01003532,3,1.0,1.5162341415898814e-27
E01003533,2,1.0,7.959272268148591e-122
E01003535,3,1.0,1.4660924589848808e-25
E01003537,2,1.0,2.2299411576331077e-56
E01003538,1,0.9999834444123323,0.00019881238709652322
E01003539,3,1.0,1.5877817766870743e-23
E01003540,2,0.9996521258789162,0.0031181682606347978
E01003541,3,1.0,7.814928082344769e-28
E01003542,2,1.0,2.6463809800496654e-59
E01003543,3,1.0,7.662846682326046e-24
E01003544,3,1.0,1.5461816680896777e-23
E01003545,0,1.0,1.0734668201530988e-48
E01003549,0,1.0,1.1524707684174435e-53
E01003550,3,1.0,1.7822075268856892e-22
E01003551,1,1.0,1.2271485841922134e-13
E01003553,1,1.0,2.2700652684698972e-13
E01003555,1,1.0,1.4331847739270802e-15
E01003556,1,1.0,1.5782000449708252e-15
E01003558,1,1.0,1.9219302052776406e-16
E01003559,1,0.9999999999924256,2.0144988342057394e-10
E01003561,0,1.0,3.742132597886191e-14
E01003562,0,1.0,4.323721596807205e-15
E01003564,0,1.0,1.2998084877992758e-14
E01003565,2,0.9999990700319675,1.3845471128762e-05
E01003566,1,0.9999999999999716,9.763289511323985e-13
E01003567,3,1.0,1.9110598179845746e-24
E01003569,1,0.9994285822563281,0.004838253607339124
E01003570,3,1.0,3.411284535751344e-25
E01003571,0,0.9999999999999432,1.6921545257740833e-12
E01003572,0,1.0,1.4046349382566382e-16
E01003573,3,1.0,4.768094830755437e-23
E01003574,1,0.9999999999489546,1.2606856240932241e-09
E01003575,3,1.0,1.2376679274573419e-26
E01003576,1,1.0,1.0324903734268815e-15
E01003578,1,0.9999999999992326,2.2150611245763357e-11
E01003583,3,1.0,1.5016811329259435e-27
E01003586,1,0.9999999999971294,7.910609962137403e-11
E01003587,1,1.0,7.062238134035958e-15
E01003589,2,1.0,4.462989508821596e-15
E01003590,2,1.0,2.9472146826963975e-37
E01003591,1,1.0,1.6317168844294892e-16
E01003593,2,1.0,3.864569604322854e-48
E01003594,3,1.0,2.063133181288617e-26
E01003595,3,1.0,4.1253713235543175e-25
E01003596,2,1.0,3.0607193033971747e-49
