iteration,K,reference_cluster,matched_candidate_cluster,jaccard,recall,precision
155,8,4,6,0.0,0.0,0.0
155,8,5,7,0.0,0.0,0.0
155,8,6,3,0.3333333333333333,0.46153846153846156,0.5454545454545454
155,8,7,4,0.582089552238806,1.0,0.582089552238806
156,3,0,1,0.5079365079365079,0.5079365079365079,1.0
156,3,1,0,0.6388888888888888,1.0,0.6388888888888888
156,3,2,2,0.0,0.0,0.0
156,4,0,1,0.6818181818181818,0.6923076923076923,0.9782608695652174
156,4,1,3,0.0,0.0,0.0
156,4,2,0,0.6388888888888888,1.0,0.6388888888888888
156,4,3,2,0.90625,0.9508196721311475,0.9508196721311475
156,5,0,2,0.0,0.0,0.0
156,5,1,0,0.6461538461538462,0.6461538461538462,1.0
156,5,2,4,0.582089552238806,1.0,0.582089552238806
156,5,3,3,0.5645161290322581,0.5737704918032787,0.9722222222222222
156,5,4,1,0.6666666666666666,0.9811320754716981,0.6753246753246753
156,6,0,4,0.4166666666666667,0.967741935483871,0.4225352112676056
156,6,1,2,0.8333333333333334,1.0,0.8333333333333334
156,6,2,5,0.18571428571428572,0.20967741935483872,0.6190476190476191
156,6,3,0,0.7457627118644068,0.8627450980392157,0.8461538461538461
156,6,4,3,0.90625,0.9508196721311475,0.9508196721311475
156,6,5,1,0.7666666666666667,0.7666666666666667,1.0
156,7,0,4,0.5108695652173914,0.7580645161290323,0.6103896103896104
156,7,1,1,0.2653061224489796,0.3333333333333333,0.5652173913043478
156,7,2,3,0.3333333333333333,0.4117647058823529,0.6363636363636364
156,7,3,2,0.0,0.0,0.0
156,7,4,0,0.7611940298507462,1.0,0.7611940298507462
156,7,5,6,0.5365853658536586,0.7857142857142857,0.6285714285714286
156,7,6,5,0.8620689655172413,1.0,0.8620689655172413
156,8,0,1,0.5256410256410257,0.9761904761904762,0.5324675324675324
156,8,1,3,0.42105263157894735,0.43243243243243246,0.9411764705882353
156,8,2,2,0.6896551724137931,0.7142857142857143,0.9523809523809523
156,8,3,0,0.36,0.5454545454545454,0.5142857142857142
156,8,4,5,0.0,0.0,0.0
156,8,5,6,0.0,0.0,0.0
156,8,6,4,0.3448275862068966,0.38461538461538464,0.7692307692307693
156,8,7,7,0.582089552238806,1.0,0.582089552238806
157,3,0,2,0.5634920634920635,0.5634920634920635,1.0
157,3,1,0,0.6388888888888888,1.0,0.6388888888888888
157,3,2,1,0.0,0.0,0.0
157,4,0,0,0.6176470588235294,0.6461538461538462,0.9333333333333333
157,4,1,1,0.7692307692307693,0.9615384615384616,0.7936507936507936
157,4,2,3,0.8404255319148937,0.8586956521739131,0.9753086419753086
157,4,3,2,0.6904761904761905,0.9508196721311475,0.7160493827160493
157,5,0,0,0.0,0.0,0.0
157,5,1,3,0.47058823529411764,0.6153846153846154,0.6666666666666666
157,5,2,2,0.5416666666666666,1.0,0.5416666666666666
157,5,3,1,0.47674418604651164,0.6721311475409836,0.6212121212121212
157,5,4,4,0.5789473684210527,0.8301886792452831,0.6567164179104478
157,6,0,5,0.6458333333333334,1.0,0.6458333333333334
157,6,1,4,0.7608695652173914,1.0,0.7608695652173914
157,6,2,2,0.6515151515151515,0.6935483870967742,0.9148936170212766
157,6,3,0,0.8867924528301887,0.9215686274509803,0.9591836734693877
157,6,4,1,0.7777777777777778,0.8032786885245902,0.9607843137254902
157,6,5,3,0.5945945945945946,0.7333333333333333,0.7586206896551724
157,7,0,6,0.18421052631578946,0.22580645161290322,0.5
157,7,1,0,0.5882352941176471,0.7692307692307693,0.7142857142857143
157,7,2,4,0.2631578947368421,0.29411764705882354,0.7142857142857143
157,7,3,1,0.4189189189189189,1.0,0.4189189189189189
157,7,4,3,0.6607142857142857,0.7254901960784313,0.8809523809523809
157,7,5,2,0.6111111111111112,0.7857142857142857,0.7333333333333333
157,7,6,5,0.5116279069767442,0.88,0.55
157,8,0,1,0.25,0.2857142857142857,0.6666666666666666
157,8,1,6,0.2702702702702703,0.2702702702702703,1.0
157,8,2,5,0.7368421052631579,1.0,0.7368421052631579
157,8,3,4,0.36,0.5454545454545454,0.5142857142857142
157,8,4,0,0.0,0.0,0.0
157,8,5,3,0.5053763440860215,0.746031746031746,0.6103896103896104
157,8,6,2,0.3829787234042553,0.6923076923076923,0.46153846153846156
157,8,7,7,0.7254901960784313,0.9487179487179487,0.7551020408163265
158,3,0,0,1.0,1.0,1.0
158,3,1,2,0.7872340425531915,0.8043478260869565,0.9736842105263158
158,3,2,1,0.7142857142857143,0.9615384615384616,0.7352941176470589
158,4,0,1,0.9253731343283582,0.9538461538461539,0.96875
158,4,1,0,0.7142857142857143,0.9615384615384616,0.7352941176470589
158,4,2,3,0.7872340425531915,0.8043478260869565,0.9736842105263158
158,4,3,2,0.921875,0.9672131147540983,0.9516129032258065
158,5,0,0,0.5375,0.8269230769230769,0.6056338028169014
158,5,1,3,0.9117647058823529,0.9538461538461539,0.9538461538461539
158,5,2,4,0.75,0.9230769230769231,0.8
158,5,3,1,0.921875,0.9672131147540983,0.9516129032258065
158,5,4,2,0.45454545454545453,0.4716981132075472,0.9259259259259259
158,6,0,5,0.7714285714285715,0.8709677419354839,0.8709677419354839
158,6,1,3,0.6046511627906976,0.7428571428571429,0.7647058823529411
158,6,2,0,0.8484848484848485,0.9032258064516129,0.9333333333333333
158,6,3,2,0.8909090909090909,0.9607843137254902,0.9245283018867925
158,6,4,4,0.4714285714285714,0.5409836065573771,0.7857142857142857
158,6,5,1,0.48148148148148145,0.8666666666666667,0.52
158,7,0,3,0.7160493827160493,0.9354838709677419,0.7532467532467533
158,7,1,2,0.5909090909090909,1.0,0.5909090909090909
158,7,2,1,0.0,0.0,0.0
158,7,3,0,0.36363636363636365,0.3870967741935484,0.8571428571428571
158,7,4,5,0.8909090909090909,0.9607843137254902,0.9245283018867925
158,7,5,4,0.8214285714285714,0.8214285714285714,1.0
158,7,6,6,0.6216216216216216,0.92,0.6571428571428571
158,8,0,5,0.5714285714285714,0.6666666666666666,0.8
158,8,1,6,0.2982456140350877,0.4594594594594595,0.4594594594594595
158,8,2,3,0.42857142857142855,0.42857142857142855,1.0
158,8,3,1,0.6086956521739131,0.8484848484848485,0.6829268292682927
158,8,4,7,0.0,0.0,0.0
158,8,5,0,0.45454545454545453,0.5555555555555556,0.7142857142857143
158,8,6,2,0.6486486486486487,0.9230769230769231,0.6857142857142857
158,8,7,4,0.6333333333333333,0.9743589743589743,0.6440677966101694
159,3,0,1,0.9921259842519685,1.0,0.9921259842519685
159,3,1,0,0.9583333333333334,1.0,0.9583333333333334
159,3,2,2,0.9038461538461539,0.9038461538461539,1.0
159,4,0,1,0.9384615384615385,0.9384615384615385,1.0
159,4,1,2,0.7878787878787878,1.0,0.7878787878787878
159,4,2,0,0.8478260869565217,0.8478260869565217,1.0
159,4,3,3,0.9384615384615385,1.0,0.9384615384615385
159,5,0,3,0.0,0.0,0.0
159,5,1,1,0.8923076923076924,0.8923076923076924,1.0
159,5,2,2,0.5909090909090909,1.0,0.5909090909090909
159,5,3,4,0.9365079365079365,0.9672131147540983,0.9672131147540983
159,5,4,0,0.6794871794871795,1.0,0.6794871794871795
159,6,0,3,0.0,0.0,0.0
159,6,1,5,0.6923076923076923,0.7714285714285715,0.8709677419354839
159,6,2,4,0.5053763440860215,0.7580645161290323,0.6025641025641025
159,6,3,0,0.7727272727272727,1.0,0.7727272727272727
159,6,4,2,0.7377049180327869,0.7377049180327869,1.0
159,6,5,1,0.675,0.9,0.7297297297297297
159,7,0,6,0.7714285714285715,0.8709677419354839,0.8709677419354839
159,7,1,1,0.5714285714285714,0.9230769230769231,0.6
159,7,2,3,0.49206349206349204,0.9117647058823529,0.5166666666666667
159,7,3,2,0.7096774193548387,0.7096774193548387,1.0
159,7,4,5,0.7058823529411765,0.7058823529411765,1.0
159,7,5,4,0.20689655172413793,0.21428571428571427,0.8571428571428571
159,7,6,0,0.0,0.0,0.0
159,8,0,0,0.49295774647887325,0.8333333333333334,0.546875
159,8,1,2,0.5714285714285714,0.7567567567567568,0.7
159,8,2,6,0.7222222222222222,0.9285714285714286,0.7647058823529411
159,8,3,1,0.39215686274509803,0.6060606060606061,0.5263157894736842
159,8,4,4,0.2222222222222222,1.0,0.2222222222222222
159,8,5,5,0.4857142857142857,0.5396825396825397,0.8292682926829268
159,8,6,3,0.19230769230769232,0.19230769230769232,1.0
159,8,7,7,0.6956521739130435,0.8205128205128205,0.8205128205128205
160,3,0,2,0.5317460317460317,0.5317460317460317,1.0
160,3,1,1,0.6388888888888888,1.0,0.6388888888888888
160,3,2,0,0.0,0.0,0.0
160,4,0,0,0.7375,0.9076923076923077,0.7972972972972973
160,4,1,3,0.7761194029850746,1.0,0.7761194029850746
160,4,2,1,0.8369565217391305,0.8369565217391305,1.0
160,4,3,2,0.6865671641791045,0.7540983606557377,0.8846153846153846
160,5,0,1,0.0,0.0,0.0
160,5,1,2,0.44776119402985076,0.46153846153846156,0.9375
160,5,2,0,0.7647058823529411,1.0,0.7647058823529411
160,5,3,3,0.4918032786885246,0.4918032786885246,1.0
160,5,4,4,0.5698924731182796,1.0,0.5698924731182796
160,6,0,3,0.0,0.0,0.0
160,6,1,4,0.7567567567567568,0.8,0.9333333333333333
160,6,2,0,0.4946236559139785,0.7419354838709677,0.5974025974025974
160,6,3,2,0.7611940298507462,1.0,0.7611940298507462
160,6,4,1,0.7619047619047619,0.7868852459016393,0.96
160,6,5,5,0.9,0.9,1.0
160,7,0,6,0.47368421052631576,0.7258064516129032,0.5769230769230769
160,7,1,0,0.5254237288135594,0.7948717948717948,0.6078431372549019
160,7,2,4,0.2558139534883721,0.3235294117647059,0.55
160,7,3,5,0.0,0.0,0.0
160,7,4,1,0.6764705882352942,0.9019607843137255,0.7301587301587301
160,7,5,2,0.6774193548387096,0.75,0.875
160,7,6,3,0.75,0.96,0.7741935483870968
160,8,0,6,0.4772727272727273,0.5,0.9130434782608695
160,8,1,3,0.7619047619047619,0.8648648648648649,0.8648648648648649
160,8,2,5,0.8333333333333334,0.8928571428571429,0.9259259259259259
160,8,3,4,0.6170212765957447,0.8787878787878788,0.6744186046511628
160,8,4,0,0.0,0.0,0.0
160,8,5,7,0.5476190476190477,0.7301587301587301,0.6865671641791045
160,8,6,1,0.40625,0.5,0.6842105263157895
160,8,7,2,0.6590909090909091,0.7435897435897436,0.8529411764705882
161,3,0,1,1.0,1.0,1.0
161,3,1,0,0.9130434782608695,0.9130434782608695,1.0
161,3,2,2,0.8666666666666667,1.0,0.8666666666666667
161,4,0,0,0.7471264367816092,1.0,0.7471264367816092
161,4,1,3,0.8813559322033898,1.0,0.8813559322033898
161,4,2,1,0.9239130434782609,0.9239130434782609,1.0
161,4,3,2,0.639344262295082,0.639344262295082,1.0
161,5,0,2,0.0,0.0,0.0
161,5,1,1,0.5476190476190477,0.7076923076923077,0.7076923076923077
161,5,2,4,0.5652173913043478,1.0,0.5652173913043478
161,5,3,3,0.47540983606557374,0.47540983606557374,1.0
161,5,4,0,0.6842105263157895,0.9811320754716981,0.6933333333333334
161,6,0,2,0.0,0.0,0.0
161,6,1,5,0.75,0.7714285714285715,0.9642857142857143
161,6,2,0,0.5978260869565217,0.8870967741935484,0.6470588235294118
161,6,3,4,0.864406779661017,1.0,0.864406779661017
161,6,4,1,0.7741935483870968,0.7868852459016393,0.9795918367346939
161,6,5,3,0.8484848484848485,0.9333333333333333,0.9032258064516129
161,7,0,5,0.6825396825396826,0.6935483870967742,0.9772727272727273
161,7,1,6,0.5384615384615384,0.8974358974358975,0.5737704918032787
161,7,2,2,0.0,0.0,0.0
161,7,3,1,0.775,1.0,0.775
161,7,4,4,0.7868852459016393,0.9411764705882353,0.8275862068965517
161,7,5,0,0.7878787878787878,0.9285714285714286,0.8387096774193549
161,7,6,3,0.7352941176470589,1.0,0.7352941176470589
161,8,0,1,0.5526315789473685,1.0,0.5526315789473685
161,8,1,4,0.7857142857142857,0.8918918918918919,0.868421052631579
161,8,2,0,0.9,0.9642857142857143,0.9310344827586207
161,8,3,2,0.5,0.8484848484848485,0.5490196078431373
161,8,4,7,0.25,0.5,0.3333333333333333
161,8,5,3,0.0,0.0,0.0
161,8,6,5,0.19230769230769232,0.19230769230769232,1.0
161,8,7,6,0.5441176470588235,0.9487179487179487,0.5606060606060606
162,3,0,1,0.6984126984126984,0.6984126984126984,1.0
162,3,1,0,0.6388888888888888,1.0,0.6388888888888888
162,3,2,2,0.0,0.0,0.0
162,4,0,2,0.5157894736842106,0.7538461538461538,0.620253164556962
162,4,1,3,0.9285714285714286,1.0,0.9285714285714286
162,4,2,1,0.9565217391304348,0.9565217391304348,1.0
162,4,3,0,0.4025974025974026,0.5081967213114754,0.6595744680851063
162,5,0,3,0.0,0.0,0.0
162,5,1,2,0.8405797101449275,0.8923076923076924,0.9354838709677419
162,5,2,4,0.7090909090909091,1.0,0.7090909090909091
162,5,3,0,0.47540983606557374,0.47540983606557374,1.0
162,5,4,1,0.5777777777777777,0.9811320754716981,0.5842696629213483
162,6,0,2,0.0,0.0,0.0
162,6,1,0,0.6571428571428571,0.6571428571428571,1.0
162,6,2,1,0.6413043478260869,0.9516129032258065,0.6629213483146067
162,6,3,4,0.9272727272727272,1.0,0.9272727272727272
162,6,4,3,0.43478260869565216,0.4918032786885246,0.7894736842105263
162,6,5,5,0.36666666666666664,0.7333333333333333,0.4230769230769231
162,7,0,1,0.6304347826086957,0.9354838709677419,0.6590909090909091
162,7,1,3,0.08888888888888889,0.10256410256410256,0.4
162,7,2,2,0.3695652173913043,0.5,0.5862068965517241
162,7,3,0,0.0,0.0,0.0
162,7,4,6,0.9107142857142857,1.0,0.9107142857142857
162,7,5,4,0.45454545454545453,0.8928571428571429,0.4807692307692308
162,7,6,5,0.5714285714285714,0.64,0.8421052631578947
162,8,0,1,0.46511627906976744,0.9523809523809523,0.47619047619047616
162,8,1,2,0.5,0.5405405405405406,0.8695652173913043
162,8,2,0,0.9310344827586207,0.9642857142857143,0.9642857142857143
162,8,3,4,0.625,0.9090909090909091,0.6666666666666666
162,8,4,7,0.0,0.0,0.0
162,8,5,6,0.1095890410958904,0.12698412698412698,0.4444444444444444
162,8,6,3,0.65625,0.8076923076923077,0.7777777777777778
162,8,7,5,0.62,0.7948717948717948,0.7380952380952381
163,3,0,2,0.5158730158730159,0.5158730158730159,1.0
163,3,1,0,0.6388888888888888,1.0,0.6388888888888888
163,3,2,1,0.0,0.0,0.0
163,4,0,3,0.9090909090909091,0.9230769230769231,0.9836065573770492
163,4,1,0,0.8095238095238095,0.9807692307692307,0.8225806451612904
163,4,2,2,0.8709677419354839,0.8804347826086957,0.9878048780487805
163,4,3,1,0.9090909090909091,0.9836065573770492,0.9230769230769231
163,5,0,3,0.0,0.0,0.0
163,5,1,1,0.48484848484848486,0.49230769230769234,0.9696969696969697
163,5,2,4,0.6290322580645161,1.0,0.6290322580645161
163,5,3,2,0.5806451612903226,0.5901639344262295,0.972972972972973
163,5,4,0,0.6265060240963856,0.9811320754716981,0.6341463414634146
163,6,0,5,0.0,0.0,0.0
163,6,1,1,0.7142857142857143,1.0,0.7142857142857143
163,6,2,2,0.5052631578947369,0.7741935483870968,0.5925925925925926
163,6,3,0,0.7076923076923077,0.9019607843137255,0.7666666666666667
163,6,4,4,0.7222222222222222,0.8524590163934426,0.8253968253968254
163,6,5,3,0.4666666666666667,0.4666666666666667,1.0
163,7,0,3,0.1728395061728395,0.22580645161290322,0.42424242424242425
163,7,1,5,0.5161290322580645,0.8205128205128205,0.5818181818181818
163,7,2,2,0.09302325581395349,0.11764705882352941,0.3076923076923077
163,7,3,6,0.38271604938271603,1.0,0.38271604938271603
163,7,4,0,0.5882352941176471,0.5882352941176471,1.0
163,7,5,4,0.25,0.25,1.0
163,7,6,1,0.49019607843137253,1.0,0.49019607843137253
163,8,0,7,0.16363636363636364,0.21428571428571427,0.4090909090909091
163,8,1,6,0.2619047619047619,0.2972972972972973,0.6875
163,8,2,0,0.7105263157894737,0.9642857142857143,0.7297297297297297
163,8,3,2,0.39622641509433965,0.6363636363636364,0.5121951219512195
163,8,4,5,0.0,0.0,0.0
163,8,5,1,0.5,0.7619047619047619,0.5925925925925926
163,8,6,3,0.4594594594594595,0.6538461538461539,0.6071428571428571
163,8,7,4,0.5094339622641509,0.6923076923076923,0.6585365853658537
164,3,0,1,0.5634920634920635,0.5634920634920635,1.0
164,3,1,0,0.6388888888888888,1.0,0.6388888888888888
164,3,2,2,0.0,0.0,0.0
164,4,0,1,0.9,0.9692307692307692,0.9264705882352942
164,4,1,0,0.9122807017543859,1.0,0.9122807017543859
164,4,2,2,0.9456521739130435,0.9456521739130435,1.0
164,4,3,3,0.8888888888888888,0.9180327868852459,0.9655172413793104
164,5,0,4,0.639344262295082,0.75,0.8125
164,5,1,3,0.9,0.9692307692307692,0.9264705882352942
164,5,2,0,0.6521739130434783,0.7692307692307693,0.8108108108108109
164,5,3,1,0.8888888888888888,0.9180327868852459,0.9655172413793104
164,5,4,2,0.696969696969697,0.8679245283018868,0.7796610169491526
164,6,0,5,0.0,0.0,0.0
164,6,1,2,0.8,0.8,1.0
164,6,2,1,0.5108695652173914,0.7580645161290323,0.6103896103896104
164,6,3,3,0.7611940298507462,1.0,0.7611940298507462
164,6,4,4,0.6486486486486487,0.7868852459016393,0.7868852459016393
164,6,5,0,0.3953488372093023,0.5666666666666667,0.5666666666666667
164,7,0,4,0.45161290322580644,0.6774193548387096,0.5753424657534246
164,7,1,6,0.6938775510204082,0.8717948717948718,0.7727272727272727
164,7,2,0,0.6410256410256411,0.7352941176470589,0.8333333333333334
164,7,3,5,0.0,0.0,0.0
164,7,4,1,0.6901408450704225,0.9607843137254902,0.7101449275362319
164,7,5,2,0.6785714285714286,0.6785714285714286,1.0
164,7,6,3,0.7575757575757576,1.0,0.7575757575757576
164,8,0,5,0.7407407407407407,0.9523809523809523,0.7692307692307693
164,8,1,6,0.4878048780487805,0.5405405405405406,0.8333333333333334
164,8,2,4,0.4642857142857143,0.4642857142857143,1.0
164,8,3,7,0.6829268292682927,0.8484848484848485,0.7777777777777778
164,8,4,0,0.03125,0.5,0.03225806451612903
164,8,5,2,0.7272727272727273,0.7619047619047619,0.9411764705882353
164,8,6,3,0.7777777777777778,0.8076923076923077,0.9545454545454546
164,8,7,1,0.8604651162790697,0.9487179487179487,0.9024390243902439
165,3,0,2,0.6111111111111112,0.6111111111111112,1.0
165,3,1,1,0.6388888888888888,1.0,0.6388888888888888
165,3,2,0,0.0,0.0,0.0
165,4,0,1,0.7037037037037037,0.8769230769230769,0.7808219178082192
165,4,1,0,0.8225806451612904,0.9807692307692307,0.8360655737704918
165,4,2,2,0.8817204301075269,0.8913043478260869,0.9879518072289156
165,4,3,3,0.6521739130434783,0.7377049180327869,0.8490566037735849
165,5,0,2,0.0,0.0,0.0
165,5,1,0,0.5394736842105263,0.6307692307692307,0.7884615384615384
165,5,2,4,0.639344262295082,1.0,0.639344262295082
165,5,3,3,0.75,0.7868852459016393,0.9411764705882353
165,5,4,1,0.4782608695652174,0.8301886792452831,0.5301204819277109
165,6,0,3,0.31746031746031744,0.6451612903225806,0.38461538461538464
165,6,1,5,0.7083333333333334,0.9714285714285714,0.723404255319149
165,6,2,2,0.3561643835616438,0.41935483870967744,0.7027027027027027
165,6,3,0,0.8928571428571429,0.9803921568627451,0.9090909090909091
165,6,4,1,0.7384615384615385,0.7868852459016393,0.9230769230769231
165,6,5,4,0.78125,0.8333333333333334,0.9259259259259259
165,7,0,5,0.3132530120481928,0.41935483870967744,0.5531914893617021
165,7,1,2,0.3877551020408163,0.48717948717948717,0.6551724137931034
165,7,2,3,0.3958333333333333,0.5588235294117647,0.5757575757575758
165,7,3,6,0.35384615384615387,0.7419354838709677,0.40350877192982454
165,7,4,1,0.4918032786885246,0.5882352941176471,0.75
165,7,5,0,0.22857142857142856,0.2857142857142857,0.5333333333333333
165,7,6,4,0.48,0.96,0.4897959183673469
165,8,0,6,0.6307692307692307,0.9761904761904762,0.640625
165,8,1,1,0.32075471698113206,0.4594594594594595,0.5151515151515151
165,8,2,3,0.6,0.9642857142857143,0.6136363636363636
165,8,3,4,0.30612244897959184,0.45454545454545453,0.4838709677419355
165,8,4,7,0.0,0.0,0.0
165,8,5,2,0.5,0.5873015873015873,0.7708333333333334
165,8,6,5,0.6153846153846154,0.6153846153846154,1.0
165,8,7,0,0.6511627906976745,0.717948717948718,0.875
166,3,0,1,1.0,1.0,1.0
166,3,1,2,0.9782608695652174,0.9782608695652174,1.0
166,3,2,0,0.9629629629629629,1.0,0.9629629629629629
166,4,0,0,0.8441558441558441,1.0,0.8441558441558441
166,4,1,3,0.9629629629629629,1.0,0.9629629629629629
166,4,2,1,0.9782608695652174,0.9782608695652174,1.0
166,4,3,2,0.8032786885245902,0.8032786885245902,1.0
166,5,0,3,0.0,0.0,0.0
166,5,1,1,0.5119047619047619,0.6615384615384615,0.6935483870967742
166,5,2,2,0.7222222222222222,1.0,0.7222222222222222
166,5,3,4,0.6557377049180327,0.6557377049180327,1.0
166,5,4,0,0.5714285714285714,0.9811320754716981,0.5777777777777777
166,6,0,4,0.0,0.0,0.0
166,6,1,2,0.75,0.7714285714285715,0.9642857142857143
166,6,2,0,0.6521739130434783,0.967741935483871,0.6666666666666666
166,6,3,3,0.9444444444444444,1.0,0.9444444444444444
166,6,4,5,0.45714285714285713,0.5245901639344263,0.7804878048780488
166,6,5,1,0.4482758620689655,0.8666666666666667,0.48148148148148145
166,7,0,1,0.8656716417910447,0.9354838709677419,0.9206349206349206
166,7,1,2,0.5909090909090909,1.0,0.5909090909090909
166,7,2,0,0.0,0.0,0.0
166,7,3,4,0.7647058823529411,0.8387096774193549,0.896551724137931
166,7,4,5,0.9074074074074074,0.9607843137254902,0.9423076923076923
166,7,5,3,0.5862068965517241,0.6071428571428571,0.9444444444444444
166,7,6,6,0.5853658536585366,0.96,0.6
166,8,0,0,0.023809523809523808,0.023809523809523808,1.0
166,8,1,3,0.6666666666666666,0.972972972972973,0.6792452830188679
166,8,2,6,0.5,0.5,1.0
166,8,3,7,0.35555555555555557,0.48484848484848486,0.5714285714285714
166,8,4,1,0.07692307692307693,1.0,0.07692307692307693
166,8,5,5,0.4807692307692308,0.7936507936507936,0.5494505494505495
166,8,6,4,0.19230769230769232,0.19230769230769232,1.0
166,8,7,2,0.75,1.0,0.75
167,3,0,0,0.5079365079365079,0.5079365079365079,1.0
167,3,1,1,0.6388888888888888,1.0,0.6388888888888888
167,3,2,2,0.0,0.0,0.0
167,4,0,2,0.8732394366197183,0.9538461538461539,0.9117647058823529
167,4,1,1,0.8076923076923077,0.8076923076923077,1.0
167,4,2,3,0.9019607843137255,1.0,0.9019607843137255
167,4,3,0,0.859375,0.9016393442622951,0.9482758620689655
167,5,0,0,0.42105263157894735,0.46153846153846156,0.8275862068965517
167,5,1,2,0.8591549295774648,0.9384615384615385,0.9104477611940298
167,5,2,4,0.8372093023255814,0.9230769230769231,0.9
167,5,3,1,0.8461538461538461,0.9016393442622951,0.9322033898305084
167,5,4,3,0.6623376623376623,0.9622641509433962,0.68
167,6,0,4,0.0,0.0,0.0
167,6,1,3,0.5,0.6285714285714286,0.7096774193548387
167,6,2,0,0.5053763440860215,0.7580645161290323,0.6025641025641025
167,6,3,5,0.7727272727272727,1.0,0.7727272727272727
167,6,4,1,0.5135135135135135,0.6229508196721312,0.7450980392156863
167,6,5,2,0.3333333333333333,0.3333333333333333,1.0
167,7,0,3,0.6559139784946236,0.9838709677419355,0.6630434782608695
167,7,1,2,0.4444444444444444,0.717948717948718,0.5384615384615384
167,7,2,6,0.0,0.0,0.0
167,7,3,5,0.0,0.0,0.0
167,7,4,0,0.5192307692307693,0.5294117647058824,0.9642857142857143
167,7,5,1,0.55,0.7857142857142857,0.6470588235294118
167,7,6,4,0.6756756756756757,1.0,0.6756756756756757
167,8,0,1,0.5384615384615384,1.0,0.5384615384615384
167,8,1,5,0.5,0.6216216216216216,0.71875
167,8,2,2,0.5675675675675675,0.75,0.7
167,8,3,3,0.4166666666666667,0.6060606060606061,0.5714285714285714
167,8,4,0,0.0,0.0,0.0
167,8,5,4,0.0,0.0,0.0
167,8,6,6,0.19230769230769232,0.19230769230769232,1.0
167,8,7,7,0.5909090909090909,1.0,0.5909090909090909
168,3,0,1,1.0,1.0,1.0
168,3,1,0,0.9891304347826086,0.9891304347826086,1.0
168,3,2,2,0.9811320754716981,1.0,0.9811320754716981
168,4,0,3,0.8461538461538461,0.8461538461538461,1.0
168,4,1,2,0.9811320754716981,1.0,0.9811320754716981
168,4,2,0,0.9891304347826086,0.9891304347826086,1.0
168,4,3,1,0.8591549295774648,1.0,0.8591549295774648
168,5,0,1,0.0,0.0,0.0
168,5,1,4,0.6461538461538462,0.6461538461538462,1.0
168,5,2,0,0.7358490566037735,1.0,0.7358490566037735
168,5,3,2,0.4393939393939394,0.47540983606557374,0.8529411764705882
168,5,4,3,0.5652173913043478,0.9811320754716981,0.5714285714285714
168,6,0,3,0.0,0.0,0.0
168,6,1,0,0.5813953488372093,0.7142857142857143,0.7575757575757576
168,6,2,4,0.6630434782608695,0.9838709677419355,0.6703296703296703
168,6,3,1,0.9622641509433962,1.0,0.9622641509433962
168,6,4,2,0.4473684210526316,0.5573770491803278,0.6938775510204082
168,6,5,5,0.3,0.3,1.0
168,7,0,5,0.6794871794871795,0.8548387096774194,0.7681159420289855
168,7,1,3,0.5789473684210527,0.8461538461538461,0.6470588235294118
168,7,2,2,0.34210526315789475,0.38235294117647056,0.7647058823529411
168,7,3,0,0.3409090909090909,0.4838709677419355,0.5357142857142857
168,7,4,4,0.8148148148148148,0.8627450980392157,0.9361702127659575
168,7,5,6,0.7,0.75,0.9130434782608695
168,7,6,1,0.7142857142857143,1.0,0.7142857142857143
168,8,0,5,0.54,0.6428571428571429,0.7714285714285715
168,8,1,3,0.4,0.43243243243243246,0.8421052631578947
168,8,2,6,0.7941176470588235,0.9642857142857143,0.8181818181818182
168,8,3,1,0.3333333333333333,0.5151515151515151,0.4857142857142857
168,8,4,4,0.2,0.5,0.25
168,8,5,2,0.5256410256410257,0.6507936507936508,0.7321428571428571
168,8,6,7,0.4878048780487805,0.7692307692307693,0.5714285714285714
168,8,7,0,0.7037037037037037,0.9743589743589743,0.7169811320754716
169,3,0,1,1.0,1.0,1.0
169,3,1,2,0.8854166666666666,0.9239130434782609,0.9550561797752809
169,3,2,0,0.8135593220338984,0.9230769230769231,0.8727272727272727
169,4,0,1,0.8732394366197183,0.9538461538461539,0.9117647058823529
169,4,1,0,0.9230769230769231,0.9230769230769231,1.0
169,4,2,2,0.9583333333333334,1.0,0.9583333333333334
169,4,3,3,0.859375,0.9016393442622951,0.9482758620689655
169,5,0,4,0.4318181818181818,0.7307692307692307,0.5135135135135135
169,5,1,0,0.4186046511627907,0.5538461538461539,0.631578947368421
169,5,2,1,0.5428571428571428,0.9743589743589743,0.5507246376811594
169,5,3,3,0.5625,0.5901639344262295,0.9230769230769231
169,5,4,2,0.0,0.0,0.0
169,6,0,4,0.0,0.0,0.0
169,6,1,5,0.8048780487804879,0.9428571428571428,0.8461538461538461
169,6,2,0,0.6777777777777778,0.9838709677419355,0.6853932584269663
169,6,3,2,0.7966101694915254,0.9215686274509803,0.8545454545454545
169,6,4,1,0.7213114754098361,0.7213114754098361,1.0
169,6,5,3,0.8064516129032258,0.8333333333333334,0.9615384615384616
169,7,0,1,0.6288659793814433,0.9838709677419355,0.6354166666666666
169,7,1,2,0.4888888888888889,0.5641025641025641,0.7857142857142857
169,7,2,4,0.43902439024390244,0.5294117647058824,0.72
169,7,3,6,0.0,0.0,0.0
169,7,4,5,0.9038461538461539,0.9215686274509803,0.9791666666666666
169,7,5,0,0.6,0.75,0.75
