lsoa,retained_for_fit,min_direction_activity,cluster
E01003833,True,215.15772,2
E01003834,True,687.2331500000001,0
E01003836,True,167.38425999999995,0
E01003837,True,126.35082,0
E01003838,True,274.69064,0
E01003839,True,78.25331000000001,2
E01003840,True,165.68846999999994,2
E01003841,True,446.87034,1
E01003842,True,37.35869,0
E01003843,True,92.08512,2
E01003844,True,285.74513,0
E01003845,True,149.8594,0
E01003847,True,592.3285900000002,1
E01003848,True,138.05093,2
E01003849,False,22.3899,-1
E01003852,True,1091.67883,1
E01003854,True,416.8386100000001,0
E01003855,True,387.97642,1
E01003856,True,400.25583,0
E01003857,True,549.9265899999999,1
E01003859,True,192.14647,0
E01003860,True,403.9460000000001,2
E01003861,True,453.70282,0
E01003862,True,220.13680000000005,0
E01003866,True,112.95872,0
E01003867,True,285.50748,1
E01003868,True,350.8261,0
E01003869,True,67.83982000000002,0
E01003870,True,125.7403,0
E01003871,True,101.02606999999998,0
E01003872,True,111.82863000000002,0
E01003874,True,183.71598000000003,1
E01003875,True,383.50262,0
E01003876,True,9579.34045,1
E01003877,True,58.99469000000001,0
E01003878,True,139.71329,0
E01003880,True,586.1895500000002,0
E01003881,True,252.23144000000005,0
E01003882,True,1776.29068,1
E01003885,True,818.4888599999998,1
E01003886,True,589.3262399999999,1
E01003887,True,359.02340999999984,1
E01003888,True,1633.2461000000003,1
E01003890,True,126.43743,0
E01003891,True,486.46667,0
E01003893,True,917.99098,1
E01003894,True,384.7279700000001,0
E01003895,True,334.4932,0
E01003896,True,1302.72874,0
E01003897,True,1209.4660499999998,1
E01003898,True,183.79291000000003,0
E01003899,True,175.79377,0
E01003900,True,591.7204299999999,1
E01003903,True,219.30903999999995,0
E01003904,True,143.28333000000003,0
E01003905,True,590.77163,1
E01003906,True,58.50038,0
E01003909,True,137.36305999999996,0
E01003911,True,2272.0810999999994,1
E01003912,True,452.50961,1
E01003916,True,1002.13456,1
E01003919,True,2372.12546,1
E01003920,True,2594.24555,1
E01003921,True,5383.850329999999,1
E01003922,True,7871.66622,1
E01003924,True,1127.68323,1
E01003926,True,147.95317999999995,1
E01003929,True,530.4310599999999,1
E01003930,True,1294.40286,1
E01003932,True,19742.343479999992,1
E01003933,True,9605.596540000002,1
E01003934,True,933.8268000000002,2
E01003936,True,152.76225,2
E01003938,True,138.88828999999998,0
E01003939,True,3261.6052200000004,1
E01003941,True,1685.1744599999995,1
E01003942,True,1107.4691899999998,1
E01003945,True,134.64623999999998,0
E01003946,True,702.0358800000001,1
E01003947,True,86.93918000000002,0
E01003948,True,354.20796,2
E01003949,True,913.2175300000002,1
E01003950,True,980.07619,1
E01003951,True,378.71027,1
E01003952,True,1210.5036000000005,1
E01003953,True,1567.84838,1
E01003954,True,87.00536,0
E01003955,True,191.58346,1
E01003957,True,197.31979,2
E01003958,True,731.4118499999997,1
E01003960,True,1379.23956,1
E01003961,True,3902.3833,1
E01003966,True,4746.285480000001,1
E01003969,True,3778.05572,1
E01003975,True,125.43613,0
E01003976,True,591.33792,1
E01003977,True,234.6634300000001,1
E01003979,True,575.08026,1
E01003980,True,58.239450000000005,0
E01003981,True,2782.537719999999,1
E01003983,True,174.89592,0
E01003984,True,2566.8803199999998,1
E01003986,True,379.7587600000001,1
E01003987,True,37.36300000000001,0
E01003989,True,1956.16673,1
E01003990,True,370.2489900000001,1
E01003993,True,388.77906,1
E01003994,True,2590.56104,1
E01003997,False,21.28067,-1
E01003999,True,45.48591,0
E01004000,True,182.84574,0
E01004001,True,317.39128999999986,1
E01004002,True,75.25502,0
E01004003,True,49.68326,0
E01004004,True,756.0539099999999,1
E01004005,True,1762.5359900000003,1
E01004008,True,1195.9757199999997,1
E01004010,True,6289.416899999999,1
E01004012,True,259.65424,2
E01004013,True,1371.8413800000003,1
E01004014,True,721.7707399999999,1
E01004015,True,1123.9945199999995,1
E01004016,True,294.96466,1
E01004017,True,400.7241399999999,1
E01004018,True,116.44484,0
E01004019,True,92.455,0
E01004020,True,484.37766,1
E01004021,True,177.74474,0
E01004023,True,1693.7789399999997,1
E01004024,True,150.66928999999996,0
E01004028,True,959.65075,1
E01004031,True,7032.279100000002,1
E01004033,True,353.82888,1
E01004034,True,323.5952300000001,1
E01004035,True,259.94453,1
E01004036,True,132.67282999999998,2
E01004037,True,542.30327,1
E01004038,True,128.20353999999998,1
E01004040,True,286.7546899999999,0
E01004042,True,1068.5106000000003,1
E01004044,True,84.81347999999998,0
E01004045,False,28.3132,-1
E01004046,True,184.09249,0
E01004047,True,633.8550999999999,1
E01004048,True,1152.93199,1
E01004049,True,316.44424000000004,1
E01004050,True,103.67859000000004,0
E01004051,True,1763.61605,1
E01004052,True,438.41699,2
E01004053,True,259.50753999999995,0
E01004054,True,47.84107,2
E01004055,True,59.70373,2
E01004056,True,292.6837699999999,0
E01004057,True,181.10292,2
E01004059,True,418.8831899999999,1
E01004060,True,437.49643,2
E01004061,False,18.187159999999995,-1
E01004062,True,3418.85317,1
E01004063,True,2847.47033,1
E01004064,True,1537.5470300000002,1
E01004067,True,8019.769729999999,1
E01004069,True,282.5220499999999,0
E01004070,True,468.15268,1
E01004071,True,208.07350999999997,2
E01004072,True,389.56134,0
E01004073,True,157.67992999999998,2
E01004074,True,452.05905,1
E01004075,True,62.38404,0
E01004076,True,414.90214,0
E01004077,True,338.8192399999999,1
E01004080,True,64.79406000000002,0
E01004083,True,189.29592,1
E01004084,True,38.30080000000001,0
E01004086,True,577.2775300000001,1
E01004087,True,88.26297999999997,0
E01004088,True,262.50979000000007,1
E01004090,True,431.42017,1
E01004091,True,96.98611,0
E01004094,True,200.84701,0
E01004095,False,24.606130000000004,-1
E01004096,False,1.42976,-1
E01004097,True,76.72035999999999,2
E01004098,True,185.67465,0
E01004099,True,1644.98016,1
E01004100,True,76.68883999999998,0
E01004101,True,132.39408,0
E01004103,True,138.68541,0
E01004105,True,115.46689,0
E01004107,True,122.78789000000002,0
E01004109,True,49.49190000000001,0
E01004110,True,957.77399,1
E01004111,True,111.70013000000002,0
E01004118,True,2179.1499499999995,1
E01004119,True,87.1395,2
E01004120,True,221.23727,0
E01004121,True,461.7271899999999,1
E01004123,True,2370.603390000001,0
E01004125,True,228.28617000000003,0
E01004127,True,107.46648,0
E01004128,True,115.31091000000004,0
E01004129,True,624.9945299999998,1
E01004130,True,235.11412,0
E01004131,True,573.9094099999998,1
E01004134,True,286.11293999999987,1
E01004135,True,128.74133,0
E01004137,True,1977.81078,1
E01004138,True,197.10243000000003,0
E01004139,True,77.83403999999999,0
E01004140,True,1038.9888,1
E01004144,True,309.69973,1
E01004146,True,804.91885,1
E01004147,False,26.86237,-1
E01004148,True,183.80154,0
E01004152,True,154.4977499999999,2
E01004153,True,72.26456,0
E01004156,True,1751.126890000001,1
E01004157,True,56.49467,2
E01004158,True,103.8675,0
E01004159,True,83.42686,0
E01004160,True,84.93302,0
E01004162,False,32.62768,-1
E01004163,True,115.12445999999998,0
E01004164,True,366.13165,1
E01004165,True,374.73658000000006,1
E01004166,True,39.13204999999999,0
E01004167,True,182.29167,0
E01004169,True,114.47057,0
E01004170,True,713.4277299999998,1
E01004171,True,703.0660899999996,1
E01004172,False,17.13834,-1
E01004175,True,39.52945999999999,0
E01004176,True,67.59203,2
E01004177,True,219.2774,0
E01004178,True,1689.6407299999998,1
E01004180,True,53.63401,0
E01004181,True,212.07544,0
E01004182,True,155.68837000000005,0
E01004183,True,130.07572000000002,0
E01004185,True,78.82983999999998,0
E01004186,True,133.82095000000004,0
E01004190,True,194.53016000000005,0
E01004191,True,321.60693999999995,0
E01004192,False,27.63253,-1
E01004196,True,223.70862,0
E01004198,True,391.68764,1
E01004200,True,451.36441,1
E01004201,True,58.00202000000001,2
E01004203,True,162.88738000000004,2
E01004204,True,408.09044000000006,1
E01004205,True,48.90971,0
E01004207,True,1267.7913100000003,2
E01004208,True,4620.164270000001,1
E01004209,True,416.5179799999999,0
E01004211,True,673.2882299999999,1
E01004212,True,3529.449,1
E01004216,True,155.02519999999998,2
E01004217,True,881.4620200000002,0
E01004218,True,146.60877000000002,2
E01004219,True,2677.21751,1
E01004221,True,413.0107400000001,1
E01004223,True,502.1521200000002,1
E01004226,True,66.44633,0
E01004228,True,755.3266300000001,1
E01004229,True,375.3783399999999,2
E01004230,True,1226.80067,1
E01004231,True,1002.84675,1
E01004232,True,1980.65226,1
E01004233,True,220.19047,1
E01004234,True,544.31225,0
E01004235,True,195.34701,0
E01004236,True,73.14175000000002,0
E01004239,True,144.95725999999996,2
E01004241,True,109.4097,0
E01004244,True,65.21164999999999,0
E01004245,True,352.6435499999999,2
E01004247,True,1590.65636,1
E01004249,True,450.57589,0
E01004255,True,734.6108300000002,1
E01004257,True,436.2536500000001,2
E01004259,True,384.54549,2
E01004260,False,22.53985,-1
E01004266,True,38.222460000000005,2
E01004267,True,684.2447299999999,1
E01004270,True,4605.28295,1
E01004272,True,199.1146400000001,0
E01004274,True,326.81858,1
E01004276,True,225.6347,0
E01004277,True,2910.4712,1
E01004280,True,362.8325699999999,1
E01004281,True,77.55419,0
E01004283,False,31.40494,-1
E01004287,True,671.3867199999997,1
E01004288,True,38.3028,0
E01004289,True,916.86022,0
E01004290,True,528.57268,2
E01004291,True,181.9679,0
E01004293,True,1187.95542,1
E01004295,True,52.0997,0
E01004296,True,300.4673,2
E01004297,False,29.90951,-1
E01004301,True,144.47763999999998,0
E01004303,True,51.25010999999999,2
E01004305,True,426.67937,0
E01004307,True,186.36421,2
E01004309,True,2029.09645,2
E01004310,True,5397.441159999999,1
E01004313,True,649.5283200000001,1
E01004319,True,63.24038,2
E01004321,True,1362.0649299999998,1
E01004322,True,215.50021000000007,2
E01004326,True,1406.6967699999998,1
E01004328,True,159.78135999999998,2
E01004329,True,68.34605000000002,0
E01004330,True,307.22732999999994,0
E01004331,True,157.97415999999996,0
E01004332,True,167.30568000000002,1
E01004335,True,816.2610000000001,1
E01004336,True,5265.073619999998,1
E01004337,True,160.20609,2
E01004340,True,38.79813,0
E01004341,True,1251.4225299999994,1
E01004342,True,400.66389,0
E01004343,True,203.30603,0
E01004344,True,1407.4763299999995,1
E01004345,True,165.08498,0
E01004347,True,78.50416,0
E01004348,True,853.5936300000002,1
E01004349,True,79.39811,0
E01004350,True,271.44732,0
E01004352,True,739.3039200000002,1
E01004353,True,49.01245000000001,0
E01004354,True,1241.56851,1
E01004356,True,197.02194,0
E01004357,True,36.41861,0
E01004358,True,187.7972,1
E01004359,True,139.72519,0
E01004360,False,20.626590000000004,-1
E01004361,True,113.07627999999998,0
E01004362,True,377.45216,1
E01004363,True,1470.41426,0
E01004364,True,2172.5000700000005,1
E01004365,True,2275.71884,1
E01004366,True,144.13631999999996,0
E01004369,True,495.69055,1
E01004370,True,190.48535,1
E01004371,True,149.44375999999997,0
E01004374,True,193.09555000000003,0
E01004376,True,482.8749800000001,0
E01004377,True,183.02292,0
E01004378,True,226.24484,0
E01004379,True,91.22956999999998,0
E01004381,True,933.54312,1
E01004383,True,65.51374999999999,0
E01004384,True,169.55516,0
E01004385,True,69.88325000000002,0
E01004386,True,45.778850000000006,0
E01004387,False,28.106670000000005,-1
E01004389,True,90.69523,0
E01004390,True,191.85096,0
E01004391,True,3171.40259,1
E01004392,True,159.18586000000002,0
E01004393,True,231.59203999999997,1
E01004394,True,418.1730900000001,1
E01004395,False,29.912389999999995,-1
E01004396,True,226.25948999999997,2
E01004397,True,11650.12078,1
E01004398,True,617.6352800000001,1
E01004399,True,46.00705000000001,0
E01004400,True,230.87935,1
E01004401,True,567.5241500000001,1
E01004403,True,1038.0415400000002,1
E01004404,True,228.8751900000001,0
E01004405,True,405.37808,1
E01004406,True,629.4593899999999,1
E01004407,True,444.14088,1
E01004408,True,1489.6514300000003,1
E01004409,True,1423.58819,1
E01004410,True,161.03829000000002,0
E01004411,True,174.99616,2
E01004413,True,357.07817,0
E01004414,True,263.26071999999994,0
E01004415,True,203.20462,0
E01004416,False,28.97906,-1
E01004417,True,957.6642,1
E01004418,True,546.07777,1
E01004419,True,707.8195000000001,1
E01004420,True,2303.96977,1
E01004421,True,519.6649599999998,1
E01004422,True,250.56354,0
E01004423,True,227.3269,2
E01004424,True,2531.706859999999,1
E01004426,True,293.7285,0
E01004427,True,1261.0923800000005,1
E01004428,True,302.03427,1
E01004429,True,1230.56181,1
E01004430,True,2336.22587,1
E01004432,True,938.30783,1
E01004434,True,298.05866999999995,1
E01004435,True,406.4331900000001,2
E01004437,True,199.0649,0
E01004438,True,1785.0100099999995,1
E01004439,False,30.3616,-1
E01004440,True,3102.0337,1
E01004444,True,2283.91252,1
E01004448,True,299.10652,1
E01004450,False,30.32171,-1
E01004451,True,150.54367,0
E01004452,True,889.9992199999998,1
E01004453,True,364.89543,1
E01004454,True,421.37606,1
E01004455,True,597.87202,1
E01004457,True,123.62984,2
E01004458,True,490.55479,1
E01004460,True,528.6839100000001,2
E01004462,True,383.09643,1
E01004464,True,286.59759,0
E01004465,False,30.247129999999995,-1
E01004466,True,111.13417,0
E01004467,True,295.44704,1
E01004468,True,128.093,2
E01004469,True,79.04674,0
E01004470,True,486.31866,1
E01004474,True,435.9948600000001,1
E01004476,True,1103.5154199999995,1
E01004477,True,45.29746,0
E01004479,True,89.1508,0
E01004481,True,1311.74455,1
E01004482,True,141.71222,0
E01004483,True,497.4802800000001,0
E01004486,True,45.07021,0
E01004491,True,87.24193999999997,0
E01004492,True,942.35463,1
E01004493,True,333.84445,1
E01004494,True,542.1042600000001,1
E01004495,True,387.35406,1
E01004496,True,1501.9483199999995,1
E01004497,True,44.29648000000001,0
E01004498,True,277.39928999999995,1
E01004499,True,274.07897,1
E01004500,True,370.68529000000007,1
E01004502,True,194.01697,0
E01004503,True,282.59533000000005,0
E01004505,False,20.191659999999995,-1
E01004506,True,381.5342700000001,0
E01004507,True,963.81953,1
E01004508,True,694.3650199999998,1
E01004510,True,1479.08829,1
E01004513,True,612.8642500000002,2
E01004514,True,2961.6669299999994,1
E01004517,True,885.5114799999998,1
E01004519,True,756.6298499999997,1
E01004522,True,1193.58428,1
E01004523,True,275.36634999999995,0
E01004525,True,13302.864410000002,1
E01004526,True,62.17422,2
E01004528,True,1087.1716399999998,1
E01004529,True,190.55118,2
E01004536,True,1420.2856800000002,1
E01004537,True,785.5687999999999,1
E01004538,True,705.1316700000002,1
E01004540,True,1218.69877,1
E01004541,True,870.97261,1
E01004543,True,92.78931000000004,0
E01004545,True,1640.3570500000003,1
E01004547,True,214.59295,0
E01004548,True,2052.81298,1
E01004549,True,115.26324000000004,0
E01004551,True,16116.580030000005,1
E01004552,True,2173.5494000000003,1
E01004553,True,71.81156000000001,0
E01004554,True,199.64782,1
E01004557,True,199.20566,0
E01004558,True,374.95166,0
E01004559,True,116.13663000000004,0
E01004560,True,179.26386000000005,2
E01004563,True,236.11533,2
E01004564,True,1054.2169,1
E01004567,False,0.77076,-1
E01004568,True,493.29938,1
E01004569,True,2384.26496,1
E01004570,True,243.69472,1
E01004571,True,320.74530000000004,1
E01004572,True,2025.95258,1
E01004573,True,1330.1422700000005,1
E01004574,True,413.75393,1
E01004575,True,476.38698,1
E01004577,False,31.287299999999988,-1
E01004579,True,614.1559400000002,1
E01004582,True,1111.06415,1
E01004583,True,703.8235400000001,0
E01004585,True,339.8132999999999,0
E01004586,True,163.84120000000007,0
E01004588,True,962.69259,1
E01004590,True,960.8520199999996,1
E01004591,True,835.0471099999997,1
E01004593,True,196.81774,2
E01004594,True,271.66918,0
E01004595,True,76.71031999999998,2
E01004597,True,108.14294999999998,2
E01004601,True,606.1189700000001,1
E01004602,True,97.77569,0
E01004605,True,263.73659999999995,0
E01004606,True,202.40067,2
E01004607,True,90.21079,0
E01004608,True,782.8837499999998,1
E01004609,True,6331.23218,1
E01004612,True,210.14985,0
E01004613,True,446.12585,1
E01004614,True,617.6857299999999,1
E01004615,True,831.7754099999996,1
E01004616,True,844.5762799999999,1
E01004617,True,2134.97146,1
E01004619,True,200.11959000000004,0
E01004621,True,399.4041500000001,0
E01004622,True,145.72648,0
E01004623,True,75.18519,0
E01004625,True,109.08341999999998,0
E01004626,True,64.68238000000001,0
E01004628,True,99.88467,0
E01004629,True,940.0084099999996,1
E01004630,True,188.30453000000009,0
E01004631,True,296.46273,0
E01004632,True,179.09598,0
E01004633,False,31.20535,-1
E01004635,True,275.30738000000014,0
E01004637,True,63.85502,2
E01004639,True,370.6130399999999,1
E01004640,True,235.94184,0
E01004641,True,59.77263000000001,0
E01004642,True,576.3662699999999,1
E01004643,True,827.5212599999998,1
E01004644,True,101.86729,0
E01004646,True,200.90636,0
E01004647,True,487.0273800000001,1
E01004648,True,268.40773,2
E01004649,True,200.87286000000003,2
E01004651,True,90.78416000000004,2
E01004652,True,704.89105,1
E01004653,True,676.90816,1
E01004654,True,218.68495,2
E01004656,True,732.2079300000003,1
E01004657,True,6290.398209999999,1
E01004658,True,2039.90521,1
E01004660,True,553.3536799999999,1
E01004661,True,2341.24438,1
E01004662,True,949.25011,1
E01004668,True,99.81411999999996,2
E01004675,True,1711.0363999999995,1
E01004676,True,234.46702999999997,0
E01004677,False,10.98308,-1
E01004678,True,50.45266,2
E01004679,True,1530.2062799999997,1
E01004680,True,743.5545599999999,1
E01004681,True,2251.46561,1
E01004682,True,727.1414500000002,2
E01004683,True,123.29348000000002,2
E01004684,True,1555.86823,1
E01004686,True,1662.7429999999997,1
E01004691,True,5017.2053000000005,1
E01004693,True,58.24044999999998,2
E01004694,True,435.87421000000006,2
E01004695,True,967.5328999999998,1
E01004698,True,136.44473000000002,2
E01004699,True,844.9879600000002,1
E01004701,False,35.335089999999994,-1
E01004702,True,319.41191,2
E01004703,True,482.86201,0
E01004705,True,458.22582,1
E01004708,True,111.19497,2
E01004710,True,441.47503,0
E01004711,True,110.83750999999998,2
E01004712,True,116.15647,2
E01004713,True,108.44046,2
E01004714,True,2885.98155,1
E01004715,True,1499.64395,1
E01004716,True,865.00442,2
E01004720,True,214.8031,2
E01004721,True,520.64491,1
E01004723,True,60.11697000000001,0
E01004725,True,1384.9265100000002,0
E01004726,True,938.9749199999998,1
E01004727,True,7554.1227100000015,1
E01004728,True,677.0537299999999,1
E01004730,True,404.79043,0
E01004731,True,2623.992080000001,1
E01004733,True,4228.32745,2
E01004734,True,13817.908060000002,1
E01004735,True,11609.83076,2
E01004736,True,19395.722939999992,2
E01004741,True,1108.039,1
E01004742,True,267.6513,2
E01004743,True,350.1320700000001,2
E01004744,True,535.9538499999999,1
E01004747,True,109.79008,2
E01004749,True,370.22721,0
E01004750,True,18473.009060000004,1
E01004751,True,70.76012999999999,0
E01004753,True,323.0063799999999,1
E01004755,True,2070.52045,1
E01004757,True,54.67037000000002,2
E01004760,True,106.9896,2
E01004761,True,3936.09833,1
E01004763,True,2176.7697000000007,2
E01004765,True,1818.9904200000003,2
E01032512,True,1700.1208899999997,1
E01032513,True,277.2486599999999,0
E01032562,False,25.22712,-1
E01032563,True,117.75253,2
E01032564,True,90.50332,2
E01032565,True,38.06922,0
E01032566,True,213.34697,0
E01032567,True,147.93412000000004,0
E01032568,True,118.5073,0
E01032569,True,129.01204,0
E01032570,True,111.07139,0
E01032572,True,258.00017,1
E01032573,True,1256.69798,1
E01032574,True,811.7680699999999,0
E01032577,True,48.29995999999999,0
E01032579,True,2065.85382,1
E01032580,True,613.8428699999998,1
E01032581,True,217.1809700000001,2
E01032582,True,14363.74969,1
E01032583,True,895.5005000000002,1
E01032623,True,39.70663,0
E01032639,True,2314.47631,1
E01032640,True,718.14349,0
E01032719,True,408.2788200000001,1
E01032739,True,31704.18684,2
E01032740,True,5926.15463,2
E01032741,True,3354.7570900000005,1
E01032742,True,152.02754,1
E01032743,True,36.43781,0
E01032744,True,1592.9255200000002,1
E01032764,True,1918.45054,1
E01032765,True,77.98029,0
E01032767,True,259.9886,2
E01032769,True,1036.95433,2
E01032771,True,1544.8507699999998,1
E01032777,True,188.67945,2
E01032780,True,522.9831299999998,1
E01032781,True,648.06194,1
E01032783,True,814.3630099999999,1
E01032786,True,485.80631000000005,1
E01032788,True,347.50789,0
E01032789,True,134.74861,0
E01033081,True,749.10877,1
E01033082,True,2797.0680499999985,1
E01033083,True,1181.48985,1
E01033084,True,8828.25316,1
E01033098,True,1559.92795,1
E01033099,True,135.01831000000004,2
E01033100,True,1777.7104800000002,1
E01033132,True,1570.5330699999995,1
E01033133,True,233.51336,0
E01033146,True,92.57642,0
E01033148,True,83.93709,0
E01033150,True,280.43448000000006,0
E01033151,True,103.13644999999998,0
E01033320,True,163.24073,2
E01033322,True,132.01544,2
E01033324,True,48.37389999999999,2
E01033327,True,8219.746259999998,1
E01033341,True,149.68084000000002,1
E01033455,True,405.0047299999999,2
E01033456,True,356.14993000000004,1
E01033463,True,355.75314999999995,1
E01033486,True,382.32576000000006,1
E01033488,True,1345.7850400000002,0
E01033489,True,75.04746999999998,0
E01033490,True,1516.1263199999996,1
E01033491,True,1945.0522999999991,1
E01033569,True,206.11731,0
E01033570,True,68.91078,0
E01033571,True,143.00996,0
E01033579,True,1155.87278,2
E01033581,True,274.02071,2
E01033582,True,132.45285,2
E01033584,True,188.91535,2
E01033587,True,39.947750000000006,2
E01033589,True,3182.9997899999994,1
E01033591,True,619.5524599999999,1
E01033593,True,1002.4184100000002,2
E01033594,True,3391.884790000001,1
E01033598,True,1167.65694,1
E01033601,True,409.69056,1
E01033604,True,3139.645400000001,1
E01033699,True,3940.2192800000007,1
E01033700,True,6109.494029999999,1
E01033702,True,145.2717,0
E01033703,True,456.9367500000001,1
E01033704,True,3749.71316,1
E01033705,True,559.73598,1
E01033706,True,4390.350710000001,1
E01033708,True,7555.398800000001,1
E01033709,True,582.2129299999999,1
E01033711,True,304.33043000000004,1
E01033712,True,251.0626,0
E01033713,True,1745.39342,1
E01033727,True,383.3836299999999,1
E01033729,True,93.58274,0
E01033732,True,1285.3500500000002,1
E01033735,True,1306.6329200000002,1
E01033737,True,1758.6379999999997,1
E01033738,True,1056.5119999999995,1
E01033740,True,516.0122,0
E01033741,True,946.10188,1
E01033742,True,79.15701,0
E01033743,True,1470.94692,1
E01033744,True,250.85697,0
E01033745,True,74.32438,0
E01033746,True,86.63781999999999,2
E01033784,True,216.54082,0
E01033785,True,929.33748,1
E01033786,True,200.73722000000004,0
E01033788,True,1734.1375,2
E01033790,True,124.30899999999998,2
E01033791,True,849.21452,1
E01033792,False,35.683580000000006,-1
E01033862,True,390.65866,0
E01033865,True,475.78712,2
E01033866,True,1459.8171800000007,1
E01033867,True,96.98288999999998,2
E01033868,True,725.5067299999998,1
E01033869,True,70.43078,2
E01033872,True,392.81987,1
E01033873,True,6473.50752,1
E01033874,True,375.11928,1
E01033875,True,133.98198999999994,0
E01033876,True,213.86054,0
E01033879,True,997.12137,1
E01033880,True,3682.7085,1
E01033883,True,799.2484999999998,1
E01033884,True,7474.546649999999,1
E01033885,True,1694.49975,1
E01033911,True,88.17145,0
E01033916,True,761.9637599999999,1
E01033918,True,448.64964999999984,0
E01033922,True,260.89579000000003,2
E01033923,False,33.25696,-1
E01033924,True,142.95364,0
E01033925,True,881.9440800000001,1
E01033926,True,461.23042000000015,0
E01033927,True,3291.85834,1
E01033929,True,799.6641900000003,1
E01033930,True,197.85145000000009,0
E01033931,True,3435.744979999999,1
E01033934,True,298.24905000000007,0
E01033936,True,2226.5455300000003,1
E01033937,True,739.5927499999999,1
E01033938,True,1944.7281500000004,1
E01033939,True,95.54362000000005,0
E01033940,True,260.37654000000003,1
E01033941,True,1616.71492,1
E01033942,True,343.56758,0
E01033943,False,34.55573,-1
E01033944,True,3614.3601600000006,1
E01034026,True,1255.28571,1
E01034027,True,615.2648400000002,1
E01034028,True,247.77223000000004,0
E01034029,True,265.69693,2
E01034030,True,4169.330180000001,1
E01034032,True,464.90379999999993,1
E01034033,True,73.1887,0
E01034034,True,463.75089,1
E01034036,True,680.5371799999999,2
E01034037,True,5283.64382,1
E01034038,True,1542.5622500000004,2
E01034039,True,863.7401100000001,1
E01034040,True,3313.4380499999984,1
E01034042,True,436.63308,0
E01034044,True,1634.39292,1
E01034045,True,71.53866,0
E01034046,True,785.5639,1
E01034140,True,1000.8002,1
E01034142,True,106.69255,0
E01034143,True,11884.5234,1
E01034145,True,803.6825699999999,1
E01034146,True,194.14856000000003,0
E01034148,True,2232.7025200000003,1
E01034149,True,7286.38228,1
E01034150,True,7419.067109999998,1
E01034152,True,1773.3688000000002,1
E01034153,True,214.04318,0
E01034155,True,2486.43928,1
E01034156,True,2127.73628,1
E01034173,True,884.2236800000001,1
E01034174,True,772.4432800000001,1
E01034175,True,159.86924000000005,0
E01034177,False,1.16301,-1
E01034179,True,335.0550999999999,2
E01034180,True,450.19087,2
E01034182,True,517.08112,0
E01034185,True,2136.6866600000003,1
E01034187,True,8121.3759599999985,1
E01034188,True,14269.667240000002,1
E01034190,True,509.3312700000001,1
E01034192,True,1029.6648300000002,1
E01034198,True,1182.6922900000002,1
E01034199,True,414.87417,1
E01034200,True,362.85655,1
E01034202,True,666.1217999999998,1
E01034203,True,2391.57587,1
E01034204,True,253.42796000000004,2
E01034205,True,1097.8601599999995,1
E01034206,True,1241.2632999999998,1
E01034208,True,91.72971,2
E01034209,True,7345.12648,2
E01034211,True,101.61817,2
E01034212,True,89.63309999999998,2
E01034215,True,163.95072,2
E01034216,False,18.81731,-1
E01034218,True,69.03985,0
E01034219,True,3480.593099999999,1
E01034220,True,16781.803149999996,1
E01034221,True,378.06109,1
E01034222,True,81.82749,2
E01034223,True,1026.2107999999998,2
E01034224,True,769.9393,1
E01034225,True,231.35134,2
E01034227,True,203.3017,0
E01034229,True,100.38542,0
E01034230,True,69.95896000000002,0
E01034383,True,2771.38397,1
E01034384,True,138.38874999999996,2
E01034385,True,3719.277960000001,1
E01034386,True,4236.21021,1
E01034388,True,277.10293,1
E01034391,True,65.24544,0
E01034392,True,246.09216,2
E01034394,True,10710.96067,1
E01034395,True,568.5151700000001,1
E01034470,True,221.01513,0
E01034471,True,1217.00565,1
E01034473,True,4321.678400000001,1
E01034474,True,884.3063100000002,1
E01034475,True,800.37411,1
E01034476,True,425.80104,0
E01034477,True,240.83354000000003,1
E01034478,True,319.92730000000006,2
E01034479,True,97.61901,0
E01034481,True,185.64927000000003,0
E01034482,True,1507.88477,1
E01034483,True,53.91804,0
E01034484,True,5563.636529999999,1
E01034485,True,1043.8323799999998,1
E01034578,True,527.04949,1
E01034579,True,302.47256000000004,0
E01034580,True,1972.26647,1
E01034581,True,365.54813000000007,0
E01034589,True,1191.89035,1
E01034591,True,111.54281,0
E01034593,True,51.05438,0
E01034594,True,144.38263000000006,0
E01034595,True,469.68027000000006,1
E01034597,True,449.8484200000001,0
E01034598,True,312.12164,2
E01034601,True,56.09391999999999,0
E01034602,True,910.62858,1
E01034605,True,1072.91497,1
E01034607,True,884.6681100000003,1
E01034608,True,535.1595799999999,1
E01034609,True,2540.31188,1
E01034610,True,201.80317999999997,2
E01034612,True,891.06753,1
E01034613,True,90.31799,2
E01034615,True,243.09615,2
E01034616,True,6948.320660000001,1
E01034617,True,1464.7363699999994,1
E01035484,True,1290.19899,1
E01035485,True,1194.65386,1
E01035486,True,319.24560999999994,0
E01035487,True,53.51429999999999,0
E01035488,True,326.9442200000001,1
E01035489,True,623.6125999999999,1
E01035490,True,1966.7718400000003,1
E01035493,True,4877.808469999999,1
E01035495,True,600.2552000000001,1
E01035496,True,482.98311,1
E01035498,True,193.19624000000005,0
E01035638,True,950.90063,1
E01035640,True,127.19132,0
E01035641,True,180.04092000000006,2
E01035642,True,1194.08361,1
E01035643,True,708.2121900000002,1
E01035645,True,935.2299399999996,1
E01035648,False,27.23254,-1
E01035649,True,2561.24607,1
E01035651,True,133.19296,2
