lsoa,cluster,area_km2,distance_centre_km,poi_count,shannon_group,shannon_category,group_richness,category_richness,poi_count_no_transport,shannon_group_no_transport,shannon_category_no_transport,group_richness_no_transport,category_richness_no_transport,log1p_poi_count,poi_density_km2,log1p_poi_count_no_transport,poi_density_km2_no_transport
E01000197,2,0.3098504887080498,10.891507007231441,65,1.8294389472774335,2.7126208425382217,8,19,57,1.6608388356109616,2.564730900065012,7,16,4.189654742026425,209.778594415079,4.060443010546419,183.95969048706928
E01000198,0,0.41441365490452664,11.563521986716673,33,1.5632759651552173,2.4871645370306763,6,19,27,1.331167019230131,2.267572334082034,5,16,3.5263605246161616,79.63058072399328,3.332204510175204,65.15229331963086
E01000200,0,0.2432888688912917,11.249227683983548,23,1.3538222091701462,2.1816186850549526,4,12,19,1.0795295733255186,2.0815989915018633,3,11,3.1780538303479458,94.53782289676823,2.995732273553991,78.09646239298245
E01000201,2,0.3405263452866974,10.84905667107971,25,1.524285804205122,2.247927730749143,5,13,17,1.3197299215186697,2.0377341947851506,4,10,3.258096538021482,73.4157587100989,2.8903717578961645,49.922715922867255
E01000202,2,0.20174409427164183,10.83133189427272,66,1.2060836313799712,2.7288636645907305,7,22,64,1.103736224898014,2.6741031341466095,6,21,4.204692619390966,327.14712288496116,4.174387269895637,317.233573706629
E01000203,2,0.31627524151463515,10.53402370267031,33,1.8256263966797668,2.538501691732885,8,17,27,1.651817546649025,2.4229848608547684,7,15,3.5263605246161616,104.33949822301527,3.332204510175204,85.36868036428523
E01000205,2,0.35225297135236927,9.902095881554079,33,1.5573229041989094,2.253857252612111,6,13,21,1.4171789190389545,2.0408990571162233,5,10,3.5263605246161616,93.68267320302915,3.091042453358316,59.61624658374583
E01000206,0,1.3044404662199973,8.358956602958838,86,1.3564607387666157,1.7343304370743167,7,14,49,1.1813247639058015,1.585870850834361,6,12,4.465908118654584,65.92865081011361,3.912023005428146,37.56399871739031
E01000208,1,0.46651492730562244,9.174248615522663,56,1.591541803500214,2.4203032016732595,8,19,34,1.5178187684022373,2.0981132996944765,7,14,4.04305126783455,120.03903138411984,3.5553480614894135,72.88084048321562
E01000210,2,0.5365540682541107,9.91913207219854,120,1.891684342306969,2.830650208097831,8,26,104,1.7296267789377886,2.7770809842800968,7,24,4.795790545596741,223.6494085124862,4.653960350157523,193.82948737748805
E01000211,1,0.2939981809820761,10.073139277455738,224,1.766607577804149,2.8191890763406473,9,28,207,1.621008690181099,2.7018326476325956,8,25,5.41610040220442,761.9094759421536,5.337538079701318,704.0859889286866
E01000213,0,0.34968227739480695,8.93855037095215,18,1.662950466588211,1.9850531879046152,7,10,12,1.5396544474400977,2.0228085294147036,6,9,2.9444389791664403,51.47529961799349,2.5649493574615367,34.31686641199566
E01000214,1,0.39381225496384215,8.620310679905755,71,1.792099839586723,2.6019272127362987,9,22,47,1.7408307776478162,2.4621847624951565,8,18,4.276666119016055,180.28895521933126,3.871201010907891,119.34620979307844
E01000215,2,0.2602365329706366,9.958040545598498,42,1.8867194580472604,2.450177306733385,9,16,39,1.7547393419267696,2.361540102050288,8,15,3.7612001156935624,161.39163675662329,3.6888794541139363,149.86366270257878
E01000218,1,0.19833763210046182,9.535387714466188,99,1.8161455540442624,2.9793658738437427,9,26,94,1.7021111040703023,2.9272048451357127,8,25,4.605170185988092,499.14884508581105,4.553876891600541,473.93930745521453
E01000219,2,0.19012783978441652,9.716655462993836,33,1.5433144866992237,2.7168342831895624,6,18,24,1.3163725690440502,2.474378668987346,5,14,3.5263605246161616,173.56742725009798,3.2188758248682006,126.23085618188944
E01000221,1,0.5302105089729262,9.750886544638494,83,1.7079085122497357,2.507482822984322,7,19,59,1.5566209692948914,2.3075446283763004,6,16,4.430816798843313,156.5415973379701,4.0943445622221,111.27655714385827
E01000222,2,0.3961884132210838,9.131005034888352,53,1.6933992040708077,2.5656868217801936,8,18,43,1.490282379122186,2.41681552196162,7,15,3.9889840465642745,133.77473502846883,3.784189633918261,108.5342189853615
E01000223,1,0.5858136372146909,9.489389493502712,85,1.8475843049027956,2.6152764039130307,9,24,68,1.6839773517057595,2.441524985968509,8,21,4.454347296253507,145.097339154037,4.23410650459726,116.0778713232296
E01000224,3,0.13880389879538418,8.85168917666215,14,1.710493230055004,2.341994252232425,6,11,12,1.5171063970610277,2.2538575896013517,5,10,2.70805020110221,100.86172017860898,2.5649493574615367,86.45290301023627
E01000226,0,0.1755622980860194,15.014619728991885,9,1.0608569471580214,1.5810937501718234,3,6,5,0.6730116670092565,1.6094379124341005,2,5,2.302585092994046,51.26385390324701,1.791759469228055,28.479918835137227
E01000227,0,0.21187091573309075,15.4017619956623,16,1.2996509635498974,1.8734517375545652,5,8,15,1.1369165918330009,1.7489707507713133,4,7,2.833213344056216,75.51767992618849,2.772588722239781,70.79782493080171
E01000228,0,2.8016612290087055,16.512291344839493,61,1.7103697273851663,2.741304795408183,8,24,36,1.7513284739457815,2.7909964122862436,7,21,4.127134385045092,21.772796570977018,3.6109179126442243,12.849519287789715
E01000229,2,0.27085096582191154,16.204755146870905,22,1.3575585458958002,2.200516493092306,5,11,16,1.0609581504393426,1.8080457195839967,4,8,3.1354942159291497,81.22548108048956,2.833213344056216,59.07307714944695
E01000231,2,0.39956558574174533,15.945381809351431,43,1.6994544726361454,2.5816705384191327,8,19,33,1.5077435699050112,2.371434688249801,7,16,3.784189633918261,107.61687576315083,3.5263605246161616,82.58969535311576
E01000232,2,0.3184381992817536,15.564597293702771,33,1.6607158568388045,2.327635816813001,7,14,26,1.4519521068935552,2.137354859164774,6,12,3.5263605246161616,103.63078322397388,3.295836866004329,81.64849587343396
E01000233,3,0.29724669905653217,15.138642148494585,81,1.7102977512573776,2.785586134254011,8,23,75,1.561945355386289,2.7232568090226525,7,22,4.406719247264253,272.50092349922085,4.330733340286331,252.315669906686
E01000234,0,0.23693035274484905,14.965747202967087,36,1.7205917863027962,2.6232347025221614,8,16,32,1.5432296517672346,2.5587029325140196,7,15,3.6109179126442243,151.94338582177565,3.4965075614664802,135.0607873971339
E01000235,3,0.3997612334315836,14.434599774740688,120,1.6541381957925188,2.9237591781775545,9,29,107,1.4704168345390718,2.7982769681954696,8,26,4.795790545596741,300.17918188292055,4.68213122712422,267.6597705122708
E01000236,1,0.2475831722668922,10.513166171753165,30,1.4313105021350112,2.4072347217469554,5,14,20,1.1921945007602976,2.01615371726138,4,10,3.4339872044851463,121.17140161553588,3.044522437723423,80.78093441035726
E01000237,1,0.31959682159862635,11.061168533212342,132,1.8779939820430256,3.0150476810601994,9,30,122,1.7416538543907882,2.906185844102539,8,27,4.890349128221754,413.02037779892413,4.812184355372417,381.73095523839953
E01000239,1,0.4051379616066684,11.915967038328311,59,1.7807878366500378,2.5764104759691775,8,19,49,1.5962616063117538,2.3603234497300583,7,16,4.0943445622221,145.6294042800182,3.912023005428146,120.94645440204901
E01000240,2,0.511327666259209,12.382814290323363,31,1.7809865604024036,2.4229027820122497,8,17,26,1.5967184455447698,2.265848859091473,7,15,3.4657359027997265,60.62648678251857,3.295836866004329,50.848021172434926
E01000242,3,0.18882090820903502,11.380043441863348,19,1.732552088116943,2.1560883808627587,7,11,14,1.569152946203119,2.143952200643869,6,10,2.995732273553991,100.6244498038637,2.70805020110221,74.14433143442588
E01000243,3,0.21784536853143474,11.330364614185497,122,1.6288461828713166,2.714471596092808,9,26,114,1.4841300202039869,2.6064775575379473,8,24,4.812184355372417,560.0302674435587,4.74493212836325,523.3069712177515
E01000244,3,0.24347715536925327,11.710805684309793,60,1.856952032393051,2.504295062843252,8,17,55,1.7128538720038802,2.419046268858645,7,16,4.110873864173311,246.42969032969452,4.02535169073515,225.89388280221996
E01000246,0,1.1079291142766068,17.160929039974672,49,1.5762910548030418,2.5656655653782865,6,17,36,1.3580580697041191,2.3226853057329864,5,14,3.912023005428146,44.226656171945855,3.6109179126442243,32.493053514082675
E01000248,1,0.21930299814713225,17.295835323106086,75,1.9513118095414932,2.643318671448337,9,21,58,1.8311568734661503,2.6198281695301264,8,19,4.330733340286331,341.9925884902032,4.07753744390572,264.47426843242386
E01000250,1,0.5967434645144053,17.10850093008801,428,1.7438766165116246,3.04280889413781,9,43,407,1.6280009872857355,2.946889635275191,8,39,6.061456918928017,717.2261205211207,6.0112671744041615,682.0351192805985
E01000251,3,0.24058796548243813,16.317093261063256,121,1.6885197805441983,2.972693877733446,9,29,115,1.5690259913546472,2.9202004762233336,8,28,4.804021044733257,502.93454935439183,4.7535901911063645,477.99564608062036
E01000252,0,0.2360356814604625,16.39286687265045,21,1.553884358468424,2.0159824788417207,6,10,15,1.3378606778364337,1.5802363404761086,5,7,3.091042453358316,88.96959929983143,2.772588722239781,63.54971378559388
E01000253,0,3.3467257735144806,17.718028540555363,107,1.9134133371907782,2.7587945403370697,9,29,78,1.8233001197869902,2.5254102072300073,8,25,4.68213122712422,31.971546891228144,4.3694478524670215,23.30636128519435
E01000255,0,1.0394470867673662,13.861993928297396,63,1.9554025466758842,2.564684321690579,9,22,56,1.8073917571869589,2.4928337540784904,8,21,4.1588830833596715,60.609145767993994,4.04305126783455,53.87479623821689
E01000256,2,0.5610704790240818,13.702693422440463,32,1.61101153108065,2.1294654436228013,6,12,22,1.4398911367642255,2.0462409307385143,5,10,3.4965075614664802,57.033832996632356,3.1354942159291497,39.210760185184746
E01000257,3,0.6732985948838862,12.581285652872623,97,1.9380942143503523,2.9757958147120607,9,30,75,1.8141695515501635,2.8305131726142503,8,26,4.584967478670572,144.066838601866,4.330733340286331,111.39188551690671
E01000258,2,0.7131801648497922,14.293343395145586,125,1.6894521886207818,3.1103618873452437,8,29,112,1.513022514704113,3.0215233413931037,7,27,4.836281906951478,175.27127948984267,4.727387818712341,157.04306642289905
E01000259,0,1.317303307105012,12.46206770208021,77,1.7383928205484453,2.626160236144457,9,25,61,1.5493107372115598,2.543357457835505,8,23,4.356708826689592,58.452749328641715,4.127134385045092,46.30672349411876
E01000260,2,0.7408523572060096,13.104610890102528,49,1.7576234477391512,2.7830600819005156,8,20,39,1.572541268225497,2.596896779334756,7,17,3.912023005428146,66.14003387232864,3.6888794541139363,52.64206777593505
E01000261,3,1.220477028408837,14.908236012457287,60,1.7411091040840976,2.2444277595119537,7,16,48,1.550883350682387,2.108322674203167,6,14,4.110873864173311,49.1611055377448,3.8918202981106265,39.32888443019584
E01000263,2,0.3828624760260129,15.15050016020752,25,1.0740922213659423,1.601946157582011,3,8,18,0.6682484776645385,1.2418892652969198,2,6,3.258096538021482,65.29759787245752,2.9444389791664403,47.014270468169414
E01000264,2,0.4365870367861886,14.972003246246242,255,1.7985675498616251,3.0785135825407153,9,37,238,1.664611631857489,2.9677361567712444,8,33,5.545177444479562,584.0759768707519,5.476463551931511,545.1375784127018
E01000265,3,0.19371094645159187,13.163696343629267,43,1.5332477701870524,2.60463397775017,6,17,40,1.3762266043445461,2.527966777474897,5,16,3.784189633918261,221.9802276932535,3.713572066704308,206.49323506349162
E01000266,0,0.6618832382274176,13.227896110383458,48,1.850933743862302,2.7175396175365467,8,21,37,1.7029184310927055,2.571497940416306,7,18,3.8918202981106265,72.52034381252544,3.6375861597263857,55.90109835548836
E01000268,1,0.28631259335047016,16.001405110999496,134,1.8440147624293708,2.9175162229460563,9,28,125,1.7128134666474177,2.8384911214206063,8,26,4.90527477843843,468.01993035623474,4.836281906951478,436.58575592932345
E01000269,2,0.24847146358109926,15.628568814642682,27,1.4353722171282413,2.2334199409838913,6,12,23,1.1925651691824188,2.031606385079259,5,10,3.332204510175204,108.66438990965817,3.1780538303479458,92.56596177489399
E01000271,2,0.3720720501841708,15.023534065716719,35,1.8482885165724114,2.427781837842063,8,17,28,1.684857616292779,2.4092242678798432,7,16,3.58351893845611,94.06780214390052,3.367295829986474,75.25424171512041
E01000273,2,0.3148398859772738,14.203372740929904,158,1.6870263103033647,2.9519648610005764,9,29,144,1.5226393025224207,2.870685570259378,8,27,5.0689042022202315,501.8423873124035,4.976733742420574,457.3753403353551
E01000274,3,0.28283284350984683,13.612667037085671,60,1.4693974204595157,2.838475841999477,9,23,52,1.242372638344573,2.7355654101800972,8,21,4.110873864173311,212.13943633781378,3.970291913552122,183.85417815943862
E01000278,0,0.27230632406906213,12.781320997874754,38,1.5772661883995909,2.5130690371757414,6,16,32,1.3550608373294177,2.381846493588665,5,14,3.6635616461296463,139.54872377610468,3.4965075614664802,117.51471475882501
E01000279,0,5.058102260575857,15.151484143534471,81,1.6694160794774788,2.393815616429017,9,19,49,1.65051151849429,2.112632609393564,8,15,4.406719247264253,16.01391111273782,3.912023005428146,9.687427710174731
E01000281,1,0.1731833444338074,13.841002164958839,108,1.9424772636202763,2.8588340027726122,9,26,100,1.812699228738219,2.772222894122228,8,24,4.6913478822291435,623.6165513091752,4.61512051684126,577.4227326936807
E01000282,0,0.5600114891744358,14.10246484946034,87,1.8118218996483513,2.9742213204385495,9,27,73,1.6334909693822461,2.769250858459377,8,23,4.477336814478207,155.3539555559024,4.30406509320417,130.35446845495258
E01000283,0,0.30934770575533377,13.757243558883394,25,1.4739277884275226,2.3452393566951026,5,13,18,1.223575654138956,2.274240930731769,4,11,3.258096538021482,80.81521063476951,2.9444389791664403,58.18695165703405
E01000284,2,0.30630204212356793,13.413532340565634,52,1.6479048072696725,2.6827675898823458,8,20,48,1.4914417204134802,2.6125430682438773,7,19,3.970291913552122,169.76706926107346,3.8918202981106265,156.70806393329858
E01000285,3,0.22914118088569208,16.455728669606614,19,1.3474848769969376,2.0592293789763123,4,10,16,1.0821955300387671,1.9273921261392741,3,9,2.995732273553991,82.91831231103858,2.833213344056216,69.82594720929565
E01000286,3,0.2264963350726865,16.858615420289734,34,1.691759343543634,2.134344132861631,6,10,27,1.4900935655199312,2.047422559475928,5,9,3.5553480614894135,150.1128042053697,3.332204510175204,119.20722686897007
E01000287,3,0.21757095181157352,16.346914983041984,21,1.7628958944495523,2.12117881913555,7,11,16,1.593403231828482,2.0636495704788542,6,10,3.091042453358316,96.52023776679053,2.833213344056216,73.53922877469755
E01000288,2,0.3234449635822331,15.89198572201014,38,1.3491434723018505,1.8055149492285159,6,13,17,1.478751524647954,2.26238625418332,5,11,3.6635616461296463,117.48521163891557,2.8903717578961645,52.55917362793591
E01000289,3,0.3454417155904074,15.956679411832189,28,1.3179474882581481,2.0010045192173465,5,12,26,1.1422156821538794,1.8244965477591744,4,10,3.367295829986474,81.05564191094913,3.295836866004329,75.2659532030242
E01000290,0,2.420134191060898,16.782172252360933,49,1.6378476868435332,2.3086700588233633,7,15,38,1.425275371534136,2.0275755818461505,6,12,3.912023005428146,20.246811181375108,3.6635616461296463,15.701608671270494
E01000292,3,0.34263778745511336,16.663429566230548,56,1.958365527850219,2.8106240616159828,9,22,50,1.812009639304391,2.7665391971220465,8,21,4.04305126783455,163.43789870910305,3.9318256327243257,145.92669527598488
E01000296,1,0.2610901771721304,11.775679615637925,159,1.6964805720351437,3.010478996014676,9,28,146,1.5392845973766307,2.8963326637054765,8,25,5.075173815233827,608.9849940818539,4.990432586778736,559.1937681506331
E01000297,0,0.2304655569745362,10.910440806512913,45,1.944610729263477,2.870591868686647,8,23,38,1.7909819971100507,2.7408496232370503,7,20,3.828641396489095,195.25694247219764,3.6635616461296463,164.8836403098558
E01000298,1,0.3155921147542743,11.535724086788184,228,1.6856466927395395,2.808056538126914,9,28,222,1.6062233249280038,2.7589685715420638,8,27,5.43372200355424,722.4515104806244,5.407171771460119,703.4396286258711
E01000299,1,0.12422969389600788,12.395155805933793,205,1.569984549164197,3.0514469118185046,9,36,202,1.5158202900808633,3.009831388294965,8,34,5.327876168789581,1650.1690825351673,5.313205979041787,1626.0202666931893
E01000301,0,0.4316401817679823,12.31463733512984,74,1.8829441719881777,2.8896742047760937,9,25,53,1.7961791403862437,2.77514821537195,8,21,4.31748811353631,171.43909007011052,3.9889840465642745,122.78745640156565
E01000302,2,0.24294887184868175,12.12055695032851,53,1.804499628540405,2.59846401812198,8,19,47,1.6366064465983,2.531927992296671,7,18,3.9889840465642745,218.15289610815938,3.871201010907891,193.45634183176398
E01000305,1,0.7654597695351171,10.88525826061796,155,1.7907033914007555,3.0561364440460026,9,30,137,1.6196511753665543,2.8778677144574214,8,26,5.049856007249537,202.49267978398836,4.927253685157205,178.97740084133167
E01000307,1,0.44584965412824756,10.350749974741873,271,1.6185710818881194,2.419678800037002,9,27,242,1.4315416179041622,2.190664008491089,8,22,5.605802066295998,607.8282162848724,5.493061443340548,542.7838684167494
E01000309,2,0.33691786457722084,11.427799193919736,38,1.5442108587731957,2.374213700072817,6,15,29,1.306149614807328,2.2854813081452003,5,13,3.6635616461296463,112.78713299362754,3.4011973816621555,86.07439096882102
E01000310,1,0.2784928587160224,10.514240112210665,118,1.6833313536681342,2.8863976486137255,8,27,103,1.4921374063114274,2.6671943618325713,7,22,4.77912349311153,423.7092489338261,4.6443908991413725,369.8479037303736
E01000313,1,0.23069779231712403,11.284430743928583,73,1.895582478811678,2.800328812605216,9,22,58,1.7465591272007832,2.605139423910276,8,18,4.30406509320417,316.4312899000439,4.07753744390572,251.41116183839105
E01000314,1,0.22624348752842624,10.906858396912181,152,1.6807765005715822,2.7723283858642738,9,27,147,1.5883603315434778,2.7000193413856417,8,25,5.030437921392435,671.842543007573,4.997212273764115,649.742459356008
