unit,cluster
E01002767,4
E01002768,4
E01002770,0
E01002771,0
E01002772,2
E01002773,3
E01002774,0
E01002775,6
E01002776,2
E01002778,8
E01002779,0
E01002780,4
E01002781,3
E01002782,9
E01002784,8
E01002785,4
E01002786,0
E01002788,3
E01002789,0
E01002790,0
E01002791,0
E01002793,0
E01002794,0
E01002795,0
E01002796,7
E01002797,4
E01002798,0
E01002801,0
E01002804,2
E01002805,11
E01002807,4
E01002808,4
E01002810,8
E01002811,10
E01002814,4
E01002815,2
E01002817,0
E01002818,0
E01002819,0
E01002821,0
E01002825,0
E01002826,0
E01002827,0
E01002830,2
E01002831,0
E01002833,4
E01002835,0
E01002837,7
E01002839,8
E01002840,2
E01002843,2
E01002844,0
E01002845,0
E01002846,2
E01002849,0
E01002850,8
E01002851,4
E01002852,0
E01002854,8
E01002858,3
E01002859,4
E01002861,8
E01002862,7
E01002863,2
E01002864,2
E01002866,3
E01002867,10
E01002868,4
E01002869,4
E01002870,4
E01002873,0
E01002874,2
E01002877,8
E01002878,4
E01002880,4
E01002882,2
E01002883,0
E01002884,0
E01002885,4
E01002886,0
E01002887,3
E01002891,4
E01002894,0
E01002896,2
E01002897,2
E01002898,7
E01002899,4
E01002900,10
E01002901,0
E01002902,0
E01002903,2
E01002905,4
E01002906,4
E01002908,2
E01002909,0
E01002910,2
E01002911,0
E01002912,4
E01002913,2
E01002914,3
E01002915,3
E01002916,4
E01002918,3
E01002919,4
E01002920,3
E01002921,4
E01002922,3
E01002926,3
E01002928,4
E01002929,1
E01002930,0
E01002931,0
E01002932,4
E01002935,0
E01002938,9
E01002940,8
E01002941,4
E01002946,8
E01002947,4
E01002948,8
E01002949,8
E01002950,8
E01002951,8
E01002952,8
E01002953,8
E01002954,0
E01002955,4
E01002956,4
E01002957,8
E01002959,8
E01002960,4
E01002961,8
E01002964,0
E01002965,4
E01002966,3
E01002967,4
E01002968,0
E01002969,4
E01002970,8
E01002971,8
E01002972,4
E01002973,4
E01002974,4
E01002975,3
E01002978,4
E01002981,3
E01002982,4
E01002983,8
E01002984,0
E01002987,0
E01002988,3
E01002990,4
E01002991,3
E01002993,8
E01002994,2
E01002995,8
E01002996,4
E01002997,8
E01002998,3
E01002999,4
E01003000,3
E01003001,8
E01003002,4
E01003005,3
E01003006,2
E01003008,7
E01003009,10
E01003010,8
E01003011,1
E01003013,0
E01003014,0
E01003016,8
E01003018,0
E01003019,4
E01003020,0
E01003023,0
E01003024,0
E01003026,4
E01003030,4
E01003031,3
E01003032,0
E01003034,4
E01003035,2
E01003037,0
E01003039,2
E01003040,2
E01003041,4
E01003042,0
E01003043,7
E01003044,3
E01003046,3
E01003047,0
E01003048,3
E01003051,0
E01003052,3
E01003053,4
E01003054,0
E01003057,0
E01003060,0
E01003061,0
E01003062,8
E01003064,8
E01003067,8
E01003068,3
E01003069,4
E01003072,4
E01003074,0
E01003076,0
E01003077,0
E01003078,7
E01003079,8
E01003081,0
E01003082,4
E01003083,8
E01003084,2
E01003086,4
E01003087,0
E01003089,0
