LSOA21CD,n_oas,loac_dominant_supergroup,loac_A_share,loac_B_share,loac_C_share,loac_D_share,loac_E_share,loac_F_share,loac_G_share
E01000472,7,C,0.0,0.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0.0
E01000473,7,C,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285,0.0,0.0
E01000474,5,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E01000475,5,C,0.0,0.0,0.8,0.0,0.2,0.0,0.0
E01000476,6,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E01000477,6,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E01000478,5,C,0.0,0.2,0.8,0.0,0.0,0.0,0.0
E01000479,4,C,0.0,0.0,0.5,0.0,0.0,0.0,0.5
E01000480,4,C,0.0,0.0,0.5,0.0,0.0,0.0,0.5
E01000481,5,C,0.0,0.0,0.6,0.0,0.0,0.4,0.0
E01000483,5,E,0.0,0.0,0.2,0.0,0.4,0.4,0.0
E01000484,4,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01000485,4,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E01000486,4,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E01000487,5,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E01000488,4,E,0.0,0.25,0.25,0.0,0.5,0.0,0.0
E01000489,5,B,0.0,0.6,0.2,0.0,0.0,0.2,0.0
E01000490,5,B,0.0,0.4,0.0,0.4,0.2,0.0,0.0
E01000491,7,B,0.0,0.5714285714285714,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0
E01000492,4,B,0.0,0.5,0.25,0.0,0.0,0.0,0.25
E01000493,5,G,0.0,0.2,0.2,0.0,0.0,0.0,0.6
E01000494,5,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01000495,6,E,0.0,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0
E01000497,6,C,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0
E01000498,4,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E01000499,5,C,0.0,0.0,0.4,0.0,0.2,0.4,0.0
E01000501,5,E,0.0,0.0,0.2,0.0,0.4,0.4,0.0
E01000502,5,C,0.0,0.0,0.6,0.0,0.0,0.4,0.0
E01000503,5,C,0.0,0.0,0.4,0.0,0.2,0.4,0.0
E01000504,5,B,0.0,0.8,0.0,0.0,0.0,0.2,0.0
E01000505,4,C,0.0,0.0,0.5,0.0,0.25,0.25,0.0
E01000506,5,F,0.0,0.2,0.2,0.0,0.2,0.4,0.0
E01000507,4,C,0.0,0.0,0.75,0.0,0.0,0.25,0.0
E01000508,6,F,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
E01000509,4,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E01000510,4,C,0.0,0.0,0.75,0.0,0.25,0.0,0.0
E01000511,4,C,0.0,0.25,0.5,0.0,0.25,0.0,0.0
E01000512,5,B,0.2,0.6,0.2,0.0,0.0,0.0,0.0
E01000513,4,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E01000514,4,C,0.0,0.25,0.75,0.0,0.0,0.0,0.0
E01000515,5,C,0.0,0.0,0.4,0.0,0.2,0.4,0.0
E01000516,6,C,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
E01000517,4,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E01000518,5,C,0.0,0.0,0.6,0.0,0.0,0.4,0.0
E01000519,5,C,0.0,0.0,0.6,0.0,0.2,0.0,0.2
E01000520,5,C,0.0,0.0,0.8,0.0,0.2,0.0,0.0
E01000521,5,E,0.0,0.0,0.0,0.0,0.6,0.4,0.0
E01000522,6,F,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.16666666666666666
E01000523,6,F,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.5,0.0
E01000524,8,E,0.0,0.0,0.0,0.0,0.75,0.25,0.0
E01000525,5,E,0.0,0.0,0.0,0.0,0.6,0.4,0.0
E01000526,7,F,0.0,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143,0.0
E01000527,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01000528,5,F,0.0,0.2,0.0,0.0,0.2,0.6,0.0
E01000530,5,B,0.0,0.8,0.0,0.0,0.0,0.2,0.0
E01000531,7,B,0.0,0.5714285714285714,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0
E01000532,5,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01000533,5,E,0.0,0.0,0.0,0.0,0.6,0.4,0.0
E01000534,5,B,0.0,0.8,0.0,0.0,0.0,0.0,0.2
E01000535,5,B,0.0,0.8,0.0,0.0,0.0,0.2,0.0
E01000536,4,G,0.0,0.0,0.25,0.0,0.0,0.0,0.75
E01000538,4,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000539,5,G,0.0,0.2,0.2,0.0,0.0,0.0,0.6
E01000540,4,G,0.0,0.0,0.25,0.0,0.0,0.0,0.75
E01000541,4,C,0.0,0.0,0.5,0.0,0.0,0.25,0.25
E01000543,4,C,0.0,0.0,0.75,0.0,0.0,0.0,0.25
E01000544,5,E,0.0,0.2,0.0,0.0,0.6,0.2,0.0
E01000545,6,B,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0
E01000546,6,B,0.16666666666666666,0.5,0.0,0.0,0.3333333333333333,0.0,0.0
E01000547,6,B,0.0,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,0.0
E01000548,7,E,0.0,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0
E01000549,6,D,0.16666666666666666,0.3333333333333333,0.0,0.5,0.0,0.0,0.0
E01000550,6,E,0.0,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0
E01000551,8,E,0.0,0.0,0.0,0.125,0.875,0.0,0.0
E01000552,4,E,0.0,0.0,0.0,0.0,0.75,0.25,0.0
E01000553,5,C,0.0,0.2,0.6,0.0,0.0,0.2,0.0
E01000554,5,F,0.0,0.4,0.0,0.0,0.0,0.6,0.0
E01000555,4,C,0.0,0.25,0.75,0.0,0.0,0.0,0.0
E01000556,5,E,0.0,0.2,0.0,0.2,0.4,0.2,0.0
E01000557,6,B,0.0,0.5,0.0,0.0,0.5,0.0,0.0
E01000558,5,B,0.2,0.6,0.0,0.0,0.2,0.0,0.0
E01000559,5,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01000560,6,B,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
E01000561,6,E,0.0,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0
E01000562,4,C,0.0,0.0,0.5,0.0,0.0,0.0,0.5
E01000563,4,C,0.0,0.0,0.5,0.0,0.0,0.0,0.5
E01000564,4,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E01000565,4,C,0.0,0.0,0.5,0.0,0.0,0.25,0.25
E01000566,4,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E01000567,4,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E01000568,6,C,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0
E01000569,4,C,0.0,0.0,0.5,0.0,0.0,0.0,0.5
E01000570,4,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E01000571,4,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E01000572,4,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E01000573,4,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E01000574,4,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E01000575,5,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E01000576,5,C,0.0,0.0,0.8,0.2,0.0,0.0,0.0
E01000577,7,E,0.0,0.0,0.14285714285714285,0.0,0.42857142857142855,0.42857142857142855,0.0
E01000578,7,C,0.0,0.0,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0
E01000579,5,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01000580,5,A,0.6,0.2,0.0,0.0,0.2,0.0,0.0
E01000581,5,B,0.4,0.6,0.0,0.0,0.0,0.0,0.0
E01000582,5,A,0.6,0.4,0.0,0.0,0.0,0.0,0.0
E01000583,6,B,0.16666666666666666,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0
E01000584,5,B,0.0,0.6,0.0,0.0,0.0,0.0,0.4
E01000585,5,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01000586,7,B,0.0,0.42857142857142855,0.0,0.14285714285714285,0.42857142857142855,0.0,0.0
E01000587,4,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E01000589,7,C,0.0,0.0,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0,0.0
E01000590,5,C,0.0,0.2,0.8,0.0,0.0,0.0,0.0
E01000591,5,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E01000592,5,C,0.0,0.0,0.8,0.0,0.2,0.0,0.0
E01000593,5,C,0.0,0.0,0.6,0.0,0.0,0.4,0.0
E01000594,4,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E01000595,4,F,0.0,0.0,0.0,0.0,0.25,0.75,0.0
E01000596,5,F,0.0,0.0,0.0,0.0,0.4,0.6,0.0
E01000599,6,F,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.5,0.0
E01000601,4,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01000602,4,F,0.0,0.0,0.25,0.0,0.25,0.5,0.0
E01000603,5,F,0.0,0.0,0.0,0.0,0.4,0.6,0.0
E01000604,4,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01000605,4,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01000606,5,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E01000607,6,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E01000608,6,C,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0
E01000609,5,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E01000610,5,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E01000611,4,C,0.0,0.25,0.75,0.0,0.0,0.0,0.0
E01000612,4,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E01000613,5,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E01000615,7,E,0.0,0.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.0,0.0
E01000616,5,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E01000617,5,C,0.0,0.0,0.8,0.2,0.0,0.0,0.0
E01000618,4,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E01000619,4,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E01000620,4,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E01000621,4,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E01000622,5,C,0.0,0.0,0.4,0.0,0.2,0.4,0.0
E01000623,4,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E01000624,5,C,0.0,0.0,0.8,0.0,0.0,0.0,0.2
E01000625,5,C,0.0,0.2,0.6,0.0,0.0,0.2,0.0
E01000626,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01000627,5,C,0.0,0.0,0.6,0.0,0.0,0.4,0.0
E01000628,5,C,0.0,0.0,0.6,0.0,0.0,0.4,0.0
E01000629,5,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E01000630,7,C,0.0,0.0,0.5714285714285714,0.0,0.42857142857142855,0.0,0.0
E01000631,4,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E01000632,5,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E01000633,6,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E01000634,6,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E01000636,6,C,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0
E01000637,5,F,0.0,0.4,0.0,0.0,0.0,0.6,0.0
E01000638,5,F,0.0,0.0,0.0,0.0,0.2,0.8,0.0
E01000639,5,B,0.0,0.4,0.0,0.0,0.4,0.2,0.0
E01000640,5,C,0.0,0.0,0.4,0.0,0.2,0.4,0.0
E01000641,5,F,0.0,0.0,0.0,0.0,0.2,0.8,0.0
E01000642,6,E,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0
E01000643,6,F,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
E01000644,6,B,0.0,0.6666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0
E01000645,4,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000646,5,G,0.0,0.4,0.0,0.0,0.0,0.0,0.6
E01000647,5,A,0.4,0.4,0.0,0.0,0.0,0.0,0.2
E01000648,5,G,0.0,0.2,0.0,0.0,0.0,0.0,0.8
E01000649,7,G,0.2857142857142857,0.0,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714
E01000650,5,G,0.0,0.2,0.0,0.0,0.0,0.0,0.8
E01000651,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000652,6,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000653,5,G,0.0,0.2,0.0,0.0,0.0,0.0,0.8
E01000654,4,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000655,4,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000656,4,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000657,5,G,0.0,0.2,0.0,0.0,0.0,0.0,0.8
E01000658,4,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000659,4,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000661,9,F,0.2222222222222222,0.2222222222222222,0.0,0.0,0.1111111111111111,0.4444444444444444,0.0
E01000662,5,G,0.0,0.0,0.0,0.0,0.0,0.2,0.8
E01000663,5,G,0.0,0.0,0.0,0.0,0.0,0.4,0.6
E01000664,5,G,0.0,0.0,0.0,0.0,0.0,0.2,0.8
E01000665,6,G,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334
E01000666,6,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000667,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000668,7,G,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,0.5714285714285714
E01000669,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000670,7,G,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.7142857142857143
E01000671,6,B,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666
E01000672,4,G,0.0,0.25,0.0,0.0,0.0,0.25,0.5
E01000673,6,G,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.6666666666666666
E01000674,5,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01000676,6,B,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0
E01000677,6,B,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.16666666666666666
E01000678,5,G,0.0,0.4,0.0,0.0,0.0,0.0,0.6
E01000679,5,G,0.0,0.2,0.0,0.0,0.0,0.0,0.8
E01000680,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000681,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000682,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000683,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000684,6,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000685,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000686,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000687,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000688,4,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000689,5,F,0.0,0.0,0.0,0.0,0.0,0.6,0.4
E01000690,4,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000691,5,G,0.0,0.2,0.0,0.0,0.0,0.2,0.6
E01000692,5,G,0.0,0.2,0.0,0.0,0.0,0.0,0.8
E01000693,4,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000694,6,G,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334
E01000695,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000696,5,G,0.2,0.0,0.0,0.0,0.0,0.0,0.8
E01000697,6,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000698,4,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000699,5,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01000700,6,A,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333
E01000701,5,B,0.4,0.6,0.0,0.0,0.0,0.0,0.0
E01000702,5,B,0.2,0.6,0.0,0.0,0.0,0.0,0.2
E01000703,5,B,0.2,0.6,0.0,0.0,0.0,0.0,0.2
E01000704,5,B,0.2,0.4,0.0,0.0,0.0,0.0,0.4
E01000705,5,B,0.0,0.6,0.0,0.0,0.0,0.2,0.2
E01000706,5,B,0.2,0.4,0.0,0.0,0.0,0.2,0.2
E01000707,4,A,0.5,0.0,0.0,0.0,0.0,0.0,0.5
E01000708,5,G,0.2,0.2,0.0,0.0,0.0,0.2,0.4
E01000709,5,B,0.2,0.8,0.0,0.0,0.0,0.0,0.0
E01000710,9,B,0.2222222222222222,0.4444444444444444,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0
E01000711,8,B,0.25,0.625,0.0,0.125,0.0,0.0,0.0
E01000712,6,A,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666
E01000713,5,A,0.6,0.2,0.0,0.0,0.0,0.0,0.2
E01000714,7,A,0.42857142857142855,0.42857142857142855,0.0,0.14285714285714285,0.0,0.0,0.0
E01000715,7,A,0.42857142857142855,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285
E01000716,6,G,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.5
E01000717,7,B,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.2857142857142857
E01000718,9,B,0.0,0.3333333333333333,0.0,0.0,0.2222222222222222,0.1111111111111111,0.3333333333333333
E01000719,6,F,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666
E01000720,5,F,0.0,0.0,0.0,0.0,0.0,0.8,0.2
E01000721,4,F,0.0,0.25,0.0,0.0,0.0,0.75,0.0
E01000722,5,G,0.0,0.0,0.0,0.0,0.0,0.2,0.8
E01000723,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000724,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01000725,6,B,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
E01000726,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000727,5,G,0.0,0.2,0.0,0.0,0.0,0.2,0.6
E01000728,5,F,0.0,0.0,0.0,0.0,0.0,0.6,0.4
E01000729,6,F,0.0,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0
E01000730,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01000731,4,F,0.0,0.0,0.0,0.0,0.0,0.5,0.5
E01000732,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000733,5,G,0.0,0.0,0.0,0.0,0.0,0.2,0.8
E01000734,4,B,0.0,0.5,0.0,0.0,0.0,0.0,0.5
E01000735,5,F,0.0,0.0,0.0,0.0,0.0,0.8,0.2
E01000736,5,G,0.0,0.0,0.0,0.0,0.0,0.4,0.6
E01000737,5,F,0.0,0.0,0.0,0.0,0.0,0.8,0.2
E01000738,5,G,0.0,0.0,0.0,0.0,0.0,0.4,0.6
E01000739,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01000741,6,B,0.0,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
E01000742,7,B,0.0,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0
E01000743,6,B,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
E01000744,6,F,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.6666666666666666,0.0
E01000745,7,B,0.14285714285714285,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0
E01000746,6,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01000747,6,G,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334
E01000748,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000749,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000750,5,F,0.0,0.0,0.0,0.0,0.0,0.6,0.4
E01000751,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000752,6,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000753,6,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000754,6,G,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.8333333333333334
E01000755,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000756,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000757,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000758,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000759,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000760,5,G,0.0,0.2,0.0,0.0,0.0,0.0,0.8
E01000761,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000762,6,G,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.8333333333333334
E01000763,4,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000764,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000765,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000766,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000767,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000768,5,G,0.0,0.2,0.0,0.0,0.0,0.0,0.8
E01000769,4,G,0.0,0.0,0.0,0.0,0.0,0.25,0.75
E01000770,5,A,0.4,0.2,0.0,0.0,0.0,0.0,0.4
E01000771,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000772,5,G,0.4,0.0,0.0,0.0,0.0,0.0,0.6
E01000773,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000774,5,G,0.0,0.2,0.0,0.0,0.0,0.0,0.8
E01000775,7,G,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.7142857142857143
E01000777,4,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000778,5,G,0.0,0.2,0.0,0.0,0.0,0.2,0.6
E01000779,5,G,0.0,0.2,0.0,0.0,0.0,0.0,0.8
E01000780,5,F,0.0,0.2,0.0,0.0,0.0,0.6,0.2
E01000781,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01000782,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01000783,5,F,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E01000784,5,G,0.2,0.0,0.0,0.0,0.0,0.2,0.6
E01000785,5,F,0.0,0.0,0.0,0.0,0.0,0.8,0.2
E01000786,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000787,5,F,0.0,0.2,0.0,0.0,0.0,0.4,0.4
E01000788,5,G,0.0,0.2,0.0,0.0,0.0,0.2,0.6
E01000789,5,F,0.0,0.0,0.0,0.0,0.2,0.8,0.0
E01000790,9,G,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0.5555555555555556
E01000791,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000792,5,G,0.0,0.0,0.0,0.0,0.0,0.4,0.6
E01000793,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000794,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000795,4,G,0.0,0.0,0.0,0.0,0.0,0.25,0.75
E01000796,5,F,0.0,0.0,0.0,0.0,0.2,0.8,0.0
E01000797,5,B,0.2,0.4,0.0,0.0,0.0,0.0,0.4
E01000798,5,B,0.0,0.4,0.0,0.0,0.2,0.4,0.0
E01000799,5,B,0.0,0.8,0.0,0.0,0.2,0.0,0.0
E01000800,6,B,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E01000801,5,B,0.0,0.8,0.0,0.0,0.0,0.2,0.0
E01000802,6,A,0.5,0.5,0.0,0.0,0.0,0.0,0.0
E01000803,6,A,0.3333333333333333,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666
E01000804,5,G,0.2,0.0,0.0,0.0,0.0,0.0,0.8
E01000805,6,B,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0
E01000806,5,B,0.0,0.8,0.0,0.0,0.2,0.0,0.0
E01000807,5,G,0.0,0.2,0.0,0.0,0.0,0.0,0.8
E01000808,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000809,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000810,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000811,4,G,0.0,0.25,0.0,0.0,0.0,0.0,0.75
E01000812,5,G,0.0,0.0,0.0,0.0,0.0,0.2,0.8
E01000813,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000814,4,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000815,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000816,5,G,0.0,0.0,0.0,0.0,0.0,0.2,0.8
E01000818,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000819,6,F,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.3333333333333333
E01000820,6,G,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.6666666666666666
E01000822,5,B,0.0,0.6,0.0,0.0,0.0,0.0,0.4
E01000823,5,A,0.4,0.2,0.0,0.0,0.0,0.0,0.4
E01000824,4,B,0.0,0.5,0.0,0.0,0.25,0.0,0.25
E01000825,5,B,0.4,0.6,0.0,0.0,0.0,0.0,0.0
E01000826,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000827,6,G,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666
E01000828,6,G,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.5
E01000829,5,A,0.6,0.2,0.0,0.0,0.0,0.0,0.2
E01000830,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000831,6,G,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666
E01000832,5,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000833,4,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000834,4,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000835,5,G,0.0,0.2,0.0,0.0,0.0,0.0,0.8
E01000836,4,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000837,5,G,0.0,0.2,0.0,0.0,0.2,0.0,0.6
E01000838,4,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000839,4,G,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E01000840,5,G,0.0,0.0,0.0,0.0,0.2,0.0,0.8
