unit,cluster,max_posterior,normalized_entropy
E01000601,1,0.99999967704161,7.429607060204769e-06
E01000602,1,0.9997750075448348,0.0030509805991346993
E01000603,0,1.0,6.997678497317414e-13
E01000604,1,0.9999999999997158,1.1973111710342562e-11
E01000605,0,1.0,9.803523643967786e-24
E01000606,1,1.0,1.198110514823821e-34
E01000608,0,1.0,1.2076768002796668e-13
E01000609,1,1.0,2.6523644960461894e-35
E01000612,0,0.9999997191548967,6.517409103224704e-06
E01000615,1,1.0,1.0983932395180317e-46
E01000616,0,0.744908119790803,0.8192492628622907
E01000620,0,0.9999997527936294,5.782275092919798e-06
E01000621,0,1.0,2.47837937732678e-74
E01000622,1,1.0,1.664338281046706e-29
E01000623,0,0.9999998751875487,3.0424819814458352e-06
E01000625,0,1.0,5.626125206179963e-79
E01000626,0,0.9999545471675292,0.0007212424790994051
E01000627,0,0.9996824281711415,0.004148471089661993
E01000628,0,0.9999999121562876,2.1858307960757817e-06
E01000633,0,0.9999999999986358,5.60123155416856e-11
E01000634,0,0.9999999999963052,1.4535825901747976e-10
E01000636,0,1.0,1.741844770301352e-53
E01000638,0,0.999999986153739,3.814448204113491e-07
E01000640,0,1.0,1.2254713791633016e-23
E01000642,0,0.999999977183393,6.121244102575887e-07
E01000643,0,1.0,1.1940660823866516e-16
E01000645,1,1.0,5.3729635504347126e-42
E01000646,1,0.9999999957319687,1.2482480392683857e-07
E01000648,1,0.9999999999366764,2.235747991622244e-09
E01000649,1,0.9999999999885745,4.3154226171060157e-10
E01000650,1,1.0,8.138648321723522e-26
E01000651,1,0.9999999999878355,4.5787333533656786e-10
E01000653,1,1.0,2.174624796053611e-24
E01000656,1,1.0,8.465389378054991e-16
E01000657,1,1.0,1.7362680628493204e-13
E01000659,1,1.0,1.580866633140878e-17
E01000661,0,0.9895051354122357,0.08405621050489705
E01000662,0,0.9965694994826467,0.03302742785848796
E01000663,1,1.0,2.1655448649688722e-17
E01000664,1,1.0,2.9212930090424986e-56
E01000665,0,0.5087237575067614,0.9997803992893562
E01000666,1,1.0,5.778959364400508e-25
E01000667,1,1.0,2.0127090739214689e-16
E01000668,1,0.8071794192166727,0.7073347471873628
E01000670,0,1.0,9.599285652262709e-58
E01000671,0,0.921510752176454,0.3968334621633448
E01000672,1,0.9999998414697427,3.809709497652602e-06
E01000673,1,1.0,5.379137506957513e-19
E01000674,1,0.9999999999999432,1.3647911778791699e-12
E01000676,0,0.999965102813647,0.0005670513475532386
E01000677,1,0.9999997939312592,4.874157845474808e-06
E01000678,0,0.8454941856393222,0.6210021761286872
E01000679,1,1.0,2.85770486626167e-19
E01000682,1,0.999999999762224,7.945223417858923e-09
E01000683,1,1.0,1.7379849816019262e-15
E01000684,1,1.0,5.555763551585838e-267
E01000685,1,1.0,1.1182707624603006e-29
E01000686,1,0.9124466317595751,0.42825011995509477
E01000687,1,1.0,1.5143292335391192e-18
E01000689,1,1.0,5.669668435051637e-46
E01000690,1,1.0,4.951865272836139e-18
E01000691,0,0.9959516619487738,0.03800670992920958
E01000692,1,0.9981270241252077,0.019669608860543836
E01000693,1,0.9999623785327617,0.0006072387826289697
E01000694,1,1.0,6.719811136245765e-22
E01000696,0,0.9999999770320189,6.159668985749179e-07
E01000697,1,0.9999995617102792,9.889703733856036e-06
E01000698,1,1.0,2.3553259575550132e-20
E01000699,1,0.9998243733376079,0.0024443312902040636
E01000700,1,1.0,2.80139022634387e-15
E01000702,0,0.9336165851404367,0.3522799635020532
E01000703,0,0.9999143315721946,0.0012810437011581566
E01000704,1,1.0,3.281226112556896e-13
E01000705,0,0.9999987805812839,2.5715185743489657e-05
E01000706,0,0.9967584698638232,0.03147351866985064
E01000707,1,1.0,1.0827591079660084e-12
E01000708,0,0.995926141332945,0.03820929374727714
E01000709,1,1.0,2.353826324026247e-38
E01000710,1,1.0,1.253482760003981e-146
E01000711,1,1.0,1.4582302567212692e-15
E01000712,1,0.9800414568255181,0.14120771119980238
E01000713,1,1.0,8.270810094918457e-32
E01000714,0,0.9996169526680599,0.004900174517252561
E01000715,1,0.9999989472934628,2.2422817005777928e-05
E01000716,1,1.0,1.512485502435893e-47
E01000717,1,0.9999999999987494,5.153857715733445e-11
E01000718,1,0.9999389189885387,0.0009431865613161037
E01000719,1,1.0,1.1570665528730075e-33
E01000721,1,1.0,7.163678645264368e-65
E01000722,0,0.9999999997282316,9.027900521200845e-09
E01000724,1,1.0,5.2706172610455605e-45
E01000727,0,0.9999265359975587,0.0011148342370275116
E01000728,1,0.9999999198659598,2.0046100335619307e-06
E01000730,0,0.9999125740571945,0.0013047632173672815
E01000731,1,1.0,4.726077719276807e-28
E01000732,1,0.9999999999886882,4.274962270909343e-10
E01000734,1,1.0,1.4853817159744752e-39
E01000735,1,0.9999999311689317,1.736955902650324e-06
E01000736,1,1.0,5.234421042760149e-14
E01000737,1,1.0,7.040063886450004e-14
E01000738,0,0.9261660154157272,0.3800711272830608
E01000739,1,1.0,2.5269430381283677e-31
E01000741,0,0.9999766344887051,0.0003931933766727759
E01000742,1,1.0,2.5022329294835536e-16
E01000743,0,0.9999914042484147,0.00015704982781438587
E01000744,0,0.6566557307295973,0.9279830454673728
E01000745,1,0.5833072113293448,0.9798814349475558
E01000747,1,1.0,8.41930564929309e-13
E01000749,1,1.0,9.7687444033962e-44
E01000751,1,1.0,1.023488693821185e-22
E01000752,1,0.9999999999214424,2.750483029405003e-09
E01000753,1,1.0,7.364318291765268e-26
E01000754,0,0.9999948264660606,9.831323349632245e-05
E01000755,1,0.9999999999683951,1.148717771307549e-09
E01000756,1,0.9999999999996589,1.3746532444631621e-11
E01000757,1,0.9999945294424744,0.00010351701762021604
E01000760,1,0.999994603836804,0.00010221588059114625
